Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Orlando Hernandez facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Orlando Hernandez facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Orlando Hernandez facing 6-7-8,,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Orlando Hernandez facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Orlando Hernandez facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Orlando Hernandez facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Orlando Hernandez facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Orlando Hernandez facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Orlando Hernandez facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Orlando Hernandez facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Orlando Hernandez facing 6-7-8
b2,0-0,0,"______, ______, ______",3(1-1) CBX,O,BOS,T. Nixon,O. Hernandez,-2%,53%,Flyball: RF
b2,0-0,1,"______, ______, ______",6(3-2) CBBBFX,O,BOS,K. Millar,O. Hernandez,-2%,51%,Popfly: 2B
b2,0-0,2,"______, ______, ______",3(1-1) BCX,,BOS,B. Mueller,O. Hernandez,1%,53%,Single to LF (Line Drive)
b2,0-0,2,"B. Mueller, ______, ______",3(0-2) CFT,O,BOS,M. Bellhorn,O. Hernandez,-3%,50%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Yankees 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Yankees 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Yankees 0 Red Sox 0.
Top of the 3rd Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 3rd Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 3rd Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,,Top of the 3rd Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 3rd Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 3rd Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 3rd Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 3rd Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 3rd Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 3rd Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 3rd Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1
t3,0-0,0,"______, ______, ______",7(3-2) BFFBBFX,O,NYY,T. Clark,D. Lowe,3%,53%,Flyball: CF
t3,0-0,1,"______, ______, ______",3(1-1) CBX,O,NYY,M. Cairo,D. Lowe,2%,55%,Groundout: SS-1B
t3,0-0,2,"______, ______, ______",7(1-2) CBCFFFX,,NYY,D. Jeter,D. Lowe,-1%,53%,Single to LF (Ground Ball)
t3,0-0,2,"D. Jeter, ______, ______",1(0-0) X,RR,NYY,A. Rodriguez,D. Lowe,-19%,34%,Home Run (Fly Ball); D. Jeter Scores
t3,2-0,2,"______, ______, ______",3(0-2) CTS,O,NYY,G. Sheffield,D. Lowe,1%,35%,Strikeout Swinging
,,,,,,,,,2 runs 2 hits 0 errors 0 LOB. Yankees 2 Red Sox 0.,2 runs 2 hits 0 errors 0 LOB. Yankees 2 Red Sox 0.,2 runs 2 hits 0 errors 0 LOB. Yankees 2 Red Sox 0.
Bottom of the 3rd Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 1-2-3,,Bottom of the 3rd Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 1-2-3
b3,0-2,0,"______, ______, ______",2(0-1) CX,O,BOS,J. Damon,O. Hernandez,-3%,32%,Lineout: LF
b3,0-2,1,"______, ______, ______",4(2-1) SBBX,O,BOS,O. Cabrera,O. Hernandez,-2%,30%,Flyball: LF
b3,0-2,2,"______, ______, ______",6(3-2) BBBCCC,O,BOS,M. Ramirez,O. Hernandez,-1%,29%,Strikeout Looking
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Yankees 2 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Yankees 2 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Yankees 2 Red Sox 0.
Top of the 4th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 4-5-6,Top of the 4th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 4-5-6,Top of the 4th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 4-5-6,,Top of the 4th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 4-5-6,Top of the 4th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 4-5-6,Top of the 4th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 4-5-6,Top of the 4th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 4-5-6,Top of the 4th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 4-5-6,Top of the 4th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 4-5-6,Top of the 4th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 4-5-6,Top of the 4th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 4-5-6
t4,2-0,0,"______, ______, ______",3(1-1) CBX,O,NYY,H. Matsui,D. Lowe,2%,31%,Groundout: 2B-1B
t4,2-0,1,"______, ______, ______",4(1-2) BFFX,O,NYY,B. Williams,D. Lowe,2%,32%,Groundout: 1B-P
t4,2-0,2,"______, ______, ______",4(1-2) CFBX,,NYY,J. Posada,D. Lowe,-1%,31%,Single to LF (Ground Ball)
t4,2-0,2,"J. Posada, ______, ______",8(3-2) BCBBS>F>F>X,O,NYY,R. Sierra,D. Lowe,2%,33%,Flyball: LF
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Yankees 2 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Yankees 2 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Yankees 2 Red Sox 0.
Bottom of the 4th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 4-5-6,Bottom of the 4th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 4-5-6,Bottom of the 4th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 4-5-6,,Bottom of the 4th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 4-5-6,Bottom of the 4th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 4-5-6,Bottom of the 4th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 4-5-6,Bottom of the 4th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 4-5-6,Bottom of the 4th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 4-5-6,Bottom of the 4th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 4-5-6,Bottom of the 4th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 4-5-6,Bottom of the 4th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 4-5-6
b4,0-2,0,"______, ______, ______",2(0-1) SX,O,BOS,D. Ortiz,O. Hernandez,-3%,30%,Flyball: RF
b4,0-2,1,"______, ______, ______",5(2-2) CBFBS,O,BOS,J. Varitek,O. Hernandez,-2%,28%,Strikeout Swinging
b4,0-2,2,"______, ______, ______",1(0-0) X,O,BOS,T. Nixon,O. Hernandez,-1%,27%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Yankees 2 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Yankees 2 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Yankees 2 Red Sox 0.
Top of the 5th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 5th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 5th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 8-9-1,,Top of the 5th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 5th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 5th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 5th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 5th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 5th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 5th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 5th Yankees Batting Ahead 2-0 Red Sox' Derek Lowe facing 8-9-1
t5,2-0,0,"______, ______, ______",1(0-0) X,,NYY,T. Clark,D. Lowe,-3%,24%,Single to LF (Line Drive)
t5,2-0,0,"T. Clark, ______, ______",2(1-0) B1X,O,NYY,M. Cairo,D. Lowe,1%,25%,Bunt Groundout: P-2B/Sacrifice; T. Clark to 2B
t5,2-0,1,"______, T. Clark, ______",2(1-0) BX,O,NYY,D. Jeter,D. Lowe,3%,28%,Groundout: 3B-1B
t5,2-0,2,"______, T. Clark, ______",6(3-2) BBC*BCX,O,NYY,A. Rodriguez,D. Lowe,3%,31%,Groundout: 3B-1B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Yankees 2 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Yankees 2 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Yankees 2 Red Sox 0.
Bottom of the 5th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 7-8-9,Bottom of the 5th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 7-8-9,Bottom of the 5th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 7-8-9,,Bottom of the 5th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 7-8-9,Bottom of the 5th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 7-8-9,Bottom of the 5th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 7-8-9,Bottom of the 5th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 7-8-9,Bottom of the 5th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 7-8-9,Bottom of the 5th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 7-8-9,Bottom of the 5th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 7-8-9,Bottom of the 5th Red Sox Batting Behind 0-2 Yankees' Orlando Hernandez facing 7-8-9
b5,0-2,0,"______, ______, ______",4(3-0) BBBB,,BOS,K. Millar,O. Hernandez,5%,37%,Walk
b5,0-2,0,"K. Millar, ______, ______",4(2-1) BBFX,O,BOS,B. Mueller,O. Hernandez,-5%,32%,Groundout: 1B-SS/Forceout at 2B
b5,0-2,1,"B. Mueller, ______, ______",5(3-1) BBBCB,,BOS,M. Bellhorn,O. Hernandez,5%,37%,Walk; B. Mueller to 2B
b5,0-2,1,"M. Bellhorn, B. Mueller, ______",6(3-2) CBBSBX,O,BOS,J. Damon,O. Hernandez,-6%,31%,Groundout: SS-2B/Forceout at 2B; B. Mueller to 3B
b5,0-2,2,"J. Damon, ______, B. Mueller",6(2-2) 1CSBB>FX,R,BOS,O. Cabrera,O. Hernandez,11%,42%,Single to RF (Ground Ball); B. Mueller Scores; J. Damon to 2B
b5,1-2,2,"O. Cabrera, J. Damon, ______",5(3-1) BCBBB,,BOS,M. Ramirez,O. Hernandez,4%,46%,Walk; J. Damon to 3B; O. Cabrera to 2B
b5,1-2,2,"M. Ramirez, O. Cabrera, J. Damon",2(0-1) FX,RR,BOS,D. Ortiz,O. Hernandez,23%,70%,Single to CF (Line Drive); J. Damon Scores; O. Cabrera Scores; M. Ramirez to 3B
b5,3-2,2,"D. Ortiz, ______, M. Ramirez",6(3-2) BBBCC>S,O,BOS,J. Varitek,O. Hernandez,-5%,64%,Strikeout Swinging
,,,,,,,,,3 runs 2 hits 0 errors 2 LOB. Yankees 2 Red Sox 3.,3 runs 2 hits 0 errors 2 LOB. Yankees 2 Red Sox 3.,3 runs 2 hits 0 errors 2 LOB. Yankees 2 Red Sox 3.
Top of the 6th Yankees Batting Behind 2-3 Red Sox' Derek Lowe facing 3-4-5,Top of the 6th Yankees Batting Behind 2-3 Red Sox' Derek Lowe facing 3-4-5,Top of the 6th Yankees Batting Behind 2-3 Red Sox' Derek Lowe facing 3-4-5,,Top of the 6th Yankees Batting Behind 2-3 Red Sox' Derek Lowe facing 3-4-5,Top of the 6th Yankees Batting Behind 2-3 Red Sox' Derek Lowe facing 3-4-5,Top of the 6th Yankees Batting Behind 2-3 Red Sox' Derek Lowe facing 3-4-5,Top of the 6th Yankees Batting Behind 2-3 Red Sox' Derek Lowe facing 3-4-5,Top of the 6th Yankees Batting Behind 2-3 Red Sox' Derek Lowe facing 3-4-5,Top of the 6th Yankees Batting Behind 2-3 Red Sox' Derek Lowe facing 3-4-5,Top of the 6th Yankees Batting Behind 2-3 Red Sox' Derek Lowe facing 3-4-5,Top of the 6th Yankees Batting Behind 2-3 Red Sox' Derek Lowe facing 3-4-5
t6,2-3,0,"______, ______, ______",5(2-2) BBCCX,O,NYY,G. Sheffield,D. Lowe,4%,68%,Groundout: 3B-1B
t6,2-3,1,"______, ______, ______",3(1-1) BCX,,NYY,H. Matsui,D. Lowe,-10%,58%,Triple to CF (Line Drive)
,,,,,,,,,Mike Timlin replaces Derek Lowe pitching,Mike Timlin replaces Derek Lowe pitching,Mike Timlin replaces Derek Lowe pitching
t6,2-3,1,"______, ______, H. Matsui",8(3-2) .BSBFFBFX,R,NYY,B. Williams,M. Timlin,-8%,50%,Single to 3B (Ground Ball); H. Matsui Scores
t6,3-3,1,"B. Williams, ______, ______",3(2-0) BBB,,NYY,J. Posada,M. Timlin,-2%,48%,Wild Pitch; B. Williams to 2B
t6,3-3,1,"______, B. Williams, ______",4(3-0) BBB.*B,,NYY,J. Posada,M. Timlin,-3%,45%,Walk
t6,3-3,1,"J. Posada, B. Williams, ______",2(0-1) C*B,O,NYY,R. Sierra,M. Timlin,8%,53%,Baserunner Out Advancing; B. Williams out at 3B/C-3B; J. Posada to 2B
t6,3-3,2,"______, J. Posada, ______",3(1-1) C*B.X,,NYY,R. Sierra,M. Timlin,-2%,50%,Single to 2B (Ground Ball); J. Posada to 3B
t6,3-3,2,"R. Sierra, ______, J. Posada",1(0-0) X,R,NYY,T. Clark,M. Timlin,-14%,37%,Single to 2B (Ground Ball); J. Posada Scores; R. Sierra to 2B
t6,4-3,2,"T. Clark, R. Sierra, ______",7(3-2) BBCFFB>B,,NYY,M. Cairo,M. Timlin,-3%,34%,Walk; R. Sierra to 3B; T. Clark to 2B
t6,4-3,2,"M. Cairo, T. Clark, R. Sierra",5(1-2) CFFBX,O,NYY,D. Jeter,M. Timlin,8%,42%,Groundout: 2B-1B
,,,,,,,,,2 runs 4 hits 0 errors 3 LOB. Yankees 4 Red Sox 3.,2 runs 4 hits 0 errors 3 LOB. Yankees 4 Red Sox 3.,2 runs 4 hits 0 errors 3 LOB. Yankees 4 Red Sox 3.
Bottom of the 6th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 6-7-8,Bottom of the 6th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 6-7-8,Bottom of the 6th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 6-7-8,,Bottom of the 6th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 6-7-8,Bottom of the 6th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 6-7-8,Bottom of the 6th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 6-7-8,Bottom of the 6th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 6-7-8,Bottom of the 6th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 6-7-8,Bottom of the 6th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 6-7-8,Bottom of the 6th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 6-7-8,Bottom of the 6th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 6-7-8
,,,,,,,,,Tanyon Sturtze replaces Orlando Hernandez pitching,Tanyon Sturtze replaces Orlando Hernandez pitching,Tanyon Sturtze replaces Orlando Hernandez pitching
b6,3-4,0,"______, ______, ______",6(3-2) .BBCFBX,O,BOS,T. Nixon,T. Sturtze,-4%,38%,Flyball: LF
b6,3-4,1,"______, ______, ______",4(1-2) BFCX,,BOS,K. Millar,T. Sturtze,4%,42%,Single to LF (Ground Ball)
b6,3-4,1,"K. Millar, ______, ______",5(2-2) BCFBX,OO,BOS,B. Mueller,T. Sturtze,-10%,33%,Ground Ball Double Play: SS-2B-1B
,,,,,,,,,0 runs 1 hit 0 errors 0 LOB. Yankees 4 Red Sox 3.,0 runs 1 hit 0 errors 0 LOB. Yankees 4 Red Sox 3.,0 runs 1 hit 0 errors 0 LOB. Yankees 4 Red Sox 3.
Top of the 7th Yankees Batting Ahead 4-3 Red Sox' Mike Timlin facing 2-3-4,Top of the 7th Yankees Batting Ahead 4-3 Red Sox' Mike Timlin facing 2-3-4,Top of the 7th Yankees Batting Ahead 4-3 Red Sox' Mike Timlin facing 2-3-4,,Top of the 7th Yankees Batting Ahead 4-3 Red Sox' Mike Timlin facing 2-3-4,Top of the 7th Yankees Batting Ahead 4-3 Red Sox' Mike Timlin facing 2-3-4,Top of the 7th Yankees Batting Ahead 4-3 Red Sox' Mike Timlin facing 2-3-4,Top of the 7th Yankees Batting Ahead 4-3 Red Sox' Mike Timlin facing 2-3-4,Top of the 7th Yankees Batting Ahead 4-3 Red Sox' Mike Timlin facing 2-3-4,Top of the 7th Yankees Batting Ahead 4-3 Red Sox' Mike Timlin facing 2-3-4,Top of the 7th Yankees Batting Ahead 4-3 Red Sox' Mike Timlin facing 2-3-4,Top of the 7th Yankees Batting Ahead 4-3 Red Sox' Mike Timlin facing 2-3-4
t7,4-3,0,"______, ______, ______",4(3-0) BBBB,,NYY,A. Rodriguez,M. Timlin,-4%,29%,Walk
t7,4-3,0,"A. Rodriguez, ______, ______",5(2-2) 11BSBF1X,O,NYY,G. Sheffield,M. Timlin,4%,32%,Foul Popfly: C (Behind Home)
,,,,,,,,,Keith Foulke replaces Mike Timlin pitching,Keith Foulke replaces Mike Timlin pitching,Keith Foulke replaces Mike Timlin pitching
t7,4-3,1,"A. Rodriguez, ______, ______",4(2-1) .BBC1X,O,NYY,H. Matsui,K. Foulke,2%,35%,Groundout: 1B unassisted; A. Rodriguez to 2B
t7,4-3,2,"______, A. Rodriguez, ______",9(3-2) CFBFBFBFS,O,NYY,B. Williams,K. Foulke,4%,39%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Yankees 4 Red Sox 3.,0 runs 0 hits 0 errors 1 LOB. Yankees 4 Red Sox 3.,0 runs 0 hits 0 errors 1 LOB. Yankees 4 Red Sox 3.
Bottom of the 7th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 9-1-2,Bottom of the 7th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 9-1-2,Bottom of the 7th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 9-1-2,,Bottom of the 7th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 9-1-2,Bottom of the 7th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 9-1-2,Bottom of the 7th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 9-1-2,Bottom of the 7th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 9-1-2,Bottom of the 7th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 9-1-2,Bottom of the 7th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 9-1-2,Bottom of the 7th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 9-1-2,Bottom of the 7th Red Sox Batting Behind 3-4 Yankees' Tanyon Sturtze facing 9-1-2
b7,3-4,0,"______, ______, ______",6(3-2) BBFBFC,O,BOS,M. Bellhorn,T. Sturtze,-5%,34%,Strikeout Looking
b7,3-4,1,"______, ______, ______",2(0-1) CX,O,BOS,J. Damon,T. Sturtze,-4%,30%,Groundout: P-1B
b7,3-4,2,"______, ______, ______",2(1-0) BX,O,BOS,O. Cabrera,T. Sturtze,-3%,28%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Yankees 4 Red Sox 3.,0 runs 0 hits 0 errors 0 LOB. Yankees 4 Red Sox 3.,0 runs 0 hits 0 errors 0 LOB. Yankees 4 Red Sox 3.
