Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b1,0-1,2,"______, C. Beltran, ______",5(1-2) CSBFX,R,HOU,L. Berkman,J. Suppan,9%,52%,Single to CF (Line Drive); C. Beltran Scores
b1,1-1,2,"L. Berkman, ______, ______",8(3-2) FFFFB*BB>X,RR,HOU,J. Kent,J. Suppan,18%,70%,Home Run (Fly Ball); L. Berkman Scores
b1,3-1,2,"______, ______, ______",3(1-1) CBX,O,HOU,M. Ensberg,J. Suppan,-1%,69%,Flyball: CF
,,,,,,,,,3 runs 3 hits 0 errors 0 LOB. Cardinals 1 Astros 3.,3 runs 3 hits 0 errors 0 LOB. Cardinals 1 Astros 3.,3 runs 3 hits 0 errors 0 LOB. Cardinals 1 Astros 3.
Top of the 2nd Cardinals Batting Behind 1-3 Astros' Roger Clemens facing 5-6-7,Top of the 2nd Cardinals Batting Behind 1-3 Astros' Roger Clemens facing 5-6-7,Top of the 2nd Cardinals Batting Behind 1-3 Astros' Roger Clemens facing 5-6-7,,Top of the 2nd Cardinals Batting Behind 1-3 Astros' Roger Clemens facing 5-6-7,Top of the 2nd Cardinals Batting Behind 1-3 Astros' Roger Clemens facing 5-6-7,Top of the 2nd Cardinals Batting Behind 1-3 Astros' Roger Clemens facing 5-6-7,Top of the 2nd Cardinals Batting Behind 1-3 Astros' Roger Clemens facing 5-6-7,Top of the 2nd Cardinals Batting Behind 1-3 Astros' Roger Clemens facing 5-6-7,Top of the 2nd Cardinals Batting Behind 1-3 Astros' Roger Clemens facing 5-6-7,Top of the 2nd Cardinals Batting Behind 1-3 Astros' Roger Clemens facing 5-6-7,Top of the 2nd Cardinals Batting Behind 1-3 Astros' Roger Clemens facing 5-6-7
t2,1-3,0,"______, ______, ______",5(2-2) BSBSX,R,STL,J. Edmonds,R. Clemens,-9%,60%,Home Run (Fly Ball to CF-RF)
t2,2-3,0,"______, ______, ______",3(2-0) BBX,O,STL,E. Renteria,R. Clemens,2%,63%,Groundout: SS-1B
t2,2-3,1,"______, ______, ______",1(0-0) X,O,STL,R. Sanders,R. Clemens,2%,64%,Groundout: SS-1B
t2,2-3,2,"______, ______, ______",2(0-1) CX,,STL,M. Matheny,R. Clemens,-1%,63%,Single to LF (Ground Ball)
t2,2-3,2,"M. Matheny, ______, ______",3(1-1) CBX,O,STL,J. Suppan,R. Clemens,2%,65%,Groundout: 3B-1B
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Cardinals 2 Astros 3.,1 run 2 hits 0 errors 1 LOB. Cardinals 2 Astros 3.,1 run 2 hits 0 errors 1 LOB. Cardinals 2 Astros 3.
Bottom of the 2nd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,Bottom of the 2nd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,Bottom of the 2nd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,,Bottom of the 2nd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,Bottom of the 2nd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,Bottom of the 2nd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,Bottom of the 2nd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,Bottom of the 2nd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,Bottom of the 2nd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,Bottom of the 2nd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,Bottom of the 2nd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9
b2,3-2,0,"______, ______, ______",5(2-2) FBF*BX,O,HOU,J. Vizcaino,J. Suppan,-2%,63%,Groundout: 2B-1B
b2,3-2,1,"______, ______, ______",1(0-0) X,O,HOU,B. Ausmus,J. Suppan,-1%,62%,Flyball: RF
b2,3-2,2,"______, ______, ______",2(0-1) CX,O,HOU,R. Clemens,J. Suppan,-1%,61%,Groundout: 3B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.
Top of the 3rd Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 1-2-3,Top of the 3rd Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 1-2-3,Top of the 3rd Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 1-2-3,,Top of the 3rd Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 1-2-3,Top of the 3rd Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 1-2-3,Top of the 3rd Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 1-2-3,Top of the 3rd Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 1-2-3,Top of the 3rd Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 1-2-3,Top of the 3rd Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 1-2-3,Top of the 3rd Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 1-2-3,Top of the 3rd Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 1-2-3
t3,2-3,0,"______, ______, ______",6(2-2) CBBFFX,O,STL,T. Womack,R. Clemens,3%,64%,Groundout: P-1B
t3,2-3,1,"______, ______, ______",5(0-2) FCFFX,O,STL,L. Walker,R. Clemens,2%,66%,Flyball: LF
t3,2-3,2,"______, ______, ______",4(3-0) BBBX,O,STL,A. Pujols,R. Clemens,1%,67%,Flyball: RF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.
Bottom of the 3rd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,Bottom of the 3rd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,Bottom of the 3rd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,,Bottom of the 3rd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,Bottom of the 3rd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,Bottom of the 3rd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,Bottom of the 3rd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,Bottom of the 3rd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,Bottom of the 3rd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,Bottom of the 3rd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,Bottom of the 3rd Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3
b3,3-2,0,"______, ______, ______",3(1-1) BCX,O,HOU,C. Biggio,J. Suppan,-2%,65%,Flyball: CF
b3,3-2,1,"______, ______, ______",6(3-2) BCBCBX,,HOU,C. Beltran,J. Suppan,4%,68%,Double to LF (Fly Ball)
b3,3-2,1,"______, C. Beltran, ______",2(0-1) F2X,,HOU,J. Bagwell,J. Suppan,4%,73%,Single to LF (Ground Ball); C. Beltran to 3B
b3,3-2,1,"J. Bagwell, ______, C. Beltran",4(2-1) B*BSX,O,HOU,L. Berkman,J. Suppan,-6%,67%,Foul Popfly: 3B (3B Foul)
b3,3-2,2,"J. Bagwell, ______, C. Beltran",5(3-1) BBCB*B,,HOU,J. Kent,J. Suppan,2%,69%,Walk; J. Bagwell to 2B
b3,3-2,2,"J. Kent, J. Bagwell, C. Beltran",3(0-2) SCX,O,HOU,M. Ensberg,J. Suppan,-7%,62%,Flyball: CF
,,,,,,,,,0 runs 2 hits 0 errors 3 LOB. Cardinals 2 Astros 3.,0 runs 2 hits 0 errors 3 LOB. Cardinals 2 Astros 3.,0 runs 2 hits 0 errors 3 LOB. Cardinals 2 Astros 3.
Top of the 4th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 4-5-6,Top of the 4th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 4-5-6,Top of the 4th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 4-5-6,,Top of the 4th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 4-5-6,Top of the 4th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 4-5-6,Top of the 4th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 4-5-6,Top of the 4th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 4-5-6,Top of the 4th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 4-5-6,Top of the 4th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 4-5-6,Top of the 4th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 4-5-6,Top of the 4th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 4-5-6
t4,2-3,0,"______, ______, ______",5(2-2) BFCBX,,STL,S. Rolen,R. Clemens,-5%,57%,Single to RF (Fly Ball)
t4,2-3,0,"S. Rolen, ______, ______",4(0-2) LFFX,O,STL,J. Edmonds,R. Clemens,4%,62%,Flyball: LF
t4,2-3,1,"S. Rolen, ______, ______",1(0-0) B,,STL,E. Renteria,R. Clemens,-2%,60%,Wild Pitch; S. Rolen to 2B
t4,2-3,1,"______, S. Rolen, ______",8(3-2) B.FBCFF*BS,O,STL,E. Renteria,R. Clemens,4%,64%,Strikeout Swinging
t4,2-3,2,"______, S. Rolen, ______",7(3-2) BBCSFBB,,STL,R. Sanders,R. Clemens,-1%,63%,Walk
t4,2-3,2,"R. Sanders, S. Rolen, ______",6(1-2) SFBFFS,O,STL,M. Matheny,R. Clemens,5%,68%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Cardinals 2 Astros 3.,0 runs 1 hit 0 errors 2 LOB. Cardinals 2 Astros 3.,0 runs 1 hit 0 errors 2 LOB. Cardinals 2 Astros 3.
Bottom of the 4th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,Bottom of the 4th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,Bottom of the 4th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,,Bottom of the 4th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,Bottom of the 4th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,Bottom of the 4th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,Bottom of the 4th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,Bottom of the 4th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,Bottom of the 4th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,Bottom of the 4th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9,Bottom of the 4th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 7-8-9
b4,3-2,0,"______, ______, ______",3(1-1) FBX,O,HOU,J. Vizcaino,J. Suppan,-2%,66%,Groundout: 2B-1B
b4,3-2,1,"______, ______, ______",1(0-0) X,O,HOU,B. Ausmus,J. Suppan,-2%,65%,Groundout: SS-1B
b4,3-2,2,"______, ______, ______",5(2-2) CBFBC,O,HOU,R. Clemens,J. Suppan,-1%,64%,Strikeout Looking
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.
Top of the 5th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 9-1-2,Top of the 5th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 9-1-2,Top of the 5th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 9-1-2,,Top of the 5th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 9-1-2,Top of the 5th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 9-1-2,Top of the 5th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 9-1-2,Top of the 5th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 9-1-2,Top of the 5th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 9-1-2,Top of the 5th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 9-1-2,Top of the 5th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 9-1-2,Top of the 5th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 9-1-2
t5,2-3,0,"______, ______, ______",3(0-2) CFX,O,STL,J. Suppan,R. Clemens,3%,67%,Flyball: RF
t5,2-3,1,"______, ______, ______",4(1-2) BCFS,O,STL,T. Womack,R. Clemens,2%,69%,Strikeout Swinging
t5,2-3,2,"______, ______, ______",4(2-1) BSBX,O,STL,L. Walker,R. Clemens,2%,71%,Groundout: 2B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.
Bottom of the 5th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,Bottom of the 5th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,Bottom of the 5th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,,Bottom of the 5th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,Bottom of the 5th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,Bottom of the 5th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,Bottom of the 5th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,Bottom of the 5th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,Bottom of the 5th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,Bottom of the 5th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3,Bottom of the 5th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 1-2-3
b5,3-2,0,"______, ______, ______",4(1-2) CSBS,O,HOU,C. Biggio,J. Suppan,-2%,68%,Strikeout Swinging
b5,3-2,1,"______, ______, ______",6(2-2) CBFF*BS,O,HOU,C. Beltran,J. Suppan,-2%,67%,Strikeout Swinging
b5,3-2,2,"______, ______, ______",3(1-1) BSX,O,HOU,J. Bagwell,J. Suppan,-1%,66%,Popfly: SS
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.
Top of the 6th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 3-4-5,Top of the 6th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 3-4-5,Top of the 6th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 3-4-5,,Top of the 6th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 3-4-5,Top of the 6th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 3-4-5,Top of the 6th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 3-4-5,Top of the 6th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 3-4-5,Top of the 6th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 3-4-5,Top of the 6th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 3-4-5,Top of the 6th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 3-4-5,Top of the 6th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 3-4-5
t6,2-3,0,"______, ______, ______",6(2-2) CBFBFS,O,STL,A. Pujols,R. Clemens,4%,69%,Strikeout Swinging
t6,2-3,1,"______, ______, ______",5(3-1) FBBBB,,STL,S. Rolen,R. Clemens,-4%,65%,Walk
t6,2-3,1,"S. Rolen, ______, ______",4(1-2) SBFS,O,STL,J. Edmonds,R. Clemens,5%,70%,Strikeout Swinging
t6,2-3,2,"S. Rolen, ______, ______",2(1-0) BX,O,STL,E. Renteria,R. Clemens,4%,74%,Flyball: RF
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Cardinals 2 Astros 3.,0 runs 0 hits 0 errors 1 LOB. Cardinals 2 Astros 3.,0 runs 0 hits 0 errors 1 LOB. Cardinals 2 Astros 3.
Bottom of the 6th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 4-5-6,Bottom of the 6th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 4-5-6,Bottom of the 6th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 4-5-6,,Bottom of the 6th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 4-5-6,Bottom of the 6th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 4-5-6,Bottom of the 6th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 4-5-6,Bottom of the 6th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 4-5-6,Bottom of the 6th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 4-5-6,Bottom of the 6th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 4-5-6,Bottom of the 6th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 4-5-6,Bottom of the 6th Astros Batting Ahead 3-2 Cardinals' Jeff Suppan facing 4-5-6
b6,3-2,0,"______, ______, ______",4(2-1) FBBX,O,HOU,L. Berkman,J. Suppan,-2%,72%,Flyball: CF
b6,3-2,1,"______, ______, ______",7(3-2) FBBBCFX,O,HOU,J. Kent,J. Suppan,-2%,70%,Flyball: CF
b6,3-2,2,"______, ______, ______",3(1-1) CBX,O,HOU,M. Ensberg,J. Suppan,-1%,69%,Groundout: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.
Top of the 7th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 7-8-9,Top of the 7th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 7-8-9,Top of the 7th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 7-8-9,,Top of the 7th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 7-8-9,Top of the 7th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 7-8-9,Top of the 7th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 7-8-9,Top of the 7th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 7-8-9,Top of the 7th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 7-8-9,Top of the 7th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 7-8-9,Top of the 7th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 7-8-9,Top of the 7th Cardinals Batting Behind 2-3 Astros' Roger Clemens facing 7-8-9
t7,2-3,0,"______, ______, ______",4(1-2) BSSS,O,STL,R. Sanders,R. Clemens,4%,73%,Strikeout Swinging
t7,2-3,1,"______, ______, ______",7(2-2) SBBFFFX,O,STL,M. Matheny,R. Clemens,3%,77%,Groundout: SS-1B
,,,,,,,,,Roger Cedeno pinch hits for Jeff Suppan (P) batting 9th,Roger Cedeno pinch hits for Jeff Suppan (P) batting 9th,Roger Cedeno pinch hits for Jeff Suppan (P) batting 9th
t7,2-3,2,"______, ______, ______",3(0-2) .CSS,O,STL,R. Cedeno,R. Clemens,2%,79%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.,0 runs 0 hits 0 errors 0 LOB. Cardinals 2 Astros 3.
Bottom of the 7th Astros Batting Ahead 3-2 Cardinals' Dan Haren facing 7-8-9,Bottom of the 7th Astros Batting Ahead 3-2 Cardinals' Dan Haren facing 7-8-9,Bottom of the 7th Astros Batting Ahead 3-2 Cardinals' Dan Haren facing 7-8-9,,Bottom of the 7th Astros Batting Ahead 3-2 Cardinals' Dan Haren facing 7-8-9,Bottom of the 7th Astros Batting Ahead 3-2 Cardinals' Dan Haren facing 7-8-9,Bottom of the 7th Astros Batting Ahead 3-2 Cardinals' Dan Haren facing 7-8-9,Bottom of the 7th Astros Batting Ahead 3-2 Cardinals' Dan Haren facing 7-8-9,Bottom of the 7th Astros Batting Ahead 3-2 Cardinals' Dan Haren facing 7-8-9,Bottom of the 7th Astros Batting Ahead 3-2 Cardinals' Dan Haren facing 7-8-9,Bottom of the 7th Astros Batting Ahead 3-2 Cardinals' Dan Haren facing 7-8-9,Bottom of the 7th Astros Batting Ahead 3-2 Cardinals' Dan Haren facing 7-8-9
,,,,,,,,,Dan Haren replaces Roger Cedeno (PH) pitching and batting 9th,Dan Haren replaces Roger Cedeno (PH) pitching and batting 9th,Dan Haren replaces Roger Cedeno (PH) pitching and batting 9th
b7,3-2,0,"______, ______, ______",2(1-0) .BX,O,HOU,J. Vizcaino,D. Haren,-2%,77%,Foul Popfly: 3B (3B Foul)
b7,3-2,1,"______, ______, ______",6(2-2) BCF*BFS,O,HOU,B. Ausmus,D. Haren,-1%,75%,Strikeout Swinging (C-1B)
,,,,,,,,,Orlando Palmeiro pinch hits for Roger Clemens (P) batting 9th,Orlando Palmeiro pinch hits for Roger Clemens (P) batting 9th,Orlando Palmeiro pinch hits for Roger Clemens (P) batting 9th
b7,3-2,2,"______, ______, ______",5(1-2) .CBFFX,,HOU,O. Palmeiro,D. Haren,1%,76%,Single to LF (Fly Ball)
b7,3-2,2,"O. Palmeiro, ______, ______",3(1-1) BFX,O,HOU,C. Biggio,D. Haren,-2%,74%,Groundout: P-1B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Cardinals 2 Astros 3.,0 runs 1 hit 0 errors 1 LOB. Cardinals 2 Astros 3.,0 runs 1 hit 0 errors 1 LOB. Cardinals 2 Astros 3.
Top of the 8th Cardinals Batting Behind 2-3 Astros' Brad Lidge facing 1-2-3,Top of the 8th Cardinals Batting Behind 2-3 Astros' Brad Lidge facing 1-2-3,Top of the 8th Cardinals Batting Behind 2-3 Astros' Brad Lidge facing 1-2-3,,Top of the 8th Cardinals Batting Behind 2-3 Astros' Brad Lidge facing 1-2-3,Top of the 8th Cardinals Batting Behind 2-3 Astros' Brad Lidge facing 1-2-3,Top of the 8th Cardinals Batting Behind 2-3 Astros' Brad Lidge facing 1-2-3,Top of the 8th Cardinals Batting Behind 2-3 Astros' Brad Lidge facing 1-2-3,Top of the 8th Cardinals Batting Behind 2-3 Astros' Brad Lidge facing 1-2-3,Top of the 8th Cardinals Batting Behind 2-3 Astros' Brad Lidge facing 1-2-3,Top of the 8th Cardinals Batting Behind 2-3 Astros' Brad Lidge facing 1-2-3,Top of the 8th Cardinals Batting Behind 2-3 Astros' Brad Lidge facing 1-2-3
,,,,,,,,,Brad Lidge replaces Craig Biggio (LF) pitching and batting 1stOrlando Palmeiro moves from PH to LF,Brad Lidge replaces Craig Biggio (LF) pitching and batting 1stOrlando Palmeiro moves from PH to LF,Brad Lidge replaces Craig Biggio (LF) pitching and batting 1stOrlando Palmeiro moves from PH to LF
t8,2-3,0,"______, ______, ______",6(1-2) ..BCMFFX,O,STL,T. Womack,B. Lidge,6%,80%,Flyball: RF
t8,2-3,1,"______, ______, ______",6(2-2) BCFF*BT,O,STL,L. Walker,B. Lidge,4%,84%,Strikeout Swinging
t8,2-3,2,"______, ______, ______",4(1-2) CFBX,,STL,A. Pujols,B. Lidge,-3%,81%,Single to LF (Fly Ball)
t8,2-3,2,"A. Pujols, ______, ______",3(0-2) SCS,O,STL,S. Rolen,B. Lidge,6%,86%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Cardinals 2 Astros 3.,0 runs 1 hit 0 errors 1 LOB. Cardinals 2 Astros 3.,0 runs 1 hit 0 errors 1 LOB. Cardinals 2 Astros 3.
