Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b1,3-0,1,"______, ______, ______",1(0-0) X,,BOS,K. Millar,W. Williams,2%,80%,Double to LF (Fly Ball)
b1,3-0,1,"______, K. Millar, ______",2(1-0) BX,O,BOS,T. Nixon,W. Williams,-2%,78%,Flyball: RF; K. Millar to 3B
b1,3-0,2,"______, ______, K. Millar",3(1-1) CBX,R,BOS,B. Mueller,W. Williams,5%,83%,Single to LF (Ground Ball); K. Millar Scores
b1,4-0,2,"B. Mueller, ______, ______",3(0-2) CFS,O,BOS,D. Mirabelli,W. Williams,-1%,82%,Strikeout Swinging
,,,,,,,,,4 runs 4 hits 0 errors 1 LOB. Cardinals 0 Red Sox 4.,4 runs 4 hits 0 errors 1 LOB. Cardinals 0 Red Sox 4.,4 runs 4 hits 0 errors 1 LOB. Cardinals 0 Red Sox 4.
Top of the 2nd Cardinals Batting Behind 0-4 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Cardinals Batting Behind 0-4 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Cardinals Batting Behind 0-4 Red Sox' Tim Wakefield facing 5-6-7,,Top of the 2nd Cardinals Batting Behind 0-4 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Cardinals Batting Behind 0-4 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Cardinals Batting Behind 0-4 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Cardinals Batting Behind 0-4 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Cardinals Batting Behind 0-4 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Cardinals Batting Behind 0-4 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Cardinals Batting Behind 0-4 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Cardinals Batting Behind 0-4 Red Sox' Tim Wakefield facing 5-6-7
t2,0-4,0,"______, ______, ______",1(0-0) X,,STL,J. Edmonds,T. Wakefield,-3%,79%,Single to 3B/Bunt
t2,0-4,0,"J. Edmonds, ______, ______",8(3-2) CSBBF*BFB,,STL,R. Sanders,T. Wakefield,-5%,75%,Walk; J. Edmonds to 2B
t2,0-4,0,"R. Sanders, J. Edmonds, ______",4(2-1) BCBX,O,STL,T. Womack,T. Wakefield,1%,76%,Bunt Groundout: 3B-2B/Sacrifice; J. Edmonds to 3B; R. Sanders to 2B
t2,0-4,1,"______, R. Sanders, J. Edmonds",4(1-2) BFTX,RO,STL,M. Matheny,T. Wakefield,2%,78%,Flyball: CF/Sacrifice Fly; J. Edmonds Scores; R. Sanders to 3B
t2,1-4,2,"______, ______, R. Sanders",7(2-2) FBBFFFS,O,STL,S. Taguchi,T. Wakefield,3%,81%,Strikeout Swinging
,,,,,,,,,1 run 1 hit 0 errors 1 LOB. Cardinals 1 Red Sox 4.,1 run 1 hit 0 errors 1 LOB. Cardinals 1 Red Sox 4.,1 run 1 hit 0 errors 1 LOB. Cardinals 1 Red Sox 4.
Bottom of the 2nd Red Sox Batting Ahead 4-1 Cardinals' Woody Williams facing 9-1-2,Bottom of the 2nd Red Sox Batting Ahead 4-1 Cardinals' Woody Williams facing 9-1-2,Bottom of the 2nd Red Sox Batting Ahead 4-1 Cardinals' Woody Williams facing 9-1-2,,Bottom of the 2nd Red Sox Batting Ahead 4-1 Cardinals' Woody Williams facing 9-1-2,Bottom of the 2nd Red Sox Batting Ahead 4-1 Cardinals' Woody Williams facing 9-1-2,Bottom of the 2nd Red Sox Batting Ahead 4-1 Cardinals' Woody Williams facing 9-1-2,Bottom of the 2nd Red Sox Batting Ahead 4-1 Cardinals' Woody Williams facing 9-1-2,Bottom of the 2nd Red Sox Batting Ahead 4-1 Cardinals' Woody Williams facing 9-1-2,Bottom of the 2nd Red Sox Batting Ahead 4-1 Cardinals' Woody Williams facing 9-1-2,Bottom of the 2nd Red Sox Batting Ahead 4-1 Cardinals' Woody Williams facing 9-1-2,Bottom of the 2nd Red Sox Batting Ahead 4-1 Cardinals' Woody Williams facing 9-1-2
b2,4-1,0,"______, ______, ______",3(1-1) CBX,,BOS,M. Bellhorn,W. Williams,2%,83%,Single to LF (Fly Ball)
b2,4-1,0,"M. Bellhorn, ______, ______",2(0-1) FX,O,BOS,J. Damon,W. Williams,-2%,81%,Lineout: SS
b2,4-1,1,"M. Bellhorn, ______, ______",3(1-1) FBX,O,BOS,O. Cabrera,W. Williams,-2%,79%,Lineout: LF
b2,4-1,2,"M. Bellhorn, ______, ______",4(2-1) BBFX,,BOS,M. Ramirez,W. Williams,1%,80%,Single to LF (Line Drive); M. Bellhorn to 2B
b2,4-1,2,"M. Ramirez, M. Bellhorn, ______",4(3-0) *BBBB,,BOS,D. Ortiz,W. Williams,2%,82%,Walk; M. Bellhorn to 3B; M. Ramirez to 2B
b2,4-1,2,"D. Ortiz, M. Ramirez, M. Bellhorn",3(1-1) SBX,O,BOS,K. Millar,W. Williams,-4%,78%,Groundout: 3B unassisted/Forceout at 3B
,,,,,,,,,0 runs 2 hits 0 errors 3 LOB. Cardinals 1 Red Sox 4.,0 runs 2 hits 0 errors 3 LOB. Cardinals 1 Red Sox 4.,0 runs 2 hits 0 errors 3 LOB. Cardinals 1 Red Sox 4.
Top of the 3rd Cardinals Batting Behind 1-4 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Cardinals Batting Behind 1-4 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Cardinals Batting Behind 1-4 Red Sox' Tim Wakefield facing 1-2-3,,Top of the 3rd Cardinals Batting Behind 1-4 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Cardinals Batting Behind 1-4 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Cardinals Batting Behind 1-4 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Cardinals Batting Behind 1-4 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Cardinals Batting Behind 1-4 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Cardinals Batting Behind 1-4 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Cardinals Batting Behind 1-4 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Cardinals Batting Behind 1-4 Red Sox' Tim Wakefield facing 1-2-3
t3,1-4,0,"______, ______, ______",4(2-1) CBBX,O,STL,E. Renteria,T. Wakefield,2%,80%,Groundout: 3B-1B
t3,1-4,1,"______, ______, ______",2(0-1) TX,R,STL,L. Walker,T. Wakefield,-8%,72%,Home Run (Fly Ball)
t3,2-4,1,"______, ______, ______",6(3-2) CBBBCH,,STL,A. Pujols,T. Wakefield,-3%,69%,Hit By Pitch
t3,2-4,1,"A. Pujols, ______, ______",8(2-2) FC*BFFFBX,OO,STL,S. Rolen,T. Wakefield,6%,75%,Ground Ball Double Play: 3B-2B-1B
,,,,,,,,,1 run 1 hit 0 errors 0 LOB. Cardinals 2 Red Sox 4.,1 run 1 hit 0 errors 0 LOB. Cardinals 2 Red Sox 4.,1 run 1 hit 0 errors 0 LOB. Cardinals 2 Red Sox 4.
Bottom of the 3rd Red Sox Batting Ahead 4-2 Cardinals' Woody Williams facing 6-7-8,Bottom of the 3rd Red Sox Batting Ahead 4-2 Cardinals' Woody Williams facing 6-7-8,Bottom of the 3rd Red Sox Batting Ahead 4-2 Cardinals' Woody Williams facing 6-7-8,,Bottom of the 3rd Red Sox Batting Ahead 4-2 Cardinals' Woody Williams facing 6-7-8,Bottom of the 3rd Red Sox Batting Ahead 4-2 Cardinals' Woody Williams facing 6-7-8,Bottom of the 3rd Red Sox Batting Ahead 4-2 Cardinals' Woody Williams facing 6-7-8,Bottom of the 3rd Red Sox Batting Ahead 4-2 Cardinals' Woody Williams facing 6-7-8,Bottom of the 3rd Red Sox Batting Ahead 4-2 Cardinals' Woody Williams facing 6-7-8,Bottom of the 3rd Red Sox Batting Ahead 4-2 Cardinals' Woody Williams facing 6-7-8,Bottom of the 3rd Red Sox Batting Ahead 4-2 Cardinals' Woody Williams facing 6-7-8,Bottom of the 3rd Red Sox Batting Ahead 4-2 Cardinals' Woody Williams facing 6-7-8
b3,4-2,0,"______, ______, ______",4(1-2) BCCX,O,BOS,T. Nixon,W. Williams,-2%,73%,Groundout: 2B-1B
b3,4-2,1,"______, ______, ______",6(3-2) BCFBBB,,BOS,B. Mueller,W. Williams,2%,75%,Walk
b3,4-2,1,"B. Mueller, ______, ______",5(0-2) 1FCFFX,,BOS,D. Mirabelli,W. Williams,5%,80%,Single to LF (Fly Ball); B. Mueller to 3B
b3,4-2,1,"D. Mirabelli, ______, B. Mueller",6(3-2) BBFBF*B,,BOS,M. Bellhorn,W. Williams,2%,82%,Walk; D. Mirabelli to 2B
b3,4-2,1,"M. Bellhorn, D. Mirabelli, B. Mueller",2(0-1) FX,R,BOS,J. Damon,W. Williams,6%,87%,Single to RF (Ground Ball thru SS-3B Hole); B. Mueller Scores; D. Mirabelli to 3B; M. Bellhorn to 2B
,,,,,,,,,Dan Haren replaces Woody Williams pitching,Dan Haren replaces Woody Williams pitching,Dan Haren replaces Woody Williams pitching
b3,5-2,1,"J. Damon, M. Bellhorn, D. Mirabelli",1(0-0) .X,R,BOS,O. Cabrera,D. Haren,4%,91%,Single to LF (Line Drive); D. Mirabelli Scores; M. Bellhorn to 3B; J. Damon to 2B
b3,6-2,1,"O. Cabrera, J. Damon, M. Bellhorn",3(0-2) SCX,RO,BOS,M. Ramirez,D. Haren,1%,92%,Groundout: SS-2B/Forceout at 2B; M. Bellhorn Scores; J. Damon to 3B
b3,7-2,2,"M. Ramirez, ______, J. Damon",4(3-0) *BBBB,,BOS,D. Ortiz,D. Haren,1%,92%,Walk; M. Ramirez to 2B
b3,7-2,2,"D. Ortiz, M. Ramirez, J. Damon",2(0-1) CX,O,BOS,K. Millar,D. Haren,-2%,91%,Groundout: SS-1B
,,,,,,,,,3 runs 3 hits 0 errors 3 LOB. Cardinals 2 Red Sox 7.,3 runs 3 hits 0 errors 3 LOB. Cardinals 2 Red Sox 7.,3 runs 3 hits 0 errors 3 LOB. Cardinals 2 Red Sox 7.
Top of the 4th Cardinals Batting Behind 2-7 Red Sox' Tim Wakefield facing 5-6-7,Top of the 4th Cardinals Batting Behind 2-7 Red Sox' Tim Wakefield facing 5-6-7,Top of the 4th Cardinals Batting Behind 2-7 Red Sox' Tim Wakefield facing 5-6-7,,Top of the 4th Cardinals Batting Behind 2-7 Red Sox' Tim Wakefield facing 5-6-7,Top of the 4th Cardinals Batting Behind 2-7 Red Sox' Tim Wakefield facing 5-6-7,Top of the 4th Cardinals Batting Behind 2-7 Red Sox' Tim Wakefield facing 5-6-7,Top of the 4th Cardinals Batting Behind 2-7 Red Sox' Tim Wakefield facing 5-6-7,Top of the 4th Cardinals Batting Behind 2-7 Red Sox' Tim Wakefield facing 5-6-7,Top of the 4th Cardinals Batting Behind 2-7 Red Sox' Tim Wakefield facing 5-6-7,Top of the 4th Cardinals Batting Behind 2-7 Red Sox' Tim Wakefield facing 5-6-7,Top of the 4th Cardinals Batting Behind 2-7 Red Sox' Tim Wakefield facing 5-6-7
t4,2-7,0,"______, ______, ______",5(3-1) BCBBB,,STL,J. Edmonds,T. Wakefield,-2%,88%,Walk
t4,2-7,0,"J. Edmonds, ______, ______",2(1-0) BB,,STL,R. Sanders,T. Wakefield,-1%,87%,Passed Ball; J. Edmonds to 2B
t4,2-7,0,"______, J. Edmonds, ______",4(3-0) BB.BB,,STL,R. Sanders,T. Wakefield,-3%,84%,Walk
t4,2-7,0,"R. Sanders, J. Edmonds, ______",5(3-1) BBBCB,,STL,T. Womack,T. Wakefield,-6%,79%,Walk; J. Edmonds to 3B; R. Sanders to 2B
t4,2-7,0,"T. Womack, R. Sanders, J. Edmonds",7(3-2) BSCBBFX,RRO,STL,M. Matheny,T. Wakefield,-2%,76%,Flyball: RF/Sacrifice Fly; J. Edmonds Scores; R. Sanders Scores/Adv on E3 (throw to 3B)/No RBI; T. Womack to 3B
t4,4-7,1,"______, ______, T. Womack",2(1-0) BX,RO,STL,S. Taguchi,T. Wakefield,-0%,76%,Groundout: 3B-1B; T. Womack Scores
t4,5-7,2,"______, ______, ______",5(3-1) BBBCB,,STL,E. Renteria,T. Wakefield,-1%,75%,Walk
,,,,,,,,,Bronson Arroyo replaces Tim Wakefield pitching,Bronson Arroyo replaces Tim Wakefield pitching,Bronson Arroyo replaces Tim Wakefield pitching
t4,5-7,2,"E. Renteria, ______, ______",1(0-0) .X,,STL,L. Walker,B. Arroyo,-3%,72%,Single to RF (Ground Ball); E. Renteria to 3B
t4,5-7,2,"L. Walker, ______, E. Renteria",4(2-1) BC*BX,O,STL,A. Pujols,B. Arroyo,6%,77%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,3 runs 1 hit 1 error 2 LOB. Cardinals 5 Red Sox 7.,3 runs 1 hit 1 error 2 LOB. Cardinals 5 Red Sox 7.,3 runs 1 hit 1 error 2 LOB. Cardinals 5 Red Sox 7.
Bottom of the 4th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 6-7-8,,Bottom of the 4th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 6-7-8
b4,7-5,0,"______, ______, ______",10(3-2) BBBCCFFFFB,,BOS,T. Nixon,D. Haren,2%,80%,Walk
b4,7-5,0,"T. Nixon, ______, ______",7(3-2) BF*BFB>F>B,,BOS,B. Mueller,D. Haren,4%,83%,Walk; T. Nixon to 2B
b4,7-5,0,"B. Mueller, T. Nixon, ______",1(0-0) X,O,BOS,D. Mirabelli,D. Haren,-4%,80%,Flyball: LF
b4,7-5,1,"B. Mueller, T. Nixon, ______",2(1-0) *BX,O,BOS,M. Bellhorn,D. Haren,-3%,77%,Flyball: RF
b4,7-5,2,"B. Mueller, T. Nixon, ______",5(2-2) B*BCSX,O,BOS,J. Damon,D. Haren,-3%,73%,Flyball: LF
,,,,,,,,,0 runs 0 hits 0 errors 2 LOB. Cardinals 5 Red Sox 7.,0 runs 0 hits 0 errors 2 LOB. Cardinals 5 Red Sox 7.,0 runs 0 hits 0 errors 2 LOB. Cardinals 5 Red Sox 7.
Top of the 5th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 4-5-6,Top of the 5th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 4-5-6,Top of the 5th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 4-5-6,,Top of the 5th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 4-5-6,Top of the 5th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 4-5-6,Top of the 5th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 4-5-6,Top of the 5th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 4-5-6,Top of the 5th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 4-5-6,Top of the 5th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 4-5-6,Top of the 5th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 4-5-6,Top of the 5th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 4-5-6
t5,5-7,0,"______, ______, ______",2(0-1) CX,O,STL,S. Rolen,B. Arroyo,3%,76%,Lineout: SS
t5,5-7,1,"______, ______, ______",3(0-2) CSC,O,STL,J. Edmonds,B. Arroyo,2%,79%,Strikeout Looking
t5,5-7,2,"______, ______, ______",5(2-2) FBFBC,O,STL,R. Sanders,B. Arroyo,1%,80%,Strikeout Looking
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Cardinals 5 Red Sox 7.,0 runs 0 hits 0 errors 0 LOB. Cardinals 5 Red Sox 7.,0 runs 0 hits 0 errors 0 LOB. Cardinals 5 Red Sox 7.
Bottom of the 5th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 2-3-4,,Bottom of the 5th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 7-5 Cardinals' Dan Haren facing 2-3-4
b5,7-5,0,"______, ______, ______",4(1-2) CBSX,O,BOS,O. Cabrera,D. Haren,-2%,78%,Groundout: SS-1B
b5,7-5,1,"______, ______, ______",3(2-0) BBX,,BOS,M. Ramirez,D. Haren,2%,80%,Single to SS (Ground Ball)
b5,7-5,1,"M. Ramirez, ______, ______",5(2-2) CSB*BX,O,BOS,D. Ortiz,D. Haren,-2%,78%,Flyball: LF
b5,7-5,2,"M. Ramirez, ______, ______",5(1-2) BCFFX,O,BOS,K. Millar,D. Haren,-2%,76%,Groundout: 3B-1B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Cardinals 5 Red Sox 7.,0 runs 1 hit 0 errors 1 LOB. Cardinals 5 Red Sox 7.,0 runs 1 hit 0 errors 1 LOB. Cardinals 5 Red Sox 7.
Top of the 6th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 6th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 6th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 7-8-9,,Top of the 6th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 6th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 6th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 6th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 6th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 6th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 6th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 6th Cardinals Batting Behind 5-7 Red Sox' Bronson Arroyo facing 7-8-9
t6,5-7,0,"______, ______, ______",3(2-0) BBX,O,STL,T. Womack,B. Arroyo,3%,79%,Flyball: RF
t6,5-7,1,"______, ______, ______",4(0-2) CFFS,O,STL,M. Matheny,B. Arroyo,2%,82%,Strikeout Swinging
t6,5-7,2,"______, ______, ______",4(0-2) CFFX,,STL,S. Taguchi,B. Arroyo,-3%,79%,Single to P (Ground Ball); S. Taguchi to 2B/Adv on E1 (throw to 1B)
t6,5-7,2,"______, S. Taguchi, ______",5(2-2) BCBSX,R,STL,E. Renteria,B. Arroyo,-11%,68%,Double to CF (Line Drive); S. Taguchi Scores
t6,6-7,2,"______, E. Renteria, ______",1(0-0) X,R,STL,L. Walker,B. Arroyo,-15%,53%,Double to RF (Ground Ball); E. Renteria Scores
t6,7-7,2,"______, L. Walker, ______",5(2-2) CCBBS,O,STL,A. Pujols,B. Arroyo,5%,58%,Strikeout Swinging
,,,,,,,,,2 runs 3 hits 1 error 1 LOB. Cardinals 7 Red Sox 7.,2 runs 3 hits 1 error 1 LOB. Cardinals 7 Red Sox 7.,2 runs 3 hits 1 error 1 LOB. Cardinals 7 Red Sox 7.
Bottom of the 6th Red Sox Batting Tied 7-7 Cardinals' Dan Haren facing 6-7-8,Bottom of the 6th Red Sox Batting Tied 7-7 Cardinals' Dan Haren facing 6-7-8,Bottom of the 6th Red Sox Batting Tied 7-7 Cardinals' Dan Haren facing 6-7-8,,Bottom of the 6th Red Sox Batting Tied 7-7 Cardinals' Dan Haren facing 6-7-8,Bottom of the 6th Red Sox Batting Tied 7-7 Cardinals' Dan Haren facing 6-7-8,Bottom of the 6th Red Sox Batting Tied 7-7 Cardinals' Dan Haren facing 6-7-8,Bottom of the 6th Red Sox Batting Tied 7-7 Cardinals' Dan Haren facing 6-7-8,Bottom of the 6th Red Sox Batting Tied 7-7 Cardinals' Dan Haren facing 6-7-8,Bottom of the 6th Red Sox Batting Tied 7-7 Cardinals' Dan Haren facing 6-7-8,Bottom of the 6th Red Sox Batting Tied 7-7 Cardinals' Dan Haren facing 6-7-8,Bottom of the 6th Red Sox Batting Tied 7-7 Cardinals' Dan Haren facing 6-7-8
b6,7-7,0,"______, ______, ______",5(3-1) FBBBX,O,BOS,T. Nixon,D. Haren,-4%,55%,Groundout: P-1B
b6,7-7,1,"______, ______, ______",7(3-2) BBBCCFX,O,BOS,B. Mueller,D. Haren,-3%,52%,Flyball: CF
,,,,,,,,,Jason Varitek pinch hits for Doug Mirabelli (C) batting 8th,Jason Varitek pinch hits for Doug Mirabelli (C) batting 8th,Jason Varitek pinch hits for Doug Mirabelli (C) batting 8th
b6,7-7,2,"______, ______, ______",5(1-2) .BSSFS,O,BOS,J. Varitek,D. Haren,-2%,50%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Cardinals 7 Red Sox 7.,0 runs 0 hits 0 errors 0 LOB. Cardinals 7 Red Sox 7.,0 runs 0 hits 0 errors 0 LOB. Cardinals 7 Red Sox 7.
Top of the 7th Cardinals Batting Tied 7-7 Red Sox' Mike Timlin facing 4-5-6,Top of the 7th Cardinals Batting Tied 7-7 Red Sox' Mike Timlin facing 4-5-6,Top of the 7th Cardinals Batting Tied 7-7 Red Sox' Mike Timlin facing 4-5-6,,Top of the 7th Cardinals Batting Tied 7-7 Red Sox' Mike Timlin facing 4-5-6,Top of the 7th Cardinals Batting Tied 7-7 Red Sox' Mike Timlin facing 4-5-6,Top of the 7th Cardinals Batting Tied 7-7 Red Sox' Mike Timlin facing 4-5-6,Top of the 7th Cardinals Batting Tied 7-7 Red Sox' Mike Timlin facing 4-5-6,Top of the 7th Cardinals Batting Tied 7-7 Red Sox' Mike Timlin facing 4-5-6,Top of the 7th Cardinals Batting Tied 7-7 Red Sox' Mike Timlin facing 4-5-6,Top of the 7th Cardinals Batting Tied 7-7 Red Sox' Mike Timlin facing 4-5-6,Top of the 7th Cardinals Batting Tied 7-7 Red Sox' Mike Timlin facing 4-5-6
,,,,,,,,,Mike Timlin replaces Bronson Arroyo pitchingJason Varitek moves from PH to C,Mike Timlin replaces Bronson Arroyo pitchingJason Varitek moves from PH to C,Mike Timlin replaces Bronson Arroyo pitchingJason Varitek moves from PH to C
t7,7-7,0,"______, ______, ______",4(1-2) ..SFBX,O,STL,S. Rolen,M. Timlin,4%,54%,Flyball: CF
t7,7-7,1,"______, ______, ______",1(0-0) X,O,STL,J. Edmonds,M. Timlin,3%,57%,Flyball: LF
t7,7-7,2,"______, ______, ______",2(1-0) BX,O,STL,R. Sanders,M. Timlin,2%,60%,Groundout: P-1B
