Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
,,,,,,,,,1 run 2 hits 0 errors 0 LOB. Athletics 0 Red Sox 1.,1 run 2 hits 0 errors 0 LOB. Athletics 0 Red Sox 1.,1 run 2 hits 0 errors 0 LOB. Athletics 0 Red Sox 1.
Top of the 2nd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 5-6-7,Top of the 2nd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 5-6-7,Top of the 2nd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 5-6-7,Top of the 2nd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 5-6-7,Top of the 2nd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 5-6-7,Top of the 2nd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 5-6-7,Top of the 2nd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 5-6-7,Top of the 2nd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 5-6-7,Top of the 2nd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 5-6-7,Top of the 2nd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 5-6-7,Top of the 2nd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 5-6-7,Top of the 2nd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 5-6-7
t2,0-1,0,---,8(3-2) FCBBFBFX,O,OAK,E. Durazo,C. Schilling,3%,62%,Groundout: 2B-1B
t2,0-1,1,---,5(1-2) BSCFX,O,OAK,B. Crosby,C. Schilling,2%,64%,Lineout: LF
t2,0-1,2,---,3(1-1) CBX,,OAK,D. Miller,C. Schilling,-1%,62%,Single to CF (Ground Ball)
t2,0-1,2,1--,4(1-2) SBFX,O,OAK,M. Scutaro,C. Schilling,3%,65%,Flyball: LF
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 1.,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 1.,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 1.
Bottom of the 2nd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 5-6-7
b2,1-0,0,---,1(0-0) X,O,BOS,N. Garciaparra,R. Harden,-2%,63%,Foul Popfly: 1B (1B Foul)
b2,1-0,1,---,6(3-2) BCBSBS,O,BOS,T. Nixon,R. Harden,-2%,61%,Strikeout Swinging
b2,1-0,2,---,5(3-1) BBFBX,,BOS,K. Millar,R. Harden,1%,62%,Single to LF (Fly Ball to Deep LF Line)
b2,1-0,2,1--,3(0-2) CST,O,BOS,J. Varitek,R. Harden,-2%,60%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 1.,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 1.,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 1.
Top of the 3rd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Athletics Batting Behind 0-1 Red Sox' Curt Schilling facing 9-1-2
t3,0-1,0,---,5(2-2) BCBSC,O,OAK,R. Castro,C. Schilling,3%,63%,Strikeout Looking
t3,0-1,1,---,7(3-2) BSBSBFX,,OAK,M. Kotsay,C. Schilling,-4%,59%,Double to RF (Fly Ball to Deep CF-RF)
t3,0-1,1,-2-,3(0-2) FFS,O,OAK,E. Byrnes,C. Schilling,4%,63%,Strikeout Swinging
t3,0-1,2,-2-,6(2-2) CCBBFC,O,OAK,S. Hatteberg,C. Schilling,4%,66%,Strikeout Looking
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 1.,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 1.,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 1.
Bottom of the 3rd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 9-1-2,Bottom of the 3rd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 9-1-2,Bottom of the 3rd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 9-1-2,Bottom of the 3rd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 9-1-2,Bottom of the 3rd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 9-1-2,Bottom of the 3rd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 9-1-2,Bottom of the 3rd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 9-1-2,Bottom of the 3rd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 9-1-2,Bottom of the 3rd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 9-1-2,Bottom of the 3rd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 9-1-2,Bottom of the 3rd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 9-1-2,Bottom of the 3rd Red Sox Batting Ahead 1-0 Athletics' Rich Harden facing 9-1-2
b3,1-0,0,---,5(1-2) BSSFS,O,BOS,P. Reese,R. Harden,-2%,64%,Strikeout Swinging
b3,1-0,1,---,2(0-1) CX,O,BOS,J. Damon,R. Harden,-2%,62%,Groundout: 2B-1B
b3,1-0,2,---,5(3-1) BBCBB,,BOS,B. Mueller,R. Harden,1%,64%,Walk
b3,1-0,2,1--,3(1-1) BCX,,BOS,D. Ortiz,R. Harden,3%,67%,Double to LF (Fly Ball); Mueller to 3B
b3,1-0,2,-23,3(0-2) FFX,RRR,BOS,M. Ramirez,R. Harden,20%,86%,Home Run (Fly Ball); Mueller Scores; Ortiz Scores
b3,4-0,2,---,5(3-1) BCBBB,,BOS,N. Garciaparra,R. Harden,1%,87%,Walk
b3,4-0,2,1--,4(3-0) *BBBB,,BOS,T. Nixon,R. Harden,1%,88%,Walk; Garciaparra to 2B
b3,4-0,2,12-,4(1-2) CBSS,O,BOS,K. Millar,R. Harden,-2%,86%,Strikeout Swinging
,,,,,,,,,3 runs 2 hits 0 errors 2 LOB. Athletics 0 Red Sox 4.,3 runs 2 hits 0 errors 2 LOB. Athletics 0 Red Sox 4.,3 runs 2 hits 0 errors 2 LOB. Athletics 0 Red Sox 4.
Top of the 4th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 4-5-6
t4,0-4,0,---,2(0-1) CX,O,OAK,J. Dye,C. Schilling,2%,88%,Groundout: 3B-1B
t4,0-4,1,---,7(3-2) BBBCFFX,,OAK,E. Durazo,C. Schilling,-2%,86%,Single to RF (Line Drive)
t4,0-4,1,1--,4(1-2) BCCS,O,OAK,B. Crosby,C. Schilling,2%,88%,Strikeout Swinging
t4,0-4,2,1--,3(1-1) FBX,,OAK,D. Miller,C. Schilling,-2%,87%,Single to 3B (Ground Ball); Durazo to 2B
t4,0-4,2,12-,2(0-1) CX,O,OAK,M. Scutaro,C. Schilling,3%,90%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Athletics 0 Red Sox 4.,0 runs 2 hits 0 errors 2 LOB. Athletics 0 Red Sox 4.,0 runs 2 hits 0 errors 2 LOB. Athletics 0 Red Sox 4.
Bottom of the 4th Red Sox Batting Ahead 4-0 Athletics' Rich Harden facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 4-0 Athletics' Rich Harden facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 4-0 Athletics' Rich Harden facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 4-0 Athletics' Rich Harden facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 4-0 Athletics' Rich Harden facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 4-0 Athletics' Rich Harden facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 4-0 Athletics' Rich Harden facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 4-0 Athletics' Rich Harden facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 4-0 Athletics' Rich Harden facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 4-0 Athletics' Rich Harden facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 4-0 Athletics' Rich Harden facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 4-0 Athletics' Rich Harden facing 8-9-1
b4,4-0,0,---,4(1-2) BFFX,O,BOS,J. Varitek,R. Harden,-1%,89%,Groundout: SS-1B
b4,4-0,1,---,5(2-2) CBFBC,O,BOS,P. Reese,R. Harden,-1%,88%,Strikeout Looking
b4,4-0,2,---,3(1-1) BSX,O,BOS,J. Damon,R. Harden,-0%,88%,Groundout: 1B unassisted
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Athletics 0 Red Sox 4.,0 runs 0 hits 0 errors 0 LOB. Athletics 0 Red Sox 4.,0 runs 0 hits 0 errors 0 LOB. Athletics 0 Red Sox 4.
Top of the 5th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 9-1-2,Top of the 5th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 9-1-2,Top of the 5th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 9-1-2,Top of the 5th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 9-1-2,Top of the 5th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 9-1-2,Top of the 5th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 9-1-2,Top of the 5th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 9-1-2,Top of the 5th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 9-1-2,Top of the 5th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 9-1-2,Top of the 5th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 9-1-2,Top of the 5th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 9-1-2,Top of the 5th Athletics Batting Behind 0-4 Red Sox' Curt Schilling facing 9-1-2
t5,0-4,0,---,5(1-2) CSFBS,O,OAK,R. Castro,C. Schilling,2%,90%,Strikeout Swinging (C-1B)
t5,0-4,1,---,7(2-2) CBCBFFX,O,OAK,M. Kotsay,C. Schilling,1%,91%,Groundout: 2B-1B
t5,0-4,2,---,9(3-2) SBFBBFFFX,R,OAK,E. Byrnes,C. Schilling,-5%,86%,Home Run (Fly Ball)
t5,1-4,2,---,2(1-0) BX,,OAK,S. Hatteberg,C. Schilling,-1%,85%,Single to RF (Line Drive)
t5,1-4,2,1--,1(0-0) X,O,OAK,J. Dye,C. Schilling,2%,87%,Flyball: RF
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Athletics 1 Red Sox 4.,1 run 2 hits 0 errors 1 LOB. Athletics 1 Red Sox 4.,1 run 2 hits 0 errors 1 LOB. Athletics 1 Red Sox 4.
Bottom of the 5th Red Sox Batting Ahead 4-1 Athletics' Rich Harden facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-1 Athletics' Rich Harden facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-1 Athletics' Rich Harden facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-1 Athletics' Rich Harden facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-1 Athletics' Rich Harden facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-1 Athletics' Rich Harden facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-1 Athletics' Rich Harden facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-1 Athletics' Rich Harden facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-1 Athletics' Rich Harden facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-1 Athletics' Rich Harden facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-1 Athletics' Rich Harden facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-1 Athletics' Rich Harden facing 2-3-4
b5,4-1,0,---,6(3-2) BBCFBB,,BOS,B. Mueller,R. Harden,2%,89%,Walk
b5,4-1,0,1--,6(2-2) CBBFFX,,BOS,D. Ortiz,R. Harden,2%,91%,Single to RF (Ground Ball); Mueller to 2B
b5,4-1,0,12-,1(0-0) B,,BOS,M. Ramirez,R. Harden,2%,93%,Wild Pitch; Mueller to 3B; Ortiz to 2B
b5,4-1,0,-23,4(3-0) B.BII,,BOS,M. Ramirez,R. Harden,1%,94%,Intentional Walk
b5,4-1,0,123,8(3-2) FBCBBFFC,O,BOS,N. Garciaparra,R. Harden,-2%,91%,Strikeout Looking
b5,4-1,1,123,3(0-2) FCX,RO,BOS,T. Nixon,R. Harden,1%,92%,Flyball: CF/Sacrifice Fly; Mueller Scores
b5,5-1,2,12-,4(1-2) CBFX,RR,BOS,K. Millar,R. Harden,5%,97%,Double to CF (Fly Ball to Deep LF-CF); Ortiz Scores; Ramirez Scores; Millar to 3B/Adv on throw
b5,7-1,2,--3,5(3-1) BTBBB,,BOS,J. Varitek,R. Harden,0%,97%,Walk
b5,7-1,2,1-3,6(3-2) BBFBS>S,O,BOS,P. Reese,R. Harden,-1%,97%,Strikeout Swinging
,,,,,,,,,3 runs 2 hits 0 errors 2 LOB. Athletics 1 Red Sox 7.,3 runs 2 hits 0 errors 2 LOB. Athletics 1 Red Sox 7.,3 runs 2 hits 0 errors 2 LOB. Athletics 1 Red Sox 7.
Top of the 6th Athletics Batting Behind 1-7 Red Sox' Curt Schilling facing 5-6-7,Top of the 6th Athletics Batting Behind 1-7 Red Sox' Curt Schilling facing 5-6-7,Top of the 6th Athletics Batting Behind 1-7 Red Sox' Curt Schilling facing 5-6-7,Top of the 6th Athletics Batting Behind 1-7 Red Sox' Curt Schilling facing 5-6-7,Top of the 6th Athletics Batting Behind 1-7 Red Sox' Curt Schilling facing 5-6-7,Top of the 6th Athletics Batting Behind 1-7 Red Sox' Curt Schilling facing 5-6-7,Top of the 6th Athletics Batting Behind 1-7 Red Sox' Curt Schilling facing 5-6-7,Top of the 6th Athletics Batting Behind 1-7 Red Sox' Curt Schilling facing 5-6-7,Top of the 6th Athletics Batting Behind 1-7 Red Sox' Curt Schilling facing 5-6-7,Top of the 6th Athletics Batting Behind 1-7 Red Sox' Curt Schilling facing 5-6-7,Top of the 6th Athletics Batting Behind 1-7 Red Sox' Curt Schilling facing 5-6-7,Top of the 6th Athletics Batting Behind 1-7 Red Sox' Curt Schilling facing 5-6-7
t6,1-7,0,---,1(0-0) X,,OAK,E. Durazo,C. Schilling,-2%,95%,Double to LF (Fly Ball to Deep LF-CF)
t6,1-7,0,-2-,5(3-1) FBBBX,,OAK,B. Crosby,C. Schilling,-3%,92%,Single to LF (Ground Ball); Durazo to 3B
t6,1-7,0,1-3,3(1-1) F*BX,R,OAK,D. Miller,C. Schilling,-3%,88%,Single to RF (Line Drive); Durazo Scores; Crosby to 2B
t6,2-7,0,12-,3(0-2) FFX,,OAK,M. Scutaro,C. Schilling,-6%,83%,Single to LF (Ground Ball); Crosby to 3B; Miller to 2B
t6,2-7,0,123,2(0-1) FX,RO,OAK,R. Castro,C. Schilling,3%,86%,Groundout: 2B-SS/Forceout at 2B; Crosby Scores; Miller to 3B
,,,,,,,,,Alan Embree replaces Curt Schilling pitching,Alan Embree replaces Curt Schilling pitching,Alan Embree replaces Curt Schilling pitching
t6,3-7,1,1-3,3(1-1) .FBX,O,OAK,M. Kotsay,A. Embree,5%,91%,Flyball: LF (Short LF Line)
t6,3-7,2,1-3,2(1-0) BX,O,OAK,E. Byrnes,A. Embree,4%,94%,Popfly: 2B
,,,,,,,,,2 runs 4 hits 0 errors 2 LOB. Athletics 3 Red Sox 7.,2 runs 4 hits 0 errors 2 LOB. Athletics 3 Red Sox 7.,2 runs 4 hits 0 errors 2 LOB. Athletics 3 Red Sox 7.
Bottom of the 6th Red Sox Batting Ahead 7-3 Athletics' Ricardo Rincon facing 1-2-3,Bottom of the 6th Red Sox Batting Ahead 7-3 Athletics' Ricardo Rincon facing 1-2-3,Bottom of the 6th Red Sox Batting Ahead 7-3 Athletics' Ricardo Rincon facing 1-2-3,Bottom of the 6th Red Sox Batting Ahead 7-3 Athletics' Ricardo Rincon facing 1-2-3,Bottom of the 6th Red Sox Batting Ahead 7-3 Athletics' Ricardo Rincon facing 1-2-3,Bottom of the 6th Red Sox Batting Ahead 7-3 Athletics' Ricardo Rincon facing 1-2-3,Bottom of the 6th Red Sox Batting Ahead 7-3 Athletics' Ricardo Rincon facing 1-2-3,Bottom of the 6th Red Sox Batting Ahead 7-3 Athletics' Ricardo Rincon facing 1-2-3,Bottom of the 6th Red Sox Batting Ahead 7-3 Athletics' Ricardo Rincon facing 1-2-3,Bottom of the 6th Red Sox Batting Ahead 7-3 Athletics' Ricardo Rincon facing 1-2-3,Bottom of the 6th Red Sox Batting Ahead 7-3 Athletics' Ricardo Rincon facing 1-2-3,Bottom of the 6th Red Sox Batting Ahead 7-3 Athletics' Ricardo Rincon facing 1-2-3
,,,,,,,,,Ricardo Rincon replaces Rich Harden pitching,Ricardo Rincon replaces Rich Harden pitching,Ricardo Rincon replaces Rich Harden pitching
b6,7-3,0,---,2(0-1) .CX,O,BOS,J. Damon,R. Rincon,-1%,94%,Flyball: CF
b6,7-3,1,---,6(3-2) CBBSBX,,BOS,B. Mueller,R. Rincon,1%,94%,Single to LF (Line Drive)
b6,7-3,1,1--,5(1-2) SSFBS,O,BOS,D. Ortiz,R. Rincon,-1%,94%,Strikeout Swinging
b6,7-3,2,1--,1(0-0) X,,BOS,M. Ramirez,R. Rincon,0%,94%,Single to CF (Ground Ball); Mueller to 2B
b6,7-3,2,12-,2(1-0) BX,O,BOS,N. Garciaparra,R. Rincon,-1%,93%,Flyball: LF
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Athletics 3 Red Sox 7.,0 runs 2 hits 0 errors 2 LOB. Athletics 3 Red Sox 7.,0 runs 2 hits 0 errors 2 LOB. Athletics 3 Red Sox 7.
Top of the 7th Athletics Batting Behind 3-7 Red Sox' Mike Timlin facing 3-4-5,Top of the 7th Athletics Batting Behind 3-7 Red Sox' Mike Timlin facing 3-4-5,Top of the 7th Athletics Batting Behind 3-7 Red Sox' Mike Timlin facing 3-4-5,Top of the 7th Athletics Batting Behind 3-7 Red Sox' Mike Timlin facing 3-4-5,Top of the 7th Athletics Batting Behind 3-7 Red Sox' Mike Timlin facing 3-4-5,Top of the 7th Athletics Batting Behind 3-7 Red Sox' Mike Timlin facing 3-4-5,Top of the 7th Athletics Batting Behind 3-7 Red Sox' Mike Timlin facing 3-4-5,Top of the 7th Athletics Batting Behind 3-7 Red Sox' Mike Timlin facing 3-4-5,Top of the 7th Athletics Batting Behind 3-7 Red Sox' Mike Timlin facing 3-4-5,Top of the 7th Athletics Batting Behind 3-7 Red Sox' Mike Timlin facing 3-4-5,Top of the 7th Athletics Batting Behind 3-7 Red Sox' Mike Timlin facing 3-4-5,Top of the 7th Athletics Batting Behind 3-7 Red Sox' Mike Timlin facing 3-4-5
,,,,,,,,,Mike Timlin replaces Alan Embree pitching,Mike Timlin replaces Alan Embree pitching,Mike Timlin replaces Alan Embree pitching
t7,3-7,0,---,7(3-2) .BCCBBFX,O,OAK,S. Hatteberg,M. Timlin,2%,95%,Groundout: 2B-1B
t7,3-7,1,---,2(0-1) CX,O,OAK,J. Dye,M. Timlin,1%,96%,Groundout: 3B-1B
t7,3-7,2,---,5(3-1) BCBBX,,OAK,E. Durazo,M. Timlin,-1%,95%,Double to RF (Ground Ball thru Deep RF)
t7,3-7,2,-2-,3(1-1) BCX,R,OAK,B. Crosby,M. Timlin,-4%,91%,Single to RF (Fly Ball); Durazo Scores
t7,4-7,2,1--,4(1-2) CFBT,O,OAK,D. Miller,M. Timlin,2%,93%,Strikeout Swinging
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Athletics 4 Red Sox 7.,1 run 2 hits 0 errors 1 LOB. Athletics 4 Red Sox 7.,1 run 2 hits 0 errors 1 LOB. Athletics 4 Red Sox 7.
Bottom of the 7th Red Sox Batting Ahead 7-4 Athletics' Ricardo Rincon facing 6-7-8,Bottom of the 7th Red Sox Batting Ahead 7-4 Athletics' Ricardo Rincon facing 6-7-8,Bottom of the 7th Red Sox Batting Ahead 7-4 Athletics' Ricardo Rincon facing 6-7-8,Bottom of the 7th Red Sox Batting Ahead 7-4 Athletics' Ricardo Rincon facing 6-7-8,Bottom of the 7th Red Sox Batting Ahead 7-4 Athletics' Ricardo Rincon facing 6-7-8,Bottom of the 7th Red Sox Batting Ahead 7-4 Athletics' Ricardo Rincon facing 6-7-8,Bottom of the 7th Red Sox Batting Ahead 7-4 Athletics' Ricardo Rincon facing 6-7-8,Bottom of the 7th Red Sox Batting Ahead 7-4 Athletics' Ricardo Rincon facing 6-7-8,Bottom of the 7th Red Sox Batting Ahead 7-4 Athletics' Ricardo Rincon facing 6-7-8,Bottom of the 7th Red Sox Batting Ahead 7-4 Athletics' Ricardo Rincon facing 6-7-8,Bottom of the 7th Red Sox Batting Ahead 7-4 Athletics' Ricardo Rincon facing 6-7-8,Bottom of the 7th Red Sox Batting Ahead 7-4 Athletics' Ricardo Rincon facing 6-7-8
b7,7-4,0,---,5(1-2) FBFFS,O,BOS,T. Nixon,R. Rincon,-1%,93%,Strikeout Swinging
,,,,,,,,,Jim Mecir replaces Ricardo Rincon pitching,Jim Mecir replaces Ricardo Rincon pitching,Jim Mecir replaces Ricardo Rincon pitching
