Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b1,0-0,0,1--,2(0-1) CX,O,TBD,R. Baldelli,D. Lowe,-2%,57%,Groundout: 3B-1B; Crawford to 2B
b1,0-0,1,-2-,2(0-1) C2C,,TBD,A. Huff,D. Lowe,3%,59%,Crawford Steals 3B
b1,0-0,1,--3,3(0-2) C2C.X,RO,TBD,A. Huff,D. Lowe,2%,61%,Groundout: SS-1B; Crawford Scores
b1,1-0,2,---,6(2-2) CSBBFX,O,TBD,T. Martinez,D. Lowe,-1%,60%,Groundout: SS-1B
,,,,,,,,,1 run 1 hit 0 errors 0 LOB. Red Sox 0 Devil Rays 1.,1 run 1 hit 0 errors 0 LOB. Red Sox 0 Devil Rays 1.,1 run 1 hit 0 errors 0 LOB. Red Sox 0 Devil Rays 1.
Top of the 2nd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 7-8-9,Top of the 2nd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 7-8-9,Top of the 2nd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 7-8-9,Top of the 2nd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 7-8-9,Top of the 2nd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 7-8-9,Top of the 2nd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 7-8-9,Top of the 2nd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 7-8-9,Top of the 2nd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 7-8-9,Top of the 2nd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 7-8-9,Top of the 2nd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 7-8-9,Top of the 2nd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 7-8-9,Top of the 2nd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 7-8-9
t2,0-1,0,---,5(2-2) CFBBX,,BOS,K. Millar,V. Zambrano,-6%,54%,Double to RF (Line Drive to Deep RF Line)
t2,0-1,0,-2-,7(3-2) BBFFFBC,O,BOS,K. Youkilis,V. Zambrano,5%,58%,Strikeout Looking
t2,0-1,1,-2-,5(2-2) CSBBX,O,BOS,P. Reese,V. Zambrano,4%,62%,Flyball: RF
t2,0-1,2,-2-,4(1-2) CBSS,O,BOS,J. Damon,V. Zambrano,3%,65%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Devil Rays 1.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Devil Rays 1.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Devil Rays 1.
Bottom of the 2nd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 2nd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 2nd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 2nd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 2nd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 2nd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 2nd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 2nd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 2nd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 2nd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 2nd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 2nd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 5-6-7
b2,1-0,0,---,2(0-1) CX,O,TBD,J. Cruz,D. Lowe,-2%,63%,Flyball: CF (Deep CF)
b2,1-0,1,---,4(1-2) CBCC,O,TBD,J. Lugo,D. Lowe,-1%,62%,Strikeout Looking
b2,1-0,2,---,2(0-1) CX,O,TBD,G. Blum,D. Lowe,-1%,61%,Groundout: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Devil Rays 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Devil Rays 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Devil Rays 1.
Top of the 3rd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 2-3-4,Top of the 3rd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 2-3-4,Top of the 3rd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 2-3-4,Top of the 3rd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 2-3-4,Top of the 3rd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 2-3-4,Top of the 3rd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 2-3-4,Top of the 3rd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 2-3-4,Top of the 3rd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 2-3-4,Top of the 3rd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 2-3-4,Top of the 3rd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 2-3-4,Top of the 3rd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 2-3-4,Top of the 3rd Red Sox Batting Behind 0-1 Devil Rays' Victor Zambrano facing 2-3-4
t3,0-1,0,---,7(3-2) SBBSFBB,,BOS,M. Bellhorn,V. Zambrano,-4%,57%,Walk
t3,0-1,0,1--,3(1-1) BCX,O,BOS,D. Ortiz,V. Zambrano,4%,61%,Popfly: SS (Short CF)
t3,0-1,1,1--,6(3-2) 1BSBSBS,OO,BOS,M. Ramirez,V. Zambrano,6%,67%,Double Play: Strikeout Swinging Baserunner Out Advancing/Interference called; Bellhorn out at 1B/C
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Devil Rays 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Devil Rays 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Devil Rays 1.
Bottom of the 3rd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 3rd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 3rd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 3rd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 3rd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 3rd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 3rd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 3rd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 3rd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 3rd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 3rd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 3rd Devil Rays Batting Ahead 1-0 Red Sox' Derek Lowe facing 8-9-1
b3,1-0,0,---,2(0-1) CX,O,TBD,J. Gomes,D. Lowe,-2%,65%,Groundout: 3B-1B
b3,1-0,1,---,5(1-2) CCBFX,,TBD,B. Fordyce,D. Lowe,2%,67%,Single to CF (Ground Ball)
b3,1-0,1,1--,3(0-2) SS+1X,,TBD,C. Crawford,D. Lowe,8%,74%,Double to LF (Line Drive to Deep LF Line); Fordyce to 3B
b3,1-0,1,-23,7(3-2) CFBBBFX,RR,TBD,R. Baldelli,D. Lowe,9%,84%,Single to CF (Ground Ball); Fordyce Scores; Crawford Scores
b3,3-0,1,1--,2(0-1) 11C>X,,TBD,A. Huff,D. Lowe,3%,87%,Single to CF (Line Drive); Baldelli to 3B
b3,3-0,1,1-3,5(3-1) BBFB>X,R,TBD,T. Martinez,D. Lowe,4%,91%,Single to RF (Line Drive); Baldelli Scores; Huff to 3B
b3,4-0,1,1-3,4(2-1) BBFX,RR,TBD,J. Cruz,D. Lowe,4%,96%,Double to CF (Line Drive to Deep LF-CF); Huff Scores; Martinez Scores
b3,6-0,1,-2-,7(2-2) CBCBFFX,R,TBD,J. Lugo,D. Lowe,2%,97%,Double to LF (Fly Ball to Deep LF-CF); Cruz Scores
,,,,,,,,,Lenny DiNardo replaces Derek Lowe pitching,Lenny DiNardo replaces Derek Lowe pitching,Lenny DiNardo replaces Derek Lowe pitching
b3,7-0,1,-2-,3(1-1) .BSX,O,TBD,G. Blum,L. DiNardo,-0%,97%,Flyball: LF
b3,7-0,2,-2-,5(1-2) SSBFS,O,TBD,J. Gomes,L. DiNardo,-0%,97%,Strikeout Swinging
,,,,,,,,,6 runs 7 hits 0 errors 1 LOB. Red Sox 0 Devil Rays 7.,6 runs 7 hits 0 errors 1 LOB. Red Sox 0 Devil Rays 7.,6 runs 7 hits 0 errors 1 LOB. Red Sox 0 Devil Rays 7.
Top of the 4th Red Sox Batting Behind 0-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 4th Red Sox Batting Behind 0-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 4th Red Sox Batting Behind 0-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 4th Red Sox Batting Behind 0-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 4th Red Sox Batting Behind 0-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 4th Red Sox Batting Behind 0-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 4th Red Sox Batting Behind 0-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 4th Red Sox Batting Behind 0-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 4th Red Sox Batting Behind 0-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 4th Red Sox Batting Behind 0-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 4th Red Sox Batting Behind 0-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 4th Red Sox Batting Behind 0-7 Devil Rays' Victor Zambrano facing 5-6-7
t4,0-7,0,---,5(3-1) BBCBB,,BOS,B. Daubach,V. Zambrano,-1%,96%,Walk
t4,0-7,0,1--,5(3-1) SBBBX,,BOS,J. Varitek,V. Zambrano,-2%,94%,Single to CF (Line Drive); Daubach to 2B
t4,0-7,0,12-,3(1-1) BSH,,BOS,K. Millar,V. Zambrano,-3%,91%,Hit By Pitch; Daubach to 3B; Varitek to 2B
t4,0-7,0,123,7(2-2) CBSFBFX,RO,BOS,K. Youkilis,V. Zambrano,2%,92%,Flyball: RF/Sacrifice Fly; Daubach Scores; Varitek to 3B
t4,1-7,1,1-3,6(3-2) BCBBFB,,BOS,P. Reese,V. Zambrano,-2%,90%,Walk; Millar to 2B
t4,1-7,1,123,4(1-2) CBCX,O,BOS,J. Damon,V. Zambrano,3%,93%,Groundout: P-C/Forceout at Hm; Millar to 3B; Reese to 2B
t4,1-7,2,123,6(3-2) CBFBBB,R,BOS,M. Bellhorn,V. Zambrano,-4%,90%,Walk; Millar Scores; Reese to 3B; Damon to 2B
t4,2-7,2,123,5(3-1) BBCBB,R,BOS,D. Ortiz,V. Zambrano,-5%,85%,Walk; Reese Scores; Damon to 3B; Bellhorn to 2B
t4,3-7,2,123,4(1-2) FBFX,O,BOS,M. Ramirez,V. Zambrano,6%,91%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,3 runs 1 hit 0 errors 3 LOB. Red Sox 3 Devil Rays 7.,3 runs 1 hit 0 errors 3 LOB. Red Sox 3 Devil Rays 7.,3 runs 1 hit 0 errors 3 LOB. Red Sox 3 Devil Rays 7.
Bottom of the 4th Devil Rays Batting Ahead 7-3 Red Sox' Lenny DiNardo facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 7-3 Red Sox' Lenny DiNardo facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 7-3 Red Sox' Lenny DiNardo facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 7-3 Red Sox' Lenny DiNardo facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 7-3 Red Sox' Lenny DiNardo facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 7-3 Red Sox' Lenny DiNardo facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 7-3 Red Sox' Lenny DiNardo facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 7-3 Red Sox' Lenny DiNardo facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 7-3 Red Sox' Lenny DiNardo facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 7-3 Red Sox' Lenny DiNardo facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 7-3 Red Sox' Lenny DiNardo facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 7-3 Red Sox' Lenny DiNardo facing 9-1-2
b4,7-3,0,---,4(2-1) BCBX,O,TBD,B. Fordyce,L. DiNardo,-1%,90%,Lineout: SS
b4,7-3,1,---,5(3-1) BBCBB,,TBD,C. Crawford,L. DiNardo,1%,91%,Walk
b4,7-3,1,1--,5(2-2) CSB1BT,O,TBD,R. Baldelli,L. DiNardo,-1%,90%,Strikeout Swinging
b4,7-3,2,1--,2(1-0) B>X,,TBD,A. Huff,L. DiNardo,1%,91%,Single to RF (Line Drive); Crawford to 3B
b4,7-3,2,1-3,2(0-1) CX,O,TBD,T. Martinez,L. DiNardo,-2%,89%,Groundout: 1B unassisted
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Red Sox 3 Devil Rays 7.,0 runs 1 hit 0 errors 2 LOB. Red Sox 3 Devil Rays 7.,0 runs 1 hit 0 errors 2 LOB. Red Sox 3 Devil Rays 7.
Top of the 5th Red Sox Batting Behind 3-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 5th Red Sox Batting Behind 3-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 5th Red Sox Batting Behind 3-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 5th Red Sox Batting Behind 3-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 5th Red Sox Batting Behind 3-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 5th Red Sox Batting Behind 3-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 5th Red Sox Batting Behind 3-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 5th Red Sox Batting Behind 3-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 5th Red Sox Batting Behind 3-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 5th Red Sox Batting Behind 3-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 5th Red Sox Batting Behind 3-7 Devil Rays' Victor Zambrano facing 5-6-7,Top of the 5th Red Sox Batting Behind 3-7 Devil Rays' Victor Zambrano facing 5-6-7
t5,3-7,0,---,4(1-2) BCFS,O,BOS,B. Daubach,V. Zambrano,2%,91%,Strikeout Swinging
t5,3-7,1,---,2(0-1) FX,R,BOS,J. Varitek,V. Zambrano,-5%,85%,Home Run (Fly Ball)
t5,4-7,1,---,5(1-2) CCBFS,O,BOS,K. Millar,V. Zambrano,2%,87%,Strikeout Swinging
t5,4-7,2,---,4(1-2) BCCX,,BOS,K. Youkilis,V. Zambrano,-1%,86%,Single to RF (Line Drive to RF Line)
t5,4-7,2,1--,5(3-1) BFBBB,,BOS,P. Reese,V. Zambrano,-2%,84%,Walk; Youkilis to 2B
,,,,,,,,,John Halama replaces Victor Zambrano pitching,John Halama replaces Victor Zambrano pitching,John Halama replaces Victor Zambrano pitching
t5,4-7,2,12-,7(2-2) .BCF*BF2FX,RR,BOS,J. Damon,J. Halama,-18%,66%,Double to CF (Line Drive to Deep LF-CF); Youkilis Scores; Reese Scores
t5,6-7,2,-2-,6(3-2) BBFSBB,,BOS,M. Bellhorn,J. Halama,-2%,64%,Walk
t5,6-7,2,12-,1(0-0) X,O,BOS,D. Ortiz,J. Halama,6%,71%,Flyball: CF (Deep CF-RF)
,,,,,,,,,3 runs 3 hits 0 errors 2 LOB. Red Sox 6 Devil Rays 7.,3 runs 3 hits 0 errors 2 LOB. Red Sox 6 Devil Rays 7.,3 runs 3 hits 0 errors 2 LOB. Red Sox 6 Devil Rays 7.
Bottom of the 5th Devil Rays Batting Ahead 7-6 Red Sox' Lenny DiNardo facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 7-6 Red Sox' Lenny DiNardo facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 7-6 Red Sox' Lenny DiNardo facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 7-6 Red Sox' Lenny DiNardo facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 7-6 Red Sox' Lenny DiNardo facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 7-6 Red Sox' Lenny DiNardo facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 7-6 Red Sox' Lenny DiNardo facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 7-6 Red Sox' Lenny DiNardo facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 7-6 Red Sox' Lenny DiNardo facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 7-6 Red Sox' Lenny DiNardo facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 7-6 Red Sox' Lenny DiNardo facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 7-6 Red Sox' Lenny DiNardo facing 5-6-7
b5,7-6,0,---,2(1-0) BX,,TBD,J. Cruz,L. DiNardo,3%,74%,Single to CF (Line Drive)
b5,7-6,0,1--,5(2-2) BCTBX,,TBD,J. Lugo,L. DiNardo,5%,79%,Single to 3B (Ground Ball); Cruz to 2B
b5,7-6,0,12-,6(3-2) BBFBC>S,OO,TBD,G. Blum,L. DiNardo,-10%,69%,Double Play: Strikeout Swinging Cruz Caught Stealing 3B (C-3B); Lugo to 2B
,,,,,,,,,Mike Timlin replaces Lenny DiNardo pitching,Mike Timlin replaces Lenny DiNardo pitching,Mike Timlin replaces Lenny DiNardo pitching
b5,7-6,2,-2-,1(0-0) .X,R,TBD,J. Gomes,M. Timlin,10%,79%,Single to CF (Line Drive); Lugo Scores
b5,8-6,2,1--,6(2-2) 1CBBFFS,O,TBD,B. Fordyce,M. Timlin,-2%,77%,Strikeout Swinging
,,,,,,,,,1 run 3 hits 0 errors 1 LOB. Red Sox 6 Devil Rays 8.,1 run 3 hits 0 errors 1 LOB. Red Sox 6 Devil Rays 8.,1 run 3 hits 0 errors 1 LOB. Red Sox 6 Devil Rays 8.
Top of the 6th Red Sox Batting Behind 6-8 Devil Rays' John Halama facing 4-5-6,Top of the 6th Red Sox Batting Behind 6-8 Devil Rays' John Halama facing 4-5-6,Top of the 6th Red Sox Batting Behind 6-8 Devil Rays' John Halama facing 4-5-6,Top of the 6th Red Sox Batting Behind 6-8 Devil Rays' John Halama facing 4-5-6,Top of the 6th Red Sox Batting Behind 6-8 Devil Rays' John Halama facing 4-5-6,Top of the 6th Red Sox Batting Behind 6-8 Devil Rays' John Halama facing 4-5-6,Top of the 6th Red Sox Batting Behind 6-8 Devil Rays' John Halama facing 4-5-6,Top of the 6th Red Sox Batting Behind 6-8 Devil Rays' John Halama facing 4-5-6,Top of the 6th Red Sox Batting Behind 6-8 Devil Rays' John Halama facing 4-5-6,Top of the 6th Red Sox Batting Behind 6-8 Devil Rays' John Halama facing 4-5-6,Top of the 6th Red Sox Batting Behind 6-8 Devil Rays' John Halama facing 4-5-6,Top of the 6th Red Sox Batting Behind 6-8 Devil Rays' John Halama facing 4-5-6
t6,6-8,0,---,7(3-2) CCBBFBS,O,BOS,M. Ramirez,J. Halama,3%,81%,Strikeout Swinging
t6,6-8,1,---,4(1-2) BCCC,O,BOS,B. Daubach,J. Halama,2%,83%,Strikeout Looking
t6,6-8,2,---,3(0-2) CSS,O,BOS,J. Varitek,J. Halama,1%,84%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 6 Devil Rays 8.,0 runs 0 hits 0 errors 0 LOB. Red Sox 6 Devil Rays 8.,0 runs 0 hits 0 errors 0 LOB. Red Sox 6 Devil Rays 8.
Bottom of the 6th Devil Rays Batting Ahead 8-6 Red Sox' Mike Timlin facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 8-6 Red Sox' Mike Timlin facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 8-6 Red Sox' Mike Timlin facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 8-6 Red Sox' Mike Timlin facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 8-6 Red Sox' Mike Timlin facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 8-6 Red Sox' Mike Timlin facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 8-6 Red Sox' Mike Timlin facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 8-6 Red Sox' Mike Timlin facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 8-6 Red Sox' Mike Timlin facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 8-6 Red Sox' Mike Timlin facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 8-6 Red Sox' Mike Timlin facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 8-6 Red Sox' Mike Timlin facing 1-2-3
b6,8-6,0,---,4(1-2) CCBX,,TBD,C. Crawford,M. Timlin,2%,86%,Single to CF (Ground Ball)
b6,8-6,0,1--,3(0-2) FCT,O,TBD,R. Baldelli,M. Timlin,-2%,84%,Strikeout Swinging
b6,8-6,1,1--,1(0-0) >X,O,TBD,A. Huff,M. Timlin,-1%,83%,Groundout: 2B-1B; Crawford to 2B
b6,8-6,2,-2-,4(3-0) IIII,,TBD,T. Martinez,M. Timlin,0%,84%,Intentional Walk
b6,8-6,2,12-,3(1-1) BC2H,,TBD,J. Cruz,M. Timlin,2%,85%,Hit By Pitch; Crawford to 3B; Martinez to 2B
b6,8-6,2,123,2(0-1) SX,O,TBD,J. Lugo,M. Timlin,-4%,81%,Groundout: P-1B
,,,,,,,,,0 runs 1 hit 0 errors 3 LOB. Red Sox 6 Devil Rays 8.,0 runs 1 hit 0 errors 3 LOB. Red Sox 6 Devil Rays 8.,0 runs 1 hit 0 errors 3 LOB. Red Sox 6 Devil Rays 8.
Top of the 7th Red Sox Batting Behind 6-8 Devil Rays' Jorge Sosa facing 7-8-9,Top of the 7th Red Sox Batting Behind 6-8 Devil Rays' Jorge Sosa facing 7-8-9,Top of the 7th Red Sox Batting Behind 6-8 Devil Rays' Jorge Sosa facing 7-8-9,Top of the 7th Red Sox Batting Behind 6-8 Devil Rays' Jorge Sosa facing 7-8-9,Top of the 7th Red Sox Batting Behind 6-8 Devil Rays' Jorge Sosa facing 7-8-9,Top of the 7th Red Sox Batting Behind 6-8 Devil Rays' Jorge Sosa facing 7-8-9,Top of the 7th Red Sox Batting Behind 6-8 Devil Rays' Jorge Sosa facing 7-8-9,Top of the 7th Red Sox Batting Behind 6-8 Devil Rays' Jorge Sosa facing 7-8-9,Top of the 7th Red Sox Batting Behind 6-8 Devil Rays' Jorge Sosa facing 7-8-9,Top of the 7th Red Sox Batting Behind 6-8 Devil Rays' Jorge Sosa facing 7-8-9,Top of the 7th Red Sox Batting Behind 6-8 Devil Rays' Jorge Sosa facing 7-8-9,Top of the 7th Red Sox Batting Behind 6-8 Devil Rays' Jorge Sosa facing 7-8-9
,,,,,,,,,Jorge Sosa replaces John Halama pitching,Jorge Sosa replaces John Halama pitching,Jorge Sosa replaces John Halama pitching
t7,6-8,0,---,3(0-2) .CSX,,BOS,K. Millar,J. Sosa,-6%,75%,Single to LF (Line Drive)
