Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b1,0-0,1,12-,6(3-2) BBFSBS,O,BOS,M. Ramirez,D. Wells,-4%,54%,Strikeout Swinging
b1,0-0,2,12-,5(1-2) CSBFS,O,BOS,J. Varitek,D. Wells,-4%,50%,Strikeout Swinging
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Padres 0 Red Sox 0.,0 runs 2 hits 0 errors 2 LOB. Padres 0 Red Sox 0.,0 runs 2 hits 0 errors 2 LOB. Padres 0 Red Sox 0.
Top of the 2nd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 5-6-7
t2,0-0,0,---,6(2-2) BCBFFX,O,SDP,J. Payton,P. Martinez,2%,52%,Flyball: CF (Deep CF)
t2,0-0,1,---,6(3-2) CBBBFS,O,SDP,T. Long,P. Martinez,2%,54%,Strikeout Swinging
t2,0-0,2,---,4(1-2) CCBX,O,SDP,R. Hernandez,P. Martinez,1%,55%,Popfly: 1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.
Bottom of the 2nd Red Sox Batting Tied 0-0 Padres' David Wells facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Padres' David Wells facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Padres' David Wells facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Padres' David Wells facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Padres' David Wells facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Padres' David Wells facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Padres' David Wells facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Padres' David Wells facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Padres' David Wells facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Padres' David Wells facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Padres' David Wells facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Padres' David Wells facing 6-7-8
b2,0-0,0,---,1(0-0) X,O,BOS,K. Millar,D. Wells,-2%,53%,Flyball: CF
b2,0-0,1,---,2(0-1) CX,,BOS,K. Youkilis,D. Wells,3%,56%,Single to LF (Ground Ball)
b2,0-0,1,1--,6(2-2) BCFFBX,,BOS,G. Kapler,D. Wells,4%,59%,Single to RF (Ground Ball); Youkilis to 2B
b2,0-0,1,12-,4(1-2) CFBX,O,BOS,P. Reese,D. Wells,-5%,55%,Flyball: RF (Deep RF Line)
b2,0-0,2,12-,4(1-2) CFBX,O,BOS,J. Damon,D. Wells,-5%,50%,Groundout: 2B-1B
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Padres 0 Red Sox 0.,0 runs 2 hits 0 errors 2 LOB. Padres 0 Red Sox 0.,0 runs 2 hits 0 errors 2 LOB. Padres 0 Red Sox 0.
Top of the 3rd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 8-9-1
t3,0-0,0,---,1(0-0) H,,SDP,K. Robinson,P. Martinez,-4%,46%,Hit By Pitch
t3,0-0,0,1--,7(3-2) BC1B11>FB>F>B,,SDP,K. Greene,P. Martinez,-6%,40%,Walk; Robinson to 2B
t3,0-0,0,12-,4(1-2) BL>LX,O,SDP,S. Burroughs,P. Martinez,6%,46%,Flyball: LF
t3,0-0,1,12-,7(3-2) BFBCB>F>S,OO,SDP,M. Loretta,P. Martinez,10%,56%,Double Play: Strikeout Swinging Robinson Caught Stealing 3B (C-3B)
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Padres 0 Red Sox 0.,0 runs 0 hits 0 errors 1 LOB. Padres 0 Red Sox 0.,0 runs 0 hits 0 errors 1 LOB. Padres 0 Red Sox 0.
Bottom of the 3rd Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4
b3,0-0,0,---,5(2-2) BFBCX,O,BOS,M. Bellhorn,D. Wells,-3%,53%,Flyball: CF
b3,0-0,1,---,3(1-1) BSX,O,BOS,D. Ortiz,D. Wells,-2%,51%,Groundout: 1B unassisted
b3,0-0,2,---,2(1-0) BX,O,BOS,M. Ramirez,D. Wells,-1%,50%,Groundout: 2B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.
Top of the 4th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 3-4-5
t4,0-0,0,---,4(2-1) BBFX,O,SDP,B. Giles,P. Martinez,3%,53%,Groundout: 2B-1B
t4,0-0,1,---,5(2-2) BCBTS,O,SDP,P. Nevin,P. Martinez,2%,55%,Strikeout Swinging
t4,0-0,2,---,3(1-1) CBX,O,SDP,J. Payton,P. Martinez,1%,56%,Groundout: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.
Bottom of the 4th Red Sox Batting Tied 0-0 Padres' David Wells facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 0-0 Padres' David Wells facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 0-0 Padres' David Wells facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 0-0 Padres' David Wells facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 0-0 Padres' David Wells facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 0-0 Padres' David Wells facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 0-0 Padres' David Wells facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 0-0 Padres' David Wells facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 0-0 Padres' David Wells facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 0-0 Padres' David Wells facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 0-0 Padres' David Wells facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 0-0 Padres' David Wells facing 5-6-7
b4,0-0,0,---,3(1-1) CBX,O,BOS,J. Varitek,D. Wells,-3%,54%,Groundout: 3B-1B
b4,0-0,1,---,1(0-0) X,O,BOS,K. Millar,D. Wells,-2%,51%,Flyball: CF
b4,0-0,2,---,3(1-1) BCX,O,BOS,K. Youkilis,D. Wells,-1%,50%,Foul Popfly: 1B (1B Foul)
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.
Top of the 5th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 5th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 5th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 5th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 5th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 5th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 5th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 5th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 5th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 5th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 5th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 5th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8
t5,0-0,0,---,6(2-2) BFFBFX,,SDP,T. Long,P. Martinez,-8%,42%,Double to RF (Ground Ball thru Deep RF Line)
t5,0-0,0,-2-,1(0-0) X,O,SDP,R. Hernandez,P. Martinez,2%,44%,Flyball: RF; Long to 3B
t5,0-0,1,--3,3(1-1) BSX,O,SDP,K. Robinson,P. Martinez,8%,52%,Groundout: 2B-1B
t5,0-0,2,--3,4(1-2) BSCS,O,SDP,K. Greene,P. Martinez,5%,57%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Padres 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Padres 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Padres 0 Red Sox 0.
Bottom of the 5th Red Sox Batting Tied 0-0 Padres' David Wells facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Padres' David Wells facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Padres' David Wells facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Padres' David Wells facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Padres' David Wells facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Padres' David Wells facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Padres' David Wells facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Padres' David Wells facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Padres' David Wells facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Padres' David Wells facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Padres' David Wells facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Padres' David Wells facing 8-9-1
b5,0-0,0,---,6(2-2) CCBBFX,O,BOS,G. Kapler,D. Wells,-3%,54%,Groundout: SS-1B
b5,0-0,1,---,1(0-0) X,O,BOS,P. Reese,D. Wells,-2%,52%,Lineout: 3B
b5,0-0,2,---,5(2-2) CBCBX,O,BOS,J. Damon,D. Wells,-2%,50%,Groundout: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.
Top of the 6th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3
t6,0-0,0,---,4(1-2) BFSS,O,SDP,S. Burroughs,P. Martinez,4%,54%,Strikeout Swinging
t6,0-0,1,---,2(0-1) LX,O,SDP,M. Loretta,P. Martinez,3%,56%,Groundout: 1B unassisted
t6,0-0,2,---,5(2-2) CBFBC,O,SDP,B. Giles,P. Martinez,2%,58%,Strikeout Looking
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.
Bottom of the 6th Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 6th Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 6th Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 6th Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 6th Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 6th Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 6th Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 6th Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 6th Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 6th Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 6th Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4,Bottom of the 6th Red Sox Batting Tied 0-0 Padres' David Wells facing 2-3-4
b6,0-0,0,---,2(0-1) CX,O,BOS,M. Bellhorn,D. Wells,-4%,55%,Groundout: 3B-1B
b6,0-0,1,---,4(1-2) CCBX,,BOS,D. Ortiz,D. Wells,4%,58%,Single to RF (Ground Ball)
b6,0-0,1,1--,7(3-2) FBSBBFX,O,BOS,M. Ramirez,D. Wells,-4%,54%,Groundout: 2B-SS/Forceout at 2B
b6,0-0,2,1--,2(0-1) CX,,BOS,J. Varitek,D. Wells,3%,57%,Single to 2B (Ground Ball); Ramirez to 2B
,,,,,,,,,Antonio Osuna replaces David Wells pitching,Antonio Osuna replaces David Wells pitching,Antonio Osuna replaces David Wells pitching
b6,0-0,2,12-,5(1-2) .CBCFX,O,BOS,K. Millar,A. Osuna,-7%,50%,Flyball: RF (Deep RF)
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Padres 0 Red Sox 0.,0 runs 2 hits 0 errors 2 LOB. Padres 0 Red Sox 0.,0 runs 2 hits 0 errors 2 LOB. Padres 0 Red Sox 0.
Top of the 7th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 7th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 7th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 7th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 7th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 7th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 7th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 7th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 7th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 7th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 7th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 7th Padres Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6
t7,0-0,0,---,4(1-2) CCBX,O,SDP,P. Nevin,P. Martinez,4%,54%,Lineout: 3B
t7,0-0,1,---,5(2-2) BBSCX,O,SDP,J. Payton,P. Martinez,3%,57%,Popfly: 2B (Short RF)
t7,0-0,2,---,4(1-2) FFBX,O,SDP,T. Long,P. Martinez,2%,60%,Flyball: CF (Deep CF)
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 0.
Bottom of the 7th Red Sox Batting Tied 0-0 Padres' Antonio Osuna facing 7-8-9,Bottom of the 7th Red Sox Batting Tied 0-0 Padres' Antonio Osuna facing 7-8-9,Bottom of the 7th Red Sox Batting Tied 0-0 Padres' Antonio Osuna facing 7-8-9,Bottom of the 7th Red Sox Batting Tied 0-0 Padres' Antonio Osuna facing 7-8-9,Bottom of the 7th Red Sox Batting Tied 0-0 Padres' Antonio Osuna facing 7-8-9,Bottom of the 7th Red Sox Batting Tied 0-0 Padres' Antonio Osuna facing 7-8-9,Bottom of the 7th Red Sox Batting Tied 0-0 Padres' Antonio Osuna facing 7-8-9,Bottom of the 7th Red Sox Batting Tied 0-0 Padres' Antonio Osuna facing 7-8-9,Bottom of the 7th Red Sox Batting Tied 0-0 Padres' Antonio Osuna facing 7-8-9,Bottom of the 7th Red Sox Batting Tied 0-0 Padres' Antonio Osuna facing 7-8-9,Bottom of the 7th Red Sox Batting Tied 0-0 Padres' Antonio Osuna facing 7-8-9,Bottom of the 7th Red Sox Batting Tied 0-0 Padres' Antonio Osuna facing 7-8-9
b7,0-0,0,---,2(0-1) CX,O,BOS,K. Youkilis,A. Osuna,-4%,55%,Flyball: RF (CF-RF)
b7,0-0,1,---,3(1-1) BFX,,BOS,G. Kapler,A. Osuna,7%,63%,Double to LF (Fly Ball to Deep LF)
,,,,,,,,,Brian Daubach pinch hits for Pokey Reese (SS) batting 9th,Brian Daubach pinch hits for Pokey Reese (SS) batting 9th,Brian Daubach pinch hits for Pokey Reese (SS) batting 9th
b7,0-0,1,-2-,2(1-0) .BX,O,BOS,B. Daubach,A. Osuna,-5%,57%,Flyball: RF (Deep RF); Kapler to 3B
,,,,,,,,,Akinori Otsuka replaces Antonio Osuna pitching,Akinori Otsuka replaces Antonio Osuna pitching,Akinori Otsuka replaces Antonio Osuna pitching
b7,0-0,2,--3,5(3-1) .BFBBX,R,BOS,J. Damon,A. Otsuka,19%,76%,Double to RF (Ground Ball thru Deep RF Line); Kapler Scores
b7,1-0,2,-2-,4(1-2) BCSS,O,BOS,M. Bellhorn,A. Otsuka,-4%,73%,Strikeout Swinging
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Padres 0 Red Sox 1.,1 run 2 hits 0 errors 1 LOB. Padres 0 Red Sox 1.,1 run 2 hits 0 errors 1 LOB. Padres 0 Red Sox 1.
Top of the 8th Padres Batting Behind 0-1 Red Sox' Pedro Martinez facing 7-8-9,Top of the 8th Padres Batting Behind 0-1 Red Sox' Pedro Martinez facing 7-8-9,Top of the 8th Padres Batting Behind 0-1 Red Sox' Pedro Martinez facing 7-8-9,Top of the 8th Padres Batting Behind 0-1 Red Sox' Pedro Martinez facing 7-8-9,Top of the 8th Padres Batting Behind 0-1 Red Sox' Pedro Martinez facing 7-8-9,Top of the 8th Padres Batting Behind 0-1 Red Sox' Pedro Martinez facing 7-8-9,Top of the 8th Padres Batting Behind 0-1 Red Sox' Pedro Martinez facing 7-8-9,Top of the 8th Padres Batting Behind 0-1 Red Sox' Pedro Martinez facing 7-8-9,Top of the 8th Padres Batting Behind 0-1 Red Sox' Pedro Martinez facing 7-8-9,Top of the 8th Padres Batting Behind 0-1 Red Sox' Pedro Martinez facing 7-8-9,Top of the 8th Padres Batting Behind 0-1 Red Sox' Pedro Martinez facing 7-8-9,Top of the 8th Padres Batting Behind 0-1 Red Sox' Pedro Martinez facing 7-8-9
,,,,,,,,,Cesar Crespo replaces Brian Daubach (PH) playing SS batting 9th,Cesar Crespo replaces Brian Daubach (PH) playing SS batting 9th,Cesar Crespo replaces Brian Daubach (PH) playing SS batting 9th
t8,0-1,0,---,7(3-2) .CBBBCFX,O,SDP,R. Hernandez,P. Martinez,6%,78%,Groundout: 2B-1B
t8,0-1,1,---,7(3-2) BCBFBFX,O,SDP,K. Robinson,P. Martinez,4%,83%,Foul Popfly: 3B (3B Foul)
t8,0-1,2,---,2(0-1) FX,O,SDP,K. Greene,P. Martinez,3%,86%,Flyball: RF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Padres 0 Red Sox 1.
