Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Red Sox 0 Mariners 1.,0 runs 1 hit 0 errors 2 LOB. Red Sox 0 Mariners 1.,0 runs 1 hit 0 errors 2 LOB. Red Sox 0 Mariners 1.
Bottom of the 2nd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 2nd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 2nd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 2nd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 2nd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 2nd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 2nd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 2nd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 2nd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 2nd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 2nd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 2nd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 7-8-9
b2,1-0,0,---,3(1-1) CBX,O,SEA,M. Olivo,D. Lowe,2%,37%,Groundout: SS-1B
b2,1-0,1,---,2(0-1) CX,O,SEA,H. Bocachica,D. Lowe,1%,38%,Groundout: P-1B
b2,1-0,2,---,2(0-1) CX,O,SEA,W. Bloomquist,D. Lowe,1%,39%,Groundout: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Mariners 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Mariners 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Mariners 1.
Top of the 3rd Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 1-2-3
t3,0-1,0,---,4(1-2) CSBS,O,BOS,J. Damon,J. Pineiro,-3%,37%,Strikeout Swinging
t3,0-1,1,---,2(1-0) BX,O,BOS,M. Bellhorn,J. Pineiro,-2%,35%,Popfly: SS
t3,0-1,2,---,5(1-2) CBFFX,O,BOS,D. Ortiz,J. Pineiro,-1%,33%,Groundout: 2B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Mariners 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Mariners 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Mariners 1.
Bottom of the 3rd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 3rd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 3rd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 3rd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 3rd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 3rd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 3rd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 3rd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 3rd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 3rd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 3rd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 3rd Mariners Batting Ahead 1-0 Red Sox' Derek Lowe facing 1-2-3
b3,1-0,0,---,4(2-1) FBBX,,SEA,I. Suzuki,D. Lowe,-3%,30%,Single to SS (Pop Fly to Short LF)
b3,1-0,0,1--,3(2-0) 1BB>X,,SEA,R. Winn,D. Lowe,-5%,25%,Single to 3B (Ground Ball); Suzuki to 2B
b3,1-0,0,12-,1(0-0) X,O,SEA,B. Boone,D. Lowe,0%,26%,Bunt Groundout: P-1B/Sacrifice; Suzuki to 3B; Winn to 2B
b3,1-0,1,-23,8(3-2) CSBBFFBS,O,SEA,E. Martinez,D. Lowe,7%,33%,Strikeout Swinging
b3,1-0,2,-23,2(0-1) FX,O,SEA,B. Jacobsen,D. Lowe,5%,38%,Flyball: CF
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Red Sox 0 Mariners 1.,0 runs 2 hits 0 errors 2 LOB. Red Sox 0 Mariners 1.,0 runs 2 hits 0 errors 2 LOB. Red Sox 0 Mariners 1.
Top of the 4th Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-1 Mariners' Joel Pineiro facing 4-5-6
t4,0-1,0,---,6(3-2) FBBBFB,,BOS,M. Ramirez,J. Pineiro,5%,43%,Walk
t4,0-1,0,1--,3(0-2) FFX,,BOS,N. Garciaparra,J. Pineiro,13%,55%,Double to LF (Line Drive); Ramirez to 3B
t4,0-1,0,-23,3(2-0) B*BX,RR,BOS,T. Nixon,J. Pineiro,10%,65%,Single to LF (Ground Ball thru LF Line); Ramirez Scores; Garciaparra Scores
t4,2-1,0,1--,3(1-1) *BSB,,BOS,D. Mirabelli,J. Pineiro,3%,68%,Passed Ball; Nixon to 2B
t4,2-1,0,-2-,6(3-2) *BSB.BFX,,BOS,D. Mirabelli,J. Pineiro,6%,74%,Single to CF (Line Drive); Nixon to 3B
t4,2-1,0,1-3,5(2-2) CBF*BS,O,BOS,B. Mueller,J. Pineiro,-6%,68%,Strikeout Swinging
t4,2-1,1,1-3,3(0-2) SFX,R,BOS,D. McCarty,J. Pineiro,7%,75%,Single to LF (Ground Ball thru LF Line); Nixon Scores; Mirabelli to 2B
t4,3-1,1,12-,4(3-0) BB*BB,,BOS,J. Damon,J. Pineiro,4%,80%,Walk; Mirabelli to 3B; McCarty to 2B
t4,3-1,1,123,4(1-2) FCBX,RO,BOS,M. Bellhorn,J. Pineiro,1%,81%,Groundout: 2B-1B; Mirabelli Scores; McCarty to 3B; Damon to 2B
t4,4-1,2,-23,4(2-1) BBCX,RRR,BOS,D. Ortiz,J. Pineiro,13%,94%,Home Run (Fly Ball to CF-RF); McCarty Scores; Damon Scores
t4,7-1,2,---,1(0-0) X,R,BOS,M. Ramirez,J. Pineiro,2%,96%,Home Run (Fly Ball)
,,,,,,,,,George Sherrill replaces Joel Pineiro pitching,George Sherrill replaces Joel Pineiro pitching,George Sherrill replaces Joel Pineiro pitching
t4,8-1,2,---,1(0-0) .X,O,BOS,N. Garciaparra,G. Sherrill,-0%,96%,Groundout: SS-1B
,,,,,,,,,8 runs 6 hits 0 errors 0 LOB. Red Sox 8 Mariners 1.,8 runs 6 hits 0 errors 0 LOB. Red Sox 8 Mariners 1.,8 runs 6 hits 0 errors 0 LOB. Red Sox 8 Mariners 1.
Bottom of the 4th Mariners Batting Behind 1-8 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 4th Mariners Batting Behind 1-8 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 4th Mariners Batting Behind 1-8 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 4th Mariners Batting Behind 1-8 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 4th Mariners Batting Behind 1-8 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 4th Mariners Batting Behind 1-8 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 4th Mariners Batting Behind 1-8 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 4th Mariners Batting Behind 1-8 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 4th Mariners Batting Behind 1-8 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 4th Mariners Batting Behind 1-8 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 4th Mariners Batting Behind 1-8 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 4th Mariners Batting Behind 1-8 Red Sox' Derek Lowe facing 6-7-8
b4,1-8,0,---,2(1-0) BX,O,SEA,S. Spiezio,D. Lowe,1%,97%,Groundout: 2B-1B
b4,1-8,1,---,5(3-1) BFBBX,,SEA,M. Olivo,D. Lowe,-1%,96%,Double to LF (Line Drive)
b4,1-8,1,-2-,1(0-0) X,O,SEA,H. Bocachica,D. Lowe,1%,97%,Groundout: 1B unassisted; Olivo to 3B
b4,1-8,2,--3,1(0-0) X,R,SEA,W. Bloomquist,D. Lowe,-2%,95%,Single to CF (Ground Ball); Olivo Scores
b4,2-8,2,1--,1(0-0) >C,,SEA,I. Suzuki,D. Lowe,-0%,95%,Bloomquist Steals 2B
b4,2-8,2,-2-,2(0-1) >C.B,,SEA,I. Suzuki,D. Lowe,-0%,94%,Wild Pitch; Bloomquist to 3B
b4,2-8,2,--3,7(3-2) >C.B.CBBFB,,SEA,I. Suzuki,D. Lowe,-1%,94%,Walk
b4,2-8,2,1-3,2(1-0) B>B,,SEA,R. Winn,D. Lowe,-1%,93%,Suzuki Steals 2B
b4,2-8,2,-23,5(3-1) B>B.CBX,O,SEA,R. Winn,D. Lowe,3%,96%,Groundout: 1B unassisted
,,,,,,,,,1 run 2 hits 0 errors 2 LOB. Red Sox 8 Mariners 2.,1 run 2 hits 0 errors 2 LOB. Red Sox 8 Mariners 2.,1 run 2 hits 0 errors 2 LOB. Red Sox 8 Mariners 2.
Top of the 5th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 6-7-8,Top of the 5th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 6-7-8,Top of the 5th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 6-7-8,Top of the 5th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 6-7-8,Top of the 5th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 6-7-8,Top of the 5th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 6-7-8,Top of the 5th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 6-7-8,Top of the 5th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 6-7-8,Top of the 5th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 6-7-8,Top of the 5th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 6-7-8,Top of the 5th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 6-7-8,Top of the 5th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 6-7-8
t5,8-2,0,---,4(2-1) CBBX,O,BOS,T. Nixon,G. Sherrill,-0%,95%,Groundout: P-1B
t5,8-2,1,---,5(3-1) BBCBX,,BOS,D. Mirabelli,G. Sherrill,1%,96%,Double to LF (Fly Ball to LF-CF)
t5,8-2,1,-2-,2(1-0) BX,O,BOS,B. Mueller,G. Sherrill,-1%,96%,Groundout: SS-1B
t5,8-2,2,-2-,2(1-0) BX,,BOS,D. McCarty,G. Sherrill,0%,96%,Reached on E6 (throw) (Ground Ball); Mirabelli to 3B
t5,8-2,2,1-3,2(1-0) BX,O,BOS,J. Damon,G. Sherrill,-1%,95%,Foul Popfly: C (Behind Home)
,,,,,,,,,0 runs 1 hit 1 error 2 LOB. Red Sox 8 Mariners 2.,0 runs 1 hit 1 error 2 LOB. Red Sox 8 Mariners 2.,0 runs 1 hit 1 error 2 LOB. Red Sox 8 Mariners 2.
Bottom of the 5th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 5th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 5th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 5th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 5th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 5th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 5th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 5th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 5th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 5th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 5th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 5th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 3-4-5
b5,2-8,0,---,1(0-0) X,,SEA,B. Boone,D. Lowe,-2%,93%,Double to CF (Fly Ball to Deep CF)
b5,2-8,0,-2-,1(0-0) X,O,SEA,E. Martinez,D. Lowe,2%,95%,Groundout: 3B-1B
b5,2-8,1,-2-,2(0-1) FX,O,SEA,B. Jacobsen,D. Lowe,1%,96%,Foul Popfly: 1B (1B Foul)
b5,2-8,2,-2-,6(3-2) BBFSBX,O,SEA,S. Spiezio,D. Lowe,1%,97%,Popfly: 3B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 8 Mariners 2.,0 runs 1 hit 0 errors 1 LOB. Red Sox 8 Mariners 2.,0 runs 1 hit 0 errors 1 LOB. Red Sox 8 Mariners 2.
Top of the 6th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 2-3-4,Top of the 6th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 2-3-4,Top of the 6th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 2-3-4,Top of the 6th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 2-3-4,Top of the 6th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 2-3-4,Top of the 6th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 2-3-4,Top of the 6th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 2-3-4,Top of the 6th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 2-3-4,Top of the 6th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 2-3-4,Top of the 6th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 2-3-4,Top of the 6th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 2-3-4,Top of the 6th Red Sox Batting Ahead 8-2 Mariners' George Sherrill facing 2-3-4
t6,8-2,0,---,6(3-2) BBCBCS,O,BOS,M. Bellhorn,G. Sherrill,-0%,97%,Strikeout Swinging
t6,8-2,1,---,4(2-1) BBSX,O,BOS,D. Ortiz,G. Sherrill,-0%,97%,Flyball: RF
t6,8-2,2,---,5(3-1) BBBCB,,BOS,M. Ramirez,G. Sherrill,0%,97%,Walk
t6,8-2,2,1--,8(3-2) BFFBFB>F>C,O,BOS,N. Garciaparra,G. Sherrill,-0%,96%,Strikeout Looking
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 8 Mariners 2.,0 runs 0 hits 0 errors 1 LOB. Red Sox 8 Mariners 2.,0 runs 0 hits 0 errors 1 LOB. Red Sox 8 Mariners 2.
Bottom of the 6th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 6th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 6th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 6th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 6th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 6th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 6th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 6th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 6th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 6th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 6th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 6th Mariners Batting Behind 2-8 Red Sox' Derek Lowe facing 7-8-9
b6,2-8,0,---,4(2-1) FBBX,,SEA,M. Olivo,D. Lowe,-2%,95%,Single to LF (Ground Ball)
b6,2-8,0,1--,1(0-0) >B,,SEA,H. Bocachica,D. Lowe,-1%,94%,Olivo Steals 2B
b6,2-8,0,-2-,5(3-1) >B.FBBX,,SEA,H. Bocachica,D. Lowe,-3%,91%,Single to LF (Ground Ball); Olivo to 3B
,,,,,,,,,Curt Leskanic replaces Derek Lowe pitching,Curt Leskanic replaces Derek Lowe pitching,Curt Leskanic replaces Derek Lowe pitching
b6,2-8,0,1-3,4(1-2) .FFBX,RO,SEA,W. Bloomquist,C. Leskanic,3%,94%,Groundout: SS-2B/Forceout at 2B; Olivo Scores
b6,3-8,1,1--,4(1-2) B1C>FX,,SEA,I. Suzuki,C. Leskanic,-4%,90%,Single to RF (Ground Ball); Bloomquist to 3B
b6,3-8,1,1-3,7(2-2) F1TBBFF>X,RO,SEA,R. Winn,C. Leskanic,2%,92%,Flyball: CF/Sacrifice Fly; Bloomquist Scores
b6,4-8,2,1--,4(2-1) CBB1B,,SEA,B. Boone,C. Leskanic,-0%,91%,Suzuki Steals 2B
b6,4-8,2,-2-,6(3-2) CBB1B.SX,,SEA,B. Boone,C. Leskanic,-2%,90%,Single to 3B (Ground Ball); Suzuki to 3B
b6,4-8,2,1-3,5(3-1) BBCBX,O,SEA,E. Martinez,C. Leskanic,4%,94%,Groundout: SS-1B
,,,,,,,,,2 runs 4 hits 0 errors 2 LOB. Red Sox 8 Mariners 4.,2 runs 4 hits 0 errors 2 LOB. Red Sox 8 Mariners 4.,2 runs 4 hits 0 errors 2 LOB. Red Sox 8 Mariners 4.
Top of the 7th Red Sox Batting Ahead 8-4 Mariners' Shigetoshi Hasegawa facing 6-7-8,Top of the 7th Red Sox Batting Ahead 8-4 Mariners' Shigetoshi Hasegawa facing 6-7-8,Top of the 7th Red Sox Batting Ahead 8-4 Mariners' Shigetoshi Hasegawa facing 6-7-8,Top of the 7th Red Sox Batting Ahead 8-4 Mariners' Shigetoshi Hasegawa facing 6-7-8,Top of the 7th Red Sox Batting Ahead 8-4 Mariners' Shigetoshi Hasegawa facing 6-7-8,Top of the 7th Red Sox Batting Ahead 8-4 Mariners' Shigetoshi Hasegawa facing 6-7-8,Top of the 7th Red Sox Batting Ahead 8-4 Mariners' Shigetoshi Hasegawa facing 6-7-8,Top of the 7th Red Sox Batting Ahead 8-4 Mariners' Shigetoshi Hasegawa facing 6-7-8,Top of the 7th Red Sox Batting Ahead 8-4 Mariners' Shigetoshi Hasegawa facing 6-7-8,Top of the 7th Red Sox Batting Ahead 8-4 Mariners' Shigetoshi Hasegawa facing 6-7-8,Top of the 7th Red Sox Batting Ahead 8-4 Mariners' Shigetoshi Hasegawa facing 6-7-8,Top of the 7th Red Sox Batting Ahead 8-4 Mariners' Shigetoshi Hasegawa facing 6-7-8
,,,,,,,,,Shigetoshi Hasegawa replaces George Sherrill pitching,Shigetoshi Hasegawa replaces George Sherrill pitching,Shigetoshi Hasegawa replaces George Sherrill pitching
t7,8-4,0,---,5(3-1) .BBBCX,O,BOS,T. Nixon,S. Hasegawa,-1%,93%,Groundout: 1B unassisted
t7,8-4,1,---,8(2-2) CCFBFBFX,O,BOS,D. Mirabelli,S. Hasegawa,-0%,93%,Groundout: P-1B
t7,8-4,2,---,5(3-1) BFBBB,,BOS,B. Mueller,S. Hasegawa,0%,93%,Walk
t7,8-4,2,1--,3(0-2) CFS,O,BOS,D. McCarty,S. Hasegawa,-1%,92%,Strikeout Swinging
