Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 2nd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 5-6-7
t2,0-3,0,---,10(1-2) CBFFFFFFFX,,BAL,R. Palmeiro,T. Wakefield,-3%,73%,Single to CF (Fly Ball)
t2,0-3,0,1--,3(0-2) CFS,O,BAL,J. Lopez,T. Wakefield,3%,76%,Strikeout Swinging
t2,0-3,1,1--,3(1-1) BFX,O,BAL,K. Garcia,T. Wakefield,3%,79%,Flyball: RF (Deep CF-RF)
t2,0-3,2,1--,3(1-1) CBX,,BAL,L. Bigbie,T. Wakefield,-2%,77%,Single to CF (Line Drive); Palmeiro to 2B
t2,0-3,2,12-,3(1-1) SBX,O,BAL,R. Machado,T. Wakefield,4%,81%,Popfly: SS
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Orioles 0 Red Sox 3.,0 runs 2 hits 0 errors 2 LOB. Orioles 0 Red Sox 3.,0 runs 2 hits 0 errors 2 LOB. Orioles 0 Red Sox 3.
Bottom of the 2nd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 8-9-1,Bottom of the 2nd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 8-9-1,Bottom of the 2nd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 8-9-1,Bottom of the 2nd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 8-9-1,Bottom of the 2nd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 8-9-1,Bottom of the 2nd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 8-9-1,Bottom of the 2nd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 8-9-1,Bottom of the 2nd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 8-9-1,Bottom of the 2nd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 8-9-1,Bottom of the 2nd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 8-9-1,Bottom of the 2nd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 8-9-1,Bottom of the 2nd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 8-9-1
b2,3-0,0,---,3(1-1) BCX,,BOS,D. Mirabelli,D. Borkowski,3%,84%,Double to CF (Fly Ball to LF-CF)
b2,3-0,0,-2-,1(0-0) X,O,BOS,R. Gutierrez,D. Borkowski,-2%,82%,Groundout: 3B-1B
b2,3-0,1,-2-,4(1-2) CBFS,O,BOS,J. Damon,D. Borkowski,-2%,80%,Strikeout Swinging
b2,3-0,2,-2-,5(2-2) SSBBC,O,BOS,M. Bellhorn,D. Borkowski,-2%,78%,Strikeout Looking
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 3.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 3.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 3.
Top of the 3rd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 1-2-3,Top of the 3rd Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 1-2-3
t3,0-3,0,---,2(0-1) CX,O,BAL,B. Roberts,T. Wakefield,2%,80%,Groundout: 1B unassisted
t3,0-3,1,---,4(0-2) CSFS,O,BAL,D. Newhan,T. Wakefield,2%,81%,Strikeout Swinging
t3,0-3,2,---,3(1-1) CBX,O,BAL,M. Mora,T. Wakefield,1%,82%,Groundout: 2B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 3.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 3.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 3.
Bottom of the 3rd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 3-4-5,Bottom of the 3rd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 3-4-5,Bottom of the 3rd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 3-4-5,Bottom of the 3rd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 3-4-5,Bottom of the 3rd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 3-4-5,Bottom of the 3rd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 3-4-5,Bottom of the 3rd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 3-4-5,Bottom of the 3rd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 3-4-5,Bottom of the 3rd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 3-4-5,Bottom of the 3rd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 3-4-5,Bottom of the 3rd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 3-4-5,Bottom of the 3rd Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 3-4-5
b3,3-0,0,---,5(2-2) BBFFX,O,BOS,D. Ortiz,D. Borkowski,-1%,81%,Groundout: 2B-1B
b3,3-0,1,---,4(1-2) CSBC,O,BOS,M. Ramirez,D. Borkowski,-1%,80%,Strikeout Looking
b3,3-0,2,---,5(2-2) BFBSX,O,BOS,T. Nixon,D. Borkowski,-1%,79%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 3.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 3.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 3.
Top of the 4th Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 4-5-6,Top of the 4th Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 4-5-6,Top of the 4th Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 4-5-6,Top of the 4th Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 4-5-6,Top of the 4th Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 4-5-6,Top of the 4th Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 4-5-6,Top of the 4th Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 4-5-6,Top of the 4th Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 4-5-6,Top of the 4th Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 4-5-6,Top of the 4th Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 4-5-6,Top of the 4th Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 4-5-6,Top of the 4th Orioles Batting Behind 0-3 Red Sox' Tim Wakefield facing 4-5-6
t4,0-3,0,---,6(3-2) BBFBFX,O,BAL,M. Tejada,T. Wakefield,2%,82%,Popfly: SS
t4,0-3,1,---,3(0-2) CFS,O,BAL,R. Palmeiro,T. Wakefield,2%,84%,Strikeout Swinging
t4,0-3,2,---,5(2-2) CFBBX,O,BAL,J. Lopez,T. Wakefield,1%,85%,Popfly: 2B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 3.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 3.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 3.
Bottom of the 4th Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 6-7-8,Bottom of the 4th Red Sox Batting Ahead 3-0 Orioles' Dave Borkowski facing 6-7-8
b4,3-0,0,---,6(2-2) CBFFBX,R,BOS,K. Youkilis,D. Borkowski,5%,90%,Home Run (Fly Ball)
b4,4-0,0,---,6(3-2) BSCBBX,,BOS,D. McCarty,D. Borkowski,1%,91%,Single to LF (Ground Ball)
b4,4-0,0,1--,4(0-2) CC1FX,OO,BOS,D. Mirabelli,D. Borkowski,-3%,88%,Ground Ball Double Play: 3B-2B-1B
b4,4-0,2,---,3(1-1) CBX,,BOS,R. Gutierrez,D. Borkowski,1%,89%,Double to CF (Fly Ball to Deep CF)
b4,4-0,2,-2-,2(0-1) CX,O,BOS,J. Damon,D. Borkowski,-1%,88%,Flyball: LF (LF Line)
,,,,,,,,,1 run 3 hits 0 errors 1 LOB. Orioles 0 Red Sox 4.,1 run 3 hits 0 errors 1 LOB. Orioles 0 Red Sox 4.,1 run 3 hits 0 errors 1 LOB. Orioles 0 Red Sox 4.
Top of the 5th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 5th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 5th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 5th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 5th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 5th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 5th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 5th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 5th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 5th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 5th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 5th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9
t5,0-4,0,---,4(1-2) FBSX,O,BAL,K. Garcia,T. Wakefield,2%,90%,Groundout: SS-1B
t5,0-4,1,---,3(1-1) BSX,,BAL,L. Bigbie,T. Wakefield,-2%,88%,Single to SS (Ground Ball)
t5,0-4,1,1--,1(0-0) X,,BAL,R. Machado,T. Wakefield,-3%,85%,Single to P/Bunt; Bigbie to 2B
t5,0-4,1,12-,2(1-0) BX,O,BAL,B. Roberts,T. Wakefield,4%,89%,Flyball: LF (LF-CF)
t5,0-4,2,12-,4(2-1) BCBX,O,BAL,D. Newhan,T. Wakefield,3%,92%,Groundout: P-1B
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Orioles 0 Red Sox 4.,0 runs 2 hits 0 errors 2 LOB. Orioles 0 Red Sox 4.,0 runs 2 hits 0 errors 2 LOB. Orioles 0 Red Sox 4.
Bottom of the 5th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 2-3-4,Bottom of the 5th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 2-3-4
b5,4-0,0,---,4(1-2) CBFS,O,BOS,M. Bellhorn,D. Borkowski,-1%,91%,Strikeout Swinging
b5,4-0,1,---,4(1-2) FBFS,O,BOS,D. Ortiz,D. Borkowski,-1%,91%,Strikeout Swinging
b5,4-0,2,---,6(2-2) BFFBFX,O,BOS,M. Ramirez,D. Borkowski,-0%,90%,Groundout: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 4.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 4.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 4.
Top of the 6th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 3-4-5,Top of the 6th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 3-4-5,Top of the 6th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 3-4-5,Top of the 6th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 3-4-5,Top of the 6th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 3-4-5,Top of the 6th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 3-4-5,Top of the 6th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 3-4-5,Top of the 6th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 3-4-5,Top of the 6th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 3-4-5,Top of the 6th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 3-4-5,Top of the 6th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 3-4-5,Top of the 6th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 3-4-5
t6,0-4,0,---,2(1-0) BX,O,BAL,M. Mora,T. Wakefield,2%,92%,Foul Popfly: C (Behind Home)
t6,0-4,1,---,3(1-1) BCX,,BAL,M. Tejada,T. Wakefield,-2%,90%,Single to LF (Ground Ball)
t6,0-4,1,1--,6(1-2) FFFBFC,O,BAL,R. Palmeiro,T. Wakefield,2%,93%,Strikeout Looking
t6,0-4,2,1--,6(2-2) BBFSFX,O,BAL,J. Lopez,T. Wakefield,2%,94%,Flyball: CF
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 4.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 4.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 4.
Bottom of the 6th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 5-6-7,Bottom of the 6th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 5-6-7,Bottom of the 6th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 5-6-7,Bottom of the 6th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 5-6-7,Bottom of the 6th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 5-6-7,Bottom of the 6th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 5-6-7,Bottom of the 6th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 5-6-7,Bottom of the 6th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 5-6-7,Bottom of the 6th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 5-6-7,Bottom of the 6th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 5-6-7,Bottom of the 6th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 5-6-7,Bottom of the 6th Red Sox Batting Ahead 4-0 Orioles' Dave Borkowski facing 5-6-7
b6,4-0,0,---,5(3-1) FBBBX,O,BOS,T. Nixon,D. Borkowski,-1%,94%,Groundout: 1B unassisted
b6,4-0,1,---,3(1-1) CBX,O,BOS,K. Youkilis,D. Borkowski,-0%,93%,Flyball: RF
b6,4-0,2,---,4(1-2) FCBC,O,BOS,D. McCarty,D. Borkowski,-0%,93%,Strikeout Looking
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 4.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 4.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 4.
Top of the 7th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 7th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 7th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 7th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 7th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 7th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 7th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 7th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 7th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 7th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 7th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9,Top of the 7th Orioles Batting Behind 0-4 Red Sox' Tim Wakefield facing 7-8-9
t7,0-4,0,---,4(1-2) FBCX,,BAL,K. Garcia,T. Wakefield,-3%,90%,Single to LF (Ground Ball)
t7,0-4,0,1--,2(0-1) CX,O,BAL,L. Bigbie,T. Wakefield,3%,93%,Flyball: CF
t7,0-4,1,1--,1(0-0) B,,BAL,R. Machado,T. Wakefield,-1%,92%,Passed Ball; Garcia to 2B
t7,0-4,1,-2-,2(1-0) B.X,O,BAL,R. Machado,T. Wakefield,2%,95%,Flyball: CF (Deep CF); Garcia to 3B
t7,0-4,2,--3,10(3-2) CSFBFFFBBX,O,BAL,B. Roberts,T. Wakefield,2%,96%,Flyball: RF (Deep RF)
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 4.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 4.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 4.
Bottom of the 7th Red Sox Batting Ahead 4-0 Orioles' Todd Williams facing 8-9-1,Bottom of the 7th Red Sox Batting Ahead 4-0 Orioles' Todd Williams facing 8-9-1,Bottom of the 7th Red Sox Batting Ahead 4-0 Orioles' Todd Williams facing 8-9-1,Bottom of the 7th Red Sox Batting Ahead 4-0 Orioles' Todd Williams facing 8-9-1,Bottom of the 7th Red Sox Batting Ahead 4-0 Orioles' Todd Williams facing 8-9-1,Bottom of the 7th Red Sox Batting Ahead 4-0 Orioles' Todd Williams facing 8-9-1,Bottom of the 7th Red Sox Batting Ahead 4-0 Orioles' Todd Williams facing 8-9-1,Bottom of the 7th Red Sox Batting Ahead 4-0 Orioles' Todd Williams facing 8-9-1,Bottom of the 7th Red Sox Batting Ahead 4-0 Orioles' Todd Williams facing 8-9-1,Bottom of the 7th Red Sox Batting Ahead 4-0 Orioles' Todd Williams facing 8-9-1,Bottom of the 7th Red Sox Batting Ahead 4-0 Orioles' Todd Williams facing 8-9-1,Bottom of the 7th Red Sox Batting Ahead 4-0 Orioles' Todd Williams facing 8-9-1
,,,,,,,,,Todd Williams replaces Dave Borkowski pitching,Todd Williams replaces Dave Borkowski pitching,Todd Williams replaces Dave Borkowski pitching
b7,4-0,0,---,6(3-2) .FBBFBS,O,BOS,D. Mirabelli,T. Williams,-0%,96%,Strikeout Swinging
b7,4-0,1,---,3(1-1) BFX,O,BOS,R. Gutierrez,T. Williams,-0%,96%,Groundout: 3B-1B
,,,,,,,,,John Parrish replaces Todd Williams pitching,John Parrish replaces Todd Williams pitching,John Parrish replaces Todd Williams pitching
b7,4-0,2,---,2(1-0) .BX,O,BOS,J. Damon,J. Parrish,-0%,96%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 4.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 4.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 4.
