Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b1,0-0,1,--3,2(1-0) BX,RR,KCR,M. Sweeney,D. Lowe,-12%,29%,Home Run (Fly Ball); Graffanino Scores
b1,2-0,1,---,6(3-2) BBBCSS,O,KCR,K. Harvey,D. Lowe,1%,31%,Strikeout Swinging
b1,2-0,2,---,6(3-2) FBSBBS,O,KCR,M. Stairs,D. Lowe,1%,31%,Strikeout Swinging
,,,,,,,,,2 runs 2 hits 0 errors 0 LOB. Red Sox 0 Royals 2.,2 runs 2 hits 0 errors 0 LOB. Red Sox 0 Royals 2.,2 runs 2 hits 0 errors 0 LOB. Red Sox 0 Royals 2.
Top of the 2nd Red Sox Batting Behind 0-2 Royals' Chris George facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Royals' Chris George facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Royals' Chris George facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Royals' Chris George facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Royals' Chris George facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Royals' Chris George facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Royals' Chris George facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Royals' Chris George facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Royals' Chris George facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Royals' Chris George facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Royals' Chris George facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Royals' Chris George facing 6-7-8
t2,0-2,0,---,3(0-2) FCC,O,BOS,D. McCarty,C. George,-2%,29%,Strikeout Looking
t2,0-2,1,---,1(0-0) X,O,BOS,G. Kapler,C. George,-2%,27%,Lineout: SS
t2,0-2,2,---,4(2-1) BBCX,,BOS,C. Crespo,C. George,1%,29%,Single to CF (Line Drive)
t2,0-2,2,1--,6(2-2) CBF1BFS,O,BOS,P. Reese,C. George,-2%,26%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Royals 2.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Royals 2.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Royals 2.
Bottom of the 2nd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 2nd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 2nd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 2nd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 2nd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 2nd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 2nd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 2nd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 2nd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 2nd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 2nd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 6-7-8,Bottom of the 2nd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 6-7-8
b2,2-0,0,---,5(3-1) BBCBX,O,KCR,J. Randa,D. Lowe,2%,28%,Groundout: 1B-P
b2,2-0,1,---,5(2-2) BCFBX,O,KCR,K. Stinnett,D. Lowe,1%,29%,Flyball: CF
b2,2-0,2,---,5(3-1) BBCBX,O,KCR,A. Berroa,D. Lowe,1%,30%,Groundout: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Royals 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Royals 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Royals 2.
Top of the 3rd Red Sox Batting Behind 0-2 Royals' Chris George facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Royals' Chris George facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Royals' Chris George facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Royals' Chris George facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Royals' Chris George facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Royals' Chris George facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Royals' Chris George facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Royals' Chris George facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Royals' Chris George facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Royals' Chris George facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Royals' Chris George facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Royals' Chris George facing 1-2-3
t3,0-2,0,---,4(0-2) CFFT,O,BOS,J. Damon,C. George,-3%,27%,Strikeout Swinging
t3,0-2,1,---,3(1-1) BCX,O,BOS,K. Youkilis,C. George,-2%,26%,Flyball: CF (Deep CF)
t3,0-2,2,---,5(2-2) CFBBS,O,BOS,J. Varitek,C. George,-1%,24%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Royals 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Royals 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Royals 2.
Bottom of the 3rd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 3rd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 3rd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 3rd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 3rd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 3rd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 3rd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 3rd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 3rd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 3rd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 3rd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 3rd Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2
b3,2-0,0,---,2(0-1) CX,O,KCR,B. Gettis,D. Lowe,2%,26%,Groundout: 3B-1B
b3,2-0,1,---,5(3-1) BBBCX,O,KCR,T. Graffanino,D. Lowe,1%,27%,Groundout: SS-1B
b3,2-0,2,---,4(1-2) FBSC,O,KCR,C. Beltran,D. Lowe,1%,28%,Strikeout Looking
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Royals 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Royals 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Royals 2.
Top of the 4th Red Sox Batting Behind 0-2 Royals' Chris George facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Royals' Chris George facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Royals' Chris George facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Royals' Chris George facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Royals' Chris George facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Royals' Chris George facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Royals' Chris George facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Royals' Chris George facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Royals' Chris George facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Royals' Chris George facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Royals' Chris George facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Royals' Chris George facing 4-5-6
t4,0-2,0,---,10(3-2) CFFBFBBFFB,,BOS,M. Ramirez,C. George,4%,33%,Walk
t4,0-2,0,1--,6(3-2) C*BFB*B1B,,BOS,K. Millar,C. George,7%,39%,Walk; Ramirez to 2B
t4,0-2,0,12-,7(3-2) BBCSFBX,O,BOS,D. McCarty,C. George,-4%,36%,Flyball: CF (Deep CF); Ramirez to 3B
t4,0-2,1,1-3,1(0-0) X,OO,BOS,G. Kapler,C. George,-13%,22%,Ground Ball Double Play: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Royals 2.,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Royals 2.,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Royals 2.
Bottom of the 4th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 3-4-5
b4,2-0,0,---,4(2-1) BSBX,O,KCR,M. Sweeney,D. Lowe,2%,24%,Flyball: CF
b4,2-0,1,---,5(2-2) BTFBX,,KCR,K. Harvey,D. Lowe,-2%,22%,Single to CF (Ground Ball)
b4,2-0,1,1--,1(0-0) X,O,KCR,M. Stairs,D. Lowe,1%,24%,Groundout: 2B-1B; Harvey to 2B
b4,2-0,2,-2-,1(0-0) X,O,KCR,J. Randa,D. Lowe,3%,26%,Groundout: 1B-P
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Royals 2.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Royals 2.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Royals 2.
Top of the 5th Red Sox Batting Behind 0-2 Royals' Chris George facing 8-9-1,Top of the 5th Red Sox Batting Behind 0-2 Royals' Chris George facing 8-9-1,Top of the 5th Red Sox Batting Behind 0-2 Royals' Chris George facing 8-9-1,Top of the 5th Red Sox Batting Behind 0-2 Royals' Chris George facing 8-9-1,Top of the 5th Red Sox Batting Behind 0-2 Royals' Chris George facing 8-9-1,Top of the 5th Red Sox Batting Behind 0-2 Royals' Chris George facing 8-9-1,Top of the 5th Red Sox Batting Behind 0-2 Royals' Chris George facing 8-9-1,Top of the 5th Red Sox Batting Behind 0-2 Royals' Chris George facing 8-9-1,Top of the 5th Red Sox Batting Behind 0-2 Royals' Chris George facing 8-9-1,Top of the 5th Red Sox Batting Behind 0-2 Royals' Chris George facing 8-9-1,Top of the 5th Red Sox Batting Behind 0-2 Royals' Chris George facing 8-9-1,Top of the 5th Red Sox Batting Behind 0-2 Royals' Chris George facing 8-9-1
t5,0-2,0,---,7(3-2) BBCFBFC,O,BOS,C. Crespo,C. George,-3%,23%,Strikeout Looking
t5,0-2,1,---,3(1-1) BCX,O,BOS,P. Reese,C. George,-2%,21%,Groundout: 2B-1B
t5,0-2,2,---,5(3-1) BBBCX,,BOS,J. Damon,C. George,3%,24%,Double to CF (Fly Ball to Deep CF)
t5,0-2,2,-2-,3(1-1) C*BX,O,BOS,K. Youkilis,C. George,-4%,20%,Groundout: 3B-1B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Royals 2.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Royals 2.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Royals 2.
Bottom of the 5th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Royals Batting Ahead 2-0 Red Sox' Derek Lowe facing 7-8-9
b5,2-0,0,---,4(3-0) BBBB,,KCR,K. Stinnett,D. Lowe,-2%,17%,Walk
b5,2-0,0,1--,5(1-2) BC>FFX,,KCR,A. Berroa,D. Lowe,-3%,14%,Reached on E1 (throw)/attempted forceout (Ground Ball); Stinnett to 2B
b5,2-0,0,12-,6(3-2) BBBCFX,O,KCR,B. Gettis,D. Lowe,1%,15%,Groundout: SS-2B/Forceout at 2B; Stinnett to 3B
b5,2-0,1,1-3,2(0-1) CX,RO,KCR,T. Graffanino,D. Lowe,-2%,13%,Groundout: P-1B; Stinnett Scores/unER; Gettis to 2B
b5,3-0,2,-2-,7(3-2) BBBCCFS,O,KCR,C. Beltran,D. Lowe,2%,15%,Strikeout Swinging
,,,,,,,,,1 run 0 hits 1 error 1 LOB. Red Sox 0 Royals 3.,1 run 0 hits 1 error 1 LOB. Red Sox 0 Royals 3.,1 run 0 hits 1 error 1 LOB. Red Sox 0 Royals 3.
Top of the 6th Red Sox Batting Behind 0-3 Royals' Chris George facing 3-4-5,Top of the 6th Red Sox Batting Behind 0-3 Royals' Chris George facing 3-4-5,Top of the 6th Red Sox Batting Behind 0-3 Royals' Chris George facing 3-4-5,Top of the 6th Red Sox Batting Behind 0-3 Royals' Chris George facing 3-4-5,Top of the 6th Red Sox Batting Behind 0-3 Royals' Chris George facing 3-4-5,Top of the 6th Red Sox Batting Behind 0-3 Royals' Chris George facing 3-4-5,Top of the 6th Red Sox Batting Behind 0-3 Royals' Chris George facing 3-4-5,Top of the 6th Red Sox Batting Behind 0-3 Royals' Chris George facing 3-4-5,Top of the 6th Red Sox Batting Behind 0-3 Royals' Chris George facing 3-4-5,Top of the 6th Red Sox Batting Behind 0-3 Royals' Chris George facing 3-4-5,Top of the 6th Red Sox Batting Behind 0-3 Royals' Chris George facing 3-4-5,Top of the 6th Red Sox Batting Behind 0-3 Royals' Chris George facing 3-4-5
t6,0-3,0,---,7(3-2) BCCFBBB,,BOS,J. Varitek,C. George,4%,19%,Walk
t6,0-3,0,1--,5(2-2) BCFBX,O,BOS,M. Ramirez,C. George,-4%,15%,Flyball: RF (Deep CF-RF)
t6,0-3,1,1--,4(3-0) BBBB,,BOS,K. Millar,C. George,4%,20%,Walk; Varitek to 2B
,,,,,,,,,Jason Grimsley replaces Chris George pitching,Jason Grimsley replaces Chris George pitching,Jason Grimsley replaces Chris George pitching
t6,0-3,1,12-,4(3-0) .BBBB,,BOS,D. McCarty,J. Grimsley,7%,27%,Walk; Varitek to 3B; Millar to 2B
,,,,,,,,,David Ortiz pinch hits for Gabe Kapler (RF) batting 7th,David Ortiz pinch hits for Gabe Kapler (RF) batting 7th,David Ortiz pinch hits for Gabe Kapler (RF) batting 7th
t6,0-3,1,123,5(3-1) .BCBBX,R,BOS,D. Ortiz,J. Grimsley,11%,38%,Single to RF (Ground Ball); Varitek Scores; Millar to 3B; McCarty to 2B
t6,1-3,1,123,3(1-1) CBX,R,BOS,C. Crespo,J. Grimsley,12%,50%,Fielder's Choice 1B; Millar Scores; McCarty to 3B; Ortiz to 2B
,,,,,,,,,Jaime Cerda replaces Jason Grimsley pitchingMatt Stairs moves from RF to 1BDesi Relaford replaces Ken Harvey (1B) playing RF batting 4th,Jaime Cerda replaces Jason Grimsley pitchingMatt Stairs moves from RF to 1BDesi Relaford replaces Ken Harvey (1B) playing RF batting 4th,Jaime Cerda replaces Jason Grimsley pitchingMatt Stairs moves from RF to 1BDesi Relaford replaces Ken Harvey (1B) playing RF batting 4th
t6,2-3,1,123,6(2-2) ...BFBSFX,R,BOS,P. Reese,J. Cerda,13%,63%,Single to RF (Line Drive); McCarty Scores; Ortiz to 3B; Crespo to 2B
t6,3-3,1,123,2(1-0) BX,RR,BOS,J. Damon,J. Cerda,20%,83%,Double to RF (Line Drive to Deep RF); Ortiz Scores; Crespo Scores; Reese to 3B
t6,5-3,1,-23,8(3-2) BFCFBBFB,,BOS,K. Youkilis,J. Cerda,0%,83%,Walk
t6,5-3,1,123,3(0-2) SSX,OO,BOS,J. Varitek,J. Cerda,-11%,72%,Ground Ball Double Play: SS-2B-1B
,,,,,,,,,5 runs 3 hits 0 errors 2 LOB. Red Sox 5 Royals 3.,5 runs 3 hits 0 errors 2 LOB. Red Sox 5 Royals 3.,5 runs 3 hits 0 errors 2 LOB. Red Sox 5 Royals 3.
Bottom of the 6th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 3-4-5,Bottom of the 6th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 3-4-5,Bottom of the 6th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 3-4-5,Bottom of the 6th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 3-4-5,Bottom of the 6th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 3-4-5,Bottom of the 6th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 3-4-5,Bottom of the 6th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 3-4-5,Bottom of the 6th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 3-4-5,Bottom of the 6th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 3-4-5,Bottom of the 6th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 3-4-5,Bottom of the 6th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 3-4-5,Bottom of the 6th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 3-4-5
,,,,,,,,,Mike Timlin replaces Derek Lowe pitchingDavid Ortiz moves from PH to 1BDave McCarty moves from 1B to RF,Mike Timlin replaces Derek Lowe pitchingDavid Ortiz moves from PH to 1BDave McCarty moves from 1B to RF,Mike Timlin replaces Derek Lowe pitchingDavid Ortiz moves from PH to 1BDave McCarty moves from 1B to RF
b6,3-5,0,---,1(0-0) ...X,O,KCR,M. Sweeney,M. Timlin,4%,76%,Lineout: LF
b6,3-5,1,---,3(1-1) CBX,O,KCR,D. Relaford,M. Timlin,3%,78%,Foul Flyball: LF (LF Foul)
b6,3-5,2,---,2(0-1) FX,O,KCR,M. Stairs,M. Timlin,2%,80%,Groundout: 2B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 5 Royals 3.,0 runs 0 hits 0 errors 0 LOB. Red Sox 5 Royals 3.,0 runs 0 hits 0 errors 0 LOB. Red Sox 5 Royals 3.
Top of the 7th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 4-5-6
,,,,,,,,,Scott Sullivan replaces Jaime Cerda pitching,Scott Sullivan replaces Jaime Cerda pitching,Scott Sullivan replaces Jaime Cerda pitching
t7,5-3,0,---,1(0-0) .X,O,BOS,M. Ramirez,S. Sullivan,-2%,78%,Flyball: LF (LF-CF)
t7,5-3,1,---,5(1-2) SCBFS,O,BOS,K. Millar,S. Sullivan,-1%,77%,Strikeout Swinging
t7,5-3,2,---,2(1-0) BX,O,BOS,D. McCarty,S. Sullivan,-1%,76%,Groundout: 3B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 5 Royals 3.,0 runs 0 hits 0 errors 0 LOB. Red Sox 5 Royals 3.,0 runs 0 hits 0 errors 0 LOB. Red Sox 5 Royals 3.
Bottom of the 7th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 6-7-8,Bottom of the 7th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 6-7-8,Bottom of the 7th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 6-7-8,Bottom of the 7th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 6-7-8,Bottom of the 7th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 6-7-8,Bottom of the 7th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 6-7-8,Bottom of the 7th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 6-7-8,Bottom of the 7th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 6-7-8,Bottom of the 7th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 6-7-8,Bottom of the 7th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 6-7-8,Bottom of the 7th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 6-7-8,Bottom of the 7th Royals Batting Behind 3-5 Red Sox' Mike Timlin facing 6-7-8
b7,3-5,0,---,5(3-1) BBBCX,O,KCR,J. Randa,M. Timlin,4%,80%,Flyball: CF
b7,3-5,1,---,3(1-1) CBX,O,KCR,K. Stinnett,M. Timlin,3%,83%,Flyball: RF (Deep RF)
b7,3-5,2,---,4(1-2) CFBX,O,KCR,A. Berroa,M. Timlin,2%,85%,Lineout: RF (CF-RF)
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 5 Royals 3.,0 runs 0 hits 0 errors 0 LOB. Red Sox 5 Royals 3.,0 runs 0 hits 0 errors 0 LOB. Red Sox 5 Royals 3.
Top of the 8th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 7-8-9,Top of the 8th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 7-8-9,Top of the 8th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 7-8-9,Top of the 8th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 7-8-9,Top of the 8th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 7-8-9,Top of the 8th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 7-8-9,Top of the 8th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 7-8-9,Top of the 8th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 7-8-9,Top of the 8th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 7-8-9,Top of the 8th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 7-8-9,Top of the 8th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 7-8-9,Top of the 8th Red Sox Batting Ahead 5-3 Royals' Scott Sullivan facing 7-8-9
