Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
t6,4-0,1,"['', '', '']",3(0-2) FFS,O,MIN,M. LeCroy,D. Lowe,-1%,89%,Strikeout Swinging
t6,4-0,2,"['', '', '']",3(1-1) BFX,O,MIN,J. Mauer,D. Lowe,-0%,88%,Groundout: 1B-P
,,,,,,,,,2 runs 2 hits 0 errors 0 LOB. Twins 4 Red Sox 0.,2 runs 2 hits 0 errors 0 LOB. Twins 4 Red Sox 0.,2 runs 2 hits 0 errors 0 LOB. Twins 4 Red Sox 0.
Bottom of the 6th Red Sox Batting Behind 0-4 Twins' Carlos Silva facing 2-3-4,Bottom of the 6th Red Sox Batting Behind 0-4 Twins' Carlos Silva facing 2-3-4,Bottom of the 6th Red Sox Batting Behind 0-4 Twins' Carlos Silva facing 2-3-4,,Bottom of the 6th Red Sox Batting Behind 0-4 Twins' Carlos Silva facing 2-3-4,Bottom of the 6th Red Sox Batting Behind 0-4 Twins' Carlos Silva facing 2-3-4,Bottom of the 6th Red Sox Batting Behind 0-4 Twins' Carlos Silva facing 2-3-4,Bottom of the 6th Red Sox Batting Behind 0-4 Twins' Carlos Silva facing 2-3-4,Bottom of the 6th Red Sox Batting Behind 0-4 Twins' Carlos Silva facing 2-3-4,Bottom of the 6th Red Sox Batting Behind 0-4 Twins' Carlos Silva facing 2-3-4,Bottom of the 6th Red Sox Batting Behind 0-4 Twins' Carlos Silva facing 2-3-4,Bottom of the 6th Red Sox Batting Behind 0-4 Twins' Carlos Silva facing 2-3-4
b6,0-4,0,"['', '', '']",5(3-1) BFBBX,R,BOS,M. Bellhorn,C. Silva,-7%,81%,Home Run (Fly Ball)
b6,1-4,0,"['', '', '']",1(0-0) X,O,BOS,D. Ortiz,C. Silva,3%,84%,Flyball: LF (LF-CF)
b6,1-4,1,"['', '', '']",3(0-2) CFX,O,BOS,M. Ramirez,C. Silva,2%,86%,Groundout: SS-1B
b6,1-4,2,"['', '', '']",4(0-2) FFFS,O,BOS,N. Garciaparra,C. Silva,1%,88%,Strikeout Swinging
,,,,,,,,,1 run 1 hit 0 errors 0 LOB. Twins 4 Red Sox 1.,1 run 1 hit 0 errors 0 LOB. Twins 4 Red Sox 1.,1 run 1 hit 0 errors 0 LOB. Twins 4 Red Sox 1.
Top of the 7th Twins Batting Ahead 4-1 Red Sox' Derek Lowe facing 9-1-2,Top of the 7th Twins Batting Ahead 4-1 Red Sox' Derek Lowe facing 9-1-2,Top of the 7th Twins Batting Ahead 4-1 Red Sox' Derek Lowe facing 9-1-2,,Top of the 7th Twins Batting Ahead 4-1 Red Sox' Derek Lowe facing 9-1-2,Top of the 7th Twins Batting Ahead 4-1 Red Sox' Derek Lowe facing 9-1-2,Top of the 7th Twins Batting Ahead 4-1 Red Sox' Derek Lowe facing 9-1-2,Top of the 7th Twins Batting Ahead 4-1 Red Sox' Derek Lowe facing 9-1-2,Top of the 7th Twins Batting Ahead 4-1 Red Sox' Derek Lowe facing 9-1-2,Top of the 7th Twins Batting Ahead 4-1 Red Sox' Derek Lowe facing 9-1-2,Top of the 7th Twins Batting Ahead 4-1 Red Sox' Derek Lowe facing 9-1-2,Top of the 7th Twins Batting Ahead 4-1 Red Sox' Derek Lowe facing 9-1-2
t7,4-1,0,"['', '', '']",5(2-2) CBFBX,O,MIN,L. Rivas,D. Lowe,-1%,87%,Groundout: SS-1B
t7,4-1,1,"['', '', '']",2(1-0) BX,O,MIN,C. Guzman,D. Lowe,-1%,86%,Groundout: 1B unassisted
t7,4-1,2,"['', '', '']",2(0-1) CX,O,MIN,D. Mientkiewicz,D. Lowe,-1%,85%,Groundout: 1B-P
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Twins 4 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Twins 4 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Twins 4 Red Sox 1.
Bottom of the 7th Red Sox Batting Behind 1-4 Twins' Carlos Silva facing 6-7-8,Bottom of the 7th Red Sox Batting Behind 1-4 Twins' Carlos Silva facing 6-7-8,Bottom of the 7th Red Sox Batting Behind 1-4 Twins' Carlos Silva facing 6-7-8,,Bottom of the 7th Red Sox Batting Behind 1-4 Twins' Carlos Silva facing 6-7-8,Bottom of the 7th Red Sox Batting Behind 1-4 Twins' Carlos Silva facing 6-7-8,Bottom of the 7th Red Sox Batting Behind 1-4 Twins' Carlos Silva facing 6-7-8,Bottom of the 7th Red Sox Batting Behind 1-4 Twins' Carlos Silva facing 6-7-8,Bottom of the 7th Red Sox Batting Behind 1-4 Twins' Carlos Silva facing 6-7-8,Bottom of the 7th Red Sox Batting Behind 1-4 Twins' Carlos Silva facing 6-7-8,Bottom of the 7th Red Sox Batting Behind 1-4 Twins' Carlos Silva facing 6-7-8,Bottom of the 7th Red Sox Batting Behind 1-4 Twins' Carlos Silva facing 6-7-8
b7,1-4,0,"['', '', '']",2(0-1) CX,R,BOS,T. Nixon,C. Silva,-10%,75%,Home Run (Fly Ball)
b7,2-4,0,"['', '', '']",6(2-2) CFFBBX,O,BOS,K. Millar,C. Silva,4%,80%,Groundout: SS-1B
b7,2-4,1,"['', '', '']",2(1-0) BX,,BOS,J. Varitek,C. Silva,-7%,73%,Double to RF (Ground Ball thru RF Line)
,,,,,,,,,Juan Rincon replaces Carlos Silva pitching,Juan Rincon replaces Carlos Silva pitching,Juan Rincon replaces Carlos Silva pitching
b7,2-4,1,"['', 'Varitek', '']",5(2-2) .BCBFX,O,BOS,K. Youkilis,J. Rincon,6%,79%,Popfly: 1B (RF Line)
b7,2-4,2,"['', 'Varitek', '']",5(2-2) FBFBX,O,BOS,J. Damon,J. Rincon,5%,84%,Flyball: LF (LF-CF)
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Twins 4 Red Sox 2.,1 run 2 hits 0 errors 1 LOB. Twins 4 Red Sox 2.,1 run 2 hits 0 errors 1 LOB. Twins 4 Red Sox 2.
Top of the 8th Twins Batting Ahead 4-2 Red Sox' Mike Timlin facing 3-4-5,Top of the 8th Twins Batting Ahead 4-2 Red Sox' Mike Timlin facing 3-4-5,Top of the 8th Twins Batting Ahead 4-2 Red Sox' Mike Timlin facing 3-4-5,,Top of the 8th Twins Batting Ahead 4-2 Red Sox' Mike Timlin facing 3-4-5,Top of the 8th Twins Batting Ahead 4-2 Red Sox' Mike Timlin facing 3-4-5,Top of the 8th Twins Batting Ahead 4-2 Red Sox' Mike Timlin facing 3-4-5,Top of the 8th Twins Batting Ahead 4-2 Red Sox' Mike Timlin facing 3-4-5,Top of the 8th Twins Batting Ahead 4-2 Red Sox' Mike Timlin facing 3-4-5,Top of the 8th Twins Batting Ahead 4-2 Red Sox' Mike Timlin facing 3-4-5,Top of the 8th Twins Batting Ahead 4-2 Red Sox' Mike Timlin facing 3-4-5,Top of the 8th Twins Batting Ahead 4-2 Red Sox' Mike Timlin facing 3-4-5
,,,,,,,,,Mike Timlin replaces Derek Lowe pitching,Mike Timlin replaces Derek Lowe pitching,Mike Timlin replaces Derek Lowe pitching
t8,4-2,0,"['', '', '']",3(1-1) .CBX,O,MIN,L. Ford,M. Timlin,-2%,83%,Groundout: 2B-1B
t8,4-2,1,"['', '', '']",1(0-0) X,O,MIN,C. Koskie,M. Timlin,-1%,82%,Groundout: 1B-P
t8,4-2,2,"['', '', '']",6(2-2) BFFBFX,,MIN,T. Hunter,M. Timlin,1%,83%,Single to 3B (Ground Ball)
t8,4-2,2,"['Hunter', '', '']",2(1-0) BX,,MIN,J. Jones,M. Timlin,2%,85%,Single to 2B (Ground Ball); Hunter to 3B; Jones to 2B/Adv on E4 (throw)
