Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Devil Rays 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Devil Rays 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Devil Rays 0 Red Sox 0.
Bottom of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 4-5-6,,Bottom of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 4-5-6
b2,0-0,0,"______, ______, ______",1(0-0) X,O,BOS,M. Ramirez,P. Abbott,-2%,53%,Groundout: SS-1B
b2,0-0,1,"______, ______, ______",6(3-2) BCSBBC,O,BOS,J. Varitek,P. Abbott,-2%,51%,Strikeout Looking
b2,0-0,2,"______, ______, ______",2(0-1) CX,O,BOS,K. Millar,P. Abbott,-1%,50%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Devil Rays 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Devil Rays 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Devil Rays 0 Red Sox 0.
Top of the 3rd Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 3rd Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 3rd Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,,Top of the 3rd Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 3rd Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 3rd Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 3rd Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 3rd Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 3rd Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 3rd Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 3rd Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3
t3,0-0,0,"______, ______, ______",8(2-2) SFFBBFFS,O,TBD,C. Crawford,C. Schilling,3%,53%,Strikeout Swinging
t3,0-0,1,"______, ______, ______",2(0-1) FX,O,TBD,R. Baldelli,C. Schilling,2%,55%,Groundout: 3B-1B
t3,0-0,2,"______, ______, ______",4(1-2) FCBX,O,TBD,A. Huff,C. Schilling,1%,56%,Popfly: SS
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Devil Rays 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Devil Rays 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Devil Rays 0 Red Sox 0.
Bottom of the 3rd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 7-8-9,Bottom of the 3rd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 7-8-9,Bottom of the 3rd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 7-8-9,,Bottom of the 3rd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 7-8-9,Bottom of the 3rd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 7-8-9,Bottom of the 3rd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 7-8-9,Bottom of the 3rd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 7-8-9,Bottom of the 3rd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 7-8-9,Bottom of the 3rd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 7-8-9,Bottom of the 3rd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 7-8-9,Bottom of the 3rd Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 7-8-9
b3,0-0,0,"______, ______, ______",8(3-2) BCBCFFBB,,BOS,M. Bellhorn,P. Abbott,4%,60%,Walk
b3,0-0,0,"M. Bellhorn, ______, ______",2(0-1) CX,O,BOS,G. Kapler,P. Abbott,-4%,56%,Groundout: SS-2B/Forceout at 2B
b3,0-0,1,"G. Kapler, ______, ______",1(0-0) 1X,,BOS,C. Crespo,P. Abbott,4%,60%,Single to RF (Line Drive); G. Kapler to 2B
b3,0-0,1,"C. Crespo, G. Kapler, ______",4(1-2) *BCFX,O,BOS,J. Damon,P. Abbott,-5%,55%,Flyball: LF
b3,0-0,2,"C. Crespo, G. Kapler, ______",4(1-2) CFBX,O,BOS,B. Mueller,P. Abbott,-5%,50%,Flyball: CF
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Devil Rays 0 Red Sox 0.,0 runs 1 hit 0 errors 2 LOB. Devil Rays 0 Red Sox 0.,0 runs 1 hit 0 errors 2 LOB. Devil Rays 0 Red Sox 0.
Top of the 4th Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,,Top of the 4th Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6
t4,0-0,0,"______, ______, ______",4(1-2) BCCX,O,TBD,R. Fick,C. Schilling,3%,53%,Lineout: 1B
t4,0-0,1,"______, ______, ______",6(2-2) CFBFBS,O,TBD,T. Martinez,C. Schilling,2%,55%,Strikeout Swinging
t4,0-0,2,"______, ______, ______",1(0-0) X,,TBD,J. Lugo,C. Schilling,-3%,52%,Double to SS (Ground Ball to Short LF)
t4,0-0,2,"______, J. Lugo, ______",4(1-2) SCBS,O,TBD,J. Cruz,C. Schilling,4%,56%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Devil Rays 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Devil Rays 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Devil Rays 0 Red Sox 0.
Bottom of the 4th Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 3-4-5,Bottom of the 4th Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 3-4-5,Bottom of the 4th Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 3-4-5,,Bottom of the 4th Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 3-4-5,Bottom of the 4th Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 3-4-5,Bottom of the 4th Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 3-4-5,Bottom of the 4th Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 3-4-5,Bottom of the 4th Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 3-4-5,Bottom of the 4th Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 3-4-5,Bottom of the 4th Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 3-4-5,Bottom of the 4th Red Sox Batting Tied 0-0 Devil Rays' Paul Abbott facing 3-4-5
b4,0-0,0,"______, ______, ______",2(1-0) BX,O,BOS,D. Ortiz,P. Abbott,-3%,54%,Groundout: 1B unassisted
b4,0-0,1,"______, ______, ______",4(2-1) CBBX,,BOS,M. Ramirez,P. Abbott,5%,58%,Double to LF (Line Drive)
b4,0-0,1,"______, M. Ramirez, ______",4(1-2) FFBX,RR,BOS,J. Varitek,P. Abbott,17%,75%,Home Run (Fly Ball); M. Ramirez Scores
b4,2-0,1,"______, ______, ______",7(3-2) BCCFBBX,,BOS,K. Millar,P. Abbott,2%,77%,Single to LF (Line Drive)
b4,2-0,1,"K. Millar, ______, ______",4(1-2) SSBX,,BOS,M. Bellhorn,P. Abbott,6%,83%,Double to LF (Fly Ball to LF-CF); K. Millar to 3B
b4,2-0,1,"______, M. Bellhorn, K. Millar",1(0-0) X,O,BOS,G. Kapler,P. Abbott,-6%,78%,Lineout: 3B
b4,2-0,2,"______, M. Bellhorn, K. Millar",2(0-1) CX,O,BOS,C. Crespo,P. Abbott,-4%,73%,Groundout: 2B-P
,,,,,,,,,2 runs 4 hits 0 errors 2 LOB. Devil Rays 0 Red Sox 2.,2 runs 4 hits 0 errors 2 LOB. Devil Rays 0 Red Sox 2.,2 runs 4 hits 0 errors 2 LOB. Devil Rays 0 Red Sox 2.
Top of the 5th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 8-9-1,Top of the 5th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 8-9-1,Top of the 5th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 8-9-1,,Top of the 5th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 8-9-1,Top of the 5th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 8-9-1,Top of the 5th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 8-9-1,Top of the 5th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 8-9-1,Top of the 5th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 8-9-1,Top of the 5th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 8-9-1,Top of the 5th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 8-9-1,Top of the 5th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 8-9-1
t5,0-2,0,"______, ______, ______",2(0-1) CX,O,TBD,T. Hall,C. Schilling,3%,76%,Popfly: SS
t5,0-2,1,"______, ______, ______",4(1-2) FBSX,O,TBD,R. Sanchez,C. Schilling,2%,79%,Flyball: LF (LF-CF)
t5,0-2,2,"______, ______, ______",1(0-0) X,O,TBD,C. Crawford,C. Schilling,1%,80%,Groundout: 2B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Devil Rays 0 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Devil Rays 0 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Devil Rays 0 Red Sox 2.
Bottom of the 5th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,Bottom of the 5th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,Bottom of the 5th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,,Bottom of the 5th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,Bottom of the 5th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,Bottom of the 5th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,Bottom of the 5th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,Bottom of the 5th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,Bottom of the 5th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,Bottom of the 5th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,Bottom of the 5th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3
b5,2-0,0,"______, ______, ______",6(2-2) FCBFBX,O,BOS,J. Damon,P. Abbott,-2%,78%,Foul Popfly: 3B (3B Foul)
b5,2-0,1,"______, ______, ______",4(1-2) BCFX,O,BOS,B. Mueller,P. Abbott,-1%,77%,Groundout: P-1B
b5,2-0,2,"______, ______, ______",5(3-1) FBBBB,,BOS,D. Ortiz,P. Abbott,1%,78%,Walk
b5,2-0,2,"D. Ortiz, ______, ______",2(1-0) BX,,BOS,M. Ramirez,P. Abbott,2%,80%,Single to LF (Fly Ball to LF Line); D. Ortiz to 3B
b5,2-0,2,"M. Ramirez, ______, D. Ortiz",3(1-1) SBX,O,BOS,J. Varitek,P. Abbott,-4%,76%,Groundout: 2B-1B
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Devil Rays 0 Red Sox 2.,0 runs 1 hit 0 errors 2 LOB. Devil Rays 0 Red Sox 2.,0 runs 1 hit 0 errors 2 LOB. Devil Rays 0 Red Sox 2.
Top of the 6th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 2-3-4,Top of the 6th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 2-3-4,Top of the 6th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 2-3-4,,Top of the 6th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 2-3-4,Top of the 6th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 2-3-4,Top of the 6th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 2-3-4,Top of the 6th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 2-3-4,Top of the 6th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 2-3-4,Top of the 6th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 2-3-4,Top of the 6th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 2-3-4,Top of the 6th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 2-3-4
t6,0-2,0,"______, ______, ______",4(1-2) BFFS,O,TBD,R. Baldelli,C. Schilling,3%,79%,Strikeout Swinging
t6,0-2,1,"______, ______, ______",2(0-1) FX,O,TBD,A. Huff,C. Schilling,2%,82%,Flyball: CF
t6,0-2,2,"______, ______, ______",4(1-2) CBFX,O,TBD,R. Fick,C. Schilling,1%,83%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Devil Rays 0 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Devil Rays 0 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Devil Rays 0 Red Sox 2.
Bottom of the 6th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 6-7-8,Bottom of the 6th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 6-7-8,Bottom of the 6th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 6-7-8,,Bottom of the 6th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 6-7-8,Bottom of the 6th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 6-7-8,Bottom of the 6th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 6-7-8,Bottom of the 6th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 6-7-8,Bottom of the 6th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 6-7-8,Bottom of the 6th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 6-7-8,Bottom of the 6th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 6-7-8,Bottom of the 6th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 6-7-8
b6,2-0,0,"______, ______, ______",3(1-1) BCX,O,BOS,K. Millar,P. Abbott,-2%,82%,Groundout: 3B-1B
b6,2-0,1,"______, ______, ______",6(3-2) CBBBFB,,BOS,M. Bellhorn,P. Abbott,2%,83%,Walk
b6,2-0,1,"M. Bellhorn, ______, ______",2(0-1) CX,O,BOS,G. Kapler,P. Abbott,-2%,81%,Groundout: SS-2B/Forceout at 2B
b6,2-0,2,"G. Kapler, ______, ______",3(2-0) B1BX,O,BOS,C. Crespo,P. Abbott,-2%,80%,Groundout: 2B-1B
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Devil Rays 0 Red Sox 2.,0 runs 0 hits 0 errors 1 LOB. Devil Rays 0 Red Sox 2.,0 runs 0 hits 0 errors 1 LOB. Devil Rays 0 Red Sox 2.
Top of the 7th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,Top of the 7th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,Top of the 7th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,,Top of the 7th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,Top of the 7th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,Top of the 7th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,Top of the 7th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,Top of the 7th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,Top of the 7th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,Top of the 7th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,Top of the 7th Devil Rays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7
t7,0-2,0,"______, ______, ______",4(1-2) SFBS,O,TBD,T. Martinez,C. Schilling,4%,83%,Strikeout Swinging
t7,0-2,1,"______, ______, ______",4(2-1) CBBX,,TBD,J. Lugo,C. Schilling,-4%,79%,Single to CF (Line Drive)
t7,0-2,1,"J. Lugo, ______, ______",4(1-2) BSSS,O,TBD,J. Cruz,C. Schilling,5%,84%,Strikeout Swinging
t7,0-2,2,"J. Lugo, ______, ______",5(2-2) BCF1*BC,O,TBD,T. Hall,C. Schilling,4%,88%,Strikeout Looking
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Devil Rays 0 Red Sox 2.,0 runs 1 hit 0 errors 1 LOB. Devil Rays 0 Red Sox 2.,0 runs 1 hit 0 errors 1 LOB. Devil Rays 0 Red Sox 2.
Bottom of the 7th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,Bottom of the 7th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,Bottom of the 7th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,,Bottom of the 7th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,Bottom of the 7th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,Bottom of the 7th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,Bottom of the 7th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,Bottom of the 7th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,Bottom of the 7th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,Bottom of the 7th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3,Bottom of the 7th Red Sox Batting Ahead 2-0 Devil Rays' Paul Abbott facing 1-2-3
b7,2-0,0,"______, ______, ______",6(3-2) BBCFBX,O,BOS,J. Damon,P. Abbott,-1%,86%,Groundout: 1B-P
b7,2-0,1,"______, ______, ______",1(0-0) X,,BOS,B. Mueller,P. Abbott,1%,88%,Single to RF (Line Drive to CF-RF)
b7,2-0,1,"B. Mueller, ______, ______",2(1-0) *BX,,BOS,D. Ortiz,P. Abbott,4%,92%,Double to LF (Fly Ball); B. Mueller to 3B
,,,,,,,,,Travis Harper replaces Paul Abbott pitching,Travis Harper replaces Paul Abbott pitching,Travis Harper replaces Paul Abbott pitching
b7,2-0,1,"______, D. Ortiz, B. Mueller",4(3-0) .IIII,,BOS,M. Ramirez,T. Harper,0%,92%,Intentional Walk
b7,2-0,1,"M. Ramirez, D. Ortiz, B. Mueller",6(3-2) BBSCBX,R,BOS,J. Varitek,T. Harper,4%,96%,Single to RF (Line Drive); B. Mueller Scores; D. Ortiz to 3B; M. Ramirez to 2B
b7,3-0,1,"J. Varitek, M. Ramirez, D. Ortiz",3(1-1) BFX,O,BOS,K. Millar,T. Harper,-2%,94%,Popfly: 2B (Short RF)
,,,,,,,,,Mark Hendrickson replaces Travis Harper pitching,Mark Hendrickson replaces Travis Harper pitching,Mark Hendrickson replaces Travis Harper pitching
b7,3-0,2,"J. Varitek, M. Ramirez, D. Ortiz",3(1-1) .C*BX,RR,BOS,M. Bellhorn,M. Hendrickson,4%,98%,Single to LF (Line Drive); D. Ortiz Scores; M. Ramirez Scores; J. Varitek to 2B
b7,5-0,2,"M. Bellhorn, J. Varitek, ______",3(1-1) BCX,O,BOS,G. Kapler,M. Hendrickson,-0%,98%,Flyball: CF
,,,,,,,,,3 runs 4 hits 0 errors 2 LOB. Devil Rays 0 Red Sox 5.,3 runs 4 hits 0 errors 2 LOB. Devil Rays 0 Red Sox 5.,3 runs 4 hits 0 errors 2 LOB. Devil Rays 0 Red Sox 5.
