Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b1,1-0,2,"______, ______, ______",6(2-2) BBFFFX,O,BOS,J. Varitek,J. Wasdin,-1%,59%,Flyball: LF
,,,,,,,,,1 run 1 hit 0 errors 0 LOB. Rangers 0 Red Sox 1.,1 run 1 hit 0 errors 0 LOB. Rangers 0 Red Sox 1.,1 run 1 hit 0 errors 0 LOB. Rangers 0 Red Sox 1.
Top of the 2nd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 5-6-7,,Top of the 2nd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 5-6-7,Top of the 2nd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 5-6-7
t2,0-1,0,"______, ______, ______",4(1-2) FFBS,O,TEX,A. Soriano,P. Martinez,3%,62%,Strikeout Swinging
t2,0-1,1,"______, ______, ______",2(0-1) SX,O,TEX,L. Nix,P. Martinez,2%,64%,Groundout: SS-1B
t2,0-1,2,"______, ______, ______",4(1-2) BCCS,O,TEX,K. Mench,P. Martinez,1%,65%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Rangers 0 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Rangers 0 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Rangers 0 Red Sox 1.
Bottom of the 2nd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 5-6-7,,Bottom of the 2nd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 5-6-7,Bottom of the 2nd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 5-6-7
,,,,,,,,,Eric Young replaces David Dellucci playing LF batting 1st,Eric Young replaces David Dellucci playing LF batting 1st,Eric Young replaces David Dellucci playing LF batting 1st
b2,1-0,0,"______, ______, ______",3(2-0) .BBX,O,BOS,K. Millar,J. Wasdin,-2%,63%,Popfly: SS
b2,1-0,1,"______, ______, ______",2(1-0) BX,O,BOS,O. Cabrera,J. Wasdin,-2%,61%,Flyball: LF
b2,1-0,2,"______, ______, ______",8(3-2) BBCFFFBX,O,BOS,D. Mientkiewicz,J. Wasdin,-1%,60%,Flyball: LF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Rangers 0 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Rangers 0 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Rangers 0 Red Sox 1.
Top of the 3rd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 8-9-1,,Top of the 3rd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 8-9-1,Top of the 3rd Rangers Batting Behind 0-1 Red Sox' Pedro Martinez facing 8-9-1
t3,0-1,0,"______, ______, ______",3(1-1) .BCX,,TEX,G. Matthews,P. Martinez,-4%,56%,Single to RF (Line Drive)
t3,0-1,0,"G. Matthews, ______, ______",5(1-2) C1SB>FX,O,TEX,G. Laird,P. Martinez,4%,60%,Flyball: RF (CF-RF)
t3,0-1,1,"G. Matthews, ______, ______",5(1-2) BC11S>FX,O,TEX,E. Young,P. Martinez,3%,63%,Groundout: 3B-2B/Forceout at 2B
t3,0-1,2,"E. Young, ______, ______",2(1-0) BX,O,TEX,M. Young,P. Martinez,3%,66%,Flyball: RF (Deep RF)
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Rangers 0 Red Sox 1.,0 runs 1 hit 0 errors 1 LOB. Rangers 0 Red Sox 1.,0 runs 1 hit 0 errors 1 LOB. Rangers 0 Red Sox 1.
Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 8-9-1,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 8-9-1,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 8-9-1,,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 8-9-1,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 8-9-1,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 8-9-1,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 8-9-1,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 8-9-1,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 8-9-1,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 8-9-1,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' John Wasdin facing 8-9-1
b3,1-0,0,"______, ______, ______",1(0-0) X,R,BOS,B. Mueller,J. Wasdin,9%,75%,Home Run (Fly Ball)
b3,2-0,0,"______, ______, ______",2(0-1) CX,O,BOS,G. Kapler,J. Wasdin,-2%,73%,Popfly: 2B
b3,2-0,1,"______, ______, ______",6(2-2) BBCFFX,O,BOS,D. Roberts,J. Wasdin,-1%,72%,Popfly: 2B (Short RF)
b3,2-0,2,"______, ______, ______",1(0-0) X,O,BOS,M. Bellhorn,J. Wasdin,-1%,71%,Groundout: 1B unassisted
,,,,,,,,,1 run 1 hit 0 errors 0 LOB. Rangers 0 Red Sox 2.,1 run 1 hit 0 errors 0 LOB. Rangers 0 Red Sox 2.,1 run 1 hit 0 errors 0 LOB. Rangers 0 Red Sox 2.
Top of the 4th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 3-4-5,,Top of the 4th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 3-4-5
t4,0-2,0,"______, ______, ______",3(0-2) SCX,O,TEX,H. Blalock,P. Martinez,3%,74%,Flyball: CF (Deep CF)
t4,0-2,1,"______, ______, ______",3(0-2) CSC,O,TEX,M. Teixeira,P. Martinez,2%,76%,Strikeout Looking
t4,0-2,2,"______, ______, ______",4(1-2) BCFX,,TEX,A. Soriano,P. Martinez,-1%,75%,Single to LF (Line Drive to LF-CF)
t4,0-2,2,"A. Soriano, ______, ______",2(1-0) B>B,,TEX,L. Nix,P. Martinez,-1%,74%,A. Soriano Steals 2B
t4,0-2,2,"______, A. Soriano, ______",6(2-2) B>B.FFFX,O,TEX,L. Nix,P. Martinez,4%,77%,Groundout: 1B unassisted
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Rangers 0 Red Sox 2.,0 runs 1 hit 0 errors 1 LOB. Rangers 0 Red Sox 2.,0 runs 1 hit 0 errors 1 LOB. Rangers 0 Red Sox 2.
Bottom of the 4th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 3-4-5,Bottom of the 4th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 3-4-5,Bottom of the 4th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 3-4-5,,Bottom of the 4th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 3-4-5,Bottom of the 4th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 3-4-5,Bottom of the 4th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 3-4-5,Bottom of the 4th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 3-4-5,Bottom of the 4th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 3-4-5,Bottom of the 4th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 3-4-5,Bottom of the 4th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 3-4-5,Bottom of the 4th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 3-4-5
b4,2-0,0,"______, ______, ______",3(0-2) FFX,O,BOS,M. Ramirez,J. Wasdin,-2%,75%,Popfly: SS
b4,2-0,1,"______, ______, ______",1(0-0) X,O,BOS,J. Varitek,J. Wasdin,-1%,74%,Flyball: RF (Deep RF)
b4,2-0,2,"______, ______, ______",3(2-0) BBX,O,BOS,K. Millar,J. Wasdin,-1%,73%,Flyball: RF (CF-RF)
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Rangers 0 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Rangers 0 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Rangers 0 Red Sox 2.
Top of the 5th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 7-8-9,Top of the 5th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 7-8-9,Top of the 5th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 7-8-9,,Top of the 5th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 7-8-9,Top of the 5th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 7-8-9,Top of the 5th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 7-8-9,Top of the 5th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 7-8-9,Top of the 5th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 7-8-9,Top of the 5th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 7-8-9,Top of the 5th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 7-8-9,Top of the 5th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 7-8-9
t5,0-2,0,"______, ______, ______",2(0-1) FX,O,TEX,K. Mench,P. Martinez,3%,76%,Flyball: CF
t5,0-2,1,"______, ______, ______",3(1-1) BCX,O,TEX,G. Matthews,P. Martinez,2%,79%,Flyball: CF (Deep CF)
t5,0-2,2,"______, ______, ______",5(2-2) BSBFC,O,TEX,G. Laird,P. Martinez,1%,80%,Strikeout Looking
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Rangers 0 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Rangers 0 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Rangers 0 Red Sox 2.
Bottom of the 5th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 6-7-8,Bottom of the 5th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 6-7-8,Bottom of the 5th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 6-7-8,,Bottom of the 5th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 6-7-8,Bottom of the 5th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 6-7-8,Bottom of the 5th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 6-7-8,Bottom of the 5th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 6-7-8,Bottom of the 5th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 6-7-8,Bottom of the 5th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 6-7-8,Bottom of the 5th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 6-7-8,Bottom of the 5th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 6-7-8
b5,2-0,0,"______, ______, ______",2(0-1) SX,,BOS,O. Cabrera,J. Wasdin,2%,82%,Single to LF (Line Drive)
b5,2-0,0,"O. Cabrera, ______, ______",5(1-2) 1CFBFX,,BOS,D. Mientkiewicz,J. Wasdin,6%,88%,Reached on E6/attempted forceout (Ground Ball); O. Cabrera to 3B
b5,2-0,0,"D. Mientkiewicz, ______, O. Cabrera",2(1-0) BX,O,BOS,B. Mueller,J. Wasdin,-4%,84%,Popfly: 3B (Short LF)
b5,2-0,1,"D. Mientkiewicz, ______, O. Cabrera",1(0-0) X,O,BOS,G. Kapler,J. Wasdin,-5%,80%,Foul Popfly: 1B (1B Foul)
b5,2-0,2,"D. Mientkiewicz, ______, O. Cabrera",3(1-1) CBX,O,BOS,D. Roberts,J. Wasdin,-4%,76%,Flyball: CF
,,,,,,,,,0 runs 1 hit 1 error 2 LOB. Rangers 0 Red Sox 2.,0 runs 1 hit 1 error 2 LOB. Rangers 0 Red Sox 2.,0 runs 1 hit 1 error 2 LOB. Rangers 0 Red Sox 2.
Top of the 6th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 1-2-3,,Top of the 6th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 1-2-3,Top of the 6th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 1-2-3
t6,0-2,0,"______, ______, ______",8(3-2) CBCFFBBX,,TEX,E. Young,P. Martinez,-8%,68%,Double to LF (Fly Ball)
t6,0-2,0,"______, E. Young, ______",5(1-2) CFBFX,O,TEX,M. Young,P. Martinez,3%,71%,Groundout: 2B-1B; E. M. Young to 3B
t6,0-2,1,"______, ______, M. Young",6(2-2) BFSFBS,O,TEX,H. Blalock,P. Martinez,7%,78%,Strikeout Swinging
t6,0-2,2,"______, ______, M. Young",5(2-2) BCS*BX,O,TEX,M. Teixeira,P. Martinez,5%,83%,Foul Popfly: 3B (3B Foul)
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Rangers 0 Red Sox 2.,0 runs 1 hit 0 errors 1 LOB. Rangers 0 Red Sox 2.,0 runs 1 hit 0 errors 1 LOB. Rangers 0 Red Sox 2.
Bottom of the 6th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 2-3-4,Bottom of the 6th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 2-3-4,Bottom of the 6th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 2-3-4,,Bottom of the 6th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 2-3-4,Bottom of the 6th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 2-3-4,Bottom of the 6th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 2-3-4,Bottom of the 6th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 2-3-4,Bottom of the 6th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 2-3-4,Bottom of the 6th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 2-3-4,Bottom of the 6th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 2-3-4,Bottom of the 6th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 2-3-4
b6,2-0,0,"______, ______, ______",4(2-1) BCBX,,BOS,M. Bellhorn,J. Wasdin,2%,85%,Single to RF (Line Drive)
b6,2-0,0,"M. Bellhorn, ______, ______",5(3-1) BBFBB,,BOS,M. Ramirez,J. Wasdin,3%,88%,Walk; M. Bellhorn to 2B
b6,2-0,0,"M. Ramirez, M. Bellhorn, ______",6(2-2) FFB*BFX,O,BOS,J. Varitek,J. Wasdin,-3%,85%,Foul Popfly: 1B (1B Foul)
b6,2-0,1,"M. Ramirez, M. Bellhorn, ______",2(1-0) BX,O,BOS,K. Millar,J. Wasdin,-2%,83%,Flyball: CF; M. Bellhorn to 3B
b6,2-0,2,"M. Ramirez, ______, M. Bellhorn",1(0-0) X,O,BOS,O. Cabrera,J. Wasdin,-3%,80%,Lineout: P
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Rangers 0 Red Sox 2.,0 runs 1 hit 0 errors 2 LOB. Rangers 0 Red Sox 2.,0 runs 1 hit 0 errors 2 LOB. Rangers 0 Red Sox 2.
Top of the 7th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 5-6-7,Top of the 7th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 5-6-7,Top of the 7th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 5-6-7,,Top of the 7th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 5-6-7,Top of the 7th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 5-6-7,Top of the 7th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 5-6-7,Top of the 7th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 5-6-7,Top of the 7th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 5-6-7,Top of the 7th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 5-6-7,Top of the 7th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 5-6-7,Top of the 7th Rangers Batting Behind 0-2 Red Sox' Pedro Martinez facing 5-6-7
t7,0-2,0,"______, ______, ______",1(0-0) X,O,TEX,A. Soriano,P. Martinez,4%,83%,Flyball: CF
t7,0-2,1,"______, ______, ______",9(3-2) SSBBBFFFS,,TEX,L. Nix,P. Martinez,-4%,79%,Strikeout Swinging Wild Pitch; L. Nix to 1B
t7,0-2,1,"L. Nix, ______, ______",5(2-2) CFBBS,O,TEX,K. Mench,P. Martinez,5%,84%,Strikeout Swinging
t7,0-2,2,"L. Nix, ______, ______",6(3-2) BSBBSX,,TEX,G. Matthews,P. Martinez,-4%,80%,Single to RF (Line Drive to CF-RF); L. Nix to 3B
,,,,,,,,,Andy Fox pinch hits for Gerald Laird (C) batting 9th,Andy Fox pinch hits for Gerald Laird (C) batting 9th,Andy Fox pinch hits for Gerald Laird (C) batting 9th
t7,0-2,2,"G. Matthews, ______, L. Nix",7(2-2) .CSBB>FF>B,O,TEX,A. Fox,P. Martinez,8%,88%,G. Matthews Caught Stealing 2B (C-SS)
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Rangers 0 Red Sox 2.,0 runs 1 hit 0 errors 1 LOB. Rangers 0 Red Sox 2.,0 runs 1 hit 0 errors 1 LOB. Rangers 0 Red Sox 2.
Bottom of the 7th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 7-8-9,Bottom of the 7th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 7-8-9,Bottom of the 7th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 7-8-9,,Bottom of the 7th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 7-8-9,Bottom of the 7th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 7-8-9,Bottom of the 7th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 7-8-9,Bottom of the 7th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 7-8-9,Bottom of the 7th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 7-8-9,Bottom of the 7th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 7-8-9,Bottom of the 7th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 7-8-9,Bottom of the 7th Red Sox Batting Ahead 2-0 Rangers' John Wasdin facing 7-8-9
,,,,,,,,,Ken Huckaby replaces Gary Matthews (RF) playing C batting 8thAndy Fox moves from PH to RF,Ken Huckaby replaces Gary Matthews (RF) playing C batting 8thAndy Fox moves from PH to RF,Ken Huckaby replaces Gary Matthews (RF) playing C batting 8thAndy Fox moves from PH to RF
b7,2-0,0,"______, ______, ______",2(0-1) ..CX,O,BOS,D. Mientkiewicz,J. Wasdin,-1%,86%,Flyball: CF
b7,2-0,1,"______, ______, ______",4(3-0) BBBB,,BOS,B. Mueller,J. Wasdin,1%,88%,Walk
b7,2-0,1,"B. Mueller, ______, ______",5(2-2) BB1FC*B,,BOS,G. Kapler,J. Wasdin,1%,88%,Passed Ball; B. Mueller to 2B
b7,2-0,1,"______, B. Mueller, ______",7(3-2) BB1FC*B.FB,,BOS,G. Kapler,J. Wasdin,1%,89%,Walk
,,,,,,,,,Erasmo Ramirez replaces John Wasdin pitchingDoug Mirabelli pinch hits for Dave Roberts (CF) batting 1st,Erasmo Ramirez replaces John Wasdin pitchingDoug Mirabelli pinch hits for Dave Roberts (CF) batting 1st,Erasmo Ramirez replaces John Wasdin pitchingDoug Mirabelli pinch hits for Dave Roberts (CF) batting 1st
b7,2-0,1,"G. Kapler, B. Mueller, ______",8(3-2) ..CBBFFF*B>S,OO,BOS,D. Mirabelli,E. Ramirez,-5%,85%,Double Play: Strikeout Swinging B. Mueller Caught Stealing 3B (C-3B)
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Rangers 0 Red Sox 2.,0 runs 0 hits 0 errors 1 LOB. Rangers 0 Red Sox 2.,0 runs 0 hits 0 errors 1 LOB. Rangers 0 Red Sox 2.
Top of the 8th Rangers Batting Behind 0-2 Red Sox' Mike Timlin facing 9-1-2,Top of the 8th Rangers Batting Behind 0-2 Red Sox' Mike Timlin facing 9-1-2,Top of the 8th Rangers Batting Behind 0-2 Red Sox' Mike Timlin facing 9-1-2,,Top of the 8th Rangers Batting Behind 0-2 Red Sox' Mike Timlin facing 9-1-2,Top of the 8th Rangers Batting Behind 0-2 Red Sox' Mike Timlin facing 9-1-2,Top of the 8th Rangers Batting Behind 0-2 Red Sox' Mike Timlin facing 9-1-2,Top of the 8th Rangers Batting Behind 0-2 Red Sox' Mike Timlin facing 9-1-2,Top of the 8th Rangers Batting Behind 0-2 Red Sox' Mike Timlin facing 9-1-2,Top of the 8th Rangers Batting Behind 0-2 Red Sox' Mike Timlin facing 9-1-2,Top of the 8th Rangers Batting Behind 0-2 Red Sox' Mike Timlin facing 9-1-2,Top of the 8th Rangers Batting Behind 0-2 Red Sox' Mike Timlin facing 9-1-2
