Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 4th Red Sox Batting Ahead 3-0 Athletics' Mark Redman facing 5-6-7,Top of the 4th Red Sox Batting Ahead 3-0 Athletics' Mark Redman facing 5-6-7,Top of the 4th Red Sox Batting Ahead 3-0 Athletics' Mark Redman facing 5-6-7,,Top of the 4th Red Sox Batting Ahead 3-0 Athletics' Mark Redman facing 5-6-7,Top of the 4th Red Sox Batting Ahead 3-0 Athletics' Mark Redman facing 5-6-7,Top of the 4th Red Sox Batting Ahead 3-0 Athletics' Mark Redman facing 5-6-7,Top of the 4th Red Sox Batting Ahead 3-0 Athletics' Mark Redman facing 5-6-7,Top of the 4th Red Sox Batting Ahead 3-0 Athletics' Mark Redman facing 5-6-7,Top of the 4th Red Sox Batting Ahead 3-0 Athletics' Mark Redman facing 5-6-7,Top of the 4th Red Sox Batting Ahead 3-0 Athletics' Mark Redman facing 5-6-7,Top of the 4th Red Sox Batting Ahead 3-0 Athletics' Mark Redman facing 5-6-7
t4,3-0,0,"______, ______, ______",3(0-2) FCX,O,BOS,J. Varitek,M. Redman,-1%,79%,Groundout: SS-1B
t4,3-0,1,"______, ______, ______",2(0-1) FX,,BOS,K. Millar,M. Redman,2%,80%,Single to LF (Line Drive)
t4,3-0,1,"K. Millar, ______, ______",4(2-1) BBCX,O,BOS,O. Cabrera,M. Redman,-2%,79%,Flyball: RF
t4,3-0,2,"K. Millar, ______, ______",1(0-0) X,O,BOS,B. Mueller,M. Redman,-2%,77%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 3 Athletics 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 3 Athletics 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 3 Athletics 0.
Bottom of the 4th Athletics Batting Behind 0-3 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 4th Athletics Batting Behind 0-3 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 4th Athletics Batting Behind 0-3 Red Sox' Derek Lowe facing 5-6-7,,Bottom of the 4th Athletics Batting Behind 0-3 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 4th Athletics Batting Behind 0-3 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 4th Athletics Batting Behind 0-3 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 4th Athletics Batting Behind 0-3 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 4th Athletics Batting Behind 0-3 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 4th Athletics Batting Behind 0-3 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 4th Athletics Batting Behind 0-3 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 4th Athletics Batting Behind 0-3 Red Sox' Derek Lowe facing 5-6-7
b4,0-3,0,"______, ______, ______",12(3-2) BCBFFFFFFBFX,,OAK,E. Durazo,D. Lowe,-6%,71%,Double to LF (Line Drive to Deep LF)
b4,0-3,0,"______, E. Durazo, ______",3(1-1) BCX,,OAK,E. Byrnes,D. Lowe,-8%,63%,Single to LF (Line Drive); E. Durazo to 3B
b4,0-3,0,"E. Byrnes, ______, E. Durazo",3(2-0) BBX,ROO,OAK,D. Miller,D. Lowe,10%,73%,Ground Ball Double Play: 3B-2B-1B; E. Durazo Scores/No RBI
b4,1-3,2,"______, ______, ______",6(3-2) BCBSBX,O,OAK,B. Crosby,D. Lowe,1%,74%,Groundout: 3B-1B
,,,,,,,,,1 run 2 hits 0 errors 0 LOB. Red Sox 3 Athletics 1.,1 run 2 hits 0 errors 0 LOB. Red Sox 3 Athletics 1.,1 run 2 hits 0 errors 0 LOB. Red Sox 3 Athletics 1.
Top of the 5th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 9-1-2,Top of the 5th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 9-1-2,Top of the 5th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 9-1-2,,Top of the 5th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 9-1-2,Top of the 5th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 9-1-2,Top of the 5th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 9-1-2,Top of the 5th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 9-1-2,Top of the 5th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 9-1-2,Top of the 5th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 9-1-2,Top of the 5th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 9-1-2,Top of the 5th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 9-1-2
t5,3-1,0,"______, ______, ______",6(3-2) BBCFBX,O,BOS,G. Kapler,M. Redman,-2%,72%,Flyball: LF (Deep LF)
t5,3-1,1,"______, ______, ______",6(3-2) CBFBBX,O,BOS,J. Damon,M. Redman,-1%,71%,Flyball: CF (Deep LF-CF)
t5,3-1,2,"______, ______, ______",1(0-0) X,,BOS,M. Bellhorn,M. Redman,1%,72%,Single to LF (Ground Ball)
t5,3-1,2,"M. Bellhorn, ______, ______",5(2-2) BFCBX,O,BOS,M. Ramirez,M. Redman,-2%,70%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 3 Athletics 1.,0 runs 1 hit 0 errors 1 LOB. Red Sox 3 Athletics 1.,0 runs 1 hit 0 errors 1 LOB. Red Sox 3 Athletics 1.
Bottom of the 5th Athletics Batting Behind 1-3 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 5th Athletics Batting Behind 1-3 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 5th Athletics Batting Behind 1-3 Red Sox' Derek Lowe facing 9-1-2,,Bottom of the 5th Athletics Batting Behind 1-3 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 5th Athletics Batting Behind 1-3 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 5th Athletics Batting Behind 1-3 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 5th Athletics Batting Behind 1-3 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 5th Athletics Batting Behind 1-3 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 5th Athletics Batting Behind 1-3 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 5th Athletics Batting Behind 1-3 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 5th Athletics Batting Behind 1-3 Red Sox' Derek Lowe facing 9-1-2
b5,1-3,0,"______, ______, ______",5(3-1) BBCBX,O,OAK,N. Swisher,D. Lowe,3%,73%,Flyball: CF (Deep CF)
b5,1-3,1,"______, ______, ______",3(2-0) BBX,O,OAK,M. Kotsay,D. Lowe,2%,75%,Groundout: 2B-1B
b5,1-3,2,"______, ______, ______",7(3-2) CFBBBFB,,OAK,M. McLemore,D. Lowe,-2%,74%,Walk
b5,1-3,2,"M. McLemore, ______, ______",5(2-2) CBBCX,O,OAK,E. Chavez,D. Lowe,3%,77%,Lineout: LF (Deep LF)
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 3 Athletics 1.,0 runs 0 hits 0 errors 1 LOB. Red Sox 3 Athletics 1.,0 runs 0 hits 0 errors 1 LOB. Red Sox 3 Athletics 1.
Top of the 6th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 4-5-6,Top of the 6th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 4-5-6,Top of the 6th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 4-5-6,,Top of the 6th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 4-5-6,Top of the 6th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 4-5-6,Top of the 6th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 4-5-6,Top of the 6th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 4-5-6,Top of the 6th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 4-5-6,Top of the 6th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 4-5-6,Top of the 6th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 4-5-6,Top of the 6th Red Sox Batting Ahead 3-1 Athletics' Mark Redman facing 4-5-6
t6,3-1,0,"______, ______, ______",5(1-2) CFBFS,O,BOS,D. Ortiz,M. Redman,-2%,75%,Strikeout Swinging
t6,3-1,1,"______, ______, ______",2(1-0) BX,,BOS,J. Varitek,M. Redman,3%,78%,Double to CF (Line Drive to Deep LF-CF)
t6,3-1,1,"______, J. Varitek, ______",5(3-1) BCBBB,,BOS,K. Millar,M. Redman,1%,80%,Walk
t6,3-1,1,"K. Millar, J. Varitek, ______",3(1-1) SBX,RR,BOS,O. Cabrera,M. Redman,12%,92%,Double to CF (Line Drive to Deep LF-CF); J. Varitek Scores; K. Millar Scores
t6,5-1,1,"______, O. Cabrera, ______",5(2-2) BBCCX,O,BOS,B. Mueller,M. Redman,-1%,90%,Lineout: LF
,,,,,,,,,Justin Duchscherer replaces Mark Redman pitching,Justin Duchscherer replaces Mark Redman pitching,Justin Duchscherer replaces Mark Redman pitching
t6,5-1,2,"______, O. Cabrera, ______",4(1-2) .BSFX,RO,BOS,G. Kapler,J. Duchscherer,3%,94%,Single to CF (Line Drive); O. Cabrera Scores; G. Kapler out at 2B/CF-2B
,,,,,,,,,3 runs 3 hits 0 errors 0 LOB. Red Sox 6 Athletics 1.,3 runs 3 hits 0 errors 0 LOB. Red Sox 6 Athletics 1.,3 runs 3 hits 0 errors 0 LOB. Red Sox 6 Athletics 1.
Bottom of the 6th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 4-5-6,Bottom of the 6th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 4-5-6,Bottom of the 6th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 4-5-6,,Bottom of the 6th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 4-5-6,Bottom of the 6th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 4-5-6,Bottom of the 6th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 4-5-6,Bottom of the 6th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 4-5-6,Bottom of the 6th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 4-5-6,Bottom of the 6th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 4-5-6,Bottom of the 6th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 4-5-6,Bottom of the 6th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 4-5-6
b6,1-6,0,"______, ______, ______",4(2-1) CBBX,,OAK,S. Hatteberg,D. Lowe,-2%,91%,Single to CF (Fly Ball)
b6,1-6,0,"S. Hatteberg, ______, ______",7(3-2) BBBCCFX,O,OAK,E. Durazo,D. Lowe,2%,93%,Flyball: LF
b6,1-6,1,"S. Hatteberg, ______, ______",3(1-1) FBX,O,OAK,E. Byrnes,D. Lowe,2%,95%,Groundout: P-SS/Forceout at 2B
b6,1-6,2,"E. Byrnes, ______, ______",1(0-0) B,,OAK,D. Miller,D. Lowe,-0%,95%,Wild Pitch; E. Byrnes to 2B
b6,1-6,2,"______, E. Byrnes, ______",5(3-1) B.CBBX,O,OAK,D. Miller,D. Lowe,1%,96%,Groundout: 3B-1B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 6 Athletics 1.,0 runs 1 hit 0 errors 1 LOB. Red Sox 6 Athletics 1.,0 runs 1 hit 0 errors 1 LOB. Red Sox 6 Athletics 1.
Top of the 7th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 1-2-3,Top of the 7th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 1-2-3,Top of the 7th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 1-2-3,,Top of the 7th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 1-2-3,Top of the 7th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 1-2-3,Top of the 7th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 1-2-3,Top of the 7th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 1-2-3,Top of the 7th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 1-2-3,Top of the 7th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 1-2-3,Top of the 7th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 1-2-3,Top of the 7th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 1-2-3
t7,6-1,0,"______, ______, ______",3(1-1) BCX,O,BOS,J. Damon,J. Duchscherer,-0%,96%,Groundout: P-1B
t7,6-1,1,"______, ______, ______",6(2-2) CCBFBS,O,BOS,M. Bellhorn,J. Duchscherer,-0%,96%,Strikeout Swinging
t7,6-1,2,"______, ______, ______",2(1-0) BX,O,BOS,M. Ramirez,J. Duchscherer,-0%,96%,Groundout: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 6 Athletics 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 6 Athletics 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 6 Athletics 1.
Bottom of the 7th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 7th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 7th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 8-9-1,,Bottom of the 7th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 7th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 7th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 7th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 7th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 7th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 7th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 7th Athletics Batting Behind 1-6 Red Sox' Derek Lowe facing 8-9-1
b7,1-6,0,"______, ______, ______",4(3-0) BBBB,,OAK,B. Crosby,D. Lowe,-2%,93%,Walk
b7,1-6,0,"B. Crosby, ______, ______",6(2-2) BCFFBX,O,OAK,N. Swisher,D. Lowe,2%,95%,Groundout: 1B-2B-SS/Forceout at 2B
,,,,,,,,,Alan Embree replaces Derek Lowe pitching,Alan Embree replaces Derek Lowe pitching,Alan Embree replaces Derek Lowe pitching
b7,1-6,1,"N. Swisher, ______, ______",3(0-2) .FCS,O,OAK,M. Kotsay,A. Embree,2%,97%,Strikeout Swinging
,,,,,,,,,Bobby Kielty pinch hits for Mark McLemore (2B) batting 2nd,Bobby Kielty pinch hits for Mark McLemore (2B) batting 2nd,Bobby Kielty pinch hits for Mark McLemore (2B) batting 2nd
b7,1-6,2,"N. Swisher, ______, ______",3(1-1) .S*BX,O,OAK,B. Kielty,A. Embree,1%,98%,Groundout: 3B-2B/Forceout at 2B
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 6 Athletics 1.,0 runs 0 hits 0 errors 1 LOB. Red Sox 6 Athletics 1.,0 runs 0 hits 0 errors 1 LOB. Red Sox 6 Athletics 1.
Top of the 8th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 4-5-6,Top of the 8th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 4-5-6,Top of the 8th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 4-5-6,,Top of the 8th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 4-5-6,Top of the 8th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 4-5-6,Top of the 8th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 4-5-6,Top of the 8th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 4-5-6,Top of the 8th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 4-5-6,Top of the 8th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 4-5-6,Top of the 8th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 4-5-6,Top of the 8th Red Sox Batting Ahead 6-1 Athletics' Justin Duchscherer facing 4-5-6
