Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b1,0-1,0,"______, J. Damon, ______",6(3-2) B>B.CCB*B,,BOS,M. Bellhorn,H. Nomo,3%,55%,Walk
b1,0-1,0,"M. Bellhorn, J. Damon, ______",3(2-0) BBX,OO,BOS,D. Ortiz,H. Nomo,-11%,44%,Ground Ball Double Play: SS-1B; J. Damon to 3B
b1,0-1,2,"______, ______, J. Damon",2(1-0) *BX,R,BOS,M. Ramirez,H. Nomo,8%,52%,Single to RF (Line Drive); J. Damon Scores
b1,1-1,2,"M. Ramirez, ______, ______",5(2-2) BBCS1S,O,BOS,N. Garciaparra,H. Nomo,-2%,50%,Strikeout Swinging
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Dodgers 1 Red Sox 1.,1 run 2 hits 0 errors 1 LOB. Dodgers 1 Red Sox 1.,1 run 2 hits 0 errors 1 LOB. Dodgers 1 Red Sox 1.
Top of the 2nd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,,Top of the 2nd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8
t2,1-1,0,"______, ______, ______",7(2-2) CBSFFBX,O,LAD,A. Beltre,P. Martinez,2%,52%,Groundout: SS-1B
t2,1-1,1,"______, ______, ______",5(2-2) CBSBS,O,LAD,J. Encarnacion,P. Martinez,2%,54%,Strikeout Swinging
t2,1-1,2,"______, ______, ______",2(1-0) BX,O,LAD,O. Saenz,P. Martinez,1%,55%,Flyball: LF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Dodgers 1 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Dodgers 1 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Dodgers 1 Red Sox 1.
Bottom of the 2nd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 6-7-8,,Bottom of the 2nd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 6-7-8
b2,1-1,0,"______, ______, ______",8(3-2) CBBBCFFB,,BOS,J. Varitek,H. Nomo,4%,59%,Walk
b2,1-1,0,"J. Varitek, ______, ______",3(1-1) CB>X,O,BOS,K. Millar,H. Nomo,-3%,56%,Flyball: RF
b2,1-1,1,"J. Varitek, ______, ______",3(2-0) 1BBB,,BOS,G. Kapler,H. Nomo,1%,57%,Passed Ball; J. Varitek to 2B
b2,1-1,1,"______, J. Varitek, ______",5(3-1) 1BBB.CX,O,BOS,G. Kapler,H. Nomo,-4%,53%,Flyball: CF
b2,1-1,2,"______, J. Varitek, ______",5(1-2) BSFFS,O,BOS,P. Reese,H. Nomo,-3%,50%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Dodgers 1 Red Sox 1.,0 runs 0 hits 0 errors 1 LOB. Dodgers 1 Red Sox 1.,0 runs 0 hits 0 errors 1 LOB. Dodgers 1 Red Sox 1.
Top of the 3rd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 9-1-2,Top of the 3rd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 9-1-2,Top of the 3rd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 9-1-2,,Top of the 3rd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 9-1-2,Top of the 3rd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 9-1-2,Top of the 3rd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 9-1-2,Top of the 3rd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 9-1-2,Top of the 3rd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 9-1-2,Top of the 3rd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 9-1-2,Top of the 3rd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 9-1-2,Top of the 3rd Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 9-1-2
t3,1-1,0,"______, ______, ______",6(3-2) BBBCCX,O,LAD,A. Cora,P. Martinez,3%,53%,Flyball: CF (Deep CF)
t3,1-1,1,"______, ______, ______",5(2-2) BCBFS,O,LAD,D. Roberts,P. Martinez,2%,55%,Strikeout Swinging
t3,1-1,2,"______, ______, ______",4(1-2) CBSX,O,LAD,C. Izturis,P. Martinez,1%,56%,Flyball: RF (Deep RF)
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Dodgers 1 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Dodgers 1 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Dodgers 1 Red Sox 1.
Bottom of the 3rd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 1-2-3,Bottom of the 3rd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 1-2-3,Bottom of the 3rd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 1-2-3,,Bottom of the 3rd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 1-2-3,Bottom of the 3rd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 1-2-3,Bottom of the 3rd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 1-2-3,Bottom of the 3rd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 1-2-3,Bottom of the 3rd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 1-2-3,Bottom of the 3rd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 1-2-3,Bottom of the 3rd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 1-2-3,Bottom of the 3rd Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 1-2-3
b3,1-1,0,"______, ______, ______",3(1-1) CBX,O,BOS,J. Damon,H. Nomo,-3%,53%,Flyball: LF
b3,1-1,1,"______, ______, ______",5(3-1) BBBCX,,BOS,M. Bellhorn,H. Nomo,4%,58%,Double to RF (Line Drive to Deep RF)
b3,1-1,1,"______, M. Bellhorn, ______",2(1-0) *BX,,BOS,D. Ortiz,H. Nomo,5%,63%,Single to RF (Line Drive); M. Bellhorn to 3B
b3,1-1,1,"D. Ortiz, ______, M. Bellhorn",4(3-0) BBBX,OO,BOS,M. Ramirez,H. Nomo,-13%,50%,Ground Ball Double Play: SS-2B-1B
,,,,,,,,,0 runs 2 hits 0 errors 1 LOB. Dodgers 1 Red Sox 1.,0 runs 2 hits 0 errors 1 LOB. Dodgers 1 Red Sox 1.,0 runs 2 hits 0 errors 1 LOB. Dodgers 1 Red Sox 1.
Top of the 4th Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 3-4-5,,Top of the 4th Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 3-4-5,Top of the 4th Dodgers Batting Tied 1-1 Red Sox' Pedro Martinez facing 3-4-5
t4,1-1,0,"______, ______, ______",7(3-2) BSFBFBB,,LAD,M. Bradley,P. Martinez,-4%,46%,Walk
t4,1-1,0,"M. Bradley, ______, ______",6(3-2) CF*BBB>F1,O,LAD,S. Green,P. Martinez,7%,53%,M. Bradley Picked off 1B (P-1B)
t4,1-1,1,"______, ______, ______",7(3-2) CF*BBB>F1.X,,LAD,S. Green,P. Martinez,-5%,48%,Double to LF (Line Drive to LF Line)
t4,1-1,1,"______, S. Green, ______",6(3-2) BSBBCB,,LAD,P. Lo Duca,P. Martinez,-2%,46%,Walk
t4,1-1,1,"P. Lo Duca, S. Green, ______",5(2-2) FBCBS,O,LAD,A. Beltre,P. Martinez,5%,51%,Strikeout Swinging
t4,1-1,2,"P. Lo Duca, S. Green, ______",1(0-0) X,O,LAD,J. Encarnacion,P. Martinez,5%,56%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Dodgers 1 Red Sox 1.,0 runs 1 hit 0 errors 2 LOB. Dodgers 1 Red Sox 1.,0 runs 1 hit 0 errors 2 LOB. Dodgers 1 Red Sox 1.
Bottom of the 4th Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 5-6-7,,Bottom of the 4th Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 5-6-7,Bottom of the 4th Red Sox Batting Tied 1-1 Dodgers' Hideo Nomo facing 5-6-7
b4,1-1,0,"______, ______, ______",7(3-2) FBBSFBB,,BOS,N. Garciaparra,H. Nomo,4%,61%,Walk
b4,1-1,0,"N. Garciaparra, ______, ______",7(3-2) L1B1SF*B1B>S,O,BOS,J. Varitek,H. Nomo,-2%,58%,Strikeout Swinging N. Garciaparra Steals 2B
b4,1-1,1,"______, N. Garciaparra, ______",1(0-0) H,,BOS,K. Millar,H. Nomo,2%,61%,Hit By Pitch
b4,1-1,1,"K. Millar, N. Garciaparra, ______",7(2-2) BCFBFFX,R,BOS,G. Kapler,H. Nomo,15%,76%,Double to LF (Line Drive); N. Garciaparra Scores; K. Millar to 3B
b4,2-1,1,"______, G. Kapler, K. Millar",5(2-2) BSBTX,RR,BOS,P. Reese,H. Nomo,10%,85%,Double to LF (Fly Ball to LF Line); K. Millar Scores; G. Kapler Scores
,,,,,,,,,Wilson Alvarez replaces Hideo Nomo pitching,Wilson Alvarez replaces Hideo Nomo pitching,Wilson Alvarez replaces Hideo Nomo pitching
b4,4-1,1,"______, P. Reese, ______",4(1-2) .BCSX,O,BOS,J. Damon,W. Alvarez,-2%,84%,Groundout: 3B-1B
b4,4-1,2,"______, P. Reese, ______",2(0-1) CX,O,BOS,M. Bellhorn,W. Alvarez,-2%,82%,Flyball: LF (LF-CF)
,,,,,,,,,3 runs 2 hits 0 errors 1 LOB. Dodgers 1 Red Sox 4.,3 runs 2 hits 0 errors 1 LOB. Dodgers 1 Red Sox 4.,3 runs 2 hits 0 errors 1 LOB. Dodgers 1 Red Sox 4.
Top of the 5th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 8-9-1,Top of the 5th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 8-9-1,Top of the 5th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 8-9-1,,Top of the 5th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 8-9-1,Top of the 5th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 8-9-1,Top of the 5th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 8-9-1,Top of the 5th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 8-9-1,Top of the 5th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 8-9-1,Top of the 5th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 8-9-1,Top of the 5th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 8-9-1,Top of the 5th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 8-9-1
t5,1-4,0,"______, ______, ______",4(2-1) BBCX,O,LAD,O. Saenz,P. Martinez,3%,84%,Foul Popfly: 1B (1B Foul)
t5,1-4,1,"______, ______, ______",3(0-2) CCX,O,LAD,A. Cora,P. Martinez,2%,86%,Groundout: P-1B
t5,1-4,2,"______, ______, ______",3(0-2) CFX,,LAD,D. Roberts,P. Martinez,-2%,84%,Triple to CF (Fly Ball to Deep CF)
t5,1-4,2,"______, ______, D. Roberts",2(1-0) BX,O,LAD,C. Izturis,P. Martinez,3%,87%,Groundout: 1B-P
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Dodgers 1 Red Sox 4.,0 runs 1 hit 0 errors 1 LOB. Dodgers 1 Red Sox 4.,0 runs 1 hit 0 errors 1 LOB. Dodgers 1 Red Sox 4.
Bottom of the 5th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,Bottom of the 5th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,Bottom of the 5th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,,Bottom of the 5th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,Bottom of the 5th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,Bottom of the 5th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,Bottom of the 5th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,Bottom of the 5th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,Bottom of the 5th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,Bottom of the 5th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,Bottom of the 5th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5
b5,4-1,0,"______, ______, ______",2(0-1) CX,O,BOS,D. Ortiz,W. Alvarez,-1%,86%,Groundout: 1B unassisted
b5,4-1,1,"______, ______, ______",6(3-2) CBBCBB,,BOS,M. Ramirez,W. Alvarez,1%,87%,Walk
b5,4-1,1,"M. Ramirez, ______, ______",2(1-0) BX,O,BOS,N. Garciaparra,W. Alvarez,-1%,86%,Flyball: CF
b5,4-1,2,"M. Ramirez, ______, ______",7(3-2) BCBBS1F>B,,BOS,J. Varitek,W. Alvarez,1%,87%,Walk; M. Ramirez to 2B
b5,4-1,2,"J. Varitek, M. Ramirez, ______",3(1-1) CBX,O,BOS,K. Millar,W. Alvarez,-2%,84%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 2 LOB. Dodgers 1 Red Sox 4.,0 runs 0 hits 0 errors 2 LOB. Dodgers 1 Red Sox 4.,0 runs 0 hits 0 errors 2 LOB. Dodgers 1 Red Sox 4.
Top of the 6th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 3-4-5,Top of the 6th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 3-4-5,Top of the 6th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 3-4-5,,Top of the 6th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 3-4-5,Top of the 6th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 3-4-5,Top of the 6th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 3-4-5,Top of the 6th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 3-4-5,Top of the 6th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 3-4-5,Top of the 6th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 3-4-5,Top of the 6th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 3-4-5,Top of the 6th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 3-4-5
t6,1-4,0,"______, ______, ______",6(1-2) CFFBFH,,LAD,M. Bradley,P. Martinez,-4%,80%,Hit By Pitch
t6,1-4,0,"M. Bradley, ______, ______",1(0-0) X,O,LAD,S. Green,P. Martinez,4%,84%,Groundout: 2B-SS/Forceout at 2B
t6,1-4,1,"S. Green, ______, ______",4(2-1) CBBX,OO,LAD,P. Lo Duca,P. Martinez,6%,90%,Line Drive Double Play: 2B; S. Green out at 1B/2B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Dodgers 1 Red Sox 4.,0 runs 0 hits 0 errors 0 LOB. Dodgers 1 Red Sox 4.,0 runs 0 hits 0 errors 0 LOB. Dodgers 1 Red Sox 4.
Bottom of the 6th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 8-9-1,,Bottom of the 6th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 8-9-1
b6,4-1,0,"______, ______, ______",4(2-1) BBCX,O,BOS,G. Kapler,W. Alvarez,-1%,89%,Foul Popfly: C (Behind Home)
b6,4-1,1,"______, ______, ______",5(1-2) BCFFS,O,BOS,P. Reese,W. Alvarez,-1%,88%,Strikeout Swinging
b6,4-1,2,"______, ______, ______",5(3-1) BCBBB,,BOS,J. Damon,W. Alvarez,1%,89%,Walk
b6,4-1,2,"J. Damon, ______, ______",3(1-1) F1BX,O,BOS,M. Bellhorn,W. Alvarez,-1%,88%,Popfly: SS (LF-CF)
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Dodgers 1 Red Sox 4.,0 runs 0 hits 0 errors 1 LOB. Dodgers 1 Red Sox 4.,0 runs 0 hits 0 errors 1 LOB. Dodgers 1 Red Sox 4.
Top of the 7th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 6-7-8,Top of the 7th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 6-7-8,Top of the 7th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 6-7-8,,Top of the 7th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 6-7-8,Top of the 7th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 6-7-8,Top of the 7th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 6-7-8,Top of the 7th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 6-7-8,Top of the 7th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 6-7-8,Top of the 7th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 6-7-8,Top of the 7th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 6-7-8,Top of the 7th Dodgers Batting Behind 1-4 Red Sox' Pedro Martinez facing 6-7-8
t7,1-4,0,"______, ______, ______",4(1-2) BFCX,O,LAD,A. Beltre,P. Martinez,3%,90%,Groundout: 3B-1B
t7,1-4,1,"______, ______, ______",2(0-1) CX,,LAD,J. Encarnacion,P. Martinez,-3%,88%,Single to CF (Ground Ball)
t7,1-4,1,"J. Encarnacion, ______, ______",6(2-2) C*BSFBT,O,LAD,O. Saenz,P. Martinez,3%,91%,Strikeout Swinging
t7,1-4,2,"J. Encarnacion, ______, ______",4(0-2) FFFX,,LAD,A. Cora,P. Martinez,-2%,89%,Single to SS (Ground Ball); J. Encarnacion to 2B
t7,1-4,2,"A. Cora, J. Encarnacion, ______",2(0-1) CX,O,LAD,D. Roberts,P. Martinez,5%,93%,Lineout: 2B
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Dodgers 1 Red Sox 4.,0 runs 2 hits 0 errors 2 LOB. Dodgers 1 Red Sox 4.,0 runs 2 hits 0 errors 2 LOB. Dodgers 1 Red Sox 4.
Bottom of the 7th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,Bottom of the 7th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,Bottom of the 7th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,,Bottom of the 7th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,Bottom of the 7th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,Bottom of the 7th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,Bottom of the 7th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,Bottom of the 7th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,Bottom of the 7th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,Bottom of the 7th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5,Bottom of the 7th Red Sox Batting Ahead 4-1 Dodgers' Wilson Alvarez facing 3-4-5
b7,4-1,0,"______, ______, ______",6(2-2) FBSFBX,O,BOS,D. Ortiz,W. Alvarez,-1%,93%,Groundout: SS-1B
,,,,,,,,,Duaner Sanchez replaces Wilson Alvarez pitching,Duaner Sanchez replaces Wilson Alvarez pitching,Duaner Sanchez replaces Wilson Alvarez pitching
b7,4-1,1,"______, ______, ______",2(1-0) .BX,O,BOS,M. Ramirez,D. Sanchez,-1%,92%,Flyball: RF (Deep RF)
b7,4-1,2,"______, ______, ______",2(0-1) SX,O,BOS,N. Garciaparra,D. Sanchez,-0%,92%,Popfly: 3B
