Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Orioles 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Orioles 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Orioles 0.
Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 5-6-7,,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 5-6-7
t2,0-0,0,"______, ______, ______",5(1-2) CFBFS,O,BOS,K. Millar,R. Lopez,-2%,48%,Strikeout Swinging
t2,0-0,1,"______, ______, ______",3(1-1) LBX,O,BOS,O. Cabrera,R. Lopez,-2%,46%,Flyball: CF
t2,0-0,2,"______, ______, ______",2(0-1) CX,O,BOS,B. Mueller,R. Lopez,-1%,45%,Groundout: 2B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Orioles 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Orioles 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Orioles 0.
Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6
b2,0-0,0,"______, ______, ______",5(2-2) BBFCS,O,BAL,M. Tejada,T. Wakefield,2%,47%,Strikeout Swinging
b2,0-0,1,"______, ______, ______",4(2-1) BBCX,O,BAL,R. Palmeiro,T. Wakefield,2%,49%,Groundout: 1B-P
b2,0-0,2,"______, ______, ______",3(1-1) BCX,O,BAL,B. Surhoff,T. Wakefield,1%,50%,Groundout: 2B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Orioles 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Orioles 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Orioles 0.
Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1
t3,0-0,0,"______, ______, ______",3(2-0) BBX,O,BOS,D. Mirabelli,R. Lopez,-3%,47%,Groundout: 3B-1B
t3,0-0,1,"______, ______, ______",4(1-2) BSFX,O,BOS,D. Mientkiewicz,R. Lopez,-2%,46%,Groundout: 1B-P
t3,0-0,2,"______, ______, ______",6(3-2) BCSBBX,R,BOS,J. Damon,R. Lopez,11%,57%,Home Run (Fly Ball to CF-RF)
t3,1-0,2,"______, ______, ______",3(1-1) SBX,,BOS,M. Bellhorn,R. Lopez,1%,58%,Single to CF (Ground Ball)
t3,1-0,2,"M. Bellhorn, ______, ______",3(2-0) BBX,O,BOS,M. Ramirez,R. Lopez,-2%,56%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Red Sox 1 Orioles 0.,1 run 2 hits 0 errors 1 LOB. Red Sox 1 Orioles 0.,1 run 2 hits 0 errors 1 LOB. Red Sox 1 Orioles 0.
Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 7-8-9,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 7-8-9,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 7-8-9,,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 7-8-9,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 7-8-9,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 7-8-9,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 7-8-9,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 7-8-9,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 7-8-9,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 7-8-9,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 7-8-9
b3,0-1,0,"______, ______, ______",4(2-1) CBBX,O,BAL,G. Gil,T. Wakefield,3%,58%,Groundout: P-1B (Front of Home)
b3,0-1,1,"______, ______, ______",3(0-2) CCS,O,BAL,J. Gibbons,T. Wakefield,2%,60%,Strikeout Swinging
b3,0-1,2,"______, ______, ______",3(2-0) BBX,,BAL,L. Bigbie,T. Wakefield,-2%,59%,Single to RF (Line Drive)
b3,0-1,2,"L. Bigbie, ______, ______",5(2-2) 1BBCF1X,O,BAL,B. Roberts,T. Wakefield,3%,62%,Flyball: RF (Deep RF)
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Orioles 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Orioles 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Orioles 0.
Top of the 4th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 4-5-6,Top of the 4th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 4-5-6,Top of the 4th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 4-5-6,,Top of the 4th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 4-5-6,Top of the 4th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 4-5-6,Top of the 4th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 4-5-6,Top of the 4th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 4-5-6,Top of the 4th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 4-5-6,Top of the 4th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 4-5-6,Top of the 4th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 4-5-6,Top of the 4th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 4-5-6
t4,1-0,0,"______, ______, ______",5(3-1) BBFBX,O,BOS,D. Ortiz,R. Lopez,-2%,59%,Groundout: 1B unassisted
t4,1-0,1,"______, ______, ______",9(2-2) CFFBFFFBX,O,BOS,K. Millar,R. Lopez,-2%,58%,Flyball: LF
t4,1-0,2,"______, ______, ______",2(1-0) BX,,BOS,O. Cabrera,R. Lopez,1%,59%,Single to SS (Ground Ball)
t4,1-0,2,"O. Cabrera, ______, ______",5(3-1) 1B11BBCX,O,BOS,B. Mueller,R. Lopez,-2%,56%,Flyball: LF
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Orioles 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Orioles 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Orioles 0.
Bottom of the 4th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 2-3-4,Bottom of the 4th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 2-3-4,Bottom of the 4th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 2-3-4,,Bottom of the 4th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 2-3-4,Bottom of the 4th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 2-3-4,Bottom of the 4th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 2-3-4,Bottom of the 4th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 2-3-4,Bottom of the 4th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 2-3-4,Bottom of the 4th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 2-3-4,Bottom of the 4th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 2-3-4,Bottom of the 4th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 2-3-4
b4,0-1,0,"______, ______, ______",2(0-1) CX,O,BAL,D. Newhan,T. Wakefield,3%,59%,Groundout: 1B unassisted
b4,0-1,1,"______, ______, ______",4(2-1) CBBX,,BAL,M. Mora,T. Wakefield,-3%,56%,Single to LF (Fly Ball)
b4,0-1,1,"M. Mora, ______, ______",6(1-2) CFFBFS,O,BAL,M. Tejada,T. Wakefield,4%,60%,Strikeout Swinging
b4,0-1,2,"M. Mora, ______, ______",7(3-2) BFBS1B>F>S,O,BAL,R. Palmeiro,T. Wakefield,3%,63%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Orioles 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Orioles 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Orioles 0.
Top of the 5th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 8-9-1,Top of the 5th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 8-9-1,Top of the 5th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 8-9-1,,Top of the 5th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 8-9-1,Top of the 5th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 8-9-1,Top of the 5th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 8-9-1,Top of the 5th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 8-9-1,Top of the 5th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 8-9-1,Top of the 5th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 8-9-1,Top of the 5th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 8-9-1,Top of the 5th Red Sox Batting Ahead 1-0 Orioles' Rodrigo Lopez facing 8-9-1
t5,1-0,0,"______, ______, ______",2(1-0) BX,O,BOS,D. Mirabelli,R. Lopez,-3%,61%,Flyball: CF
t5,1-0,1,"______, ______, ______",4(1-2) CFBX,O,BOS,D. Mientkiewicz,R. Lopez,-2%,59%,Lineout: 3B
t5,1-0,2,"______, ______, ______",4(1-2) CFBX,O,BOS,J. Damon,R. Lopez,-1%,58%,Groundout: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Orioles 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Orioles 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Orioles 0.
Bottom of the 5th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 6-7-8,Bottom of the 5th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 6-7-8,Bottom of the 5th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 6-7-8,,Bottom of the 5th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 6-7-8,Bottom of the 5th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 6-7-8,Bottom of the 5th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 6-7-8,Bottom of the 5th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 6-7-8,Bottom of the 5th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 6-7-8,Bottom of the 5th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 6-7-8,Bottom of the 5th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 6-7-8,Bottom of the 5th Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 6-7-8
b5,0-1,0,"______, ______, ______",6(2-2) CBSFBX,O,BAL,B. Surhoff,T. Wakefield,3%,61%,Groundout: 2B-1B
b5,0-1,1,"______, ______, ______",5(2-2) FBBSX,O,BAL,G. Gil,T. Wakefield,3%,64%,Groundout: SS-1B
b5,0-1,2,"______, ______, ______",3(0-2) FFX,,BAL,J. Gibbons,T. Wakefield,-2%,62%,Single to LF (Fly Ball)
b5,0-1,2,"J. Gibbons, ______, ______",1(0-0) B,,BAL,L. Bigbie,T. Wakefield,-1%,60%,Wild Pitch; J. Gibbons to 2B
b5,0-1,2,"______, J. Gibbons, ______",5(3-1) B.BBCB,,BAL,L. Bigbie,T. Wakefield,-3%,58%,Walk Passed Ball; J. Gibbons to 3B
b5,0-1,2,"L. Bigbie, ______, J. Gibbons",1(0-0) X,R,BAL,B. Roberts,T. Wakefield,-14%,43%,Single to RF (Line Drive to RF Line); J. Gibbons Scores; L. Bigbie to 3B
b5,1-1,2,"B. Roberts, ______, L. Bigbie",3(2-0) BBX,O,BAL,D. Newhan,T. Wakefield,7%,50%,Groundout: 2B-1B
,,,,,,,,,1 run 2 hits 0 errors 2 LOB. Red Sox 1 Orioles 1.,1 run 2 hits 0 errors 2 LOB. Red Sox 1 Orioles 1.,1 run 2 hits 0 errors 2 LOB. Red Sox 1 Orioles 1.
Top of the 6th Red Sox Batting Tied 1-1 Orioles' Rodrigo Lopez facing 2-3-4,Top of the 6th Red Sox Batting Tied 1-1 Orioles' Rodrigo Lopez facing 2-3-4,Top of the 6th Red Sox Batting Tied 1-1 Orioles' Rodrigo Lopez facing 2-3-4,,Top of the 6th Red Sox Batting Tied 1-1 Orioles' Rodrigo Lopez facing 2-3-4,Top of the 6th Red Sox Batting Tied 1-1 Orioles' Rodrigo Lopez facing 2-3-4,Top of the 6th Red Sox Batting Tied 1-1 Orioles' Rodrigo Lopez facing 2-3-4,Top of the 6th Red Sox Batting Tied 1-1 Orioles' Rodrigo Lopez facing 2-3-4,Top of the 6th Red Sox Batting Tied 1-1 Orioles' Rodrigo Lopez facing 2-3-4,Top of the 6th Red Sox Batting Tied 1-1 Orioles' Rodrigo Lopez facing 2-3-4,Top of the 6th Red Sox Batting Tied 1-1 Orioles' Rodrigo Lopez facing 2-3-4,Top of the 6th Red Sox Batting Tied 1-1 Orioles' Rodrigo Lopez facing 2-3-4
t6,1-1,0,"______, ______, ______",7(3-2) SBSBFBB,,BOS,M. Bellhorn,R. Lopez,5%,55%,Walk
t6,1-1,0,"M. Bellhorn, ______, ______",7(3-2) BBBFF>F1>C,OO,BOS,M. Ramirez,R. Lopez,-11%,44%,Double Play: Strikeout Looking M. Bellhorn Caught Stealing 2B (C-2B)
t6,1-1,2,"______, ______, ______",5(2-2) FBBSX,O,BOS,D. Ortiz,R. Lopez,-2%,42%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Orioles 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Orioles 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Orioles 1.
Bottom of the 6th Orioles Batting Tied 1-1 Red Sox' Tim Wakefield facing 3-4-5,Bottom of the 6th Orioles Batting Tied 1-1 Red Sox' Tim Wakefield facing 3-4-5,Bottom of the 6th Orioles Batting Tied 1-1 Red Sox' Tim Wakefield facing 3-4-5,,Bottom of the 6th Orioles Batting Tied 1-1 Red Sox' Tim Wakefield facing 3-4-5,Bottom of the 6th Orioles Batting Tied 1-1 Red Sox' Tim Wakefield facing 3-4-5,Bottom of the 6th Orioles Batting Tied 1-1 Red Sox' Tim Wakefield facing 3-4-5,Bottom of the 6th Orioles Batting Tied 1-1 Red Sox' Tim Wakefield facing 3-4-5,Bottom of the 6th Orioles Batting Tied 1-1 Red Sox' Tim Wakefield facing 3-4-5,Bottom of the 6th Orioles Batting Tied 1-1 Red Sox' Tim Wakefield facing 3-4-5,Bottom of the 6th Orioles Batting Tied 1-1 Red Sox' Tim Wakefield facing 3-4-5,Bottom of the 6th Orioles Batting Tied 1-1 Red Sox' Tim Wakefield facing 3-4-5
b6,1-1,0,"______, ______, ______",5(1-2) CBFFX,O,BAL,M. Mora,T. Wakefield,3%,46%,Groundout: SS-1B
b6,1-1,1,"______, ______, ______",1(0-0) X,,BAL,M. Tejada,T. Wakefield,-4%,42%,Single to CF (Ground Ball thru LF-CF)
b6,1-1,1,"M. Tejada, ______, ______",1(0-0) X,O,BAL,R. Palmeiro,T. Wakefield,4%,46%,Flyball: RF
b6,1-1,2,"M. Tejada, ______, ______",4(2-1) FBBB,,BAL,B. Surhoff,T. Wakefield,-2%,45%,Passed Ball; M. Tejada to 2B
b6,1-1,2,"______, M. Tejada, ______",5(3-1) FBBB.B,,BAL,B. Surhoff,T. Wakefield,-1%,43%,Walk
b6,1-1,2,"B. Surhoff, M. Tejada, ______",2(1-0) BX,R,BAL,G. Gil,T. Wakefield,-18%,26%,Single to LF (Line Drive); M. Tejada Scores; B. Surhoff to 3B/Adv on E7 (throw); G. Gil to 2B
b6,2-1,2,"______, G. Gil, B. Surhoff",4(1-2) FF*BS,O,BAL,J. Gibbons,T. Wakefield,6%,32%,Strikeout Swinging
,,,,,,,,,1 run 2 hits 1 error 2 LOB. Red Sox 1 Orioles 2.,1 run 2 hits 1 error 2 LOB. Red Sox 1 Orioles 2.,1 run 2 hits 1 error 2 LOB. Red Sox 1 Orioles 2.
Top of the 7th Red Sox Batting Behind 1-2 Orioles' Rodrigo Lopez facing 5-6-7,Top of the 7th Red Sox Batting Behind 1-2 Orioles' Rodrigo Lopez facing 5-6-7,Top of the 7th Red Sox Batting Behind 1-2 Orioles' Rodrigo Lopez facing 5-6-7,,Top of the 7th Red Sox Batting Behind 1-2 Orioles' Rodrigo Lopez facing 5-6-7,Top of the 7th Red Sox Batting Behind 1-2 Orioles' Rodrigo Lopez facing 5-6-7,Top of the 7th Red Sox Batting Behind 1-2 Orioles' Rodrigo Lopez facing 5-6-7,Top of the 7th Red Sox Batting Behind 1-2 Orioles' Rodrigo Lopez facing 5-6-7,Top of the 7th Red Sox Batting Behind 1-2 Orioles' Rodrigo Lopez facing 5-6-7,Top of the 7th Red Sox Batting Behind 1-2 Orioles' Rodrigo Lopez facing 5-6-7,Top of the 7th Red Sox Batting Behind 1-2 Orioles' Rodrigo Lopez facing 5-6-7,Top of the 7th Red Sox Batting Behind 1-2 Orioles' Rodrigo Lopez facing 5-6-7
t7,1-2,0,"______, ______, ______",3(2-0) BBX,O,BOS,K. Millar,R. Lopez,-5%,27%,Groundout: 3B-1B
t7,1-2,1,"______, ______, ______",7(3-2) FBFBFBB,,BOS,O. Cabrera,R. Lopez,5%,32%,Walk
t7,1-2,1,"O. Cabrera, ______, ______",4(1-2) 1F1B11FX,,BOS,B. Mueller,R. Lopez,12%,44%,Single to CF (Line Drive to CF-RF); O. Cabrera to 3B
,,,,,,,,,Jason Grimsley replaces Rodrigo Lopez pitching,Jason Grimsley replaces Rodrigo Lopez pitching,Jason Grimsley replaces Rodrigo Lopez pitching
t7,1-2,1,"B. Mueller, ______, O. Cabrera",2(0-1) .CX,R,BOS,D. Mirabelli,J. Grimsley,12%,56%,Single to RF (Ground Ball); O. Cabrera Scores; B. Mueller to 2B
t7,2-2,1,"D. Mirabelli, B. Mueller, ______",5(2-2) BBCFS,O,BOS,D. Mientkiewicz,J. Grimsley,-7%,48%,Strikeout Swinging
t7,2-2,2,"D. Mirabelli, B. Mueller, ______",5(3-1) B>FBBB,,BOS,J. Damon,J. Grimsley,5%,53%,Walk; B. Mueller to 3B; D. Mirabelli to 2B
t7,2-2,2,"J. Damon, D. Mirabelli, B. Mueller",2(1-0) BX,R,BOS,M. Bellhorn,J. Grimsley,17%,70%,Single to LF (Ground Ball); B. Mueller Scores; D. Mirabelli to 3B; J. Damon to 2B
t7,3-2,2,"M. Bellhorn, J. Damon, D. Mirabelli",2(1-0) BX,O,BOS,M. Ramirez,J. Grimsley,-8%,62%,Groundout: 3B-1B (Short 3B Line)
,,,,,,,,,2 runs 3 hits 0 errors 3 LOB. Red Sox 3 Orioles 2.,2 runs 3 hits 0 errors 3 LOB. Red Sox 3 Orioles 2.,2 runs 3 hits 0 errors 3 LOB. Red Sox 3 Orioles 2.
Bottom of the 7th Orioles Batting Behind 2-3 Red Sox' Alan Embree facing 9-1-2,Bottom of the 7th Orioles Batting Behind 2-3 Red Sox' Alan Embree facing 9-1-2,Bottom of the 7th Orioles Batting Behind 2-3 Red Sox' Alan Embree facing 9-1-2,,Bottom of the 7th Orioles Batting Behind 2-3 Red Sox' Alan Embree facing 9-1-2,Bottom of the 7th Orioles Batting Behind 2-3 Red Sox' Alan Embree facing 9-1-2,Bottom of the 7th Orioles Batting Behind 2-3 Red Sox' Alan Embree facing 9-1-2,Bottom of the 7th Orioles Batting Behind 2-3 Red Sox' Alan Embree facing 9-1-2,Bottom of the 7th Orioles Batting Behind 2-3 Red Sox' Alan Embree facing 9-1-2,Bottom of the 7th Orioles Batting Behind 2-3 Red Sox' Alan Embree facing 9-1-2,Bottom of the 7th Orioles Batting Behind 2-3 Red Sox' Alan Embree facing 9-1-2,Bottom of the 7th Orioles Batting Behind 2-3 Red Sox' Alan Embree facing 9-1-2
,,,,,,,,,Alan Embree replaces Tim Wakefield pitchingGabe Kapler replaces Manny Ramirez playing LF batting 3rd,Alan Embree replaces Tim Wakefield pitchingGabe Kapler replaces Manny Ramirez playing LF batting 3rd,Alan Embree replaces Tim Wakefield pitchingGabe Kapler replaces Manny Ramirez playing LF batting 3rd
b7,2-3,0,"______, ______, ______",2(0-1) ..CX,O,BAL,L. Bigbie,A. Embree,5%,67%,Lineout: SS
b7,2-3,1,"______, ______, ______",2(0-1) SX,O,BAL,B. Roberts,A. Embree,4%,71%,Lineout: SS
b7,2-3,2,"______, ______, ______",1(0-0) X,O,BAL,D. Newhan,A. Embree,3%,74%,Foul Bunt Popfly: 1B (1B Foul)
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 3 Orioles 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 3 Orioles 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 3 Orioles 2.
