Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 2nd Red Sox Batting Behind 0-2 Devil Rays' Mark Hendrickson facing 4-5-6,Top of the 2nd Red Sox Batting Behind 0-2 Devil Rays' Mark Hendrickson facing 4-5-6,Top of the 2nd Red Sox Batting Behind 0-2 Devil Rays' Mark Hendrickson facing 4-5-6,,Top of the 2nd Red Sox Batting Behind 0-2 Devil Rays' Mark Hendrickson facing 4-5-6,Top of the 2nd Red Sox Batting Behind 0-2 Devil Rays' Mark Hendrickson facing 4-5-6,Top of the 2nd Red Sox Batting Behind 0-2 Devil Rays' Mark Hendrickson facing 4-5-6,Top of the 2nd Red Sox Batting Behind 0-2 Devil Rays' Mark Hendrickson facing 4-5-6,Top of the 2nd Red Sox Batting Behind 0-2 Devil Rays' Mark Hendrickson facing 4-5-6,Top of the 2nd Red Sox Batting Behind 0-2 Devil Rays' Mark Hendrickson facing 4-5-6,Top of the 2nd Red Sox Batting Behind 0-2 Devil Rays' Mark Hendrickson facing 4-5-6,Top of the 2nd Red Sox Batting Behind 0-2 Devil Rays' Mark Hendrickson facing 4-5-6
t2,0-2,0,"______, ______, ______",2(0-1) CX,,BOS,M. Ramirez,M. Hendrickson,4%,35%,Single to CF (Ground Ball)
t2,0-2,0,"M. Ramirez, ______, ______",1(0-0) X,O,BOS,K. Millar,M. Hendrickson,-4%,31%,Flyball: LF (LF-CF)
t2,0-2,1,"M. Ramirez, ______, ______",2(0-1) CX,,BOS,D. Mirabelli,M. Hendrickson,4%,35%,Single to RF (Line Drive); M. Ramirez to 2B
t2,0-2,1,"D. Mirabelli, M. Ramirez, ______",4(2-1) BSBX,RRR,BOS,D. McCarty,M. Hendrickson,23%,58%,Home Run (Line Drive to LF-CF); M. Ramirez Scores; D. Mirabelli Scores
t2,3-2,1,"______, ______, ______",10(3-2) FBBSFFFBFX,O,BOS,B. Mueller,M. Hendrickson,-2%,56%,Flyball: RF
t2,3-2,2,"______, ______, ______",2(1-0) BX,O,BOS,G. Kapler,M. Hendrickson,-1%,55%,Groundout: 3B-1B
,,,,,,,,,3 runs 3 hits 0 errors 0 LOB. Red Sox 3 Devil Rays 2.,3 runs 3 hits 0 errors 0 LOB. Red Sox 3 Devil Rays 2.,3 runs 3 hits 0 errors 0 LOB. Red Sox 3 Devil Rays 2.
Bottom of the 2nd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 6-7-8,Bottom of the 2nd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 6-7-8,Bottom of the 2nd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 6-7-8,,Bottom of the 2nd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 6-7-8,Bottom of the 2nd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 6-7-8,Bottom of the 2nd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 6-7-8,Bottom of the 2nd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 6-7-8,Bottom of the 2nd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 6-7-8,Bottom of the 2nd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 6-7-8,Bottom of the 2nd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 6-7-8,Bottom of the 2nd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 6-7-8
b2,2-3,0,"______, ______, ______",2(1-0) BX,O,TBD,J. Lugo,T. Wakefield,3%,58%,Flyball: RF
b2,2-3,1,"______, ______, ______",2(1-0) BX,O,TBD,T. Hall,T. Wakefield,2%,60%,Flyball: LF
b2,2-3,2,"______, ______, ______",4(1-2) BCFS,O,TBD,G. Blum,T. Wakefield,1%,61%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 3 Devil Rays 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 3 Devil Rays 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 3 Devil Rays 2.
Top of the 3rd Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 1-2-3,Top of the 3rd Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 1-2-3,Top of the 3rd Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 1-2-3,,Top of the 3rd Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 1-2-3,Top of the 3rd Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 1-2-3,Top of the 3rd Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 1-2-3,Top of the 3rd Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 1-2-3,Top of the 3rd Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 1-2-3,Top of the 3rd Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 1-2-3,Top of the 3rd Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 1-2-3,Top of the 3rd Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 1-2-3
t3,3-2,0,"______, ______, ______",4(1-2) CFBX,,BOS,J. Damon,M. Hendrickson,3%,64%,Single to LF (Ground Ball)
t3,3-2,0,"J. Damon, ______, ______",5(1-2) CBS1FX,O,BOS,K. Youkilis,M. Hendrickson,-3%,61%,Popfly: 2B (Short RF)
t3,3-2,1,"J. Damon, ______, ______",1(0-0) 1X,O,BOS,O. Cabrera,M. Hendrickson,-3%,58%,Flyball: RF
t3,3-2,2,"J. Damon, ______, ______",2(1-0) BX,O,BOS,M. Ramirez,M. Hendrickson,-2%,56%,Lineout: SS
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 3 Devil Rays 2.,0 runs 1 hit 0 errors 1 LOB. Red Sox 3 Devil Rays 2.,0 runs 1 hit 0 errors 1 LOB. Red Sox 3 Devil Rays 2.
Bottom of the 3rd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 9-1-2,Bottom of the 3rd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 9-1-2,Bottom of the 3rd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 9-1-2,,Bottom of the 3rd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 9-1-2,Bottom of the 3rd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 9-1-2,Bottom of the 3rd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 9-1-2,Bottom of the 3rd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 9-1-2,Bottom of the 3rd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 9-1-2,Bottom of the 3rd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 9-1-2,Bottom of the 3rd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 9-1-2,Bottom of the 3rd Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 9-1-2
b3,2-3,0,"______, ______, ______",4(1-2) SSBX,O,TBD,B. Upton,T. Wakefield,3%,59%,Groundout: 2B-1B
b3,2-3,1,"______, ______, ______",4(1-2) TC*BX,O,TBD,C. Crawford,T. Wakefield,2%,61%,Groundout: SS-1B
b3,2-3,2,"______, ______, ______",1(0-0) X,O,TBD,R. Baldelli,T. Wakefield,1%,62%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 3 Devil Rays 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 3 Devil Rays 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 3 Devil Rays 2.
Top of the 4th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 5-6-7,Top of the 4th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 5-6-7,Top of the 4th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 5-6-7,,Top of the 4th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 5-6-7,Top of the 4th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 5-6-7,Top of the 4th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 5-6-7,Top of the 4th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 5-6-7,Top of the 4th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 5-6-7,Top of the 4th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 5-6-7,Top of the 4th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 5-6-7,Top of the 4th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 5-6-7
t4,3-2,0,"______, ______, ______",7(3-2) BBBCSFB,,BOS,K. Millar,M. Hendrickson,4%,66%,Walk
t4,3-2,0,"K. Millar, ______, ______",3(2-0) BBX,O,BOS,D. Mirabelli,M. Hendrickson,-3%,62%,Flyball: RF (Deep RF)
t4,3-2,1,"K. Millar, ______, ______",3(1-1) BFX,O,BOS,D. McCarty,M. Hendrickson,-3%,59%,Flyball: LF
t4,3-2,2,"K. Millar, ______, ______",5(2-2) C1F*BB*B,O,BOS,B. Mueller,M. Hendrickson,-2%,57%,Baserunner Out Advancing; K. Millar out at 2B/C-2B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 3 Devil Rays 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 3 Devil Rays 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 3 Devil Rays 2.
Bottom of the 4th Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 3-4-5,Bottom of the 4th Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 3-4-5,Bottom of the 4th Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 3-4-5,,Bottom of the 4th Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 3-4-5,Bottom of the 4th Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 3-4-5,Bottom of the 4th Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 3-4-5,Bottom of the 4th Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 3-4-5,Bottom of the 4th Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 3-4-5,Bottom of the 4th Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 3-4-5,Bottom of the 4th Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 3-4-5,Bottom of the 4th Devil Rays Batting Behind 2-3 Red Sox' Tim Wakefield facing 3-4-5
b4,2-3,0,"______, ______, ______",3(2-0) BBX,O,TBD,T. Martinez,T. Wakefield,3%,60%,Groundout: 2B-1B
b4,2-3,1,"______, ______, ______",6(2-2) BFFFBX,O,TBD,A. Huff,T. Wakefield,2%,62%,Groundout: 1B unassisted
b4,2-3,2,"______, ______, ______",3(1-1) SBX,,TBD,J. Cruz,T. Wakefield,-2%,60%,Single to CF (Ground Ball)
b4,2-3,2,"J. Cruz, ______, ______",6(3-2) 1CB1PBF>B,,TBD,J. Lugo,T. Wakefield,-3%,58%,Walk; J. Cruz to 2B
b4,2-3,2,"J. Lugo, J. Cruz, ______",3(1-1) BSX,O,TBD,T. Hall,T. Wakefield,6%,63%,Groundout: 3B unassisted/Forceout at 3B
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Red Sox 3 Devil Rays 2.,0 runs 1 hit 0 errors 2 LOB. Red Sox 3 Devil Rays 2.,0 runs 1 hit 0 errors 2 LOB. Red Sox 3 Devil Rays 2.
Top of the 5th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 8-9-1,Top of the 5th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 8-9-1,Top of the 5th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 8-9-1,,Top of the 5th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 8-9-1,Top of the 5th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 8-9-1,Top of the 5th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 8-9-1,Top of the 5th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 8-9-1,Top of the 5th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 8-9-1,Top of the 5th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 8-9-1,Top of the 5th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 8-9-1,Top of the 5th Red Sox Batting Ahead 3-2 Devil Rays' Mark Hendrickson facing 8-9-1
t5,3-2,0,"______, ______, ______",6(3-2) BBFFBB,,BOS,B. Mueller,M. Hendrickson,4%,67%,Walk
t5,3-2,0,"B. Mueller, ______, ______",3(2-0) BBX,,BOS,G. Kapler,M. Hendrickson,5%,73%,Single to CF (Line Drive); B. Mueller to 2B
t5,3-2,0,"G. Kapler, B. Mueller, ______",7(3-2) BLBFFB>X,O,BOS,J. Damon,M. Hendrickson,-0%,72%,Groundout: P-1B; B. Mueller to 3B; G. Kapler to 2B
t5,3-2,1,"______, G. Kapler, B. Mueller",1(0-0) X,RR,BOS,K. Youkilis,M. Hendrickson,12%,84%,Double to LF (Line Drive to Deep LF Line); B. Mueller Scores; G. Kapler Scores
t5,5-2,1,"______, K. Youkilis, ______",3(0-2) CSX,O,BOS,O. Cabrera,M. Hendrickson,-2%,82%,Groundout: 1B unassisted; K. Youkilis to 3B
t5,5-2,2,"______, ______, K. Youkilis",3(1-1) BCX,R,BOS,M. Ramirez,M. Hendrickson,6%,88%,Reached on E5 (Ground Ball); K. Youkilis Scores/unER/No RBI
,,,,,,,,,John Webb replaces Mark Hendrickson pitching,John Webb replaces Mark Hendrickson pitching,John Webb replaces Mark Hendrickson pitching
t5,6-2,2,"M. Ramirez, ______, ______",2(0-1) .FH,,BOS,K. Millar,J. Webb,1%,89%,Hit By Pitch; M. Ramirez to 2B
t5,6-2,2,"K. Millar, M. Ramirez, ______",5(2-2) BCSBX,O,BOS,D. Mirabelli,J. Webb,-2%,87%,Single to LF (Ground Ball); M. Ramirez out at Hm/LF-C; K. Millar to 2B
,,,,,,,,,3 runs 3 hits 1 error 2 LOB. Red Sox 6 Devil Rays 2.,3 runs 3 hits 1 error 2 LOB. Red Sox 6 Devil Rays 2.,3 runs 3 hits 1 error 2 LOB. Red Sox 6 Devil Rays 2.
Bottom of the 5th Devil Rays Batting Behind 2-6 Red Sox' Tim Wakefield facing 8-9-1,Bottom of the 5th Devil Rays Batting Behind 2-6 Red Sox' Tim Wakefield facing 8-9-1,Bottom of the 5th Devil Rays Batting Behind 2-6 Red Sox' Tim Wakefield facing 8-9-1,,Bottom of the 5th Devil Rays Batting Behind 2-6 Red Sox' Tim Wakefield facing 8-9-1,Bottom of the 5th Devil Rays Batting Behind 2-6 Red Sox' Tim Wakefield facing 8-9-1,Bottom of the 5th Devil Rays Batting Behind 2-6 Red Sox' Tim Wakefield facing 8-9-1,Bottom of the 5th Devil Rays Batting Behind 2-6 Red Sox' Tim Wakefield facing 8-9-1,Bottom of the 5th Devil Rays Batting Behind 2-6 Red Sox' Tim Wakefield facing 8-9-1,Bottom of the 5th Devil Rays Batting Behind 2-6 Red Sox' Tim Wakefield facing 8-9-1,Bottom of the 5th Devil Rays Batting Behind 2-6 Red Sox' Tim Wakefield facing 8-9-1,Bottom of the 5th Devil Rays Batting Behind 2-6 Red Sox' Tim Wakefield facing 8-9-1
b5,2-6,0,"______, ______, ______",8(2-2) CFBFFFBX,O,TBD,G. Blum,T. Wakefield,2%,89%,Foul Popfly: C (Behind Home)
b5,2-6,1,"______, ______, ______",4(3-0) BBBB,,TBD,B. Upton,T. Wakefield,-2%,87%,Walk
b5,2-6,1,"B. Upton, ______, ______",5(2-2) BBCSX,,TBD,C. Crawford,T. Wakefield,-5%,82%,Single to RF (Line Drive); B. Upton to 3B
b5,2-6,1,"C. Crawford, ______, B. Upton",1(0-0) X,RO,TBD,R. Baldelli,T. Wakefield,1%,82%,Groundout: 3B-1B; B. Upton Scores; C. Crawford to 2B
b5,3-6,2,"______, C. Crawford, ______",6(3-2) BBCFBX,O,TBD,T. Martinez,T. Wakefield,3%,86%,Flyball: CF
,,,,,,,,,1 run 1 hit 0 errors 1 LOB. Red Sox 6 Devil Rays 3.,1 run 1 hit 0 errors 1 LOB. Red Sox 6 Devil Rays 3.,1 run 1 hit 0 errors 1 LOB. Red Sox 6 Devil Rays 3.
Top of the 6th Red Sox Batting Ahead 6-3 Devil Rays' John Webb facing 7-8-9,Top of the 6th Red Sox Batting Ahead 6-3 Devil Rays' John Webb facing 7-8-9,Top of the 6th Red Sox Batting Ahead 6-3 Devil Rays' John Webb facing 7-8-9,,Top of the 6th Red Sox Batting Ahead 6-3 Devil Rays' John Webb facing 7-8-9,Top of the 6th Red Sox Batting Ahead 6-3 Devil Rays' John Webb facing 7-8-9,Top of the 6th Red Sox Batting Ahead 6-3 Devil Rays' John Webb facing 7-8-9,Top of the 6th Red Sox Batting Ahead 6-3 Devil Rays' John Webb facing 7-8-9,Top of the 6th Red Sox Batting Ahead 6-3 Devil Rays' John Webb facing 7-8-9,Top of the 6th Red Sox Batting Ahead 6-3 Devil Rays' John Webb facing 7-8-9,Top of the 6th Red Sox Batting Ahead 6-3 Devil Rays' John Webb facing 7-8-9,Top of the 6th Red Sox Batting Ahead 6-3 Devil Rays' John Webb facing 7-8-9
t6,6-3,0,"______, ______, ______",6(3-2) BFBTBS,O,BOS,D. McCarty,J. Webb,-1%,84%,Strikeout Swinging
t6,6-3,1,"______, ______, ______",7(3-2) BFBFFBB,,BOS,B. Mueller,J. Webb,1%,86%,Walk
t6,6-3,1,"B. Mueller, ______, ______",5(2-2) BBCFS,O,BOS,G. Kapler,J. Webb,-2%,84%,Strikeout Swinging
t6,6-3,2,"B. Mueller, ______, ______",6(2-2) BCFBFX,,BOS,J. Damon,J. Webb,1%,85%,Single to LF (Line Drive); B. Mueller to 2B
t6,6-3,2,"J. Damon, B. Mueller, ______",6(3-2) BCBBFX,O,BOS,K. Youkilis,J. Webb,-2%,83%,Flyball: CF
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Red Sox 6 Devil Rays 3.,0 runs 1 hit 0 errors 2 LOB. Red Sox 6 Devil Rays 3.,0 runs 1 hit 0 errors 2 LOB. Red Sox 6 Devil Rays 3.
Bottom of the 6th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 6th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 6th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 4-5-6,,Bottom of the 6th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 6th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 6th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 6th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 6th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 6th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 6th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 6th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 4-5-6
b6,3-6,0,"______, ______, ______",3(1-1) FBX,O,TBD,A. Huff,T. Wakefield,3%,86%,Groundout: 2B-1B
b6,3-6,1,"______, ______, ______",6(3-2) BBBCCX,O,TBD,J. Cruz,T. Wakefield,2%,88%,Groundout: 2B-1B
b6,3-6,2,"______, ______, ______",5(3-1) BBCBB,,TBD,J. Lugo,T. Wakefield,-1%,86%,Walk
b6,3-6,2,"J. Lugo, ______, ______",2(0-1) C>B,,TBD,T. Hall,T. Wakefield,-1%,85%,J. Lugo Steals 2B
b6,3-6,2,"______, J. Lugo, ______",3(1-1) C>B.X,O,TBD,T. Hall,T. Wakefield,3%,89%,Flyball: CF (LF-CF)
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 6 Devil Rays 3.,0 runs 0 hits 0 errors 1 LOB. Red Sox 6 Devil Rays 3.,0 runs 0 hits 0 errors 1 LOB. Red Sox 6 Devil Rays 3.
Top of the 7th Red Sox Batting Ahead 6-3 Devil Rays' Lance Carter facing 3-4-5,Top of the 7th Red Sox Batting Ahead 6-3 Devil Rays' Lance Carter facing 3-4-5,Top of the 7th Red Sox Batting Ahead 6-3 Devil Rays' Lance Carter facing 3-4-5,,Top of the 7th Red Sox Batting Ahead 6-3 Devil Rays' Lance Carter facing 3-4-5,Top of the 7th Red Sox Batting Ahead 6-3 Devil Rays' Lance Carter facing 3-4-5,Top of the 7th Red Sox Batting Ahead 6-3 Devil Rays' Lance Carter facing 3-4-5,Top of the 7th Red Sox Batting Ahead 6-3 Devil Rays' Lance Carter facing 3-4-5,Top of the 7th Red Sox Batting Ahead 6-3 Devil Rays' Lance Carter facing 3-4-5,Top of the 7th Red Sox Batting Ahead 6-3 Devil Rays' Lance Carter facing 3-4-5,Top of the 7th Red Sox Batting Ahead 6-3 Devil Rays' Lance Carter facing 3-4-5,Top of the 7th Red Sox Batting Ahead 6-3 Devil Rays' Lance Carter facing 3-4-5
,,,,,,,,,Lance Carter replaces John Webb pitching,Lance Carter replaces John Webb pitching,Lance Carter replaces John Webb pitching
t7,6-3,0,"______, ______, ______",3(1-1) .BCX,O,BOS,O. Cabrera,L. Carter,-1%,88%,Groundout: 3B-1B
t7,6-3,1,"______, ______, ______",4(1-2) CBFX,O,BOS,M. Ramirez,L. Carter,-1%,87%,Flyball: RF (Deep RF)
t7,6-3,2,"______, ______, ______",3(1-1) CBX,O,BOS,K. Millar,L. Carter,-1%,87%,Flyball: LF (LF-CF)
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 6 Devil Rays 3.,0 runs 0 hits 0 errors 0 LOB. Red Sox 6 Devil Rays 3.,0 runs 0 hits 0 errors 0 LOB. Red Sox 6 Devil Rays 3.
Bottom of the 7th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 8-9-1,Bottom of the 7th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 8-9-1,Bottom of the 7th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 8-9-1,,Bottom of the 7th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 8-9-1,Bottom of the 7th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 8-9-1,Bottom of the 7th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 8-9-1,Bottom of the 7th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 8-9-1,Bottom of the 7th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 8-9-1,Bottom of the 7th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 8-9-1,Bottom of the 7th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 8-9-1,Bottom of the 7th Devil Rays Batting Behind 3-6 Red Sox' Tim Wakefield facing 8-9-1
b7,3-6,0,"______, ______, ______",5(2-2) BFBFC,O,TBD,G. Blum,T. Wakefield,3%,89%,Strikeout Looking
b7,3-6,1,"______, ______, ______",2(1-0) BX,,TBD,B. Upton,T. Wakefield,-3%,86%,Single to RF (Line Drive)
b7,3-6,1,"B. Upton, ______, ______",2(0-1) CX,O,TBD,C. Crawford,T. Wakefield,4%,90%,Groundout: SS-2B/Forceout at 2B
