Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b1,0-0,2,"______, ______, ______",7(2-2) CBFFBFX,O,TOR,A. Rios,T. Wakefield,1%,50%,Flyball: RF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Blue Jays 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Blue Jays 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Blue Jays 0.
Top of the 2nd Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 6-7-8,Top of the 2nd Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 6-7-8,Top of the 2nd Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 6-7-8,,Top of the 2nd Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 6-7-8,Top of the 2nd Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 6-7-8,Top of the 2nd Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 6-7-8,Top of the 2nd Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 6-7-8,Top of the 2nd Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 6-7-8,Top of the 2nd Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 6-7-8,Top of the 2nd Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 6-7-8,Top of the 2nd Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 6-7-8
t2,0-0,0,"______, ______, ______",3(2-0) BBX,O,BOS,O. Cabrera,M. Batista,-2%,48%,Groundout: 3B-1B
t2,0-0,1,"______, ______, ______",7(3-2) CCBBFBX,O,BOS,B. Mueller,M. Batista,-2%,46%,Groundout: 1B unassisted
t2,0-0,2,"______, ______, ______",1(0-0) X,,BOS,D. Mirabelli,M. Batista,1%,47%,Single to CF (Line Drive)
t2,0-0,2,"D. Mirabelli, ______, ______",2(0-1) SX,O,BOS,M. Bellhorn,M. Batista,-2%,45%,Flyball: CF
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Blue Jays 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Blue Jays 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Blue Jays 0.
Bottom of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,,Bottom of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6,Bottom of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 4-5-6
b2,0-0,0,"______, ______, ______",7(3-2) BBCBCFB,,TOR,C. Delgado,T. Wakefield,-4%,41%,Walk
b2,0-0,0,"C. Delgado, ______, ______",3(1-1) CBX,,TOR,F. Menechino,T. Wakefield,-5%,36%,Single to LF (Line Drive); C. Delgado to 2B
b2,0-0,0,"F. Menechino, C. Delgado, ______",4(1-2) BFFX,,TOR,E. Hinske,T. Wakefield,-7%,29%,Single to LF (Line Drive); C. Delgado to 3B; F. Menechino to 2B
b2,0-0,0,"E. Hinske, F. Menechino, C. Delgado",4(0-2) CFFB,R,TOR,G. Zaun,T. Wakefield,-6%,23%,Wild Pitch; C. Delgado Scores; F. Menechino to 3B; E. Hinske to 2B
b2,1-0,0,"______, E. Hinske, F. Menechino",6(2-2) CFFB.BC,O,TOR,G. Zaun,T. Wakefield,4%,28%,Strikeout Looking
b2,1-0,1,"______, E. Hinske, F. Menechino",6(3-2) BBFBCC,O,TOR,G. Gross,T. Wakefield,7%,34%,Strikeout Looking
b2,1-0,2,"______, E. Hinske, F. Menechino",1(0-0) X,O,TOR,C. Gomez,T. Wakefield,5%,40%,Foul Popfly: 1B (1B Foul)
,,,,,,,,,1 run 2 hits 0 errors 2 LOB. Red Sox 0 Blue Jays 1.,1 run 2 hits 0 errors 2 LOB. Red Sox 0 Blue Jays 1.,1 run 2 hits 0 errors 2 LOB. Red Sox 0 Blue Jays 1.
Top of the 3rd Red Sox Batting Behind 0-1 Blue Jays' Miguel Batista facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Blue Jays' Miguel Batista facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Blue Jays' Miguel Batista facing 1-2-3,,Top of the 3rd Red Sox Batting Behind 0-1 Blue Jays' Miguel Batista facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Blue Jays' Miguel Batista facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Blue Jays' Miguel Batista facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Blue Jays' Miguel Batista facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Blue Jays' Miguel Batista facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Blue Jays' Miguel Batista facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Blue Jays' Miguel Batista facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-1 Blue Jays' Miguel Batista facing 1-2-3
t3,0-1,0,"______, ______, ______",4(2-1) CBBX,O,BOS,J. Damon,M. Batista,-3%,37%,Groundout: 2B-1B
t3,0-1,1,"______, ______, ______",6(3-2) BCCBBB,,BOS,D. Roberts,M. Batista,3%,40%,Walk
t3,0-1,1,"D. Roberts, ______, ______",2(0-1) 11F11>X,OO,BOS,M. Ramirez,M. Batista,-6%,34%,Fly Ball Double Play: LF; D. Roberts out at 1B/LF-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Blue Jays 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Blue Jays 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Blue Jays 1.
Bottom of the 3rd Blue Jays Batting Ahead 1-0 Red Sox' Tim Wakefield facing 1-2-3,Bottom of the 3rd Blue Jays Batting Ahead 1-0 Red Sox' Tim Wakefield facing 1-2-3,Bottom of the 3rd Blue Jays Batting Ahead 1-0 Red Sox' Tim Wakefield facing 1-2-3,,Bottom of the 3rd Blue Jays Batting Ahead 1-0 Red Sox' Tim Wakefield facing 1-2-3,Bottom of the 3rd Blue Jays Batting Ahead 1-0 Red Sox' Tim Wakefield facing 1-2-3,Bottom of the 3rd Blue Jays Batting Ahead 1-0 Red Sox' Tim Wakefield facing 1-2-3,Bottom of the 3rd Blue Jays Batting Ahead 1-0 Red Sox' Tim Wakefield facing 1-2-3,Bottom of the 3rd Blue Jays Batting Ahead 1-0 Red Sox' Tim Wakefield facing 1-2-3,Bottom of the 3rd Blue Jays Batting Ahead 1-0 Red Sox' Tim Wakefield facing 1-2-3,Bottom of the 3rd Blue Jays Batting Ahead 1-0 Red Sox' Tim Wakefield facing 1-2-3,Bottom of the 3rd Blue Jays Batting Ahead 1-0 Red Sox' Tim Wakefield facing 1-2-3
b3,1-0,0,"______, ______, ______",5(1-2) CBFFS,O,TOR,R. Johnson,T. Wakefield,2%,36%,Strikeout Swinging (C-1B)
b3,1-0,1,"______, ______, ______",5(2-2) BSFBX,R,TOR,O. Hudson,T. Wakefield,-10%,26%,Home Run (Fly Ball to CF-RF)
b3,2-0,1,"______, ______, ______",2(1-0) BX,,TOR,A. Rios,T. Wakefield,-2%,25%,Single to SS (Ground Ball)
b3,2-0,1,"A. Rios, ______, ______",3(0-2) 1CSS,O,TOR,C. Delgado,T. Wakefield,2%,27%,Strikeout Swinging
b3,2-0,2,"A. Rios, ______, ______",1(0-0) >P,O,TOR,F. Menechino,T. Wakefield,2%,29%,A. Rios Caught Stealing 2B (C-2B)
,,,,,,,,,1 run 2 hits 0 errors 0 LOB. Red Sox 0 Blue Jays 2.,1 run 2 hits 0 errors 0 LOB. Red Sox 0 Blue Jays 2.,1 run 2 hits 0 errors 0 LOB. Red Sox 0 Blue Jays 2.
Top of the 4th Red Sox Batting Behind 0-2 Blue Jays' Miguel Batista facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Blue Jays' Miguel Batista facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Blue Jays' Miguel Batista facing 4-5-6,,Top of the 4th Red Sox Batting Behind 0-2 Blue Jays' Miguel Batista facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Blue Jays' Miguel Batista facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Blue Jays' Miguel Batista facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Blue Jays' Miguel Batista facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Blue Jays' Miguel Batista facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Blue Jays' Miguel Batista facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Blue Jays' Miguel Batista facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Blue Jays' Miguel Batista facing 4-5-6
t4,0-2,0,"______, ______, ______",1(0-0) X,O,BOS,D. Ortiz,M. Batista,-3%,26%,Groundout: 1B unassisted
t4,0-2,1,"______, ______, ______",10(3-2) CCBFFFBBFX,O,BOS,K. Millar,M. Batista,-2%,24%,Groundout: SS-1B
t4,0-2,2,"______, ______, ______",3(1-1) BCX,,BOS,O. Cabrera,M. Batista,1%,25%,Single to CF (Ground Ball)
t4,0-2,2,"O. Cabrera, ______, ______",2(1-0) 1BX,,BOS,B. Mueller,M. Batista,2%,28%,Single to LF (Line Drive); O. Cabrera to 2B
t4,0-2,2,"B. Mueller, O. Cabrera, ______",4(2-1) B2SBX,O,BOS,D. Mirabelli,M. Batista,-5%,23%,Flyball: LF
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Red Sox 0 Blue Jays 2.,0 runs 2 hits 0 errors 2 LOB. Red Sox 0 Blue Jays 2.,0 runs 2 hits 0 errors 2 LOB. Red Sox 0 Blue Jays 2.
Bottom of the 4th Blue Jays Batting Ahead 2-0 Red Sox' Tim Wakefield facing 5-6-7,Bottom of the 4th Blue Jays Batting Ahead 2-0 Red Sox' Tim Wakefield facing 5-6-7,Bottom of the 4th Blue Jays Batting Ahead 2-0 Red Sox' Tim Wakefield facing 5-6-7,,Bottom of the 4th Blue Jays Batting Ahead 2-0 Red Sox' Tim Wakefield facing 5-6-7,Bottom of the 4th Blue Jays Batting Ahead 2-0 Red Sox' Tim Wakefield facing 5-6-7,Bottom of the 4th Blue Jays Batting Ahead 2-0 Red Sox' Tim Wakefield facing 5-6-7,Bottom of the 4th Blue Jays Batting Ahead 2-0 Red Sox' Tim Wakefield facing 5-6-7,Bottom of the 4th Blue Jays Batting Ahead 2-0 Red Sox' Tim Wakefield facing 5-6-7,Bottom of the 4th Blue Jays Batting Ahead 2-0 Red Sox' Tim Wakefield facing 5-6-7,Bottom of the 4th Blue Jays Batting Ahead 2-0 Red Sox' Tim Wakefield facing 5-6-7,Bottom of the 4th Blue Jays Batting Ahead 2-0 Red Sox' Tim Wakefield facing 5-6-7
b4,2-0,0,"______, ______, ______",2(0-1) CX,,TOR,F. Menechino,T. Wakefield,-7%,16%,Triple to CF (Fly Ball to Deep CF)
b4,2-0,0,"______, ______, F. Menechino",5(2-2) BFBCX,R,TOR,E. Hinske,T. Wakefield,-3%,13%,Single to LF (Line Drive); F. Menechino Scores
b4,3-0,0,"E. Hinske, ______, ______",3(2-1) BFB1,O,TOR,G. Zaun,T. Wakefield,3%,16%,E. Hinske Picked off 1B (P-1B)
b4,3-0,1,"______, ______, ______",5(3-1) BFB1.BX,,TOR,G. Zaun,T. Wakefield,-1%,15%,Single to RF (Line Drive)
b4,3-0,1,"G. Zaun, ______, ______",3(0-2) SCX,O,TOR,G. Gross,T. Wakefield,2%,17%,Flyball: LF (LF-CF)
b4,3-0,2,"G. Zaun, ______, ______",3(1-1) BFX,,TOR,C. Gomez,T. Wakefield,-1%,15%,Single to CF (Line Drive); G. Zaun to 3B/Adv on E1
b4,3-0,2,"C. Gomez, ______, G. Zaun",3(1-1) FBX,O,TOR,R. Johnson,T. Wakefield,3%,18%,Popfly: SS
,,,,,,,,,1 run 4 hits 1 error 2 LOB. Red Sox 0 Blue Jays 3.,1 run 4 hits 1 error 2 LOB. Red Sox 0 Blue Jays 3.,1 run 4 hits 1 error 2 LOB. Red Sox 0 Blue Jays 3.
Top of the 5th Red Sox Batting Behind 0-3 Blue Jays' Miguel Batista facing 9-1-2,Top of the 5th Red Sox Batting Behind 0-3 Blue Jays' Miguel Batista facing 9-1-2,Top of the 5th Red Sox Batting Behind 0-3 Blue Jays' Miguel Batista facing 9-1-2,,Top of the 5th Red Sox Batting Behind 0-3 Blue Jays' Miguel Batista facing 9-1-2,Top of the 5th Red Sox Batting Behind 0-3 Blue Jays' Miguel Batista facing 9-1-2,Top of the 5th Red Sox Batting Behind 0-3 Blue Jays' Miguel Batista facing 9-1-2,Top of the 5th Red Sox Batting Behind 0-3 Blue Jays' Miguel Batista facing 9-1-2,Top of the 5th Red Sox Batting Behind 0-3 Blue Jays' Miguel Batista facing 9-1-2,Top of the 5th Red Sox Batting Behind 0-3 Blue Jays' Miguel Batista facing 9-1-2,Top of the 5th Red Sox Batting Behind 0-3 Blue Jays' Miguel Batista facing 9-1-2,Top of the 5th Red Sox Batting Behind 0-3 Blue Jays' Miguel Batista facing 9-1-2
t5,0-3,0,"______, ______, ______",6(3-2) BSBBFB,,BOS,M. Bellhorn,M. Batista,4%,22%,Walk
t5,0-3,0,"M. Bellhorn, ______, ______",1(0-0) X,,BOS,J. Damon,M. Batista,6%,28%,Single to RF (Line Drive); M. Bellhorn to 2B
t5,0-3,0,"J. Damon, M. Bellhorn, ______",6(3-2) BLBCBS,O,BOS,D. Roberts,M. Batista,-6%,22%,Strikeout Swinging
t5,0-3,1,"J. Damon, M. Bellhorn, ______",3(1-1) BSB,,BOS,M. Ramirez,M. Batista,4%,27%,Wild Pitch; M. Bellhorn to 3B; J. Damon to 2B
t5,0-3,1,"______, J. Damon, M. Bellhorn",4(2-1) BSB.X,RR,BOS,M. Ramirez,M. Batista,11%,37%,Single to RF (Line Drive to CF-RF); M. Bellhorn Scores; J. Damon Scores
t5,2-3,1,"M. Ramirez, ______, ______",2(0-1) FX,OO,BOS,D. Ortiz,M. Batista,-8%,30%,Ground Ball Double Play: SS-3B-1B
,,,,,,,,,2 runs 2 hits 0 errors 0 LOB. Red Sox 2 Blue Jays 3.,2 runs 2 hits 0 errors 0 LOB. Red Sox 2 Blue Jays 3.,2 runs 2 hits 0 errors 0 LOB. Red Sox 2 Blue Jays 3.
Bottom of the 5th Blue Jays Batting Ahead 3-2 Red Sox' Tim Wakefield facing 2-3-4,Bottom of the 5th Blue Jays Batting Ahead 3-2 Red Sox' Tim Wakefield facing 2-3-4,Bottom of the 5th Blue Jays Batting Ahead 3-2 Red Sox' Tim Wakefield facing 2-3-4,,Bottom of the 5th Blue Jays Batting Ahead 3-2 Red Sox' Tim Wakefield facing 2-3-4,Bottom of the 5th Blue Jays Batting Ahead 3-2 Red Sox' Tim Wakefield facing 2-3-4,Bottom of the 5th Blue Jays Batting Ahead 3-2 Red Sox' Tim Wakefield facing 2-3-4,Bottom of the 5th Blue Jays Batting Ahead 3-2 Red Sox' Tim Wakefield facing 2-3-4,Bottom of the 5th Blue Jays Batting Ahead 3-2 Red Sox' Tim Wakefield facing 2-3-4,Bottom of the 5th Blue Jays Batting Ahead 3-2 Red Sox' Tim Wakefield facing 2-3-4,Bottom of the 5th Blue Jays Batting Ahead 3-2 Red Sox' Tim Wakefield facing 2-3-4,Bottom of the 5th Blue Jays Batting Ahead 3-2 Red Sox' Tim Wakefield facing 2-3-4
b5,3-2,0,"______, ______, ______",4(2-1) BBCX,O,TOR,O. Hudson,T. Wakefield,2%,32%,Flyball: LF
b5,3-2,1,"______, ______, ______",5(3-1) BBSBX,,TOR,A. Rios,T. Wakefield,-4%,28%,Double to CF (Fly Ball to Deep CF)
b5,3-2,1,"______, A. Rios, ______",1(0-0) X,O,TOR,C. Delgado,T. Wakefield,3%,31%,Groundout: 2B-1B; A. Rios to 3B
b5,3-2,2,"______, ______, A. Rios",1(0-0) H,,TOR,F. Menechino,T. Wakefield,-1%,30%,Hit By Pitch
b5,3-2,2,"F. Menechino, ______, A. Rios",2(0-1) CX,O,TOR,E. Hinske,T. Wakefield,5%,35%,Foul Popfly: 3B (3B Foul)
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Red Sox 2 Blue Jays 3.,0 runs 1 hit 0 errors 2 LOB. Red Sox 2 Blue Jays 3.,0 runs 1 hit 0 errors 2 LOB. Red Sox 2 Blue Jays 3.
Top of the 6th Red Sox Batting Behind 2-3 Blue Jays' Miguel Batista facing 5-6-7,Top of the 6th Red Sox Batting Behind 2-3 Blue Jays' Miguel Batista facing 5-6-7,Top of the 6th Red Sox Batting Behind 2-3 Blue Jays' Miguel Batista facing 5-6-7,,Top of the 6th Red Sox Batting Behind 2-3 Blue Jays' Miguel Batista facing 5-6-7,Top of the 6th Red Sox Batting Behind 2-3 Blue Jays' Miguel Batista facing 5-6-7,Top of the 6th Red Sox Batting Behind 2-3 Blue Jays' Miguel Batista facing 5-6-7,Top of the 6th Red Sox Batting Behind 2-3 Blue Jays' Miguel Batista facing 5-6-7,Top of the 6th Red Sox Batting Behind 2-3 Blue Jays' Miguel Batista facing 5-6-7,Top of the 6th Red Sox Batting Behind 2-3 Blue Jays' Miguel Batista facing 5-6-7,Top of the 6th Red Sox Batting Behind 2-3 Blue Jays' Miguel Batista facing 5-6-7,Top of the 6th Red Sox Batting Behind 2-3 Blue Jays' Miguel Batista facing 5-6-7
t6,2-3,0,"______, ______, ______",4(1-2) CBSX,O,BOS,K. Millar,M. Batista,-4%,31%,Groundout: SS-1B
t6,2-3,1,"______, ______, ______",4(1-2) CBFX,,BOS,O. Cabrera,M. Batista,6%,38%,Double to RF (Line Drive to Deep CF-RF)
t6,2-3,1,"______, O. Cabrera, ______",5(3-1) BBBCB,,BOS,B. Mueller,M. Batista,3%,41%,Walk
t6,2-3,1,"B. Mueller, O. Cabrera, ______",4(2-1) BFBX,RRR,BOS,D. Mirabelli,M. Batista,33%,74%,Home Run (Fly Ball); O. Cabrera Scores; B. Mueller Scores
,,,,,,,,,Kevin Frederick replaces Miguel Batista pitching,Kevin Frederick replaces Miguel Batista pitching,Kevin Frederick replaces Miguel Batista pitching
t6,5-3,1,"______, ______, ______",1(0-0) .X,O,BOS,M. Bellhorn,K. Frederick,-1%,73%,Flyball: RF (Deep RF)
t6,5-3,2,"______, ______, ______",7(3-2) CBFFBBB,,BOS,J. Damon,K. Frederick,1%,74%,Walk
t6,5-3,2,"J. Damon, ______, ______",4(3-0) P1BB>C,,BOS,D. Roberts,K. Frederick,1%,75%,J. Damon Steals 2B; J. Damon to 3B/Adv on E2 (throw)
t6,5-3,2,"______, ______, J. Damon",5(3-1) P1BB>C.B,,BOS,D. Roberts,K. Frederick,1%,76%,Walk
t6,5-3,2,"D. Roberts, ______, J. Damon",2(1-0) BX,O,BOS,M. Ramirez,K. Frederick,-4%,72%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,3 runs 2 hits 1 error 2 LOB. Red Sox 5 Blue Jays 3.,3 runs 2 hits 1 error 2 LOB. Red Sox 5 Blue Jays 3.,3 runs 2 hits 1 error 2 LOB. Red Sox 5 Blue Jays 3.
Bottom of the 6th Blue Jays Batting Behind 3-5 Red Sox' Tim Wakefield facing 7-8-9,Bottom of the 6th Blue Jays Batting Behind 3-5 Red Sox' Tim Wakefield facing 7-8-9,Bottom of the 6th Blue Jays Batting Behind 3-5 Red Sox' Tim Wakefield facing 7-8-9,,Bottom of the 6th Blue Jays Batting Behind 3-5 Red Sox' Tim Wakefield facing 7-8-9,Bottom of the 6th Blue Jays Batting Behind 3-5 Red Sox' Tim Wakefield facing 7-8-9,Bottom of the 6th Blue Jays Batting Behind 3-5 Red Sox' Tim Wakefield facing 7-8-9,Bottom of the 6th Blue Jays Batting Behind 3-5 Red Sox' Tim Wakefield facing 7-8-9,Bottom of the 6th Blue Jays Batting Behind 3-5 Red Sox' Tim Wakefield facing 7-8-9,Bottom of the 6th Blue Jays Batting Behind 3-5 Red Sox' Tim Wakefield facing 7-8-9,Bottom of the 6th Blue Jays Batting Behind 3-5 Red Sox' Tim Wakefield facing 7-8-9,Bottom of the 6th Blue Jays Batting Behind 3-5 Red Sox' Tim Wakefield facing 7-8-9
b6,3-5,0,"______, ______, ______",6(3-2) BCFBBB,,TOR,G. Zaun,T. Wakefield,-6%,66%,Walk
b6,3-5,0,"G. Zaun, ______, ______",2(1-0) BX,,TOR,G. Gross,T. Wakefield,-9%,57%,Single to RF (Ground Ball); G. Zaun to 2B
b6,3-5,0,"G. Gross, G. Zaun, ______",2(0-1) FH,,TOR,C. Gomez,T. Wakefield,-11%,46%,Hit By Pitch; G. Zaun to 3B; G. Gross to 2B
,,,,,,,,,Mike Timlin replaces Tim Wakefield pitching,Mike Timlin replaces Tim Wakefield pitching,Mike Timlin replaces Tim Wakefield pitching
b6,3-5,0,"C. Gomez, G. Gross, G. Zaun",5(1-2) .CSBFS,O,TOR,R. Johnson,M. Timlin,10%,56%,Strikeout Swinging
b6,3-5,1,"C. Gomez, G. Gross, G. Zaun",4(1-2) FBFS,O,TOR,O. Hudson,M. Timlin,12%,68%,Strikeout Swinging
b6,3-5,2,"C. Gomez, G. Gross, G. Zaun",4(1-2) CSBX,O,TOR,A. Rios,M. Timlin,12%,80%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,0 runs 1 hit 0 errors 3 LOB. Red Sox 5 Blue Jays 3.,0 runs 1 hit 0 errors 3 LOB. Red Sox 5 Blue Jays 3.,0 runs 1 hit 0 errors 3 LOB. Red Sox 5 Blue Jays 3.
Top of the 7th Red Sox Batting Ahead 5-3 Blue Jays' Justin Speier facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Blue Jays' Justin Speier facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Blue Jays' Justin Speier facing 4-5-6,,Top of the 7th Red Sox Batting Ahead 5-3 Blue Jays' Justin Speier facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Blue Jays' Justin Speier facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Blue Jays' Justin Speier facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Blue Jays' Justin Speier facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Blue Jays' Justin Speier facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Blue Jays' Justin Speier facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Blue Jays' Justin Speier facing 4-5-6,Top of the 7th Red Sox Batting Ahead 5-3 Blue Jays' Justin Speier facing 4-5-6
,,,,,,,,,Justin Speier replaces Kevin Frederick pitching,Justin Speier replaces Kevin Frederick pitching,Justin Speier replaces Kevin Frederick pitching
t7,5-3,0,"______, ______, ______",6(3-2) .CBBBFS,O,BOS,D. Ortiz,J. Speier,-2%,78%,Strikeout Swinging
t7,5-3,1,"______, ______, ______",6(3-2) SBFBBB,,BOS,K. Millar,J. Speier,2%,80%,Walk
,,,,,,,,,Doug Mientkiewicz pinch runs for Kevin Millar (1B) batting 5th,Doug Mientkiewicz pinch runs for Kevin Millar (1B) batting 5th,Doug Mientkiewicz pinch runs for Kevin Millar (1B) batting 5th
t7,5-3,1,"Mientkiewicz, ______, ______",1(0-0) .X,OO,BOS,O. Cabrera,J. Speier,-4%,76%,Ground Ball Double Play: P-SS-1B
