Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. White Sox 0 Red Sox 0.,0 runs 0 hits 0 errors 1 LOB. White Sox 0 Red Sox 0.,0 runs 0 hits 0 errors 1 LOB. White Sox 0 Red Sox 0.
Top of the 3rd White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 3rd White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 3rd White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 7-8-9,,Top of the 3rd White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 3rd White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 3rd White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 3rd White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 3rd White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 3rd White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 3rd White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 3rd White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 7-8-9
t3,0-0,0,"______, ______, ______",3(0-2) FTX,O,CHW,A. Rowand,B. Arroyo,-3%,47%,Flyball: RF
t3,0-0,1,"______, ______, ______",4(2-1) BCBX,O,CHW,J. Uribe,B. Arroyo,-2%,45%,Groundout: SS-1B
t3,0-0,2,"______, ______, ______",1(0-0) X,O,CHW,S. Alomar,B. Arroyo,-1%,44%,Popfly: 1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. White Sox 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. White Sox 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. White Sox 0 Red Sox 0.
Bottom of the 3rd Red Sox Batting Tied 0-0 White Sox' Mark Buehrle facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 White Sox' Mark Buehrle facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 White Sox' Mark Buehrle facing 2-3-4,,Bottom of the 3rd Red Sox Batting Tied 0-0 White Sox' Mark Buehrle facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 White Sox' Mark Buehrle facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 White Sox' Mark Buehrle facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 White Sox' Mark Buehrle facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 White Sox' Mark Buehrle facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 White Sox' Mark Buehrle facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 White Sox' Mark Buehrle facing 2-3-4,Bottom of the 3rd Red Sox Batting Tied 0-0 White Sox' Mark Buehrle facing 2-3-4
b3,0-0,0,"______, ______, ______",1(0-0) X,,BOS,K. Youkilis,M. Buehrle,-4%,40%,Single to 2B (Pop Fly)
b3,0-0,0,"K. Youkilis, ______, ______",4(1-2) BCSC,O,BOS,M. Ramirez,M. Buehrle,4%,44%,Strikeout Looking
b3,0-0,1,"K. Youkilis, ______, ______",5(2-2) BCBFC,O,BOS,D. Ortiz,M. Buehrle,3%,47%,Strikeout Looking
b3,0-0,2,"K. Youkilis, ______, ______",4(1-2) FSBX,,BOS,J. Varitek,M. Buehrle,-2%,45%,Single to LF (Fly Ball to LF-CF); K. Youkilis to 2B
b3,0-0,2,"J. Varitek, K. Youkilis, ______",1(0-0) X,O,BOS,O. Cabrera,M. Buehrle,5%,50%,Single to CF (Line Drive); K. Youkilis out at Hm/CF-C; J. Varitek to 2B
,,,,,,,,,0 runs 3 hits 0 errors 2 LOB. White Sox 0 Red Sox 0.,0 runs 3 hits 0 errors 2 LOB. White Sox 0 Red Sox 0.,0 runs 3 hits 0 errors 2 LOB. White Sox 0 Red Sox 0.
Top of the 4th White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 4th White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 4th White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,,Top of the 4th White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 4th White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 4th White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 4th White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 4th White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 4th White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 4th White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 4th White Sox Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3
,,,,,,,,,Bill Mueller replaces Kevin Youkilis playing 3B batting 2nd,Bill Mueller replaces Kevin Youkilis playing 3B batting 2nd,Bill Mueller replaces Kevin Youkilis playing 3B batting 2nd
t4,0-0,0,"______, ______, ______",5(2-2) .CBCBS,O,CHW,W. Harris,B. Arroyo,-3%,47%,Strikeout Swinging
t4,0-0,1,"______, ______, ______",3(1-1) CBX,,CHW,T. Perez,B. Arroyo,3%,50%,Single to RF (Line Drive)
t4,0-0,1,"T. Perez, ______, ______",6(3-2) BSBBCX,R,CHW,C. Lee,B. Arroyo,13%,63%,Double to CF (Fly Ball to Deep CF); T. Perez Scores
t4,1-0,1,"______, C. Lee, ______",2(0-1) F>C,,CHW,P. Konerko,B. Arroyo,3%,66%,C. Lee Steals 3B
t4,1-0,1,"______, ______, C. Lee",8(3-2) F>C.FBBFBX,RO,CHW,P. Konerko,B. Arroyo,2%,68%,Groundout: 3B-1B; C. Lee Scores/Adv on throw
t4,2-0,2,"______, ______, ______",6(3-2) BBFBFX,,CHW,C. Everett,B. Arroyo,1%,69%,Single to RF (Line Drive)
t4,2-0,2,"C. Everett, ______, ______",5(2-2) CBBSS,O,CHW,J. Valentin,B. Arroyo,-2%,67%,Strikeout Swinging
,,,,,,,,,2 runs 3 hits 0 errors 1 LOB. White Sox 2 Red Sox 0.,2 runs 3 hits 0 errors 1 LOB. White Sox 2 Red Sox 0.,2 runs 3 hits 0 errors 1 LOB. White Sox 2 Red Sox 0.
Bottom of the 4th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 7-8-9,Bottom of the 4th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 7-8-9,Bottom of the 4th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 7-8-9,,Bottom of the 4th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 7-8-9,Bottom of the 4th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 7-8-9,Bottom of the 4th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 7-8-9,Bottom of the 4th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 7-8-9,Bottom of the 4th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 7-8-9,Bottom of the 4th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 7-8-9,Bottom of the 4th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 7-8-9,Bottom of the 4th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 7-8-9
,,,,,,,,,Ben Davis replaces Sandy Alomar playing C batting 9th,Ben Davis replaces Sandy Alomar playing C batting 9th,Ben Davis replaces Sandy Alomar playing C batting 9th
b4,0-2,0,"______, ______, ______",2(1-0) .BX,O,BOS,D. Mientkiewicz,M. Buehrle,3%,70%,Flyball: LF
b4,0-2,1,"______, ______, ______",4(1-2) CCBX,O,BOS,G. Kapler,M. Buehrle,2%,72%,Flyball: LF
b4,0-2,2,"______, ______, ______",2(0-1) FX,O,BOS,R. Gutierrez,M. Buehrle,1%,73%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. White Sox 2 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. White Sox 2 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. White Sox 2 Red Sox 0.
Top of the 5th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 5th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 5th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 7-8-9,,Top of the 5th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 5th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 5th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 5th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 5th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 5th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 5th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 5th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 7-8-9
t5,2-0,0,"______, ______, ______",1(0-0) X,O,CHW,A. Rowand,B. Arroyo,-2%,71%,Flyball: CF
t5,2-0,1,"______, ______, ______",5(2-2) CSBBS,O,CHW,J. Uribe,B. Arroyo,-2%,70%,Strikeout Swinging
t5,2-0,2,"______, ______, ______",3(1-1) SBX,O,CHW,B. Davis,B. Arroyo,-1%,69%,Popfly: 3B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. White Sox 2 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. White Sox 2 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. White Sox 2 Red Sox 0.
Bottom of the 5th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 1-2-3,Bottom of the 5th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 1-2-3,Bottom of the 5th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 1-2-3,,Bottom of the 5th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 1-2-3,Bottom of the 5th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 1-2-3,Bottom of the 5th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 1-2-3,Bottom of the 5th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 1-2-3,Bottom of the 5th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 1-2-3,Bottom of the 5th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 1-2-3,Bottom of the 5th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 1-2-3,Bottom of the 5th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 1-2-3
b5,0-2,0,"______, ______, ______",3(1-1) CBX,O,BOS,J. Damon,M. Buehrle,3%,72%,Flyball: LF
b5,0-2,1,"______, ______, ______",2(1-0) BX,O,BOS,B. Mueller,M. Buehrle,2%,74%,Popfly: 1B
b5,0-2,2,"______, ______, ______",5(2-2) FBFBX,O,BOS,M. Ramirez,M. Buehrle,2%,76%,Groundout: 3B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. White Sox 2 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. White Sox 2 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. White Sox 2 Red Sox 0.
Top of the 6th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 6th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 6th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 1-2-3,,Top of the 6th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 6th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 6th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 6th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 6th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 6th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 6th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 6th White Sox Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 1-2-3
t6,2-0,0,"______, ______, ______",2(1-0) BX,O,CHW,W. Harris,B. Arroyo,-2%,74%,Groundout: 1B unassisted
t6,2-0,1,"______, ______, ______",1(0-0) X,,CHW,T. Perez,B. Arroyo,2%,76%,Single to RF (Line Drive)
t6,2-0,1,"T. Perez, ______, ______",3(1-1) F1BX,,CHW,C. Lee,B. Arroyo,3%,79%,Single to CF (Line Drive); T. Perez to 2B
t6,2-0,1,"C. Lee, T. Perez, ______",3(2-0) BBX,O,CHW,P. Konerko,B. Arroyo,-4%,75%,Flyball: CF
t6,2-0,2,"C. Lee, T. Perez, ______",5(3-1) BFBBX,O,CHW,C. Everett,B. Arroyo,-4%,71%,Groundout: 2B-1B
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. White Sox 2 Red Sox 0.,0 runs 2 hits 0 errors 2 LOB. White Sox 2 Red Sox 0.,0 runs 2 hits 0 errors 2 LOB. White Sox 2 Red Sox 0.
Bottom of the 6th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 4-5-6,Bottom of the 6th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 4-5-6,Bottom of the 6th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 4-5-6,,Bottom of the 6th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 4-5-6,Bottom of the 6th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 4-5-6,Bottom of the 6th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 4-5-6,Bottom of the 6th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 4-5-6,Bottom of the 6th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 4-5-6,Bottom of the 6th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 4-5-6,Bottom of the 6th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 4-5-6,Bottom of the 6th Red Sox Batting Behind 0-2 White Sox' Mark Buehrle facing 4-5-6
b6,0-2,0,"______, ______, ______",1(0-0) .X,O,BOS,D. Ortiz,M. Buehrle,4%,75%,Flyball: CF
b6,0-2,1,"______, ______, ______",4(1-2) BFFX,,BOS,J. Varitek,M. Buehrle,-4%,71%,Single to LF (Line Drive)
b6,0-2,1,"J. Varitek, ______, ______",1(0-0) X,,BOS,O. Cabrera,M. Buehrle,-13%,58%,Double to CF (Line Drive); J. Varitek to 3B
b6,0-2,1,"______, O. Cabrera, J. Varitek",1(0-0) X,RR,BOS,D. Mientkiewicz,M. Buehrle,-16%,42%,Single to CF (Line Drive); J. Varitek Scores; O. Cabrera Scores
b6,2-2,1,"D. Mientkiewicz, ______, ______",4(1-2) SBSX,OO,BOS,G. Kapler,M. Buehrle,8%,50%,Ground Ball Double Play: SS-2B-1B
,,,,,,,,,2 runs 3 hits 0 errors 0 LOB. White Sox 2 Red Sox 2.,2 runs 3 hits 0 errors 0 LOB. White Sox 2 Red Sox 2.,2 runs 3 hits 0 errors 0 LOB. White Sox 2 Red Sox 2.
Top of the 7th White Sox Batting Tied 2-2 Red Sox' Bronson Arroyo facing 6-7-8,Top of the 7th White Sox Batting Tied 2-2 Red Sox' Bronson Arroyo facing 6-7-8,Top of the 7th White Sox Batting Tied 2-2 Red Sox' Bronson Arroyo facing 6-7-8,,Top of the 7th White Sox Batting Tied 2-2 Red Sox' Bronson Arroyo facing 6-7-8,Top of the 7th White Sox Batting Tied 2-2 Red Sox' Bronson Arroyo facing 6-7-8,Top of the 7th White Sox Batting Tied 2-2 Red Sox' Bronson Arroyo facing 6-7-8,Top of the 7th White Sox Batting Tied 2-2 Red Sox' Bronson Arroyo facing 6-7-8,Top of the 7th White Sox Batting Tied 2-2 Red Sox' Bronson Arroyo facing 6-7-8,Top of the 7th White Sox Batting Tied 2-2 Red Sox' Bronson Arroyo facing 6-7-8,Top of the 7th White Sox Batting Tied 2-2 Red Sox' Bronson Arroyo facing 6-7-8,Top of the 7th White Sox Batting Tied 2-2 Red Sox' Bronson Arroyo facing 6-7-8
t7,2-2,0,"______, ______, ______",4(1-2) CFBX,,CHW,J. Valentin,B. Arroyo,6%,56%,Single to RF (Ground Ball)
t7,2-2,0,"J. Valentin, ______, ______",2(1-0) B>B,,CHW,A. Rowand,B. Arroyo,4%,60%,J. Valentin Steals 2B
t7,2-2,0,"______, J. Valentin, ______",3(2-0) B>B.X,O,CHW,A. Rowand,B. Arroyo,-2%,58%,Flyball: RF; J. Valentin to 3B
t7,2-2,1,"______, ______, J. Valentin",6(3-2) CBBSBX,RO,CHW,J. Uribe,B. Arroyo,4%,62%,Flyball: LF/Sacrifice Fly; J. Valentin Scores
t7,3-2,2,"______, ______, ______",2(0-1) CX,O,CHW,B. Davis,B. Arroyo,-2%,61%,Flyball: LF
,,,,,,,,,1 run 1 hit 0 errors 0 LOB. White Sox 3 Red Sox 2.,1 run 1 hit 0 errors 0 LOB. White Sox 3 Red Sox 2.,1 run 1 hit 0 errors 0 LOB. White Sox 3 Red Sox 2.
Bottom of the 7th Red Sox Batting Behind 2-3 White Sox' Mark Buehrle facing 9-1-2,Bottom of the 7th Red Sox Batting Behind 2-3 White Sox' Mark Buehrle facing 9-1-2,Bottom of the 7th Red Sox Batting Behind 2-3 White Sox' Mark Buehrle facing 9-1-2,,Bottom of the 7th Red Sox Batting Behind 2-3 White Sox' Mark Buehrle facing 9-1-2,Bottom of the 7th Red Sox Batting Behind 2-3 White Sox' Mark Buehrle facing 9-1-2,Bottom of the 7th Red Sox Batting Behind 2-3 White Sox' Mark Buehrle facing 9-1-2,Bottom of the 7th Red Sox Batting Behind 2-3 White Sox' Mark Buehrle facing 9-1-2,Bottom of the 7th Red Sox Batting Behind 2-3 White Sox' Mark Buehrle facing 9-1-2,Bottom of the 7th Red Sox Batting Behind 2-3 White Sox' Mark Buehrle facing 9-1-2,Bottom of the 7th Red Sox Batting Behind 2-3 White Sox' Mark Buehrle facing 9-1-2,Bottom of the 7th Red Sox Batting Behind 2-3 White Sox' Mark Buehrle facing 9-1-2
b7,2-3,0,"______, ______, ______",2(1-0) BX,O,BOS,R. Gutierrez,M. Buehrle,5%,66%,Lineout: SS
b7,2-3,1,"______, ______, ______",3(1-1) BFX,O,BOS,J. Damon,M. Buehrle,4%,70%,Groundout: SS-1B
b7,2-3,2,"______, ______, ______",2(0-1) CX,O,BOS,B. Mueller,M. Buehrle,3%,72%,Groundout: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. White Sox 3 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. White Sox 3 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. White Sox 3 Red Sox 2.
Top of the 8th White Sox Batting Ahead 3-2 Red Sox' Alan Embree facing 1-2-3,Top of the 8th White Sox Batting Ahead 3-2 Red Sox' Alan Embree facing 1-2-3,Top of the 8th White Sox Batting Ahead 3-2 Red Sox' Alan Embree facing 1-2-3,,Top of the 8th White Sox Batting Ahead 3-2 Red Sox' Alan Embree facing 1-2-3,Top of the 8th White Sox Batting Ahead 3-2 Red Sox' Alan Embree facing 1-2-3,Top of the 8th White Sox Batting Ahead 3-2 Red Sox' Alan Embree facing 1-2-3,Top of the 8th White Sox Batting Ahead 3-2 Red Sox' Alan Embree facing 1-2-3,Top of the 8th White Sox Batting Ahead 3-2 Red Sox' Alan Embree facing 1-2-3,Top of the 8th White Sox Batting Ahead 3-2 Red Sox' Alan Embree facing 1-2-3,Top of the 8th White Sox Batting Ahead 3-2 Red Sox' Alan Embree facing 1-2-3,Top of the 8th White Sox Batting Ahead 3-2 Red Sox' Alan Embree facing 1-2-3
,,,,,,,,,Alan Embree replaces Bronson Arroyo pitching,Alan Embree replaces Bronson Arroyo pitching,Alan Embree replaces Bronson Arroyo pitching
