Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 5th Yankees Batting Tied 3-3 Red Sox' Tim Wakefield facing 8-9-1,Top of the 5th Yankees Batting Tied 3-3 Red Sox' Tim Wakefield facing 8-9-1,Top of the 5th Yankees Batting Tied 3-3 Red Sox' Tim Wakefield facing 8-9-1,,Top of the 5th Yankees Batting Tied 3-3 Red Sox' Tim Wakefield facing 8-9-1,Top of the 5th Yankees Batting Tied 3-3 Red Sox' Tim Wakefield facing 8-9-1,Top of the 5th Yankees Batting Tied 3-3 Red Sox' Tim Wakefield facing 8-9-1,Top of the 5th Yankees Batting Tied 3-3 Red Sox' Tim Wakefield facing 8-9-1,Top of the 5th Yankees Batting Tied 3-3 Red Sox' Tim Wakefield facing 8-9-1,Top of the 5th Yankees Batting Tied 3-3 Red Sox' Tim Wakefield facing 8-9-1,Top of the 5th Yankees Batting Tied 3-3 Red Sox' Tim Wakefield facing 8-9-1,Top of the 5th Yankees Batting Tied 3-3 Red Sox' Tim Wakefield facing 8-9-1
t5,3-3,0,"______, ______, ______",1(0-0) H,,NYY,M. Cairo,T. Wakefield,-5%,45%,Hit By Pitch
t5,3-3,0,"M. Cairo, ______, ______",1(0-0) X,O,NYY,K. Lofton,T. Wakefield,4%,50%,Flyball: CF
t5,3-3,1,"M. Cairo, ______, ______",2(1-0) 1BX,OO,NYY,D. Jeter,T. Wakefield,7%,57%,Ground Ball Double Play: 2B-SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Yankees 3 Red Sox 3.,0 runs 0 hits 0 errors 0 LOB. Yankees 3 Red Sox 3.,0 runs 0 hits 0 errors 0 LOB. Yankees 3 Red Sox 3.
Bottom of the 5th Red Sox Batting Tied 3-3 Yankees' Javier Vazquez facing 1-2-3,Bottom of the 5th Red Sox Batting Tied 3-3 Yankees' Javier Vazquez facing 1-2-3,Bottom of the 5th Red Sox Batting Tied 3-3 Yankees' Javier Vazquez facing 1-2-3,,Bottom of the 5th Red Sox Batting Tied 3-3 Yankees' Javier Vazquez facing 1-2-3,Bottom of the 5th Red Sox Batting Tied 3-3 Yankees' Javier Vazquez facing 1-2-3,Bottom of the 5th Red Sox Batting Tied 3-3 Yankees' Javier Vazquez facing 1-2-3,Bottom of the 5th Red Sox Batting Tied 3-3 Yankees' Javier Vazquez facing 1-2-3,Bottom of the 5th Red Sox Batting Tied 3-3 Yankees' Javier Vazquez facing 1-2-3,Bottom of the 5th Red Sox Batting Tied 3-3 Yankees' Javier Vazquez facing 1-2-3,Bottom of the 5th Red Sox Batting Tied 3-3 Yankees' Javier Vazquez facing 1-2-3,Bottom of the 5th Red Sox Batting Tied 3-3 Yankees' Javier Vazquez facing 1-2-3
b5,3-3,0,"______, ______, ______",5(2-2) CFBBS,O,BOS,J. Damon,J. Vazquez,-3%,54%,Strikeout Swinging
b5,3-3,1,"______, ______, ______",5(2-2) CBBCX,,BOS,M. Bellhorn,J. Vazquez,5%,59%,Double to CF (Fly Ball to Deep CF)
b5,3-3,1,"______, M. Bellhorn, ______",1(0-0) X,,BOS,M. Ramirez,J. Vazquez,6%,65%,Single to LF (Ground Ball); M. Bellhorn to 3B
b5,3-3,1,"M. Ramirez, ______, M. Bellhorn",1(0-0) X,R,BOS,D. Ortiz,J. Vazquez,8%,73%,Single to LF (Line Drive to LF-CF); M. Bellhorn Scores; M. Ramirez to 2B
b5,4-3,1,"D. Ortiz, M. Ramirez, ______",6(2-2) FBFFBX,O,BOS,K. Millar,J. Vazquez,-4%,69%,Popfly: SS
b5,4-3,2,"D. Ortiz, M. Ramirez, ______",4(0-2) SSFX,R,BOS,T. Nixon,J. Vazquez,11%,80%,Single to CF (Line Drive); M. Ramirez Scores; D. Ortiz to 3B
,,,,,,,,,Tanyon Sturtze replaces Javier Vazquez pitching,Tanyon Sturtze replaces Javier Vazquez pitching,Tanyon Sturtze replaces Javier Vazquez pitching
b5,5-3,2,"T. Nixon, ______, D. Ortiz",3(1-1) .CBH,,BOS,D. Mirabelli,T. Sturtze,1%,81%,Hit By Pitch; T. Nixon to 2B
b5,5-3,2,"D. Mirabelli, T. Nixon, D. Ortiz",3(1-1) BCX,O,BOS,O. Cabrera,T. Sturtze,-5%,76%,Flyball: RF
,,,,,,,,,2 runs 4 hits 0 errors 3 LOB. Yankees 3 Red Sox 5.,2 runs 4 hits 0 errors 3 LOB. Yankees 3 Red Sox 5.,2 runs 4 hits 0 errors 3 LOB. Yankees 3 Red Sox 5.
Top of the 6th Yankees Batting Behind 3-5 Red Sox' Tim Wakefield facing 2-3-4,Top of the 6th Yankees Batting Behind 3-5 Red Sox' Tim Wakefield facing 2-3-4,Top of the 6th Yankees Batting Behind 3-5 Red Sox' Tim Wakefield facing 2-3-4,,Top of the 6th Yankees Batting Behind 3-5 Red Sox' Tim Wakefield facing 2-3-4,Top of the 6th Yankees Batting Behind 3-5 Red Sox' Tim Wakefield facing 2-3-4,Top of the 6th Yankees Batting Behind 3-5 Red Sox' Tim Wakefield facing 2-3-4,Top of the 6th Yankees Batting Behind 3-5 Red Sox' Tim Wakefield facing 2-3-4,Top of the 6th Yankees Batting Behind 3-5 Red Sox' Tim Wakefield facing 2-3-4,Top of the 6th Yankees Batting Behind 3-5 Red Sox' Tim Wakefield facing 2-3-4,Top of the 6th Yankees Batting Behind 3-5 Red Sox' Tim Wakefield facing 2-3-4,Top of the 6th Yankees Batting Behind 3-5 Red Sox' Tim Wakefield facing 2-3-4
t6,3-5,0,"______, ______, ______",5(0-2) SSFFX,O,NYY,A. Rodriguez,T. Wakefield,3%,79%,Groundout: SS-1B
t6,3-5,1,"______, ______, ______",1(0-0) X,,NYY,G. Sheffield,T. Wakefield,-4%,76%,Single to 3B (Ground Ball)
t6,3-5,1,"G. Sheffield, ______, ______",3(0-2) C1SX,O,NYY,H. Matsui,T. Wakefield,4%,80%,Groundout: 2B-SS/Forceout at 2B
t6,3-5,2,"H. Matsui, ______, ______",6(3-2) FBFBBB,,NYY,B. Williams,T. Wakefield,-3%,77%,Walk; H. Matsui to 2B
t6,3-5,2,"B. Williams, H. Matsui, ______",2(1-0) BX,RR,NYY,J. Posada,T. Wakefield,-24%,53%,Double (Ground Ball to Deep RF Line); H. Matsui Scores; B. Williams Scores
t6,5-5,2,"______, J. Posada, ______",4(2-1) .BFBX,O,NYY,J. Olerud,T. Wakefield,5%,58%,Groundout: 1B-P
,,,,,,,,,2 runs 2 hits 0 errors 1 LOB. Yankees 5 Red Sox 5.,2 runs 2 hits 0 errors 1 LOB. Yankees 5 Red Sox 5.,2 runs 2 hits 0 errors 1 LOB. Yankees 5 Red Sox 5.
Bottom of the 6th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 9-1-2,Bottom of the 6th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 9-1-2,Bottom of the 6th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 9-1-2,,Bottom of the 6th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 9-1-2,Bottom of the 6th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 9-1-2,Bottom of the 6th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 9-1-2,Bottom of the 6th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 9-1-2,Bottom of the 6th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 9-1-2,Bottom of the 6th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 9-1-2,Bottom of the 6th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 9-1-2,Bottom of the 6th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 9-1-2
b6,5-5,0,"______, ______, ______",5(3-1) BBBCX,O,BOS,B. Mueller,T. Sturtze,-4%,55%,Groundout: 2B-1B
b6,5-5,1,"______, ______, ______",4(2-1) CBBX,O,BOS,J. Damon,T. Sturtze,-3%,52%,Groundout: SS-1B
b6,5-5,2,"______, ______, ______",5(2-2) CBFBC,O,BOS,M. Bellhorn,T. Sturtze,-2%,50%,Strikeout Looking
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Yankees 5 Red Sox 5.,0 runs 0 hits 0 errors 0 LOB. Yankees 5 Red Sox 5.,0 runs 0 hits 0 errors 0 LOB. Yankees 5 Red Sox 5.
Top of the 7th Yankees Batting Tied 5-5 Red Sox' Tim Wakefield facing 8-9-1,Top of the 7th Yankees Batting Tied 5-5 Red Sox' Tim Wakefield facing 8-9-1,Top of the 7th Yankees Batting Tied 5-5 Red Sox' Tim Wakefield facing 8-9-1,,Top of the 7th Yankees Batting Tied 5-5 Red Sox' Tim Wakefield facing 8-9-1,Top of the 7th Yankees Batting Tied 5-5 Red Sox' Tim Wakefield facing 8-9-1,Top of the 7th Yankees Batting Tied 5-5 Red Sox' Tim Wakefield facing 8-9-1,Top of the 7th Yankees Batting Tied 5-5 Red Sox' Tim Wakefield facing 8-9-1,Top of the 7th Yankees Batting Tied 5-5 Red Sox' Tim Wakefield facing 8-9-1,Top of the 7th Yankees Batting Tied 5-5 Red Sox' Tim Wakefield facing 8-9-1,Top of the 7th Yankees Batting Tied 5-5 Red Sox' Tim Wakefield facing 8-9-1,Top of the 7th Yankees Batting Tied 5-5 Red Sox' Tim Wakefield facing 8-9-1
t7,5-5,0,"______, ______, ______",2(1-0) BX,,NYY,M. Cairo,T. Wakefield,-6%,44%,Single to CF (Line Drive)
t7,5-5,0,"M. Cairo, ______, ______",2(1-0) B11X,O,NYY,K. Lofton,T. Wakefield,6%,50%,Flyball: RF (Deep RF)
,,,,,,,,,Curt Leskanic replaces Tim Wakefield pitching,Curt Leskanic replaces Tim Wakefield pitching,Curt Leskanic replaces Tim Wakefield pitching
t7,5-5,1,"M. Cairo, ______, ______",4(1-2) .BF1SX,OO,NYY,D. Jeter,C. Leskanic,10%,60%,Ground Ball Double Play: SS-2B-1B
,,,,,,,,,0 runs 1 hit 0 errors 0 LOB. Yankees 5 Red Sox 5.,0 runs 1 hit 0 errors 0 LOB. Yankees 5 Red Sox 5.,0 runs 1 hit 0 errors 0 LOB. Yankees 5 Red Sox 5.
Bottom of the 7th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 3-4-5,Bottom of the 7th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 3-4-5,Bottom of the 7th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 3-4-5,,Bottom of the 7th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 3-4-5,Bottom of the 7th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 3-4-5,Bottom of the 7th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 3-4-5,Bottom of the 7th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 3-4-5,Bottom of the 7th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 3-4-5,Bottom of the 7th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 3-4-5,Bottom of the 7th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 3-4-5,Bottom of the 7th Red Sox Batting Tied 5-5 Yankees' Tanyon Sturtze facing 3-4-5
b7,5-5,0,"______, ______, ______",7(2-2) BSSBFFS,O,BOS,M. Ramirez,T. Sturtze,-4%,55%,Strikeout Swinging
b7,5-5,1,"______, ______, ______",2(1-0) BX,,BOS,D. Ortiz,T. Sturtze,7%,63%,Ground-rule Double (Fly Ball)
b7,5-5,1,"______, D. Ortiz, ______",5(3-1) BBCBB,,BOS,K. Millar,T. Sturtze,2%,65%,Walk
,,,,,,,,,Felix Heredia replaces Tanyon Sturtze pitchingDoug Mientkiewicz pinch runs for Kevin Millar (1B) batting 5th,Felix Heredia replaces Tanyon Sturtze pitchingDoug Mientkiewicz pinch runs for Kevin Millar (1B) batting 5th,Felix Heredia replaces Tanyon Sturtze pitchingDoug Mientkiewicz pinch runs for Kevin Millar (1B) batting 5th
b7,5-5,1,"Mientkiewicz, D. Ortiz, ______",3(1-1) ..FBX,,BOS,T. Nixon,F. Heredia,9%,73%,Fielder's Choice 2B; Mientkiewicz to 2B/Safe on E6 (catch); D. Ortiz to 3B; T. Nixon to 1B
