Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Barry Zito facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Barry Zito facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Barry Zito facing 6-7-8,,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Barry Zito facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Barry Zito facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Barry Zito facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Barry Zito facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Barry Zito facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Barry Zito facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Barry Zito facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Barry Zito facing 6-7-8
b2,0-0,0,"______, ______, ______",6(3-2) BBFSBX,,BOS,K. Millar,B. Zito,4%,59%,Single to RF (Line Drive)
b2,0-0,0,"K. Millar, ______, ______",1(0-0) X,O,BOS,T. Nixon,B. Zito,-3%,56%,Groundout: 3B-2B/Forceout at 2B
b2,0-0,1,"T. Nixon, ______, ______",6(2-2) CFB*BFX,,BOS,D. Mirabelli,B. Zito,8%,64%,Reached on E3 (Ground Ball to RF Line); T. Nixon to 3B; D. Mirabelli to 2B
b2,0-0,1,"______, D. Mirabelli, T. Nixon",2(0-1) CX,RRR,BOS,B. Mueller,B. Zito,16%,79%,Home Run (Fly Ball); T. Nixon Scores; D. Mirabelli Scores/unER
b2,3-0,1,"______, ______, ______",5(1-2) CCBFX,,BOS,J. Damon,B. Zito,1%,81%,Single to CF (Ground Ball)
b2,3-0,1,"J. Damon, ______, ______",3(1-1) S1B11X,O,BOS,M. Bellhorn,B. Zito,-1%,80%,Groundout: 3B-1B; J. Damon to 2B
b2,3-0,2,"______, J. Damon, ______",1(0-0) X,O,BOS,D. Ortiz,B. Zito,-2%,78%,Groundout: 2B-1B
,,,,,,,,,3 runs 3 hits 1 error 1 LOB. Athletics 0 Red Sox 3.,3 runs 3 hits 1 error 1 LOB. Athletics 0 Red Sox 3.,3 runs 3 hits 1 error 1 LOB. Athletics 0 Red Sox 3.
Top of the 3rd Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 7-8-9,Top of the 3rd Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 7-8-9,Top of the 3rd Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 7-8-9,,Top of the 3rd Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 7-8-9,Top of the 3rd Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 7-8-9,Top of the 3rd Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 7-8-9,Top of the 3rd Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 7-8-9,Top of the 3rd Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 7-8-9,Top of the 3rd Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 7-8-9,Top of the 3rd Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 7-8-9,Top of the 3rd Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 7-8-9
t3,0-3,0,"______, ______, ______",3(2-0) BBX,O,OAK,D. Miller,T. Wakefield,2%,80%,Groundout: SS-1B
t3,0-3,1,"______, ______, ______",2(1-0) BX,O,OAK,E. Byrnes,T. Wakefield,2%,81%,Flyball: RF
t3,0-3,2,"______, ______, ______",6(3-2) BCFBBX,,OAK,M. Scutaro,T. Wakefield,-2%,80%,Ground-rule Double (Fly Ball)
t3,0-3,2,"______, M. Scutaro, ______",1(0-0) X,O,OAK,M. Kotsay,T. Wakefield,3%,82%,Groundout: 2B-1B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 3.,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 3.,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 3.
Bottom of the 3rd Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 4-5-6,Bottom of the 3rd Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 4-5-6,Bottom of the 3rd Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 4-5-6,,Bottom of the 3rd Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 4-5-6,Bottom of the 3rd Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 4-5-6,Bottom of the 3rd Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 4-5-6,Bottom of the 3rd Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 4-5-6,Bottom of the 3rd Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 4-5-6,Bottom of the 3rd Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 4-5-6,Bottom of the 3rd Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 4-5-6,Bottom of the 3rd Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 4-5-6
b3,3-0,0,"______, ______, ______",4(2-1) BBCX,O,BOS,M. Ramirez,B. Zito,-1%,81%,Lineout: LF
b3,3-0,1,"______, ______, ______",3(1-1) FBX,,BOS,N. Garciaparra,B. Zito,1%,82%,Single to LF (Ground Ball thru LF Line)
b3,3-0,1,"N. Garciaparra, ______, ______",5(2-2) BCC*BC,O,BOS,K. Millar,B. Zito,-2%,81%,Strikeout Looking
b3,3-0,2,"N. Garciaparra, ______, ______",4(1-2) C*BFX,O,BOS,T. Nixon,B. Zito,-1%,79%,Groundout: 1B unassisted
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 3.,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 3.,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 3.
Top of the 4th Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 2-3-4,Top of the 4th Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 2-3-4,Top of the 4th Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 2-3-4,,Top of the 4th Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 2-3-4,Top of the 4th Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 2-3-4,Top of the 4th Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 2-3-4,Top of the 4th Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 2-3-4,Top of the 4th Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 2-3-4,Top of the 4th Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 2-3-4,Top of the 4th Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 2-3-4,Top of the 4th Athletics Batting Behind 0-3 Red Sox' Tim Wakefield facing 2-3-4
t4,0-3,0,"______, ______, ______",1(0-0) X,O,OAK,M. McLemore,T. Wakefield,2%,82%,Flyball: RF
t4,0-3,1,"______, ______, ______",7(3-2) CBSFBBX,O,OAK,S. Hatteberg,T. Wakefield,2%,84%,Foul Flyball: LF (LF Foul)
t4,0-3,2,"______, ______, ______",6(2-2) CFBFBX,O,OAK,J. Dye,T. Wakefield,1%,85%,Groundout: 3B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Athletics 0 Red Sox 3.,0 runs 0 hits 0 errors 0 LOB. Athletics 0 Red Sox 3.,0 runs 0 hits 0 errors 0 LOB. Athletics 0 Red Sox 3.
Bottom of the 4th Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 8-9-1,,Bottom of the 4th Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 8-9-1,Bottom of the 4th Red Sox Batting Ahead 3-0 Athletics' Barry Zito facing 8-9-1
b4,3-0,0,"______, ______, ______",6(3-2) BCBBSX,,BOS,D. Mirabelli,B. Zito,2%,86%,Single to LF (Line Drive)
b4,3-0,0,"D. Mirabelli, ______, ______",5(2-2) BCCBX,,BOS,B. Mueller,B. Zito,3%,89%,Single to LF (Ground Ball); D. Mirabelli to 2B
b4,3-0,0,"B. Mueller, D. Mirabelli, ______",4(0-2) LCFX,,BOS,J. Damon,B. Zito,3%,92%,Single to CF (Fly Ball); D. Mirabelli to 3B; B. Mueller to 2B
b4,3-0,0,"J. Damon, B. Mueller, D. Mirabelli",6(3-2) FBBBSB,R,BOS,M. Bellhorn,B. Zito,3%,95%,Walk; D. Mirabelli Scores; B. Mueller to 3B; J. Damon to 2B
b4,4-0,0,"M. Bellhorn, J. Damon, B. Mueller",5(1-2) SBFFX,O,BOS,D. Ortiz,B. Zito,-2%,93%,Flyball: LF (Short LF)
b4,4-0,1,"M. Bellhorn, J. Damon, B. Mueller",5(3-1) BCBBB,R,BOS,M. Ramirez,B. Zito,3%,96%,Walk; B. Mueller Scores; J. Damon to 3B; M. Bellhorn to 2B
b4,5-0,1,"M. Ramirez, M. Bellhorn, J. Damon",3(1-1) BCX,O,BOS,N. Garciaparra,B. Zito,-2%,94%,Lineout: 3B
b4,5-0,2,"M. Ramirez, M. Bellhorn, J. Damon",2(0-1) CX,RR,BOS,K. Millar,B. Zito,4%,98%,Double to LF (Line Drive to LF Line); J. Damon Scores; M. Bellhorn Scores; M. Ramirez to 3B
b4,7-0,2,"______, K. Millar, M. Ramirez",3(1-1) FBX,O,BOS,T. Nixon,B. Zito,-1%,97%,Flyball: CF (Deep CF)
,,,,,,,,,4 runs 4 hits 0 errors 2 LOB. Athletics 0 Red Sox 7.,4 runs 4 hits 0 errors 2 LOB. Athletics 0 Red Sox 7.,4 runs 4 hits 0 errors 2 LOB. Athletics 0 Red Sox 7.
Top of the 5th Athletics Batting Behind 0-7 Red Sox' Tim Wakefield facing 5-6-7,Top of the 5th Athletics Batting Behind 0-7 Red Sox' Tim Wakefield facing 5-6-7,Top of the 5th Athletics Batting Behind 0-7 Red Sox' Tim Wakefield facing 5-6-7,,Top of the 5th Athletics Batting Behind 0-7 Red Sox' Tim Wakefield facing 5-6-7,Top of the 5th Athletics Batting Behind 0-7 Red Sox' Tim Wakefield facing 5-6-7,Top of the 5th Athletics Batting Behind 0-7 Red Sox' Tim Wakefield facing 5-6-7,Top of the 5th Athletics Batting Behind 0-7 Red Sox' Tim Wakefield facing 5-6-7,Top of the 5th Athletics Batting Behind 0-7 Red Sox' Tim Wakefield facing 5-6-7,Top of the 5th Athletics Batting Behind 0-7 Red Sox' Tim Wakefield facing 5-6-7,Top of the 5th Athletics Batting Behind 0-7 Red Sox' Tim Wakefield facing 5-6-7,Top of the 5th Athletics Batting Behind 0-7 Red Sox' Tim Wakefield facing 5-6-7
t5,0-7,0,"______, ______, ______",4(1-2) BCFS,O,OAK,E. Durazo,T. Wakefield,1%,98%,Strikeout Swinging
t5,0-7,1,"______, ______, ______",4(1-2) CBSS,O,OAK,B. Crosby,T. Wakefield,0%,98%,Strikeout Swinging
t5,0-7,2,"______, ______, ______",1(0-0) X,,OAK,D. Miller,T. Wakefield,-0%,98%,Single to CF (Line Drive)
t5,0-7,2,"D. Miller, ______, ______",3(0-2) CSX,,OAK,E. Byrnes,T. Wakefield,-1%,97%,Single to RF (Ground Ball); D. Miller to 2B
t5,0-7,2,"E. Byrnes, D. Miller, ______",2(1-0) BX,O,OAK,M. Scutaro,T. Wakefield,1%,98%,Flyball: RF
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Athletics 0 Red Sox 7.,0 runs 2 hits 0 errors 2 LOB. Athletics 0 Red Sox 7.,0 runs 2 hits 0 errors 2 LOB. Athletics 0 Red Sox 7.
Bottom of the 5th Red Sox Batting Ahead 7-0 Athletics' Justin Lehr facing 8-9-1,Bottom of the 5th Red Sox Batting Ahead 7-0 Athletics' Justin Lehr facing 8-9-1,Bottom of the 5th Red Sox Batting Ahead 7-0 Athletics' Justin Lehr facing 8-9-1,,Bottom of the 5th Red Sox Batting Ahead 7-0 Athletics' Justin Lehr facing 8-9-1,Bottom of the 5th Red Sox Batting Ahead 7-0 Athletics' Justin Lehr facing 8-9-1,Bottom of the 5th Red Sox Batting Ahead 7-0 Athletics' Justin Lehr facing 8-9-1,Bottom of the 5th Red Sox Batting Ahead 7-0 Athletics' Justin Lehr facing 8-9-1,Bottom of the 5th Red Sox Batting Ahead 7-0 Athletics' Justin Lehr facing 8-9-1,Bottom of the 5th Red Sox Batting Ahead 7-0 Athletics' Justin Lehr facing 8-9-1,Bottom of the 5th Red Sox Batting Ahead 7-0 Athletics' Justin Lehr facing 8-9-1,Bottom of the 5th Red Sox Batting Ahead 7-0 Athletics' Justin Lehr facing 8-9-1
,,,,,,,,,Justin Lehr replaces Barry Zito pitching,Justin Lehr replaces Barry Zito pitching,Justin Lehr replaces Barry Zito pitching
b5,7-0,0,"______, ______, ______",4(1-2) .CBCX,,BOS,D. Mirabelli,J. Lehr,0%,99%,Single to 2B (Ground Ball)
b5,7-0,0,"D. Mirabelli, ______, ______",5(3-1) BFBBB,,BOS,B. Mueller,J. Lehr,0%,99%,Walk; D. Mirabelli to 2B
b5,7-0,0,"B. Mueller, D. Mirabelli, ______",3(0-2) CSX,,BOS,J. Damon,J. Lehr,0%,99%,Single to RF (Line Drive); D. Mirabelli to 3B; B. Mueller to 2B
b5,7-0,0,"J. Damon, B. Mueller, D. Mirabelli",3(1-1) FBX,R,BOS,M. Bellhorn,J. Lehr,0%,100%,Single to 1B (Ground Ball); D. Mirabelli Scores; B. Mueller to 3B; J. Damon to 2B
b5,8-0,0,"M. Bellhorn, J. Damon, B. Mueller",4(1-2) FBSX,O,BOS,D. Ortiz,J. Lehr,-0%,99%,Popfly: SS
b5,8-0,1,"M. Bellhorn, J. Damon, B. Mueller",4(1-2) FFBX,RO,BOS,M. Ramirez,J. Lehr,0%,100%,Groundout: 1B unassisted; B. Mueller Scores; J. Damon to 3B; M. Bellhorn to 2B
b5,9-0,2,"______, M. Bellhorn, J. Damon",3(1-1) FBX,RR,BOS,N. Garciaparra,J. Lehr,0%,100%,Single to CF (Line Drive); J. Damon Scores; M. Bellhorn Scores
b5,11-0,2,"N. Garciaparra, ______, ______",4(2-1) BFBX,,BOS,K. Millar,J. Lehr,0%,100%,Double to LF (Fly Ball to Deep LF-CF); N. Garciaparra to 3B
,,,,,,,,,Justin Duchscherer replaces Justin Lehr pitching,Justin Duchscherer replaces Justin Lehr pitching,Justin Duchscherer replaces Justin Lehr pitching
b5,11-0,2,"______, K. Millar, N. Garciaparra",2(0-1) .CX,O,BOS,T. Nixon,J. Duchscherer,0%,100%,Flyball: RF
,,,,,,,,,4 runs 5 hits 0 errors 2 LOB. Athletics 0 Red Sox 11.,4 runs 5 hits 0 errors 2 LOB. Athletics 0 Red Sox 11.,4 runs 5 hits 0 errors 2 LOB. Athletics 0 Red Sox 11.
Top of the 6th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 1-2-3,Top of the 6th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 1-2-3,Top of the 6th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 1-2-3,,Top of the 6th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 1-2-3,Top of the 6th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 1-2-3,Top of the 6th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 1-2-3,Top of the 6th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 1-2-3,Top of the 6th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 1-2-3,Top of the 6th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 1-2-3,Top of the 6th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 1-2-3,Top of the 6th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 1-2-3
t6,0-11,0,"______, ______, ______",4(1-2) CFBX,O,OAK,M. Kotsay,T. Wakefield,0%,100%,Groundout: 2B-1B
,,,,,,,,,Ramon Castro pinch hits for Mark McLemore (3B) batting 2nd,Ramon Castro pinch hits for Mark McLemore (3B) batting 2nd,Ramon Castro pinch hits for Mark McLemore (3B) batting 2nd
t6,0-11,1,"______, ______, ______",7(3-2) .FFBBFBX,O,OAK,R. Castro,T. Wakefield,0%,100%,Groundout: SS-1B
,,,,,,,,,Eric Karros pinch hits for Scott Hatteberg (1B) batting 3rd,Eric Karros pinch hits for Scott Hatteberg (1B) batting 3rd,Eric Karros pinch hits for Scott Hatteberg (1B) batting 3rd
t6,0-11,2,"______, ______, ______",1(0-0) .X,O,OAK,E. Karros,T. Wakefield,0%,100%,Groundout: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Athletics 0 Red Sox 11.,0 runs 0 hits 0 errors 0 LOB. Athletics 0 Red Sox 11.,0 runs 0 hits 0 errors 0 LOB. Athletics 0 Red Sox 11.
Bottom of the 6th Red Sox Batting Ahead 11-0 Athletics' Justin Duchscherer facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 11-0 Athletics' Justin Duchscherer facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 11-0 Athletics' Justin Duchscherer facing 8-9-1,,Bottom of the 6th Red Sox Batting Ahead 11-0 Athletics' Justin Duchscherer facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 11-0 Athletics' Justin Duchscherer facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 11-0 Athletics' Justin Duchscherer facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 11-0 Athletics' Justin Duchscherer facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 11-0 Athletics' Justin Duchscherer facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 11-0 Athletics' Justin Duchscherer facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 11-0 Athletics' Justin Duchscherer facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 11-0 Athletics' Justin Duchscherer facing 8-9-1
,,,,,,,,,Eric Karros moves from PH to 1BRamon Castro moves from PH to 3B,Eric Karros moves from PH to 1BRamon Castro moves from PH to 3B,Eric Karros moves from PH to 1BRamon Castro moves from PH to 3B
b6,11-0,0,"______, ______, ______",7(3-2) ..BBCFFBS,O,BOS,D. Mirabelli,J. Duchscherer,0%,100%,Strikeout Swinging
b6,11-0,1,"______, ______, ______",2(0-1) CX,O,BOS,B. Mueller,J. Duchscherer,0%,100%,Groundout: 1B unassisted
b6,11-0,2,"______, ______, ______",2(0-1) CX,,BOS,J. Damon,J. Duchscherer,0%,100%,Single to CF (Ground Ball)
b6,11-0,2,"J. Damon, ______, ______",4(2-1) BC*BX,,BOS,M. Bellhorn,J. Duchscherer,0%,100%,Single to RF (Ground Ball thru RF Line); J. Damon to 3B
b6,11-0,2,"M. Bellhorn, ______, J. Damon",2(0-1) SX,O,BOS,D. Ortiz,J. Duchscherer,0%,100%,Groundout: 1B-P
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Athletics 0 Red Sox 11.,0 runs 2 hits 0 errors 2 LOB. Athletics 0 Red Sox 11.,0 runs 2 hits 0 errors 2 LOB. Athletics 0 Red Sox 11.
Top of the 7th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 4-5-6,Top of the 7th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 4-5-6,Top of the 7th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 4-5-6,,Top of the 7th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 4-5-6,Top of the 7th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 4-5-6,Top of the 7th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 4-5-6,Top of the 7th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 4-5-6,Top of the 7th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 4-5-6,Top of the 7th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 4-5-6,Top of the 7th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 4-5-6,Top of the 7th Athletics Batting Behind 0-11 Red Sox' Tim Wakefield facing 4-5-6
t7,0-11,0,"______, ______, ______",5(2-2) CFBBC,O,OAK,J. Dye,T. Wakefield,0%,100%,Strikeout Looking
t7,0-11,1,"______, ______, ______",5(2-2) BSBCC,O,OAK,E. Durazo,T. Wakefield,0%,100%,Strikeout Looking
t7,0-11,2,"______, ______, ______",8(3-2) CFFBFBBB,,OAK,B. Crosby,T. Wakefield,-0%,100%,Walk
t7,0-11,2,"B. Crosby, ______, ______",3(0-2) CFX,O,OAK,D. Miller,T. Wakefield,0%,100%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Athletics 0 Red Sox 11.,0 runs 0 hits 0 errors 1 LOB. Athletics 0 Red Sox 11.,0 runs 0 hits 0 errors 1 LOB. Athletics 0 Red Sox 11.
