Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b1,0-2,2,"______, ______, ______",5(2-2) SSBBX,O,BOS,K. Millar,C. Sabathia,-1%,32%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 0.
Top of the 2nd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 2nd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 2nd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 8-9-1,,Top of the 2nd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 2nd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 2nd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 2nd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 2nd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 2nd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 2nd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 8-9-1,Top of the 2nd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 8-9-1
t2,2-0,0,"______, ______, ______",5(2-2) BCCBS,O,CLE,L. Merloni,P. Martinez,2%,34%,Strikeout Swinging
t2,2-0,1,"______, ______, ______",1(0-0) X,,CLE,C. Crisp,P. Martinez,-2%,32%,Single to CF (Line Drive)
t2,2-0,1,"C. Crisp, ______, ______",4(1-2) B1CFS,O,CLE,M. Lawton,P. Martinez,2%,34%,Strikeout Swinging
t2,2-0,2,"C. Crisp, ______, ______",3(1-1) CB11>X,,CLE,O. Vizquel,P. Martinez,-2%,32%,Single to CF (Ground Ball); C. Crisp to 3B
t2,2-0,2,"O. Vizquel, ______, C. Crisp",4(1-2) BFF>B,,CLE,J. Gerut,P. Martinez,-1%,31%,O. Vizquel Steals 2B
t2,2-0,2,"______, O. Vizquel, C. Crisp",8(3-2) BFF>B.FFBB,,CLE,J. Gerut,P. Martinez,-1%,30%,Walk
t2,2-0,2,"J. Gerut, O. Vizquel, C. Crisp",3(0-2) CFS,O,CLE,V. Martinez,P. Martinez,6%,36%,Strikeout Swinging
,,,,,,,,,0 runs 2 hits 0 errors 3 LOB. Indians 2 Red Sox 0.,0 runs 2 hits 0 errors 3 LOB. Indians 2 Red Sox 0.,0 runs 2 hits 0 errors 3 LOB. Indians 2 Red Sox 0.
Bottom of the 2nd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 4-5-6,Bottom of the 2nd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 4-5-6,Bottom of the 2nd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 4-5-6,,Bottom of the 2nd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 4-5-6,Bottom of the 2nd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 4-5-6,Bottom of the 2nd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 4-5-6,Bottom of the 2nd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 4-5-6,Bottom of the 2nd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 4-5-6,Bottom of the 2nd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 4-5-6,Bottom of the 2nd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 4-5-6,Bottom of the 2nd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 4-5-6
b2,0-2,0,"______, ______, ______",5(2-2) BCBFS,O,BOS,M. Ramirez,C. Sabathia,-3%,34%,Strikeout Swinging
b2,0-2,1,"______, ______, ______",3(1-1) BFH,,BOS,J. Varitek,C. Sabathia,3%,36%,Hit By Pitch
b2,0-2,1,"J. Varitek, ______, ______",2(0-1) CX,O,BOS,D. Ortiz,C. Sabathia,-3%,33%,Groundout: 2B-SS/Forceout at 2B
b2,0-2,2,"D. Ortiz, ______, ______",2(1-0) BX,O,BOS,B. Mueller,C. Sabathia,-3%,30%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Indians 2 Red Sox 0.,0 runs 0 hits 0 errors 1 LOB. Indians 2 Red Sox 0.,0 runs 0 hits 0 errors 1 LOB. Indians 2 Red Sox 0.
Top of the 3rd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 3rd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 3rd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 5-6-7,,Top of the 3rd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 3rd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 3rd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 3rd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 3rd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 3rd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 3rd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 5-6-7,Top of the 3rd Indians Batting Ahead 2-0 Red Sox' Pedro Martinez facing 5-6-7
t3,2-0,0,"______, ______, ______",6(1-2) SBCFFX,O,CLE,T. Hafner,P. Martinez,2%,32%,Flyball: CF
t3,2-0,1,"______, ______, ______",8(3-2) BBCCFBFC,O,CLE,R. Belliard,P. Martinez,1%,34%,Strikeout Looking
t3,2-0,2,"______, ______, ______",2(0-1) SX,O,CLE,B. Broussard,P. Martinez,1%,35%,Groundout: 3B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 0.
Bottom of the 3rd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 8-9-1,,Bottom of the 3rd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-2 Indians' CC Sabathia facing 8-9-1
b3,0-2,0,"______, ______, ______",2(0-1) FX,R,BOS,G. Kapler,C. Sabathia,10%,45%,Home Run (Line Drive)
b3,1-2,0,"______, ______, ______",4(1-2) CCBX,O,BOS,P. Reese,C. Sabathia,-3%,42%,Groundout: 2B-1B
b3,1-2,1,"______, ______, ______",3(2-0) BBX,O,BOS,J. Damon,C. Sabathia,-2%,40%,Groundout: 2B-1B
b3,1-2,2,"______, ______, ______",3(1-1) CBX,,BOS,M. Bellhorn,C. Sabathia,3%,43%,Double to CF (Fly Ball to Deep LF-CF)
b3,1-2,2,"______, M. Bellhorn, ______",3(1-1) CBX,O,BOS,K. Millar,C. Sabathia,-4%,39%,Flyball: RF (Short CF-RF)
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Indians 2 Red Sox 1.,1 run 2 hits 0 errors 1 LOB. Indians 2 Red Sox 1.,1 run 2 hits 0 errors 1 LOB. Indians 2 Red Sox 1.
Top of the 4th Indians Batting Ahead 2-1 Red Sox' Pedro Martinez facing 8-9-1,Top of the 4th Indians Batting Ahead 2-1 Red Sox' Pedro Martinez facing 8-9-1,Top of the 4th Indians Batting Ahead 2-1 Red Sox' Pedro Martinez facing 8-9-1,,Top of the 4th Indians Batting Ahead 2-1 Red Sox' Pedro Martinez facing 8-9-1,Top of the 4th Indians Batting Ahead 2-1 Red Sox' Pedro Martinez facing 8-9-1,Top of the 4th Indians Batting Ahead 2-1 Red Sox' Pedro Martinez facing 8-9-1,Top of the 4th Indians Batting Ahead 2-1 Red Sox' Pedro Martinez facing 8-9-1,Top of the 4th Indians Batting Ahead 2-1 Red Sox' Pedro Martinez facing 8-9-1,Top of the 4th Indians Batting Ahead 2-1 Red Sox' Pedro Martinez facing 8-9-1,Top of the 4th Indians Batting Ahead 2-1 Red Sox' Pedro Martinez facing 8-9-1,Top of the 4th Indians Batting Ahead 2-1 Red Sox' Pedro Martinez facing 8-9-1
t4,2-1,0,"______, ______, ______",2(0-1) CX,O,CLE,L. Merloni,P. Martinez,3%,41%,Lineout: CF
t4,2-1,1,"______, ______, ______",3(1-1) SBX,O,CLE,C. Crisp,P. Martinez,2%,43%,Groundout: SS-1B
t4,2-1,2,"______, ______, ______",6(2-2) BCFBFS,O,CLE,M. Lawton,P. Martinez,1%,44%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 1.
Bottom of the 4th Red Sox Batting Behind 1-2 Indians' CC Sabathia facing 4-5-6,Bottom of the 4th Red Sox Batting Behind 1-2 Indians' CC Sabathia facing 4-5-6,Bottom of the 4th Red Sox Batting Behind 1-2 Indians' CC Sabathia facing 4-5-6,,Bottom of the 4th Red Sox Batting Behind 1-2 Indians' CC Sabathia facing 4-5-6,Bottom of the 4th Red Sox Batting Behind 1-2 Indians' CC Sabathia facing 4-5-6,Bottom of the 4th Red Sox Batting Behind 1-2 Indians' CC Sabathia facing 4-5-6,Bottom of the 4th Red Sox Batting Behind 1-2 Indians' CC Sabathia facing 4-5-6,Bottom of the 4th Red Sox Batting Behind 1-2 Indians' CC Sabathia facing 4-5-6,Bottom of the 4th Red Sox Batting Behind 1-2 Indians' CC Sabathia facing 4-5-6,Bottom of the 4th Red Sox Batting Behind 1-2 Indians' CC Sabathia facing 4-5-6,Bottom of the 4th Red Sox Batting Behind 1-2 Indians' CC Sabathia facing 4-5-6
b4,1-2,0,"______, ______, ______",6(3-2) BBBCCB,,BOS,M. Ramirez,C. Sabathia,5%,49%,Walk
b4,1-2,0,"M. Ramirez, ______, ______",5(2-2) BSBS>B,O,BOS,J. Varitek,C. Sabathia,-8%,41%,M. Ramirez Caught Stealing 2B (C-2B)
b4,1-2,1,"______, ______, ______",6(3-2) BSBS>B.S,O,BOS,J. Varitek,C. Sabathia,-2%,39%,Strikeout Swinging
b4,1-2,2,"______, ______, ______",3(1-1) CBX,R,BOS,D. Ortiz,C. Sabathia,12%,51%,Home Run (Fly Ball)
b4,2-2,2,"______, ______, ______",4(1-2) BCFX,,BOS,B. Mueller,C. Sabathia,2%,53%,Single to RF (Line Drive)
b4,2-2,2,"B. Mueller, ______, ______",2(1-0) BX,,BOS,G. Kapler,C. Sabathia,2%,55%,Single to SS (Ground Ball); B. Mueller to 2B
b4,2-2,2,"G. Kapler, B. Mueller, ______",1(0-0) X,O,BOS,P. Reese,C. Sabathia,-5%,50%,Flyball: CF
,,,,,,,,,1 run 3 hits 0 errors 2 LOB. Indians 2 Red Sox 2.,1 run 3 hits 0 errors 2 LOB. Indians 2 Red Sox 2.,1 run 3 hits 0 errors 2 LOB. Indians 2 Red Sox 2.
Top of the 5th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 2-3-4,Top of the 5th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 2-3-4,Top of the 5th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 2-3-4,,Top of the 5th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 2-3-4,Top of the 5th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 2-3-4,Top of the 5th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 2-3-4,Top of the 5th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 2-3-4,Top of the 5th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 2-3-4,Top of the 5th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 2-3-4,Top of the 5th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 2-3-4,Top of the 5th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 2-3-4
t5,2-2,0,"______, ______, ______",4(2-1) BCBX,O,CLE,O. Vizquel,P. Martinez,3%,53%,Flyball: LF
t5,2-2,1,"______, ______, ______",5(3-1) BBBCX,O,CLE,J. Gerut,P. Martinez,2%,56%,Flyball: CF
t5,2-2,2,"______, ______, ______",3(2-0) BBX,O,CLE,V. Martinez,P. Martinez,2%,57%,Flyball: RF (CF-RF)
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 2.
Bottom of the 5th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,Bottom of the 5th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,Bottom of the 5th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,,Bottom of the 5th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,Bottom of the 5th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,Bottom of the 5th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,Bottom of the 5th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,Bottom of the 5th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,Bottom of the 5th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,Bottom of the 5th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,Bottom of the 5th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3
b5,2-2,0,"______, ______, ______",4(1-2) CBCX,O,BOS,J. Damon,C. Sabathia,-3%,54%,Groundout: 1B unassisted
b5,2-2,1,"______, ______, ______",6(3-2) BBFFBB,,BOS,M. Bellhorn,C. Sabathia,3%,57%,Walk
b5,2-2,1,"M. Bellhorn, ______, ______",1(0-0) X,O,BOS,K. Millar,C. Sabathia,-4%,53%,Flyball: LF
b5,2-2,2,"M. Bellhorn, ______, ______",5(1-2) CSFBX,O,BOS,M. Ramirez,C. Sabathia,-3%,50%,Groundout: 3B-1B
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Indians 2 Red Sox 2.,0 runs 0 hits 0 errors 1 LOB. Indians 2 Red Sox 2.,0 runs 0 hits 0 errors 1 LOB. Indians 2 Red Sox 2.
Top of the 6th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 5-6-7,Top of the 6th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 5-6-7,Top of the 6th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 5-6-7,,Top of the 6th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 5-6-7,Top of the 6th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 5-6-7,Top of the 6th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 5-6-7,Top of the 6th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 5-6-7,Top of the 6th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 5-6-7,Top of the 6th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 5-6-7,Top of the 6th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 5-6-7,Top of the 6th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 5-6-7
t6,2-2,0,"______, ______, ______",5(2-2) BSBCS,O,CLE,T. Hafner,P. Martinez,4%,54%,Strikeout Swinging
t6,2-2,1,"______, ______, ______",3(2-0) BBX,O,CLE,R. Belliard,P. Martinez,3%,56%,Flyball: CF
t6,2-2,2,"______, ______, ______",5(2-2) CBBFS,O,CLE,B. Broussard,P. Martinez,2%,58%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 2.
Bottom of the 6th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 5-6-7,Bottom of the 6th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 5-6-7,Bottom of the 6th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 5-6-7,,Bottom of the 6th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 5-6-7,Bottom of the 6th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 5-6-7,Bottom of the 6th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 5-6-7,Bottom of the 6th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 5-6-7,Bottom of the 6th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 5-6-7,Bottom of the 6th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 5-6-7,Bottom of the 6th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 5-6-7,Bottom of the 6th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 5-6-7
b6,2-2,0,"______, ______, ______",7(3-2) BCSBBFB,,BOS,J. Varitek,C. Sabathia,5%,63%,Walk
b6,2-2,0,"J. Varitek, ______, ______",3(1-1) CBX,,BOS,D. Ortiz,C. Sabathia,7%,70%,Single to LF (Line Drive); J. Varitek to 2B
b6,2-2,0,"D. Ortiz, J. Varitek, ______",5(3-1) BBBCX,O,BOS,B. Mueller,C. Sabathia,-7%,63%,Popfly: 2B
b6,2-2,1,"D. Ortiz, J. Varitek, ______",3(1-1) BCX,O,BOS,G. Kapler,C. Sabathia,-4%,59%,Groundout: P-1B; J. Varitek to 3B; D. Ortiz to 2B
b6,2-2,2,"______, D. Ortiz, J. Varitek",5(2-2) CFBBX,O,BOS,P. Reese,C. Sabathia,-9%,50%,Lineout: RF (Short RF)
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Indians 2 Red Sox 2.,0 runs 1 hit 0 errors 2 LOB. Indians 2 Red Sox 2.,0 runs 1 hit 0 errors 2 LOB. Indians 2 Red Sox 2.
Top of the 7th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 8-9-1,Top of the 7th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 8-9-1,Top of the 7th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 8-9-1,,Top of the 7th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 8-9-1,Top of the 7th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 8-9-1,Top of the 7th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 8-9-1,Top of the 7th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 8-9-1,Top of the 7th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 8-9-1,Top of the 7th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 8-9-1,Top of the 7th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 8-9-1,Top of the 7th Indians Batting Tied 2-2 Red Sox' Pedro Martinez facing 8-9-1
t7,2-2,0,"______, ______, ______",3(2-0) BBX,O,CLE,L. Merloni,P. Martinez,4%,54%,Groundout: SS-1B
t7,2-2,1,"______, ______, ______",6(3-2) BFBFBS,O,CLE,C. Crisp,P. Martinez,3%,57%,Strikeout Swinging
t7,2-2,2,"______, ______, ______",3(1-1) BCX,O,CLE,M. Lawton,P. Martinez,2%,60%,Groundout: 1B-P
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 2.
Bottom of the 7th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,Bottom of the 7th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,Bottom of the 7th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,,Bottom of the 7th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,Bottom of the 7th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,Bottom of the 7th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,Bottom of the 7th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,Bottom of the 7th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,Bottom of the 7th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,Bottom of the 7th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3,Bottom of the 7th Red Sox Batting Tied 2-2 Indians' CC Sabathia facing 1-2-3
b7,2-2,0,"______, ______, ______",2(0-1) CX,O,BOS,J. Damon,C. Sabathia,-4%,55%,Flyball: CF
b7,2-2,1,"______, ______, ______",5(2-2) CBBFX,O,BOS,M. Bellhorn,C. Sabathia,-3%,52%,Groundout: 3B-1B
b7,2-2,2,"______, ______, ______",5(2-2) BCFBS,O,BOS,K. Millar,C. Sabathia,-2%,50%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Indians 2 Red Sox 2.
Top of the 8th Indians Batting Tied 2-2 Red Sox' Alan Embree facing 2-3-4,Top of the 8th Indians Batting Tied 2-2 Red Sox' Alan Embree facing 2-3-4,Top of the 8th Indians Batting Tied 2-2 Red Sox' Alan Embree facing 2-3-4,,Top of the 8th Indians Batting Tied 2-2 Red Sox' Alan Embree facing 2-3-4,Top of the 8th Indians Batting Tied 2-2 Red Sox' Alan Embree facing 2-3-4,Top of the 8th Indians Batting Tied 2-2 Red Sox' Alan Embree facing 2-3-4,Top of the 8th Indians Batting Tied 2-2 Red Sox' Alan Embree facing 2-3-4,Top of the 8th Indians Batting Tied 2-2 Red Sox' Alan Embree facing 2-3-4,Top of the 8th Indians Batting Tied 2-2 Red Sox' Alan Embree facing 2-3-4,Top of the 8th Indians Batting Tied 2-2 Red Sox' Alan Embree facing 2-3-4,Top of the 8th Indians Batting Tied 2-2 Red Sox' Alan Embree facing 2-3-4
,,,,,,,,,Alan Embree replaces Pedro Martinez pitching,Alan Embree replaces Pedro Martinez pitching,Alan Embree replaces Pedro Martinez pitching
t8,2-2,0,"______, ______, ______",2(0-1) .CX,O,CLE,O. Vizquel,A. Embree,5%,55%,Groundout: SS-1B
t8,2-2,1,"______, ______, ______",5(3-1) FBBBX,O,CLE,J. Gerut,A. Embree,4%,59%,Groundout: 1B unassisted
t8,2-2,2,"______, ______, ______",3(1-1) BFX,R,CLE,V. Martinez,A. Embree,-27%,32%,Home Run (Fly Ball to LF-CF)
t8,3-2,2,"______, ______, ______",5(2-2) BCBFX,O,CLE,T. Hafner,A. Embree,2%,34%,Foul Popfly: 3B (3B Foul)
,,,,,,,,,1 run 1 hit 0 errors 0 LOB. Indians 3 Red Sox 2.,1 run 1 hit 0 errors 0 LOB. Indians 3 Red Sox 2.,1 run 1 hit 0 errors 0 LOB. Indians 3 Red Sox 2.
