Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' Ryan Drese facing 2-3-4,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' Ryan Drese facing 2-3-4,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' Ryan Drese facing 2-3-4,,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' Ryan Drese facing 2-3-4,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' Ryan Drese facing 2-3-4,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' Ryan Drese facing 2-3-4,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' Ryan Drese facing 2-3-4,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' Ryan Drese facing 2-3-4,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' Ryan Drese facing 2-3-4,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' Ryan Drese facing 2-3-4,Bottom of the 3rd Red Sox Batting Ahead 1-0 Rangers' Ryan Drese facing 2-3-4
b3,1-0,0,"______, ______, ______",2(1-0) BX,O,BOS,M. Bellhorn,R. Drese,-2%,64%,Groundout: 1B unassisted
b3,1-0,1,"______, ______, ______",5(1-2) FBFFX,,BOS,M. Ramirez,R. Drese,2%,66%,Single to CF (Line Drive to Deep CF)
b3,1-0,1,"M. Ramirez, ______, ______",5(2-2) FBBFX,,BOS,D. Ortiz,R. Drese,7%,74%,Double to LF (Fly Ball); M. Ramirez to 3B
b3,1-0,1,"______, D. Ortiz, M. Ramirez",5(3-1) BCBBI,,BOS,J. Varitek,R. Drese,1%,74%,Intentional Walk
b3,1-0,1,"J. Varitek, D. Ortiz, M. Ramirez",7(3-2) FFBFBBB,R,BOS,K. Millar,R. Drese,7%,82%,Walk; M. Ramirez Scores; D. Ortiz to 3B; J. Varitek to 2B
b3,2-0,1,"K. Millar, J. Varitek, D. Ortiz",3(0-2) FCX,RO,BOS,O. Cabrera,R. Drese,1%,82%,Flyball: CF/Sacrifice Fly; D. Ortiz Scores; J. Varitek to 3B
b3,3-0,2,"K. Millar, ______, J. Varitek",6(3-2) BFBBF>B,,BOS,B. Mueller,R. Drese,1%,83%,Walk; K. Millar to 2B
b3,3-0,2,"B. Mueller, K. Millar, J. Varitek",3(2-0) BBX,O,BOS,G. Kapler,R. Drese,-4%,79%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,2 runs 2 hits 0 errors 3 LOB. Rangers 0 Red Sox 3.,2 runs 2 hits 0 errors 3 LOB. Rangers 0 Red Sox 3.,2 runs 2 hits 0 errors 3 LOB. Rangers 0 Red Sox 3.
Top of the 4th Rangers Batting Behind 0-3 Red Sox' Curt Schilling facing 1-2-3,Top of the 4th Rangers Batting Behind 0-3 Red Sox' Curt Schilling facing 1-2-3,Top of the 4th Rangers Batting Behind 0-3 Red Sox' Curt Schilling facing 1-2-3,,Top of the 4th Rangers Batting Behind 0-3 Red Sox' Curt Schilling facing 1-2-3,Top of the 4th Rangers Batting Behind 0-3 Red Sox' Curt Schilling facing 1-2-3,Top of the 4th Rangers Batting Behind 0-3 Red Sox' Curt Schilling facing 1-2-3,Top of the 4th Rangers Batting Behind 0-3 Red Sox' Curt Schilling facing 1-2-3,Top of the 4th Rangers Batting Behind 0-3 Red Sox' Curt Schilling facing 1-2-3,Top of the 4th Rangers Batting Behind 0-3 Red Sox' Curt Schilling facing 1-2-3,Top of the 4th Rangers Batting Behind 0-3 Red Sox' Curt Schilling facing 1-2-3,Top of the 4th Rangers Batting Behind 0-3 Red Sox' Curt Schilling facing 1-2-3
t4,0-3,0,"______, ______, ______",1(0-0) X,O,TEX,E. Young,C. Schilling,2%,82%,Flyball: CF
t4,0-3,1,"______, ______, ______",7(3-2) CCBBFBX,R,TEX,M. Young,C. Schilling,-8%,74%,Home Run (Fly Ball to LF-CF)
t4,1-3,1,"______, ______, ______",2(1-0) BX,O,TEX,H. Blalock,C. Schilling,2%,76%,Groundout: 1B unassisted
t4,1-3,2,"______, ______, ______",5(2-2) FSBBS,O,TEX,M. Teixeira,C. Schilling,1%,77%,Strikeout Swinging
,,,,,,,,,1 run 1 hit 0 errors 0 LOB. Rangers 1 Red Sox 3.,1 run 1 hit 0 errors 0 LOB. Rangers 1 Red Sox 3.,1 run 1 hit 0 errors 0 LOB. Rangers 1 Red Sox 3.
Bottom of the 4th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 1-2-3,Bottom of the 4th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 1-2-3,Bottom of the 4th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 1-2-3,,Bottom of the 4th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 1-2-3,Bottom of the 4th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 1-2-3,Bottom of the 4th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 1-2-3,Bottom of the 4th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 1-2-3,Bottom of the 4th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 1-2-3,Bottom of the 4th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 1-2-3,Bottom of the 4th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 1-2-3,Bottom of the 4th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 1-2-3
b4,3-1,0,"______, ______, ______",3(1-1) LBX,O,BOS,D. Roberts,R. Drese,-2%,75%,Groundout: 1B unassisted
b4,3-1,1,"______, ______, ______",2(1-0) BX,O,BOS,M. Bellhorn,R. Drese,-1%,74%,Groundout: 2B-1B
b4,3-1,2,"______, ______, ______",3(0-2) SCX,O,BOS,M. Ramirez,R. Drese,-1%,73%,Flyball: RF (CF-RF)
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Rangers 1 Red Sox 3.,0 runs 0 hits 0 errors 0 LOB. Rangers 1 Red Sox 3.,0 runs 0 hits 0 errors 0 LOB. Rangers 1 Red Sox 3.
Top of the 5th Rangers Batting Behind 1-3 Red Sox' Curt Schilling facing 5-6-7,Top of the 5th Rangers Batting Behind 1-3 Red Sox' Curt Schilling facing 5-6-7,Top of the 5th Rangers Batting Behind 1-3 Red Sox' Curt Schilling facing 5-6-7,,Top of the 5th Rangers Batting Behind 1-3 Red Sox' Curt Schilling facing 5-6-7,Top of the 5th Rangers Batting Behind 1-3 Red Sox' Curt Schilling facing 5-6-7,Top of the 5th Rangers Batting Behind 1-3 Red Sox' Curt Schilling facing 5-6-7,Top of the 5th Rangers Batting Behind 1-3 Red Sox' Curt Schilling facing 5-6-7,Top of the 5th Rangers Batting Behind 1-3 Red Sox' Curt Schilling facing 5-6-7,Top of the 5th Rangers Batting Behind 1-3 Red Sox' Curt Schilling facing 5-6-7,Top of the 5th Rangers Batting Behind 1-3 Red Sox' Curt Schilling facing 5-6-7,Top of the 5th Rangers Batting Behind 1-3 Red Sox' Curt Schilling facing 5-6-7
t5,1-3,0,"______, ______, ______",3(0-2) CFX,O,TEX,A. Soriano,C. Schilling,3%,76%,Groundout: 3B-1B
t5,1-3,1,"______, ______, ______",1(0-0) X,,TEX,G. Matthews,C. Schilling,-3%,73%,Single to 3B (Ground Ball)
t5,1-3,1,"G. Matthews, ______, ______",5(2-2) BBFC1>F111,O,TEX,K. Mench,C. Schilling,5%,79%,G. Matthews Picked off 1B (P-1B)
t5,1-3,2,"______, ______, ______",6(2-2) BBFC1>F111.S,O,TEX,K. Mench,C. Schilling,1%,80%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 0 LOB. Rangers 1 Red Sox 3.,0 runs 1 hit 0 errors 0 LOB. Rangers 1 Red Sox 3.,0 runs 1 hit 0 errors 0 LOB. Rangers 1 Red Sox 3.
Bottom of the 5th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 4-5-6,Bottom of the 5th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 4-5-6,Bottom of the 5th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 4-5-6,,Bottom of the 5th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 4-5-6,Bottom of the 5th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 4-5-6,Bottom of the 5th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 4-5-6,Bottom of the 5th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 4-5-6,Bottom of the 5th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 4-5-6,Bottom of the 5th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 4-5-6,Bottom of the 5th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 4-5-6,Bottom of the 5th Red Sox Batting Ahead 3-1 Rangers' Ryan Drese facing 4-5-6
b5,3-1,0,"______, ______, ______",4(3-0) BBBX,R,BOS,D. Ortiz,R. Drese,7%,87%,Home Run (Fly Ball)
b5,4-1,0,"______, ______, ______",5(2-2) BBCFX,O,BOS,J. Varitek,R. Drese,-1%,86%,Lineout: P
b5,4-1,1,"______, ______, ______",3(1-1) FBX,,BOS,K. Millar,R. Drese,1%,87%,Single to LF (Ground Ball)
b5,4-1,1,"K. Millar, ______, ______",1(0-0) 1X,O,BOS,O. Cabrera,R. Drese,-1%,86%,Groundout: P-SS/Forceout at 2B
b5,4-1,2,"O. Cabrera, ______, ______",2(1-0) BX,O,BOS,B. Mueller,R. Drese,-1%,84%,Flyball: LF (LF-CF)
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Rangers 1 Red Sox 4.,1 run 2 hits 0 errors 1 LOB. Rangers 1 Red Sox 4.,1 run 2 hits 0 errors 1 LOB. Rangers 1 Red Sox 4.
Top of the 6th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 8-9-1,Top of the 6th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 8-9-1,Top of the 6th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 8-9-1,,Top of the 6th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 8-9-1,Top of the 6th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 8-9-1,Top of the 6th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 8-9-1,Top of the 6th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 8-9-1,Top of the 6th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 8-9-1,Top of the 6th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 8-9-1,Top of the 6th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 8-9-1,Top of the 6th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 8-9-1
t6,1-4,0,"______, ______, ______",4(2-1) CBBX,O,TEX,L. Nix,C. Schilling,3%,87%,Groundout: 2B-1B
t6,1-4,1,"______, ______, ______",7(2-2) SBCFFBS,O,TEX,R. Barajas,C. Schilling,2%,89%,Strikeout Swinging
t6,1-4,2,"______, ______, ______",6(3-2) BBSFBS,O,TEX,E. Young,C. Schilling,1%,90%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Rangers 1 Red Sox 4.,0 runs 0 hits 0 errors 0 LOB. Rangers 1 Red Sox 4.,0 runs 0 hits 0 errors 0 LOB. Rangers 1 Red Sox 4.
Bottom of the 6th Red Sox Batting Ahead 4-1 Rangers' Ryan Drese facing 9-1-2,Bottom of the 6th Red Sox Batting Ahead 4-1 Rangers' Ryan Drese facing 9-1-2,Bottom of the 6th Red Sox Batting Ahead 4-1 Rangers' Ryan Drese facing 9-1-2,,Bottom of the 6th Red Sox Batting Ahead 4-1 Rangers' Ryan Drese facing 9-1-2,Bottom of the 6th Red Sox Batting Ahead 4-1 Rangers' Ryan Drese facing 9-1-2,Bottom of the 6th Red Sox Batting Ahead 4-1 Rangers' Ryan Drese facing 9-1-2,Bottom of the 6th Red Sox Batting Ahead 4-1 Rangers' Ryan Drese facing 9-1-2,Bottom of the 6th Red Sox Batting Ahead 4-1 Rangers' Ryan Drese facing 9-1-2,Bottom of the 6th Red Sox Batting Ahead 4-1 Rangers' Ryan Drese facing 9-1-2,Bottom of the 6th Red Sox Batting Ahead 4-1 Rangers' Ryan Drese facing 9-1-2,Bottom of the 6th Red Sox Batting Ahead 4-1 Rangers' Ryan Drese facing 9-1-2
b6,4-1,0,"______, ______, ______",5(2-2) CCBBX,O,BOS,G. Kapler,R. Drese,-1%,89%,Groundout: 2B-1B
b6,4-1,1,"______, ______, ______",3(1-1) BFX,,BOS,D. Roberts,R. Drese,1%,90%,Single to LF (Ground Ball)
b6,4-1,1,"D. Roberts, ______, ______",3(0-2) CFC,O,BOS,M. Bellhorn,R. Drese,-1%,89%,Strikeout Looking
b6,4-1,2,"D. Roberts, ______, ______",4(2-1) B11BF1X,O,BOS,M. Ramirez,R. Drese,-1%,88%,Flyball: RF
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Rangers 1 Red Sox 4.,0 runs 1 hit 0 errors 1 LOB. Rangers 1 Red Sox 4.,0 runs 1 hit 0 errors 1 LOB. Rangers 1 Red Sox 4.
Top of the 7th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 2-3-4,Top of the 7th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 2-3-4,Top of the 7th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 2-3-4,,Top of the 7th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 2-3-4,Top of the 7th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 2-3-4,Top of the 7th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 2-3-4,Top of the 7th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 2-3-4,Top of the 7th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 2-3-4,Top of the 7th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 2-3-4,Top of the 7th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 2-3-4,Top of the 7th Rangers Batting Behind 1-4 Red Sox' Curt Schilling facing 2-3-4
t7,1-4,0,"______, ______, ______",4(2-1) BFBX,O,TEX,M. Young,C. Schilling,3%,90%,Popfly: 2B
t7,1-4,1,"______, ______, ______",4(1-2) BSFS,O,TEX,H. Blalock,C. Schilling,2%,92%,Strikeout Swinging
t7,1-4,2,"______, ______, ______",6(3-2) BCSBBS,O,TEX,M. Teixeira,C. Schilling,1%,93%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Rangers 1 Red Sox 4.,0 runs 0 hits 0 errors 0 LOB. Rangers 1 Red Sox 4.,0 runs 0 hits 0 errors 0 LOB. Rangers 1 Red Sox 4.
Bottom of the 7th Red Sox Batting Ahead 4-1 Rangers' R.A. Dickey facing 4-5-6,Bottom of the 7th Red Sox Batting Ahead 4-1 Rangers' R.A. Dickey facing 4-5-6,Bottom of the 7th Red Sox Batting Ahead 4-1 Rangers' R.A. Dickey facing 4-5-6,,Bottom of the 7th Red Sox Batting Ahead 4-1 Rangers' R.A. Dickey facing 4-5-6,Bottom of the 7th Red Sox Batting Ahead 4-1 Rangers' R.A. Dickey facing 4-5-6,Bottom of the 7th Red Sox Batting Ahead 4-1 Rangers' R.A. Dickey facing 4-5-6,Bottom of the 7th Red Sox Batting Ahead 4-1 Rangers' R.A. Dickey facing 4-5-6,Bottom of the 7th Red Sox Batting Ahead 4-1 Rangers' R.A. Dickey facing 4-5-6,Bottom of the 7th Red Sox Batting Ahead 4-1 Rangers' R.A. Dickey facing 4-5-6,Bottom of the 7th Red Sox Batting Ahead 4-1 Rangers' R.A. Dickey facing 4-5-6,Bottom of the 7th Red Sox Batting Ahead 4-1 Rangers' R.A. Dickey facing 4-5-6
,,,,,,,,,R.A. Dickey replaces Ryan Drese pitching,R.A. Dickey replaces Ryan Drese pitching,R.A. Dickey replaces Ryan Drese pitching
b7,4-1,0,"______, ______, ______",3(0-2) .FFS,O,BOS,D. Ortiz,R. Dickey,-1%,93%,Strikeout Swinging
b7,4-1,1,"______, ______, ______",4(1-2) FSBX,,BOS,J. Varitek,R. Dickey,1%,93%,Single to CF (Line Drive)
b7,4-1,1,"J. Varitek, ______, ______",4(1-2) BFSX,O,BOS,K. Millar,R. Dickey,-1%,92%,Popfly: 2B
b7,4-1,2,"J. Varitek, ______, ______",2(0-1) CX,,BOS,O. Cabrera,R. Dickey,1%,93%,Double to RF (Line Drive); J. Varitek to 3B
b7,4-1,2,"______, O. Cabrera, J. Varitek",4(1-2) CBFH,,BOS,B. Mueller,R. Dickey,0%,94%,Hit By Pitch
b7,4-1,2,"B. Mueller, O. Cabrera, J. Varitek",4(2-1) BBFX,RR,BOS,G. Kapler,R. Dickey,4%,98%,Single to CF (Line Drive); J. Varitek Scores; O. Cabrera Scores; B. Mueller to 2B
b7,6-1,2,"G. Kapler, B. Mueller, ______",2(1-0) BX,O,BOS,D. Roberts,R. Dickey,-0%,98%,Groundout: 2B unassisted/Forceout at 2B
,,,,,,,,,2 runs 3 hits 0 errors 2 LOB. Rangers 1 Red Sox 6.,2 runs 3 hits 0 errors 2 LOB. Rangers 1 Red Sox 6.,2 runs 3 hits 0 errors 2 LOB. Rangers 1 Red Sox 6.
Top of the 8th Rangers Batting Behind 1-6 Red Sox' Curt Schilling facing 5-6-7,Top of the 8th Rangers Batting Behind 1-6 Red Sox' Curt Schilling facing 5-6-7,Top of the 8th Rangers Batting Behind 1-6 Red Sox' Curt Schilling facing 5-6-7,,Top of the 8th Rangers Batting Behind 1-6 Red Sox' Curt Schilling facing 5-6-7,Top of the 8th Rangers Batting Behind 1-6 Red Sox' Curt Schilling facing 5-6-7,Top of the 8th Rangers Batting Behind 1-6 Red Sox' Curt Schilling facing 5-6-7,Top of the 8th Rangers Batting Behind 1-6 Red Sox' Curt Schilling facing 5-6-7,Top of the 8th Rangers Batting Behind 1-6 Red Sox' Curt Schilling facing 5-6-7,Top of the 8th Rangers Batting Behind 1-6 Red Sox' Curt Schilling facing 5-6-7,Top of the 8th Rangers Batting Behind 1-6 Red Sox' Curt Schilling facing 5-6-7,Top of the 8th Rangers Batting Behind 1-6 Red Sox' Curt Schilling facing 5-6-7
,,,,,,,,,Doug Mientkiewicz replaces Kevin Millar playing 1B batting 6th,Doug Mientkiewicz replaces Kevin Millar playing 1B batting 6th,Doug Mientkiewicz replaces Kevin Millar playing 1B batting 6th
t8,1-6,0,"______, ______, ______",6(2-2) .FSBFBX,,TEX,A. Soriano,C. Schilling,-2%,96%,Double to CF (Line Drive to LF-CF)
t8,1-6,0,"______, A. Soriano, ______",3(0-2) CCX,O,TEX,G. Matthews,C. Schilling,2%,98%,Groundout: SS-1B
