Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b2,1-2,0,"J. Cruz, ______, ______",1(0-0) >B,,TBD,J. Cantu,P. Martinez,3%,51%,J. Cruz Steals 2B
b2,1-2,0,"______, J. Cruz, ______",5(2-2) >B.SCBT,O,TBD,J. Cantu,P. Martinez,-5%,47%,Strikeout Swinging
b2,1-2,1,"______, J. Cruz, ______",2(0-1) CX,R,TBD,T. Hall,P. Martinez,9%,55%,Single to CF (Line Drive); J. Cruz Scores
b2,2-2,1,"T. Hall, ______, ______",1(0-0) X,R,TBD,B. Upton,P. Martinez,14%,70%,Triple to CF (Line Drive to Deep CF-RF); T. Hall Scores
b2,3-2,1,"______, ______, B. Upton",4(1-2) BFFX,RO,TBD,C. Crawford,P. Martinez,2%,71%,Flyball: CF/Sacrifice Fly; B. Upton Scores
b2,4-2,2,"______, ______, ______",6(3-2) BBCBFX,O,TBD,J. Lugo,P. Martinez,-1%,71%,Groundout: SS-1B
,,,,,,,,,3 runs 3 hits 0 errors 0 LOB. Red Sox 2 Devil Rays 4.,3 runs 3 hits 0 errors 0 LOB. Red Sox 2 Devil Rays 4.,3 runs 3 hits 0 errors 0 LOB. Red Sox 2 Devil Rays 4.
Top of the 3rd Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 2-3-4,Top of the 3rd Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 2-3-4,Top of the 3rd Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 2-3-4,,Top of the 3rd Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 2-3-4,Top of the 3rd Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 2-3-4,Top of the 3rd Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 2-3-4,Top of the 3rd Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 2-3-4,Top of the 3rd Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 2-3-4,Top of the 3rd Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 2-3-4,Top of the 3rd Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 2-3-4,Top of the 3rd Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 2-3-4
t3,2-4,0,"______, ______, ______",4(3-0) BBBB,,BOS,M. Bellhorn,D. Waechter,-4%,67%,Walk
t3,2-4,0,"M. Bellhorn, ______, ______",5(2-2) BBSF1S,O,BOS,M. Ramirez,D. Waechter,4%,70%,Strikeout Swinging
t3,2-4,1,"M. Bellhorn, ______, ______",4(1-2) FSBX,OO,BOS,D. Ortiz,D. Waechter,6%,76%,Ground Ball Double Play: 1B-SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 2 Devil Rays 4.,0 runs 0 hits 0 errors 0 LOB. Red Sox 2 Devil Rays 4.,0 runs 0 hits 0 errors 0 LOB. Red Sox 2 Devil Rays 4.
Bottom of the 3rd Devil Rays Batting Ahead 4-2 Red Sox' Pedro Martinez facing 3-4-5,Bottom of the 3rd Devil Rays Batting Ahead 4-2 Red Sox' Pedro Martinez facing 3-4-5,Bottom of the 3rd Devil Rays Batting Ahead 4-2 Red Sox' Pedro Martinez facing 3-4-5,,Bottom of the 3rd Devil Rays Batting Ahead 4-2 Red Sox' Pedro Martinez facing 3-4-5,Bottom of the 3rd Devil Rays Batting Ahead 4-2 Red Sox' Pedro Martinez facing 3-4-5,Bottom of the 3rd Devil Rays Batting Ahead 4-2 Red Sox' Pedro Martinez facing 3-4-5,Bottom of the 3rd Devil Rays Batting Ahead 4-2 Red Sox' Pedro Martinez facing 3-4-5,Bottom of the 3rd Devil Rays Batting Ahead 4-2 Red Sox' Pedro Martinez facing 3-4-5,Bottom of the 3rd Devil Rays Batting Ahead 4-2 Red Sox' Pedro Martinez facing 3-4-5,Bottom of the 3rd Devil Rays Batting Ahead 4-2 Red Sox' Pedro Martinez facing 3-4-5,Bottom of the 3rd Devil Rays Batting Ahead 4-2 Red Sox' Pedro Martinez facing 3-4-5
b3,4-2,0,"______, ______, ______",2(1-0) BX,,TBD,A. Huff,P. Martinez,2%,79%,Single to RF (Line Drive)
b3,4-2,0,"A. Huff, ______, ______",4(1-2) CCBX,,TBD,T. Martinez,P. Martinez,4%,82%,Single to CF (Ground Ball); A. Huff to 2B
b3,4-2,0,"T. Martinez, A. Huff, ______",2(0-1) FH,,TBD,M. Cummings,P. Martinez,4%,87%,Hit By Pitch; A. Huff to 3B; T. Martinez to 2B
b3,4-2,0,"M. Cummings, T. Martinez, A. Huff",5(1-2) BSFFS,O,TBD,J. Cruz,P. Martinez,-4%,82%,Strikeout Swinging
b3,4-2,1,"M. Cummings, T. Martinez, A. Huff",8(3-2) BFBBFFFX,O,TBD,J. Cantu,P. Martinez,-5%,77%,Flyball: RF
b3,4-2,2,"M. Cummings, T. Martinez, A. Huff",4(1-2) CBFS,O,TBD,T. Hall,P. Martinez,-5%,72%,Strikeout Swinging
,,,,,,,,,0 runs 2 hits 0 errors 3 LOB. Red Sox 2 Devil Rays 4.,0 runs 2 hits 0 errors 3 LOB. Red Sox 2 Devil Rays 4.,0 runs 2 hits 0 errors 3 LOB. Red Sox 2 Devil Rays 4.
Top of the 4th Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 5-6-7,Top of the 4th Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 5-6-7,Top of the 4th Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 5-6-7,,Top of the 4th Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 5-6-7,Top of the 4th Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 5-6-7,Top of the 4th Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 5-6-7,Top of the 4th Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 5-6-7,Top of the 4th Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 5-6-7,Top of the 4th Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 5-6-7,Top of the 4th Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 5-6-7,Top of the 4th Red Sox Batting Behind 2-4 Devil Rays' Doug Waechter facing 5-6-7
t4,2-4,0,"______, ______, ______",4(2-1) BBFX,R,BOS,T. Nixon,D. Waechter,-10%,62%,Home Run (Fly Ball)
t4,3-4,0,"______, ______, ______",4(1-2) BFCX,,BOS,J. Varitek,D. Waechter,-7%,55%,Double to CF (Line Drive to Deep RF)
t4,3-4,0,"______, J. Varitek, ______",3(1-1) BFX,O,BOS,O. Cabrera,D. Waechter,5%,60%,Groundout: SS-1B
t4,3-4,1,"______, J. Varitek, ______",8(3-2) BBBCCFFX,O,BOS,B. Mueller,D. Waechter,4%,64%,Flyball: RF (Deep RF); J. Varitek to 3B
t4,3-4,2,"______, ______, J. Varitek",4(1-2) BFFX,O,BOS,D. Mientkiewicz,D. Waechter,5%,68%,Foul Popfly: C (1B Foul)
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Red Sox 3 Devil Rays 4.,1 run 2 hits 0 errors 1 LOB. Red Sox 3 Devil Rays 4.,1 run 2 hits 0 errors 1 LOB. Red Sox 3 Devil Rays 4.
Bottom of the 4th Devil Rays Batting Ahead 4-3 Red Sox' Pedro Martinez facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 4-3 Red Sox' Pedro Martinez facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 4-3 Red Sox' Pedro Martinez facing 9-1-2,,Bottom of the 4th Devil Rays Batting Ahead 4-3 Red Sox' Pedro Martinez facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 4-3 Red Sox' Pedro Martinez facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 4-3 Red Sox' Pedro Martinez facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 4-3 Red Sox' Pedro Martinez facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 4-3 Red Sox' Pedro Martinez facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 4-3 Red Sox' Pedro Martinez facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 4-3 Red Sox' Pedro Martinez facing 9-1-2,Bottom of the 4th Devil Rays Batting Ahead 4-3 Red Sox' Pedro Martinez facing 9-1-2
b4,4-3,0,"______, ______, ______",5(3-1) FBBBB,,TBD,B. Upton,P. Martinez,3%,72%,Walk
b4,4-3,0,"B. Upton, ______, ______",3(1-1) 1FB>C,,TBD,C. Crawford,P. Martinez,2%,74%,B. Upton Steals 2B
b4,4-3,0,"______, B. Upton, ______",6(2-2) 1FB>C.BFS,O,TBD,C. Crawford,P. Martinez,-4%,70%,Strikeout Swinging
b4,4-3,1,"______, B. Upton, ______",3(2-0) BBX,R,TBD,J. Lugo,P. Martinez,9%,79%,Single to CF (Line Drive); B. Upton Scores/Adv on E8/unER; J. Lugo to 2B/Adv on thro
b4,5-3,1,"______, J. Lugo, ______",3(1-1) BC>C,,TBD,A. Huff,P. Martinez,2%,82%,J. Lugo Steals 3B
b4,5-3,1,"______, ______, J. Lugo",6(1-2) BC>C.FFX,O,TBD,A. Huff,P. Martinez,-4%,77%,Groundout: 1B unassisted
b4,5-3,2,"______, ______, J. Lugo",5(2-2) BCCBX,O,TBD,T. Martinez,P. Martinez,-3%,75%,Flyball: LF
,,,,,,,,,1 run 1 hit 1 error 1 LOB. Red Sox 3 Devil Rays 5.,1 run 1 hit 1 error 1 LOB. Red Sox 3 Devil Rays 5.,1 run 1 hit 1 error 1 LOB. Red Sox 3 Devil Rays 5.
Top of the 5th Red Sox Batting Behind 3-5 Devil Rays' Doug Waechter facing 1-2-3,Top of the 5th Red Sox Batting Behind 3-5 Devil Rays' Doug Waechter facing 1-2-3,Top of the 5th Red Sox Batting Behind 3-5 Devil Rays' Doug Waechter facing 1-2-3,,Top of the 5th Red Sox Batting Behind 3-5 Devil Rays' Doug Waechter facing 1-2-3,Top of the 5th Red Sox Batting Behind 3-5 Devil Rays' Doug Waechter facing 1-2-3,Top of the 5th Red Sox Batting Behind 3-5 Devil Rays' Doug Waechter facing 1-2-3,Top of the 5th Red Sox Batting Behind 3-5 Devil Rays' Doug Waechter facing 1-2-3,Top of the 5th Red Sox Batting Behind 3-5 Devil Rays' Doug Waechter facing 1-2-3,Top of the 5th Red Sox Batting Behind 3-5 Devil Rays' Doug Waechter facing 1-2-3,Top of the 5th Red Sox Batting Behind 3-5 Devil Rays' Doug Waechter facing 1-2-3,Top of the 5th Red Sox Batting Behind 3-5 Devil Rays' Doug Waechter facing 1-2-3
t5,3-5,0,"______, ______, ______",7(3-2) CBBFBFS,O,BOS,G. Kapler,D. Waechter,3%,77%,Strikeout Swinging
t5,3-5,1,"______, ______, ______",5(2-2) BSFBS,O,BOS,M. Bellhorn,D. Waechter,2%,80%,Strikeout Swinging
t5,3-5,2,"______, ______, ______",4(3-0) BBBB,,BOS,M. Ramirez,D. Waechter,-2%,78%,Walk
,,,,,,,,,Adam Hyzdu pinch runs for Manny Ramirez (LF) batting 3rd,Adam Hyzdu pinch runs for Manny Ramirez (LF) batting 3rd,Adam Hyzdu pinch runs for Manny Ramirez (LF) batting 3rd
t5,3-5,2,"Hyzdu, ______, ______",2(1-0) .BX,O,BOS,D. Ortiz,D. Waechter,3%,81%,Flyball: RF (Deep RF)
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 3 Devil Rays 5.,0 runs 0 hits 0 errors 1 LOB. Red Sox 3 Devil Rays 5.,0 runs 0 hits 0 errors 1 LOB. Red Sox 3 Devil Rays 5.
Bottom of the 5th Devil Rays Batting Ahead 5-3 Red Sox' Pedro Martinez facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 5-3 Red Sox' Pedro Martinez facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 5-3 Red Sox' Pedro Martinez facing 5-6-7,,Bottom of the 5th Devil Rays Batting Ahead 5-3 Red Sox' Pedro Martinez facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 5-3 Red Sox' Pedro Martinez facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 5-3 Red Sox' Pedro Martinez facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 5-3 Red Sox' Pedro Martinez facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 5-3 Red Sox' Pedro Martinez facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 5-3 Red Sox' Pedro Martinez facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 5-3 Red Sox' Pedro Martinez facing 5-6-7,Bottom of the 5th Devil Rays Batting Ahead 5-3 Red Sox' Pedro Martinez facing 5-6-7
,,,,,,,,,Adam Hyzdu moves from PR to LF,Adam Hyzdu moves from PR to LF,Adam Hyzdu moves from PR to LF
b5,5-3,0,"______, ______, ______",4(1-2) .BCCX,,TBD,M. Cummings,P. Martinez,2%,83%,Single to 1B (Ground Ball)
b5,5-3,0,"M. Cummings, ______, ______",6(3-2) B1SFBB>X,,TBD,J. Cruz,P. Martinez,6%,89%,Double to CF (Fly Ball to Deep CF); M. Cummings to 3B
b5,5-3,0,"______, J. Cruz, M. Cummings",4(1-2) SSBX,RO,TBD,J. Cantu,P. Martinez,-1%,89%,Flyball: RF/Sacrifice Fly; M. Cummings Scores
b5,6-3,1,"______, J. Cruz, ______",3(0-2) CFX,O,TBD,T. Hall,P. Martinez,-2%,87%,Flyball: RF (CF-RF)
b5,6-3,2,"______, J. Cruz, ______",3(1-1) BCX,O,TBD,B. Upton,P. Martinez,-2%,86%,Groundout: SS-1B
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Red Sox 3 Devil Rays 6.,1 run 2 hits 0 errors 1 LOB. Red Sox 3 Devil Rays 6.,1 run 2 hits 0 errors 1 LOB. Red Sox 3 Devil Rays 6.
Top of the 6th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 5-6-7,Top of the 6th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 5-6-7,Top of the 6th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 5-6-7,,Top of the 6th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 5-6-7,Top of the 6th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 5-6-7,Top of the 6th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 5-6-7,Top of the 6th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 5-6-7,Top of the 6th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 5-6-7,Top of the 6th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 5-6-7,Top of the 6th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 5-6-7,Top of the 6th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 5-6-7
,,,,,,,,,Lance Carter replaces Doug Waechter pitching,Lance Carter replaces Doug Waechter pitching,Lance Carter replaces Doug Waechter pitching
t6,3-6,0,"______, ______, ______",4(1-2) .FF*BS,O,BOS,T. Nixon,L. Carter,3%,88%,Strikeout Swinging
t6,3-6,1,"______, ______, ______",1(0-0) X,O,BOS,J. Varitek,L. Carter,2%,90%,Groundout: 1B-P
t6,3-6,2,"______, ______, ______",3(2-0) BBX,O,BOS,O. Cabrera,L. Carter,1%,91%,Flyball: CF (Deep CF)
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 3 Devil Rays 6.,0 runs 0 hits 0 errors 0 LOB. Red Sox 3 Devil Rays 6.,0 runs 0 hits 0 errors 0 LOB. Red Sox 3 Devil Rays 6.
Bottom of the 6th Devil Rays Batting Ahead 6-3 Red Sox' Mike Myers facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 6-3 Red Sox' Mike Myers facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 6-3 Red Sox' Mike Myers facing 1-2-3,,Bottom of the 6th Devil Rays Batting Ahead 6-3 Red Sox' Mike Myers facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 6-3 Red Sox' Mike Myers facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 6-3 Red Sox' Mike Myers facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 6-3 Red Sox' Mike Myers facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 6-3 Red Sox' Mike Myers facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 6-3 Red Sox' Mike Myers facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 6-3 Red Sox' Mike Myers facing 1-2-3,Bottom of the 6th Devil Rays Batting Ahead 6-3 Red Sox' Mike Myers facing 1-2-3
,,,,,,,,,Mike Myers replaces Pedro Martinez pitching,Mike Myers replaces Pedro Martinez pitching,Mike Myers replaces Pedro Martinez pitching
b6,6-3,0,"______, ______, ______",2(1-0) .BX,O,TBD,C. Crawford,M. Myers,-1%,90%,Groundout: SS-1B
b6,6-3,1,"______, ______, ______",1(0-0) X,,TBD,J. Lugo,M. Myers,1%,91%,Single to LF (Line Drive to LF-CF)
b6,6-3,1,"J. Lugo, ______, ______",4(2-1) CBBX,O,TBD,A. Huff,M. Myers,-1%,90%,Flyball: RF
b6,6-3,2,"J. Lugo, ______, ______",6(3-2) B1CBBSB,,TBD,T. Martinez,M. Myers,1%,90%,Walk; J. Lugo to 2B
b6,6-3,2,"T. Martinez, J. Lugo, ______",5(2-2) CBBCC,O,TBD,M. Cummings,M. Myers,-2%,89%,Strikeout Looking
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Red Sox 3 Devil Rays 6.,0 runs 1 hit 0 errors 2 LOB. Red Sox 3 Devil Rays 6.,0 runs 1 hit 0 errors 2 LOB. Red Sox 3 Devil Rays 6.
Top of the 7th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 8-9-1,Top of the 7th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 8-9-1,Top of the 7th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 8-9-1,,Top of the 7th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 8-9-1,Top of the 7th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 8-9-1,Top of the 7th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 8-9-1,Top of the 7th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 8-9-1,Top of the 7th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 8-9-1,Top of the 7th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 8-9-1,Top of the 7th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 8-9-1,Top of the 7th Red Sox Batting Behind 3-6 Devil Rays' Lance Carter facing 8-9-1
t7,3-6,0,"______, ______, ______",3(1-1) CBX,O,BOS,B. Mueller,L. Carter,3%,91%,Flyball: CF
t7,3-6,1,"______, ______, ______",6(3-2) BCBSBS,O,BOS,D. Mientkiewicz,L. Carter,2%,93%,Strikeout Swinging
t7,3-6,2,"______, ______, ______",4(1-2) CBFX,O,BOS,G. Kapler,L. Carter,1%,94%,Groundout: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 3 Devil Rays 6.,0 runs 0 hits 0 errors 0 LOB. Red Sox 3 Devil Rays 6.,0 runs 0 hits 0 errors 0 LOB. Red Sox 3 Devil Rays 6.
