Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 0 errors 2 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 0 errors 2 LOB. Orioles 0 Red Sox 0.
Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6
t2,0-0,0,"______, ______, ______",3(0-2) CCS,O,BAL,M. Tejada,C. Schilling,2%,52%,Strikeout Swinging
t2,0-0,1,"______, ______, ______",10(3-2) FBBFFBFFFX,,BAL,B. Surhoff,C. Schilling,-3%,50%,Single to CF (Line Drive)
t2,0-0,1,"B. Surhoff, ______, ______",3(1-1) BCX,,BAL,J. Lopez,C. Schilling,-4%,46%,Reached on E5/attempted forceout (Ground Ball); B. Surhoff to 2B
t2,0-0,1,"J. Lopez, B. Surhoff, ______",5(1-2) FSBFS,O,BAL,J. Gibbons,C. Schilling,5%,51%,Strikeout Swinging
t2,0-0,2,"J. Lopez, B. Surhoff, ______",7(2-2) FC*BBFFS,O,BAL,L. Bigbie,C. Schilling,4%,55%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 1 error 2 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 1 error 2 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 1 error 2 LOB. Orioles 0 Red Sox 0.
Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8
b2,0-0,0,"______, ______, ______",3(1-1) BSX,O,BOS,J. Varitek,R. Lopez,-2%,53%,Popfly: 2B
b2,0-0,1,"______, ______, ______",5(2-2) CBFBC,O,BOS,D. Mientkiewicz,R. Lopez,-2%,51%,Strikeout Looking
b2,0-0,2,"______, ______, ______",3(2-0) BBX,,BOS,B. Mueller,R. Lopez,2%,53%,Double to LF (Fly Ball to LF Line)
b2,0-0,2,"______, B. Mueller, ______",3(0-2) CSX,O,BOS,P. Reese,R. Lopez,-3%,50%,Foul Popfly: 1B (1B Foul)
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.
Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 9-1-2,,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 9-1-2
t3,0-0,0,"______, ______, ______",5(1-2) BCCFS,O,BAL,L. Lopez,C. Schilling,3%,53%,Strikeout Swinging
t3,0-0,1,"______, ______, ______",3(0-2) CSX,O,BAL,B. Roberts,C. Schilling,2%,55%,Groundout: SS-1B
t3,0-0,2,"______, ______, ______",3(0-2) SCS,O,BAL,D. Newhan,C. Schilling,1%,56%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.
Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 1-2-3,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 1-2-3,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 1-2-3,,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 1-2-3,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 1-2-3,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 1-2-3,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 1-2-3,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 1-2-3,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 1-2-3,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 1-2-3,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 1-2-3
b3,0-0,0,"______, ______, ______",7(2-2) BSBFFFS,O,BOS,J. Damon,R. Lopez,-3%,53%,Strikeout Swinging
b3,0-0,1,"______, ______, ______",6(3-2) BCBSBC,O,BOS,M. Bellhorn,R. Lopez,-2%,51%,Strikeout Looking
b3,0-0,2,"______, ______, ______",3(1-1) FBX,O,BOS,M. Ramirez,R. Lopez,-1%,50%,Groundout: 3B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.
Top of the 4th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 3-4-5,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 3-4-5,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 3-4-5,,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 3-4-5,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 3-4-5,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 3-4-5,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 3-4-5,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 3-4-5,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 3-4-5,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 3-4-5,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 3-4-5
t4,0-0,0,"______, ______, ______",3(1-1) CBX,O,BAL,M. Mora,C. Schilling,3%,53%,Foul Popfly: C (Behind Home)
t4,0-0,1,"______, ______, ______",6(2-2) BBFCFS,O,BAL,M. Tejada,C. Schilling,2%,55%,Strikeout Swinging
t4,0-0,2,"______, ______, ______",6(1-2) BFFFFS,O,BAL,B. Surhoff,C. Schilling,1%,56%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.
Bottom of the 4th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 4-5-6,Bottom of the 4th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 4-5-6,Bottom of the 4th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 4-5-6,,Bottom of the 4th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 4-5-6,Bottom of the 4th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 4-5-6,Bottom of the 4th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 4-5-6,Bottom of the 4th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 4-5-6,Bottom of the 4th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 4-5-6,Bottom of the 4th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 4-5-6,Bottom of the 4th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 4-5-6,Bottom of the 4th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 4-5-6
b4,0-0,0,"______, ______, ______",1(0-0) X,O,BOS,D. Ortiz,R. Lopez,-3%,54%,Groundout: 2B-1B
b4,0-0,1,"______, ______, ______",2(1-0) BX,,BOS,T. Nixon,R. Lopez,5%,58%,Double to CF (Fly Ball to Deep CF)
b4,0-0,1,"______, T. Nixon, ______",3(1-1) FBX,O,BOS,J. Varitek,R. Lopez,-4%,55%,Groundout: 2B-1B; T. Nixon to 3B
b4,0-0,2,"______, ______, T. Nixon",4(1-2) CCBX,O,BOS,D. Mientkiewicz,R. Lopez,-5%,50%,Groundout: 1B-P
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.
Top of the 5th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 6-7-8,Top of the 5th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 6-7-8,Top of the 5th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 6-7-8,,Top of the 5th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 6-7-8,Top of the 5th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 6-7-8,Top of the 5th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 6-7-8,Top of the 5th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 6-7-8,Top of the 5th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 6-7-8,Top of the 5th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 6-7-8,Top of the 5th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 6-7-8,Top of the 5th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 6-7-8
t5,0-0,0,"______, ______, ______",3(0-2) CCX,O,BAL,J. Lopez,C. Schilling,3%,53%,Groundout: SS-1B
t5,0-0,1,"______, ______, ______",11(3-2) SBBFFFFFFBB,,BAL,J. Gibbons,C. Schilling,-3%,50%,Walk
t5,0-0,1,"J. Gibbons, ______, ______",3(0-2) TCT,O,BAL,L. Bigbie,C. Schilling,4%,54%,Strikeout Swinging
t5,0-0,2,"J. Gibbons, ______, ______",1(0-0) X,O,BAL,L. Lopez,C. Schilling,3%,57%,Flyball: RF
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 1 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 1 LOB. Orioles 0 Red Sox 0.
Bottom of the 5th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,,Bottom of the 5th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1,Bottom of the 5th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 8-9-1
b5,0-0,0,"______, ______, ______",2(0-1) CX,,BOS,B. Mueller,R. Lopez,4%,62%,Single to SS (Ground Ball)
b5,0-0,0,"B. Mueller, ______, ______",2(0-1) L1X,O,BOS,P. Reese,R. Lopez,-2%,59%,Bunt Groundout: 1B-2B/Sacrifice; B. Mueller to 2B
b5,0-0,1,"______, B. Mueller, ______",1(0-0) X,O,BOS,J. Damon,R. Lopez,-5%,55%,Flyball: CF
b5,0-0,2,"______, B. Mueller, ______",7(3-2) BFBFBFS,O,BOS,M. Bellhorn,R. Lopez,-5%,50%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.
Top of the 6th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 6th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 6th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,,Top of the 6th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 6th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 6th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 6th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 6th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 6th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 6th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 6th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3
t6,0-0,0,"______, ______, ______",1(0-0) X,,BAL,B. Roberts,C. Schilling,-5%,45%,Single to RF (Line Drive)
t6,0-0,0,"B. Roberts, ______, ______",1(0-0) X,O,BAL,D. Newhan,C. Schilling,5%,50%,Foul Bunt Popfly: C (Behind Home)
t6,0-0,1,"B. Roberts, ______, ______",3(0-2) 1SF1T,O,BAL,M. Mora,C. Schilling,4%,54%,Strikeout Swinging
t6,0-0,2,"B. Roberts, ______, ______",1(0-0) X,O,BAL,M. Tejada,C. Schilling,4%,58%,Groundout: 3B-2B/Forceout at 2B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.
Bottom of the 6th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 3-4-5,Bottom of the 6th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 3-4-5,Bottom of the 6th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 3-4-5,,Bottom of the 6th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 3-4-5,Bottom of the 6th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 3-4-5,Bottom of the 6th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 3-4-5,Bottom of the 6th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 3-4-5,Bottom of the 6th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 3-4-5,Bottom of the 6th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 3-4-5,Bottom of the 6th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 3-4-5,Bottom of the 6th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 3-4-5
b6,0-0,0,"______, ______, ______",5(2-2) BCFBS,O,BOS,M. Ramirez,R. Lopez,-4%,55%,Strikeout Swinging
b6,0-0,1,"______, ______, ______",3(0-2) CSS,O,BOS,D. Ortiz,R. Lopez,-3%,52%,Strikeout Swinging
b6,0-0,2,"______, ______, ______",4(1-2) CSBS,O,BOS,T. Nixon,R. Lopez,-2%,50%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.
Top of the 7th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 5-6-7,Top of the 7th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 5-6-7,Top of the 7th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 5-6-7,,Top of the 7th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 5-6-7,Top of the 7th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 5-6-7,Top of the 7th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 5-6-7,Top of the 7th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 5-6-7,Top of the 7th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 5-6-7,Top of the 7th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 5-6-7,Top of the 7th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 5-6-7,Top of the 7th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 5-6-7
t7,0-0,0,"______, ______, ______",3(1-1) BCX,O,BAL,B. Surhoff,C. Schilling,4%,54%,Groundout: SS-1B
t7,0-0,1,"______, ______, ______",4(1-2) BCFX,O,BAL,J. Lopez,C. Schilling,3%,57%,Flyball: CF
t7,0-0,2,"______, ______, ______",3(0-2) SFS,O,BAL,J. Gibbons,C. Schilling,2%,60%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.
Bottom of the 7th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,Bottom of the 7th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,Bottom of the 7th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,,Bottom of the 7th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,Bottom of the 7th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,Bottom of the 7th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,Bottom of the 7th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,Bottom of the 7th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,Bottom of the 7th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,Bottom of the 7th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8,Bottom of the 7th Red Sox Batting Tied 0-0 Orioles' Rodrigo Lopez facing 6-7-8
b7,0-0,0,"______, ______, ______",2(0-1) CX,O,BOS,J. Varitek,R. Lopez,-4%,55%,Groundout: 2B-1B
b7,0-0,1,"______, ______, ______",1(0-0) X,O,BOS,D. Mientkiewicz,R. Lopez,-3%,52%,Groundout: 2B-1B
b7,0-0,2,"______, ______, ______",2(0-1) CX,,BOS,B. Mueller,R. Lopez,2%,54%,Single to RF (Ground Ball)
b7,0-0,2,"B. Mueller, ______, ______",3(0-2) CF1X,O,BOS,P. Reese,R. Lopez,-4%,50%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.
Top of the 8th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 8-9-1,Top of the 8th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 8-9-1,Top of the 8th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 8-9-1,,Top of the 8th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 8-9-1,Top of the 8th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 8-9-1,Top of the 8th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 8-9-1,Top of the 8th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 8-9-1,Top of the 8th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 8-9-1,Top of the 8th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 8-9-1,Top of the 8th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 8-9-1,Top of the 8th Orioles Batting Tied 0-0 Red Sox' Curt Schilling facing 8-9-1
t8,0-0,0,"______, ______, ______",3(1-1) SBX,,BAL,L. Bigbie,C. Schilling,-7%,43%,Single to CF (Line Drive)
t8,0-0,0,"L. Bigbie, ______, ______",3(2-0) 1BB1>S,,BAL,L. Lopez,C. Schilling,-6%,37%,L. Bigbie Steals 2B
t8,0-0,0,"______, L. Bigbie, ______",5(2-2) 1BB1>S.CS,O,BAL,L. Lopez,C. Schilling,9%,46%,Strikeout Swinging (C-1B)
t8,0-0,1,"______, L. Bigbie, ______",5(1-2) BFFFS,O,BAL,B. Roberts,C. Schilling,8%,54%,Strikeout Swinging
t8,0-0,2,"______, L. Bigbie, ______",4(1-2) C*BSS,O,BAL,D. Newhan,C. Schilling,8%,62%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.
