Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.
Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 5-6-7,,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 5-6-7,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 5-6-7
t2,0-0,0,"______, ______, ______",5(1-2) CBSFX,O,BAL,R. Palmeiro,T. Wakefield,-2%,48%,Groundout: SS-1B
t2,0-0,1,"______, ______, ______",7(3-2) BCBBFFS,O,BAL,J. Lopez,T. Wakefield,-2%,46%,Strikeout Swinging (C-1B)
t2,0-0,2,"______, ______, ______",7(3-2) CSBBBFX,O,BAL,B. Surhoff,T. Wakefield,-1%,45%,Groundout: 2B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.
Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 4-5-6,,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 4-5-6
b2,0-0,0,"______, ______, ______",5(2-2) BSFBX,O,BOS,D. Ortiz,M. Riley,2%,47%,Flyball: CF
b2,0-0,1,"______, ______, ______",7(3-2) BCBFBFS,O,BOS,K. Millar,M. Riley,2%,49%,Strikeout Swinging
b2,0-0,2,"______, ______, ______",4(1-2) CFBS,O,BOS,D. Mirabelli,M. Riley,1%,50%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.
Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 8-9-1,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 8-9-1,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 8-9-1,,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 8-9-1,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 8-9-1,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 8-9-1,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 8-9-1,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 8-9-1,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 8-9-1,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 8-9-1,Top of the 3rd Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 8-9-1
t3,0-0,0,"______, ______, ______",3(0-2) CCS,O,BAL,J. Gibbons,T. Wakefield,-3%,47%,Strikeout Swinging
t3,0-0,1,"______, ______, ______",5(2-2) FSBBC,O,BAL,L. Bigbie,T. Wakefield,-2%,45%,Strikeout Looking
t3,0-0,2,"______, ______, ______",3(0-2) SLS,O,BAL,B. Roberts,T. Wakefield,-1%,44%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.
Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 7-8-9,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 7-8-9,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 7-8-9,,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 7-8-9,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 7-8-9,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 7-8-9,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 7-8-9,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 7-8-9,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 7-8-9,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 7-8-9,Bottom of the 3rd Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 7-8-9
b3,0-0,0,"______, ______, ______",1(0-0) X,O,BOS,B. Mueller,M. Riley,3%,47%,Groundout: SS-1B
b3,0-0,1,"______, ______, ______",4(0-2) CFFC,O,BOS,G. Kapler,M. Riley,2%,49%,Strikeout Looking
b3,0-0,2,"______, ______, ______",2(0-1) CX,,BOS,P. Reese,M. Riley,-2%,46%,Double to CF (Fly Ball to Deep CF-RF)
b3,0-0,2,"______, P. Reese, ______",4(2-1) BCBX,O,BOS,J. Damon,M. Riley,4%,50%,Foul Popfly: 3B (3B Foul)
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Orioles 0 Red Sox 0.
Top of the 4th Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 2-3-4,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 2-3-4,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 2-3-4,,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 2-3-4,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 2-3-4,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 2-3-4,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 2-3-4,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 2-3-4,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 2-3-4,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 2-3-4,Top of the 4th Orioles Batting Tied 0-0 Red Sox' Tim Wakefield facing 2-3-4
t4,0-0,0,"______, ______, ______",4(1-2) CBSS,O,BAL,D. Newhan,T. Wakefield,-3%,47%,Strikeout Swinging
t4,0-0,1,"______, ______, ______",3(2-0) BBH,,BAL,M. Mora,T. Wakefield,3%,50%,Hit By Pitch
t4,0-0,1,"M. Mora, ______, ______",1(0-0) 1X,,BAL,M. Tejada,T. Wakefield,4%,54%,Single to LF (Ground Ball); M. Mora to 2B
t4,0-0,1,"M. Tejada, M. Mora, ______",4(3-0) *BBBB,,BAL,R. Palmeiro,T. Wakefield,7%,61%,Walk; M. Mora to 3B; M. Tejada to 2B
t4,0-0,1,"R. Palmeiro, M. Tejada, M. Mora",5(3-1) BCBBB,R,BAL,J. Lopez,T. Wakefield,10%,70%,Walk; M. Mora Scores; M. Tejada to 3B; R. Palmeiro to 2B
t4,1-0,1,"J. Lopez, R. Palmeiro, M. Tejada",2(0-1) CX,RRRR,BAL,B. Surhoff,T. Wakefield,19%,90%,Home Run (Fly Ball to CF-RF); M. Tejada Scores; R. Palmeiro Scores; J. Lopez Scores
t4,5-0,1,"______, ______, ______",2(0-1) CX,O,BAL,J. Gibbons,T. Wakefield,-1%,89%,Groundout: 2B-1B
t4,5-0,2,"______, ______, ______",6(2-2) BSCBFS,O,BAL,L. Bigbie,T. Wakefield,-0%,89%,Strikeout Swinging
,,,,,,,,,5 runs 2 hits 0 errors 0 LOB. Orioles 5 Red Sox 0.,5 runs 2 hits 0 errors 0 LOB. Orioles 5 Red Sox 0.,5 runs 2 hits 0 errors 0 LOB. Orioles 5 Red Sox 0.
Bottom of the 4th Red Sox Batting Behind 0-5 Orioles' Matt Riley facing 2-3-4,Bottom of the 4th Red Sox Batting Behind 0-5 Orioles' Matt Riley facing 2-3-4,Bottom of the 4th Red Sox Batting Behind 0-5 Orioles' Matt Riley facing 2-3-4,,Bottom of the 4th Red Sox Batting Behind 0-5 Orioles' Matt Riley facing 2-3-4,Bottom of the 4th Red Sox Batting Behind 0-5 Orioles' Matt Riley facing 2-3-4,Bottom of the 4th Red Sox Batting Behind 0-5 Orioles' Matt Riley facing 2-3-4,Bottom of the 4th Red Sox Batting Behind 0-5 Orioles' Matt Riley facing 2-3-4,Bottom of the 4th Red Sox Batting Behind 0-5 Orioles' Matt Riley facing 2-3-4,Bottom of the 4th Red Sox Batting Behind 0-5 Orioles' Matt Riley facing 2-3-4,Bottom of the 4th Red Sox Batting Behind 0-5 Orioles' Matt Riley facing 2-3-4,Bottom of the 4th Red Sox Batting Behind 0-5 Orioles' Matt Riley facing 2-3-4
b4,0-5,0,"______, ______, ______",3(0-2) SCS,O,BOS,M. Bellhorn,M. Riley,2%,90%,Strikeout Swinging
b4,0-5,1,"______, ______, ______",3(1-1) FBX,,BOS,M. Ramirez,M. Riley,-2%,89%,Reached on E5 (throw) (Ground Ball)
b4,0-5,1,"M. Ramirez, ______, ______",2(0-1) SX,RR,BOS,D. Ortiz,M. Riley,-10%,79%,Home Run (Fly Ball); M. Ramirez Scores/unER
b4,2-5,1,"______, ______, ______",3(1-1) BFX,O,BOS,K. Millar,M. Riley,2%,81%,Groundout: 3B-1B
b4,2-5,2,"______, ______, ______",5(3-1) BFBBB,,BOS,D. Mirabelli,M. Riley,-1%,79%,Walk
b4,2-5,2,"D. Mirabelli, ______, ______",3(1-1) C*BX,O,BOS,B. Mueller,M. Riley,3%,82%,Flyball: RF
,,,,,,,,,2 runs 1 hit 1 error 1 LOB. Orioles 5 Red Sox 2.,2 runs 1 hit 1 error 1 LOB. Orioles 5 Red Sox 2.,2 runs 1 hit 1 error 1 LOB. Orioles 5 Red Sox 2.
Top of the 5th Orioles Batting Ahead 5-2 Red Sox' Tim Wakefield facing 1-2-3,Top of the 5th Orioles Batting Ahead 5-2 Red Sox' Tim Wakefield facing 1-2-3,Top of the 5th Orioles Batting Ahead 5-2 Red Sox' Tim Wakefield facing 1-2-3,,Top of the 5th Orioles Batting Ahead 5-2 Red Sox' Tim Wakefield facing 1-2-3,Top of the 5th Orioles Batting Ahead 5-2 Red Sox' Tim Wakefield facing 1-2-3,Top of the 5th Orioles Batting Ahead 5-2 Red Sox' Tim Wakefield facing 1-2-3,Top of the 5th Orioles Batting Ahead 5-2 Red Sox' Tim Wakefield facing 1-2-3,Top of the 5th Orioles Batting Ahead 5-2 Red Sox' Tim Wakefield facing 1-2-3,Top of the 5th Orioles Batting Ahead 5-2 Red Sox' Tim Wakefield facing 1-2-3,Top of the 5th Orioles Batting Ahead 5-2 Red Sox' Tim Wakefield facing 1-2-3,Top of the 5th Orioles Batting Ahead 5-2 Red Sox' Tim Wakefield facing 1-2-3
t5,5-2,0,"______, ______, ______",5(2-2) CFBBX,,BAL,B. Roberts,T. Wakefield,2%,84%,Single to RF (Line Drive)
t5,5-2,0,"B. Roberts, ______, ______",1(0-0) >X,O,BAL,D. Newhan,T. Wakefield,-1%,83%,Groundout: 2B-1B; B. Roberts to 2B
t5,5-2,1,"______, B. Roberts, ______",5(3-1) BBCBB,,BAL,M. Mora,T. Wakefield,1%,84%,Walk
t5,5-2,1,"M. Mora, B. Roberts, ______",1(0-0) >B,,BAL,M. Tejada,T. Wakefield,3%,87%,B. Roberts Steals 3B; M. Mora Steals 2B
t5,5-2,1,"______, M. Mora, B. Roberts",4(3-0) >B.III,,BAL,M. Tejada,T. Wakefield,0%,87%,Intentional Walk
t5,5-2,1,"M. Tejada, M. Mora, B. Roberts",1(0-0) B,R,BAL,R. Palmeiro,T. Wakefield,4%,91%,Passed Ball; B. Roberts Scores; M. Mora to 3B; M. Tejada to 2B
t5,6-2,1,"______, M. Tejada, M. Mora",7(3-2) B.FFFBBB,R,BAL,R. Palmeiro,T. Wakefield,2%,93%,Walk M. Mora Caught Stealing Hm Safe on E3; M. Mora Scores/No RBI
t5,7-2,1,"R. Palmeiro, M. Tejada, ______",5(2-2) CBBSX,R,BAL,J. Lopez,T. Wakefield,3%,96%,Single to RF (Line Drive); M. Tejada Scores/unER; R. Palmeiro to 2B
,,,,,,,,,Mike Myers replaces Tim Wakefield pitchingJose Leon pinch runs for Rafael Palmeiro (DH) batting 5th,Mike Myers replaces Tim Wakefield pitchingJose Leon pinch runs for Rafael Palmeiro (DH) batting 5th,Mike Myers replaces Tim Wakefield pitchingJose Leon pinch runs for Rafael Palmeiro (DH) batting 5th
t5,8-2,1,"J. Lopez, Leon, ______",2(1-0) ..BX,O,BAL,B. Surhoff,M. Myers,-1%,95%,Groundout: 3B-2B/Forceout at 2B; Leon to 3B
t5,8-2,2,"B. Surhoff, ______, Leon",4(2-1) BBSX,O,BAL,J. Gibbons,M. Myers,-1%,94%,Popfly: 3B
,,,,,,,,,3 runs 2 hits 1 error 2 LOB. Orioles 8 Red Sox 2.,3 runs 2 hits 1 error 2 LOB. Orioles 8 Red Sox 2.,3 runs 2 hits 1 error 2 LOB. Orioles 8 Red Sox 2.
Bottom of the 5th Red Sox Batting Behind 2-8 Orioles' Matt Riley facing 8-9-1,Bottom of the 5th Red Sox Batting Behind 2-8 Orioles' Matt Riley facing 8-9-1,Bottom of the 5th Red Sox Batting Behind 2-8 Orioles' Matt Riley facing 8-9-1,,Bottom of the 5th Red Sox Batting Behind 2-8 Orioles' Matt Riley facing 8-9-1,Bottom of the 5th Red Sox Batting Behind 2-8 Orioles' Matt Riley facing 8-9-1,Bottom of the 5th Red Sox Batting Behind 2-8 Orioles' Matt Riley facing 8-9-1,Bottom of the 5th Red Sox Batting Behind 2-8 Orioles' Matt Riley facing 8-9-1,Bottom of the 5th Red Sox Batting Behind 2-8 Orioles' Matt Riley facing 8-9-1,Bottom of the 5th Red Sox Batting Behind 2-8 Orioles' Matt Riley facing 8-9-1,Bottom of the 5th Red Sox Batting Behind 2-8 Orioles' Matt Riley facing 8-9-1,Bottom of the 5th Red Sox Batting Behind 2-8 Orioles' Matt Riley facing 8-9-1
b5,2-8,0,"______, ______, ______",5(3-1) CBBBX,,BOS,G. Kapler,M. Riley,-2%,92%,Single to LF (Line Drive)
b5,2-8,0,"G. Kapler, ______, ______",5(2-2) *BSCBS,O,BOS,P. Reese,M. Riley,2%,94%,Strikeout Swinging
b5,2-8,1,"G. Kapler, ______, ______",2(0-1) CX,,BOS,J. Damon,M. Riley,-2%,92%,Single to LF (Fly Ball); G. Kapler to 2B
b5,2-8,1,"J. Damon, G. Kapler, ______",5(3-1) BBFBB,,BOS,M. Bellhorn,M. Riley,-3%,89%,Walk; G. Kapler to 3B; J. Damon to 2B
b5,2-8,1,"M. Bellhorn, J. Damon, G. Kapler",1(0-0) X,RR,BOS,M. Ramirez,M. Riley,-11%,78%,Ground-rule Double (Line Drive to CF-RF); G. Kapler Scores; J. Damon Scores; M. Bellhorn to 3B
b5,4-8,1,"______, M. Ramirez, M. Bellhorn",2(0-1) CX,O,BOS,D. Ortiz,M. Riley,7%,85%,Popfly: 3B
,,,,,,,,,Todd Williams replaces Matt Riley pitching,Todd Williams replaces Matt Riley pitching,Todd Williams replaces Matt Riley pitching
b5,4-8,2,"______, M. Ramirez, M. Bellhorn",3(1-1) ..FBX,O,BOS,K. Millar,T. Williams,5%,90%,Groundout: 3B-1B
,,,,,,,,,2 runs 3 hits 0 errors 2 LOB. Orioles 8 Red Sox 4.,2 runs 3 hits 0 errors 2 LOB. Orioles 8 Red Sox 4.,2 runs 3 hits 0 errors 2 LOB. Orioles 8 Red Sox 4.
Top of the 6th Orioles Batting Ahead 8-4 Red Sox' Mike Myers facing 9-1-2,Top of the 6th Orioles Batting Ahead 8-4 Red Sox' Mike Myers facing 9-1-2,Top of the 6th Orioles Batting Ahead 8-4 Red Sox' Mike Myers facing 9-1-2,,Top of the 6th Orioles Batting Ahead 8-4 Red Sox' Mike Myers facing 9-1-2,Top of the 6th Orioles Batting Ahead 8-4 Red Sox' Mike Myers facing 9-1-2,Top of the 6th Orioles Batting Ahead 8-4 Red Sox' Mike Myers facing 9-1-2,Top of the 6th Orioles Batting Ahead 8-4 Red Sox' Mike Myers facing 9-1-2,Top of the 6th Orioles Batting Ahead 8-4 Red Sox' Mike Myers facing 9-1-2,Top of the 6th Orioles Batting Ahead 8-4 Red Sox' Mike Myers facing 9-1-2,Top of the 6th Orioles Batting Ahead 8-4 Red Sox' Mike Myers facing 9-1-2,Top of the 6th Orioles Batting Ahead 8-4 Red Sox' Mike Myers facing 9-1-2
t6,8-4,0,"______, ______, ______",1(0-0) X,,BAL,L. Bigbie,M. Myers,1%,91%,Reached on E4 (throw) (Ground Ball)
t6,8-4,0,"L. Bigbie, ______, ______",3(1-1) L1BX,O,BAL,B. Roberts,M. Myers,-1%,90%,Flyball: RF
t6,8-4,1,"L. Bigbie, ______, ______",3(1-1) B1FX,O,BAL,D. Newhan,M. Myers,-1%,89%,Popfly: 3B
,,,,,,,,,Curt Leskanic replaces Mike Myers pitching,Curt Leskanic replaces Mike Myers pitching,Curt Leskanic replaces Mike Myers pitching
t6,8-4,2,"L. Bigbie, ______, ______",5(1-2) .11CBF1FX,O,BAL,M. Mora,C. Leskanic,-1%,88%,Groundout: 2B-1B
,,,,,,,,,0 runs 0 hits 1 error 1 LOB. Orioles 8 Red Sox 4.,0 runs 0 hits 1 error 1 LOB. Orioles 8 Red Sox 4.,0 runs 0 hits 1 error 1 LOB. Orioles 8 Red Sox 4.
Bottom of the 6th Red Sox Batting Behind 4-8 Orioles' Todd Williams facing 6-7-8,Bottom of the 6th Red Sox Batting Behind 4-8 Orioles' Todd Williams facing 6-7-8,Bottom of the 6th Red Sox Batting Behind 4-8 Orioles' Todd Williams facing 6-7-8,,Bottom of the 6th Red Sox Batting Behind 4-8 Orioles' Todd Williams facing 6-7-8,Bottom of the 6th Red Sox Batting Behind 4-8 Orioles' Todd Williams facing 6-7-8,Bottom of the 6th Red Sox Batting Behind 4-8 Orioles' Todd Williams facing 6-7-8,Bottom of the 6th Red Sox Batting Behind 4-8 Orioles' Todd Williams facing 6-7-8,Bottom of the 6th Red Sox Batting Behind 4-8 Orioles' Todd Williams facing 6-7-8,Bottom of the 6th Red Sox Batting Behind 4-8 Orioles' Todd Williams facing 6-7-8,Bottom of the 6th Red Sox Batting Behind 4-8 Orioles' Todd Williams facing 6-7-8,Bottom of the 6th Red Sox Batting Behind 4-8 Orioles' Todd Williams facing 6-7-8
b6,4-8,0,"______, ______, ______",4(2-1) BCBX,O,BOS,D. Mirabelli,T. Williams,2%,91%,Lineout: SS
b6,4-8,1,"______, ______, ______",4(1-2) BCSX,,BOS,B. Mueller,T. Williams,-2%,88%,Single to CF (Ground Ball thru Deep SS-2B)
b6,4-8,1,"B. Mueller, ______, ______",7(3-2) CBBBCFB,,BOS,G. Kapler,T. Williams,-4%,84%,Walk; B. Mueller to 2B
,,,,,,,,,Buddy Groom replaces Todd Williams pitchingJason Varitek pinch hits for Doug Mientkiewicz batting 9thDoug Mientkiewicz pinch hits for Pokey Reese (SS) batting 9th,Buddy Groom replaces Todd Williams pitchingJason Varitek pinch hits for Doug Mientkiewicz batting 9thDoug Mientkiewicz pinch hits for Pokey Reese (SS) batting 9th,Buddy Groom replaces Todd Williams pitchingJason Varitek pinch hits for Doug Mientkiewicz batting 9thDoug Mientkiewicz pinch hits for Pokey Reese (SS) batting 9th
b6,4-8,1,"G. Kapler, B. Mueller, ______",3(1-1) ...BFX,,BOS,J. Varitek,B. Groom,-7%,78%,Single to SS (Ground Ball); B. Mueller to 3B; G. Kapler to 2B
b6,4-8,1,"J. Varitek, G. Kapler, B. Mueller",2(1-0) BX,R,BOS,J. Damon,B. Groom,-10%,68%,Single to RF (Line Drive); B. Mueller Scores; G. Kapler to 3B; J. Varitek to 2B
b6,5-8,1,"J. Damon, J. Varitek, G. Kapler",1(0-0) X,RO,BOS,M. Bellhorn,B. Groom,5%,73%,Groundout: 3B unassisted/Forceout at 3B; G. Kapler Scores; J. Damon to 2B
,,,,,,,,,Jason Grimsley replaces Buddy Groom pitching,Jason Grimsley replaces Buddy Groom pitching,Jason Grimsley replaces Buddy Groom pitching
b6,6-8,2,"M. Bellhorn, J. Damon, ______",1(0-0) .X,O,BOS,M. Ramirez,J. Grimsley,7%,80%,Groundout: 3B unassisted/Forceout at 3B
,,,,,,,,,2 runs 3 hits 0 errors 2 LOB. Orioles 8 Red Sox 6.,2 runs 3 hits 0 errors 2 LOB. Orioles 8 Red Sox 6.,2 runs 3 hits 0 errors 2 LOB. Orioles 8 Red Sox 6.
Top of the 7th Orioles Batting Ahead 8-6 Red Sox' Curt Leskanic facing 4-5-6,Top of the 7th Orioles Batting Ahead 8-6 Red Sox' Curt Leskanic facing 4-5-6,Top of the 7th Orioles Batting Ahead 8-6 Red Sox' Curt Leskanic facing 4-5-6,,Top of the 7th Orioles Batting Ahead 8-6 Red Sox' Curt Leskanic facing 4-5-6,Top of the 7th Orioles Batting Ahead 8-6 Red Sox' Curt Leskanic facing 4-5-6,Top of the 7th Orioles Batting Ahead 8-6 Red Sox' Curt Leskanic facing 4-5-6,Top of the 7th Orioles Batting Ahead 8-6 Red Sox' Curt Leskanic facing 4-5-6,Top of the 7th Orioles Batting Ahead 8-6 Red Sox' Curt Leskanic facing 4-5-6,Top of the 7th Orioles Batting Ahead 8-6 Red Sox' Curt Leskanic facing 4-5-6,Top of the 7th Orioles Batting Ahead 8-6 Red Sox' Curt Leskanic facing 4-5-6,Top of the 7th Orioles Batting Ahead 8-6 Red Sox' Curt Leskanic facing 4-5-6
,,,,,,,,,Ricky Gutierrez replaces Jason Varitek (PH) playing SS batting 9th,Ricky Gutierrez replaces Jason Varitek (PH) playing SS batting 9th,Ricky Gutierrez replaces Jason Varitek (PH) playing SS batting 9th
t7,8-6,0,"______, ______, ______",4(1-2) .CBFS,O,BAL,M. Tejada,C. Leskanic,-2%,78%,Strikeout Swinging
t7,8-6,1,"______, ______, ______",4(1-2) CBFS,O,BAL,J. Leon,C. Leskanic,-1%,76%,Strikeout Swinging
t7,8-6,2,"______, ______, ______",5(3-1) BBBSX,O,BAL,J. Lopez,C. Leskanic,-1%,75%,Groundout: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Orioles 8 Red Sox 6.,0 runs 0 hits 0 errors 0 LOB. Orioles 8 Red Sox 6.,0 runs 0 hits 0 errors 0 LOB. Orioles 8 Red Sox 6.
