Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Bottom of the 4th Rockies Batting Behind 0-2 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Rockies Batting Behind 0-2 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Rockies Batting Behind 0-2 Red Sox' Derek Lowe facing 3-4-5,,Bottom of the 4th Rockies Batting Behind 0-2 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Rockies Batting Behind 0-2 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Rockies Batting Behind 0-2 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Rockies Batting Behind 0-2 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Rockies Batting Behind 0-2 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Rockies Batting Behind 0-2 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Rockies Batting Behind 0-2 Red Sox' Derek Lowe facing 3-4-5,Bottom of the 4th Rockies Batting Behind 0-2 Red Sox' Derek Lowe facing 3-4-5
b4,0-2,0,"______, ______, ______",4(1-2) FBCX,O,COL,T. Helton,D. Lowe,3%,70%,Groundout: 2B-1B
b4,0-2,1,"______, ______, ______",4(3-0) BBBB,,COL,V. Castilla,D. Lowe,-3%,67%,Walk
b4,0-2,1,"V. Castilla, ______, ______",1(0-0) X,O,COL,J. Burnitz,D. Lowe,3%,69%,Groundout: 2B unassisted; V. Castilla to 2B
b4,0-2,2,"______, V. Castilla, ______",2(0-1) FX,O,COL,M. Holliday,D. Lowe,4%,73%,Groundout: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 2 Rockies 0.,0 runs 0 hits 0 errors 1 LOB. Red Sox 2 Rockies 0.,0 runs 0 hits 0 errors 1 LOB. Red Sox 2 Rockies 0.
Top of the 5th Red Sox Batting Ahead 2-0 Rockies' Aaron Cook facing 1-2-3,Top of the 5th Red Sox Batting Ahead 2-0 Rockies' Aaron Cook facing 1-2-3,Top of the 5th Red Sox Batting Ahead 2-0 Rockies' Aaron Cook facing 1-2-3,,Top of the 5th Red Sox Batting Ahead 2-0 Rockies' Aaron Cook facing 1-2-3,Top of the 5th Red Sox Batting Ahead 2-0 Rockies' Aaron Cook facing 1-2-3,Top of the 5th Red Sox Batting Ahead 2-0 Rockies' Aaron Cook facing 1-2-3,Top of the 5th Red Sox Batting Ahead 2-0 Rockies' Aaron Cook facing 1-2-3,Top of the 5th Red Sox Batting Ahead 2-0 Rockies' Aaron Cook facing 1-2-3,Top of the 5th Red Sox Batting Ahead 2-0 Rockies' Aaron Cook facing 1-2-3,Top of the 5th Red Sox Batting Ahead 2-0 Rockies' Aaron Cook facing 1-2-3,Top of the 5th Red Sox Batting Ahead 2-0 Rockies' Aaron Cook facing 1-2-3
t5,2-0,0,"______, ______, ______",7(3-2) CBCBFBB,,BOS,J. Damon,A. Cook,3%,76%,Walk
t5,2-0,0,"J. Damon, ______, ______",4(2-1) 11B1CB>C,,BOS,M. Bellhorn,A. Cook,2%,78%,J. Damon Steals 2B
t5,2-0,0,"______, J. Damon, ______",5(2-2) 11B1CB>C.S,O,BOS,M. Bellhorn,A. Cook,-4%,75%,Strikeout Swinging
t5,2-0,1,"______, J. Damon, ______",3(2-0) BBX,R,BOS,D. Ortiz,A. Cook,7%,82%,Single to CF (Ground Ball); J. Damon Scores
t5,3-0,1,"D. Ortiz, ______, ______",5(3-1) FBBBX,O,BOS,M. Ramirez,A. Cook,-2%,80%,Flyball: CF (CF-RF)
t5,3-0,2,"D. Ortiz, ______, ______",4(1-2) CBFX,,BOS,N. Garciaparra,A. Cook,2%,82%,Single to CF (Line Drive); D. Ortiz to 3B
t5,3-0,2,"N. Garciaparra, ______, D. Ortiz",6(2-2) SBSFBS,O,BOS,T. Nixon,A. Cook,-3%,79%,Strikeout Swinging
,,,,,,,,,1 run 2 hits 0 errors 2 LOB. Red Sox 3 Rockies 0.,1 run 2 hits 0 errors 2 LOB. Red Sox 3 Rockies 0.,1 run 2 hits 0 errors 2 LOB. Red Sox 3 Rockies 0.
Bottom of the 5th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 7-8-9,,Bottom of the 5th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 5th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 7-8-9
b5,0-3,0,"______, ______, ______",1(0-0) X,O,COL,T. Greene,D. Lowe,3%,81%,Flyball: CF (Deep CF)
b5,0-3,1,"______, ______, ______",6(3-2) CFBBBB,,COL,L. Gonzalez,D. Lowe,-3%,78%,Walk
,,,,,,,,,Mark Sweeney pinch hits for Aaron Cook (P) batting 9th,Mark Sweeney pinch hits for Aaron Cook (P) batting 9th,Mark Sweeney pinch hits for Aaron Cook (P) batting 9th
b5,0-3,1,"L. Gonzalez, ______, ______",8(2-2) .CFBFFBFS,O,COL,M. Sweeney,D. Lowe,4%,82%,Strikeout Swinging
b5,0-3,2,"L. Gonzalez, ______, ______",2(0-1) CX,O,COL,A. Miles,D. Lowe,3%,85%,Groundout: 1B unassisted
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 3 Rockies 0.,0 runs 0 hits 0 errors 1 LOB. Red Sox 3 Rockies 0.,0 runs 0 hits 0 errors 1 LOB. Red Sox 3 Rockies 0.
Top of the 6th Red Sox Batting Ahead 3-0 Rockies' Marc Kroon facing 7-8-9,Top of the 6th Red Sox Batting Ahead 3-0 Rockies' Marc Kroon facing 7-8-9,Top of the 6th Red Sox Batting Ahead 3-0 Rockies' Marc Kroon facing 7-8-9,,Top of the 6th Red Sox Batting Ahead 3-0 Rockies' Marc Kroon facing 7-8-9,Top of the 6th Red Sox Batting Ahead 3-0 Rockies' Marc Kroon facing 7-8-9,Top of the 6th Red Sox Batting Ahead 3-0 Rockies' Marc Kroon facing 7-8-9,Top of the 6th Red Sox Batting Ahead 3-0 Rockies' Marc Kroon facing 7-8-9,Top of the 6th Red Sox Batting Ahead 3-0 Rockies' Marc Kroon facing 7-8-9,Top of the 6th Red Sox Batting Ahead 3-0 Rockies' Marc Kroon facing 7-8-9,Top of the 6th Red Sox Batting Ahead 3-0 Rockies' Marc Kroon facing 7-8-9,Top of the 6th Red Sox Batting Ahead 3-0 Rockies' Marc Kroon facing 7-8-9
,,,,,,,,,Marc Kroon replaces Mark Sweeney (PH) pitching and batting 9th,Marc Kroon replaces Mark Sweeney (PH) pitching and batting 9th,Marc Kroon replaces Mark Sweeney (PH) pitching and batting 9th
t6,3-0,0,"______, ______, ______",5(2-2) .BBCSX,O,BOS,J. Varitek,M. Kroon,-1%,83%,Popfly: 2B (Short RF)
t6,3-0,1,"______, ______, ______",8(3-2) BCSFBFBB,,BOS,P. Reese,M. Kroon,1%,85%,Walk
t6,3-0,1,"P. Reese, ______, ______",1(0-0) X,O,BOS,D. Lowe,M. Kroon,-1%,84%,Bunt Groundout: P-2B/Sacrifice; P. Reese to 2B
t6,3-0,2,"______, P. Reese, ______",7(3-2) BFC*BBFX,O,BOS,J. Damon,M. Kroon,-2%,81%,Lineout: LF
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 3 Rockies 0.,0 runs 0 hits 0 errors 1 LOB. Red Sox 3 Rockies 0.,0 runs 0 hits 0 errors 1 LOB. Red Sox 3 Rockies 0.
Bottom of the 6th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 2-3-4,Bottom of the 6th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 2-3-4,Bottom of the 6th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 2-3-4,,Bottom of the 6th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 2-3-4,Bottom of the 6th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 2-3-4,Bottom of the 6th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 2-3-4,Bottom of the 6th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 2-3-4,Bottom of the 6th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 2-3-4,Bottom of the 6th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 2-3-4,Bottom of the 6th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 2-3-4,Bottom of the 6th Rockies Batting Behind 0-3 Red Sox' Derek Lowe facing 2-3-4
b6,0-3,0,"______, ______, ______",1(0-0) X,O,COL,R. Clayton,D. Lowe,3%,85%,Bunt Groundout: 1B unassisted
b6,0-3,1,"______, ______, ______",8(3-2) BFBFBFFB,,COL,T. Helton,D. Lowe,-3%,81%,Walk
b6,0-3,1,"T. Helton, ______, ______",4(2-1) BBCX,,COL,V. Castilla,D. Lowe,-5%,76%,Single to RF (Line Drive); T. Helton to 2B
b6,0-3,1,"V. Castilla, T. Helton, ______",5(1-2) F*BFFX,O,COL,J. Burnitz,D. Lowe,4%,80%,Groundout: 1B unassisted; T. Helton to 3B; V. Castilla to 2B
b6,0-3,2,"______, V. Castilla, T. Helton",1(0-0) X,O,COL,M. Holliday,D. Lowe,7%,88%,Groundout: 1B unassisted
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Red Sox 3 Rockies 0.,0 runs 1 hit 0 errors 2 LOB. Red Sox 3 Rockies 0.,0 runs 1 hit 0 errors 2 LOB. Red Sox 3 Rockies 0.
Top of the 7th Red Sox Batting Ahead 3-0 Rockies' Kevin Jarvis facing 2-3-4,Top of the 7th Red Sox Batting Ahead 3-0 Rockies' Kevin Jarvis facing 2-3-4,Top of the 7th Red Sox Batting Ahead 3-0 Rockies' Kevin Jarvis facing 2-3-4,,Top of the 7th Red Sox Batting Ahead 3-0 Rockies' Kevin Jarvis facing 2-3-4,Top of the 7th Red Sox Batting Ahead 3-0 Rockies' Kevin Jarvis facing 2-3-4,Top of the 7th Red Sox Batting Ahead 3-0 Rockies' Kevin Jarvis facing 2-3-4,Top of the 7th Red Sox Batting Ahead 3-0 Rockies' Kevin Jarvis facing 2-3-4,Top of the 7th Red Sox Batting Ahead 3-0 Rockies' Kevin Jarvis facing 2-3-4,Top of the 7th Red Sox Batting Ahead 3-0 Rockies' Kevin Jarvis facing 2-3-4,Top of the 7th Red Sox Batting Ahead 3-0 Rockies' Kevin Jarvis facing 2-3-4,Top of the 7th Red Sox Batting Ahead 3-0 Rockies' Kevin Jarvis facing 2-3-4
,,,,,,,,,Kevin Jarvis replaces Matt Holliday (LF) pitching and batting 6thDenny Hocking replaces Marc Kroon (P) playing LF batting 9th,Kevin Jarvis replaces Matt Holliday (LF) pitching and batting 6thDenny Hocking replaces Marc Kroon (P) playing LF batting 9th,Kevin Jarvis replaces Matt Holliday (LF) pitching and batting 6thDenny Hocking replaces Marc Kroon (P) playing LF batting 9th
t7,3-0,0,"______, ______, ______",5(3-1) ..BCBBB,,BOS,M. Bellhorn,K. Jarvis,2%,89%,Walk
t7,3-0,0,"M. Bellhorn, ______, ______",1(0-0) X,RR,BOS,D. Ortiz,K. Jarvis,7%,96%,Home Run (Fly Ball); M. Bellhorn Scores
t7,5-0,0,"______, ______, ______",4(1-2) BFFX,O,BOS,M. Ramirez,K. Jarvis,-0%,96%,Flyball: LF
t7,5-0,1,"______, ______, ______",7(2-2) BCFFBFX,,BOS,N. Garciaparra,K. Jarvis,1%,97%,Triple to CF (Fly Ball to Deep LF-CF)
t7,5-0,1,"______, ______, N. Garciaparra",4(3-0) IIII,,BOS,T. Nixon,K. Jarvis,0%,97%,Intentional Walk
,,,,,,,,,Gabe Kapler pinch runs for Trot Nixon (RF) batting 6th,Gabe Kapler pinch runs for Trot Nixon (RF) batting 6th,Gabe Kapler pinch runs for Trot Nixon (RF) batting 6th
t7,5-0,1,"Kapler, ______, N. Garciaparra",9(3-2) .CFB1BFFB>F>X,RO,BOS,J. Varitek,K. Jarvis,1%,98%,Groundout: 2B-1B; N. Garciaparra Scores; Kapler to 2B
t7,6-0,2,"______, Kapler, ______",4(1-2) CBFX,O,BOS,P. Reese,K. Jarvis,-0%,97%,Groundout: P-1B
,,,,,,,,,3 runs 2 hits 0 errors 1 LOB. Red Sox 6 Rockies 0.,3 runs 2 hits 0 errors 1 LOB. Red Sox 6 Rockies 0.,3 runs 2 hits 0 errors 1 LOB. Red Sox 6 Rockies 0.
Bottom of the 7th Rockies Batting Behind 0-6 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 7th Rockies Batting Behind 0-6 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 7th Rockies Batting Behind 0-6 Red Sox' Derek Lowe facing 7-8-9,,Bottom of the 7th Rockies Batting Behind 0-6 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 7th Rockies Batting Behind 0-6 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 7th Rockies Batting Behind 0-6 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 7th Rockies Batting Behind 0-6 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 7th Rockies Batting Behind 0-6 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 7th Rockies Batting Behind 0-6 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 7th Rockies Batting Behind 0-6 Red Sox' Derek Lowe facing 7-8-9,Bottom of the 7th Rockies Batting Behind 0-6 Red Sox' Derek Lowe facing 7-8-9
,,,,,,,,,Gabe Kapler moves from PR to RF,Gabe Kapler moves from PR to RF,Gabe Kapler moves from PR to RF
b7,0-6,0,"______, ______, ______",3(1-1) .CBX,O,COL,T. Greene,D. Lowe,1%,98%,Groundout: SS-1B
b7,0-6,1,"______, ______, ______",6(3-2) BCBFBB,,COL,L. Gonzalez,D. Lowe,-1%,97%,Walk
