Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 2nd Indians Batting Tied 2-2 Red Sox' Byung-Hyun Kim facing 6-7-8,Top of the 2nd Indians Batting Tied 2-2 Red Sox' Byung-Hyun Kim facing 6-7-8,Top of the 2nd Indians Batting Tied 2-2 Red Sox' Byung-Hyun Kim facing 6-7-8,,Top of the 2nd Indians Batting Tied 2-2 Red Sox' Byung-Hyun Kim facing 6-7-8,Top of the 2nd Indians Batting Tied 2-2 Red Sox' Byung-Hyun Kim facing 6-7-8,Top of the 2nd Indians Batting Tied 2-2 Red Sox' Byung-Hyun Kim facing 6-7-8,Top of the 2nd Indians Batting Tied 2-2 Red Sox' Byung-Hyun Kim facing 6-7-8,Top of the 2nd Indians Batting Tied 2-2 Red Sox' Byung-Hyun Kim facing 6-7-8,Top of the 2nd Indians Batting Tied 2-2 Red Sox' Byung-Hyun Kim facing 6-7-8,Top of the 2nd Indians Batting Tied 2-2 Red Sox' Byung-Hyun Kim facing 6-7-8,Top of the 2nd Indians Batting Tied 2-2 Red Sox' Byung-Hyun Kim facing 6-7-8
t2,2-2,0,"______, ______, ______",4(1-2) BFSX,O,CLE,R. Belliard,B. Kim,-2%,48%,Flyball: CF
t2,2-2,1,"______, ______, ______",6(2-2) CBSBFX,,CLE,B. Broussard,B. Kim,4%,52%,Double to RF (Ground Ball)
t2,2-2,1,"______, B. Broussard, ______",5(3-1) CBBBB,,CLE,L. Merloni,B. Kim,2%,54%,Walk
t2,2-2,1,"L. Merloni, B. Broussard, ______",4(2-1) BCBX,O,CLE,C. Crisp,B. Kim,-3%,51%,Groundout: 1B-P; B. Broussard to 3B; L. Merloni to 2B
t2,2-2,2,"______, L. Merloni, B. Broussard",4(2-1) BCBB,RR,CLE,M. Lawton,B. Kim,14%,65%,Passed Ball; B. Broussard Scores/unER; L. Merloni Scores/unER
t2,4-2,2,"______, ______, ______",5(3-1) BCBB.B,,CLE,M. Lawton,B. Kim,1%,66%,Walk
t2,4-2,2,"M. Lawton, ______, ______",,O,CLE,O. Vizquel,B. Kim,-2%,64%,M. Lawton Picked off 1B (P-1B)
,,,,,,,,,2 runs 1 hit 0 errors 0 LOB. Indians 4 Red Sox 2.,2 runs 1 hit 0 errors 0 LOB. Indians 4 Red Sox 2.,2 runs 1 hit 0 errors 0 LOB. Indians 4 Red Sox 2.
Bottom of the 2nd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 7-8-9,Bottom of the 2nd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 7-8-9,Bottom of the 2nd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 7-8-9,,Bottom of the 2nd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 7-8-9,Bottom of the 2nd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 7-8-9,Bottom of the 2nd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 7-8-9,Bottom of the 2nd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 7-8-9,Bottom of the 2nd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 7-8-9,Bottom of the 2nd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 7-8-9,Bottom of the 2nd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 7-8-9,Bottom of the 2nd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 7-8-9
b2,2-4,0,"______, ______, ______",6(1-2) CFBFFX,O,BOS,B. Mueller,J. D'Amico,3%,66%,Flyball: CF
b2,2-4,1,"______, ______, ______",6(3-2) BCBBCX,,BOS,D. McCarty,J. D'Amico,-3%,64%,Single to CF (Ground Ball)
b2,2-4,1,"D. McCarty, ______, ______",4(1-2) CSB1X,O,BOS,P. Reese,J. D'Amico,3%,67%,Flyball: CF
b2,2-4,2,"D. McCarty, ______, ______",6(3-2) BSBBF>X,,BOS,J. Damon,J. D'Amico,-3%,64%,Single to RF (Ground Ball); D. McCarty to 3B
b2,2-4,2,"J. Damon, ______, D. McCarty",2(1-0) BX,O,BOS,M. Bellhorn,J. D'Amico,5%,70%,Groundout: 2B-1B
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Indians 4 Red Sox 2.,0 runs 2 hits 0 errors 2 LOB. Indians 4 Red Sox 2.,0 runs 2 hits 0 errors 2 LOB. Indians 4 Red Sox 2.
Top of the 3rd Indians Batting Ahead 4-2 Red Sox' Byung-Hyun Kim facing 2-3-4,Top of the 3rd Indians Batting Ahead 4-2 Red Sox' Byung-Hyun Kim facing 2-3-4,Top of the 3rd Indians Batting Ahead 4-2 Red Sox' Byung-Hyun Kim facing 2-3-4,,Top of the 3rd Indians Batting Ahead 4-2 Red Sox' Byung-Hyun Kim facing 2-3-4,Top of the 3rd Indians Batting Ahead 4-2 Red Sox' Byung-Hyun Kim facing 2-3-4,Top of the 3rd Indians Batting Ahead 4-2 Red Sox' Byung-Hyun Kim facing 2-3-4,Top of the 3rd Indians Batting Ahead 4-2 Red Sox' Byung-Hyun Kim facing 2-3-4,Top of the 3rd Indians Batting Ahead 4-2 Red Sox' Byung-Hyun Kim facing 2-3-4,Top of the 3rd Indians Batting Ahead 4-2 Red Sox' Byung-Hyun Kim facing 2-3-4,Top of the 3rd Indians Batting Ahead 4-2 Red Sox' Byung-Hyun Kim facing 2-3-4,Top of the 3rd Indians Batting Ahead 4-2 Red Sox' Byung-Hyun Kim facing 2-3-4
t3,4-2,0,"______, ______, ______",6(0-2) CFFFFX,O,CLE,O. Vizquel,B. Kim,-2%,68%,Groundout: 1B unassisted
t3,4-2,1,"______, ______, ______",2(1-0) BX,O,CLE,J. Gerut,B. Kim,-1%,66%,Flyball: CF (Deep CF)
t3,4-2,2,"______, ______, ______",1(0-0) X,O,CLE,V. Martinez,B. Kim,-1%,65%,Groundout: 2B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Indians 4 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Indians 4 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Indians 4 Red Sox 2.
Bottom of the 3rd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 3-4-5,Bottom of the 3rd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 3-4-5,Bottom of the 3rd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 3-4-5,,Bottom of the 3rd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 3-4-5,Bottom of the 3rd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 3-4-5,Bottom of the 3rd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 3-4-5,Bottom of the 3rd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 3-4-5,Bottom of the 3rd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 3-4-5,Bottom of the 3rd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 3-4-5,Bottom of the 3rd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 3-4-5,Bottom of the 3rd Red Sox Batting Behind 2-4 Indians' Jeff D'Amico facing 3-4-5
b3,2-4,0,"______, ______, ______",5(2-2) BCFBX,O,BOS,D. Ortiz,J. D'Amico,3%,68%,Flyball: LF
b3,2-4,1,"______, ______, ______",2(0-1) CX,,BOS,K. Millar,J. D'Amico,-3%,65%,Single to LF (Fly Ball)
b3,2-4,1,"K. Millar, ______, ______",5(3-1) BSBBX,,BOS,J. Varitek,J. D'Amico,-9%,56%,Double to RF (Line Drive); K. Millar to 3B
b3,2-4,1,"______, J. Varitek, K. Millar",4(3-0) *BBBX,RR,BOS,B. Daubach,J. D'Amico,-13%,42%,Double to LF (Fly Ball); K. Millar Scores; J. Varitek Scores
b3,4-4,1,"______, B. Daubach, ______",4(2-1) BFBX,O,BOS,B. Mueller,J. D'Amico,3%,46%,Groundout: 3B-1B; B. Daubach to 3B
b3,4-4,2,"______, ______, B. Daubach",5(3-1) BBBSB,,BOS,D. McCarty,J. D'Amico,-1%,44%,Walk
,,,,,,,,,Chad Durbin replaces Jeff D'Amico pitching,Chad Durbin replaces Jeff D'Amico pitching,Chad Durbin replaces Jeff D'Amico pitching
b3,4-4,2,"D. McCarty, ______, B. Daubach",5(3-1) .*BBBCX,O,BOS,P. Reese,C. Durbin,6%,50%,Lineout: CF
,,,,,,,,,2 runs 3 hits 0 errors 2 LOB. Indians 4 Red Sox 4.,2 runs 3 hits 0 errors 2 LOB. Indians 4 Red Sox 4.,2 runs 3 hits 0 errors 2 LOB. Indians 4 Red Sox 4.
Top of the 4th Indians Batting Tied 4-4 Red Sox' Byung-Hyun Kim facing 5-6-7,Top of the 4th Indians Batting Tied 4-4 Red Sox' Byung-Hyun Kim facing 5-6-7,Top of the 4th Indians Batting Tied 4-4 Red Sox' Byung-Hyun Kim facing 5-6-7,,Top of the 4th Indians Batting Tied 4-4 Red Sox' Byung-Hyun Kim facing 5-6-7,Top of the 4th Indians Batting Tied 4-4 Red Sox' Byung-Hyun Kim facing 5-6-7,Top of the 4th Indians Batting Tied 4-4 Red Sox' Byung-Hyun Kim facing 5-6-7,Top of the 4th Indians Batting Tied 4-4 Red Sox' Byung-Hyun Kim facing 5-6-7,Top of the 4th Indians Batting Tied 4-4 Red Sox' Byung-Hyun Kim facing 5-6-7,Top of the 4th Indians Batting Tied 4-4 Red Sox' Byung-Hyun Kim facing 5-6-7,Top of the 4th Indians Batting Tied 4-4 Red Sox' Byung-Hyun Kim facing 5-6-7,Top of the 4th Indians Batting Tied 4-4 Red Sox' Byung-Hyun Kim facing 5-6-7
t4,4-4,0,"______, ______, ______",7(3-2) BBCBFFX,O,CLE,T. Hafner,B. Kim,-3%,47%,Groundout: SS-1B
t4,4-4,1,"______, ______, ______",6(3-2) BBBCCX,,CLE,R. Belliard,B. Kim,5%,52%,Double to RF (Ground Ball thru RF Line)
t4,4-4,1,"______, R. Belliard, ______",7(3-2) BBBCCFH,,CLE,B. Broussard,B. Kim,2%,54%,Hit By Pitch
t4,4-4,1,"B. Broussard, R. Belliard, ______",5(3-1) BBCB>B,,CLE,L. Merloni,B. Kim,7%,61%,Walk; R. Belliard to 3B; B. Broussard to 2B
,,,,,,,,,Lenny DiNardo replaces Byung-Hyun Kim pitching,Lenny DiNardo replaces Byung-Hyun Kim pitching,Lenny DiNardo replaces Byung-Hyun Kim pitching
t4,4-4,1,"L. Merloni, B. Broussard, R. Belliard",2(0-1) .CX,R,CLE,C. Crisp,L. DiNardo,10%,70%,Single to LF (Line Drive); R. Belliard Scores; B. Broussard to 3B; L. Merloni to 2B
t4,5-4,1,"C. Crisp, L. Merloni, B. Broussard",1(0-0) X,RO,CLE,M. Lawton,L. DiNardo,-0%,70%,Flyball: CF/Sacrifice Fly; B. Broussard Scores
t4,6-4,2,"C. Crisp, L. Merloni, ______",1(0-0) X,O,CLE,O. Vizquel,L. DiNardo,-4%,67%,Flyball: CF
,,,,,,,,,2 runs 2 hits 0 errors 2 LOB. Indians 6 Red Sox 4.,2 runs 2 hits 0 errors 2 LOB. Indians 6 Red Sox 4.,2 runs 2 hits 0 errors 2 LOB. Indians 6 Red Sox 4.
Bottom of the 4th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 1-2-3,Bottom of the 4th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 1-2-3,Bottom of the 4th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 1-2-3,,Bottom of the 4th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 1-2-3,Bottom of the 4th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 1-2-3,Bottom of the 4th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 1-2-3,Bottom of the 4th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 1-2-3,Bottom of the 4th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 1-2-3,Bottom of the 4th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 1-2-3,Bottom of the 4th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 1-2-3,Bottom of the 4th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 1-2-3
b4,4-6,0,"______, ______, ______",6(3-2) CBBFBB,,BOS,J. Damon,C. Durbin,-5%,62%,Walk
b4,4-6,0,"J. Damon, ______, ______",4(1-2) B1CCX,O,BOS,M. Bellhorn,C. Durbin,4%,66%,Groundout: 2B-SS/Forceout at 2B
b4,4-6,1,"M. Bellhorn, ______, ______",5(2-2) BCFBC,O,BOS,D. Ortiz,C. Durbin,4%,70%,Strikeout Looking
b4,4-6,2,"M. Bellhorn, ______, ______",13(3-2) BFS1111FFF*BFF>FFB>B,,BOS,K. Millar,C. Durbin,-2%,68%,Walk; M. Bellhorn to 2B
b4,4-6,2,"K. Millar, M. Bellhorn, ______",5(2-2) BCBFC,O,BOS,J. Varitek,C. Durbin,6%,73%,Strikeout Looking
,,,,,,,,,0 runs 0 hits 0 errors 2 LOB. Indians 6 Red Sox 4.,0 runs 0 hits 0 errors 2 LOB. Indians 6 Red Sox 4.,0 runs 0 hits 0 errors 2 LOB. Indians 6 Red Sox 4.
Top of the 5th Indians Batting Ahead 6-4 Red Sox' Lenny DiNardo facing 3-4-5,Top of the 5th Indians Batting Ahead 6-4 Red Sox' Lenny DiNardo facing 3-4-5,Top of the 5th Indians Batting Ahead 6-4 Red Sox' Lenny DiNardo facing 3-4-5,,Top of the 5th Indians Batting Ahead 6-4 Red Sox' Lenny DiNardo facing 3-4-5,Top of the 5th Indians Batting Ahead 6-4 Red Sox' Lenny DiNardo facing 3-4-5,Top of the 5th Indians Batting Ahead 6-4 Red Sox' Lenny DiNardo facing 3-4-5,Top of the 5th Indians Batting Ahead 6-4 Red Sox' Lenny DiNardo facing 3-4-5,Top of the 5th Indians Batting Ahead 6-4 Red Sox' Lenny DiNardo facing 3-4-5,Top of the 5th Indians Batting Ahead 6-4 Red Sox' Lenny DiNardo facing 3-4-5,Top of the 5th Indians Batting Ahead 6-4 Red Sox' Lenny DiNardo facing 3-4-5,Top of the 5th Indians Batting Ahead 6-4 Red Sox' Lenny DiNardo facing 3-4-5
t5,6-4,0,"______, ______, ______",2(1-0) BX,O,CLE,J. Gerut,L. DiNardo,-2%,71%,Groundout: SS-1B
t5,6-4,1,"______, ______, ______",5(1-2) BCCFS,O,CLE,V. Martinez,L. DiNardo,-2%,70%,Strikeout Swinging
t5,6-4,2,"______, ______, ______",7(3-2) BSSBFBS,O,CLE,T. Hafner,L. DiNardo,-1%,69%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Indians 6 Red Sox 4.,0 runs 0 hits 0 errors 0 LOB. Indians 6 Red Sox 4.,0 runs 0 hits 0 errors 0 LOB. Indians 6 Red Sox 4.
Bottom of the 5th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 6-7-8,Bottom of the 5th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 6-7-8,Bottom of the 5th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 6-7-8,,Bottom of the 5th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 6-7-8,Bottom of the 5th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 6-7-8,Bottom of the 5th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 6-7-8,Bottom of the 5th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 6-7-8,Bottom of the 5th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 6-7-8,Bottom of the 5th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 6-7-8,Bottom of the 5th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 6-7-8,Bottom of the 5th Red Sox Batting Behind 4-6 Indians' Chad Durbin facing 6-7-8
b5,4-6,0,"______, ______, ______",1(0-0) X,R,BOS,B. Daubach,C. Durbin,-12%,57%,Home Run (Fly Ball)
b5,5-6,0,"______, ______, ______",4(2-1) BCBX,O,BOS,B. Mueller,C. Durbin,4%,60%,Lineout: LF (LF-CF)
b5,5-6,1,"______, ______, ______",5(2-2) CSBBC,O,BOS,D. McCarty,C. Durbin,3%,63%,Strikeout Looking
b5,5-6,2,"______, ______, ______",5(3-1) BCBBX,O,BOS,P. Reese,C. Durbin,2%,64%,Groundout: 3B-1B
,,,,,,,,,1 run 1 hit 0 errors 0 LOB. Indians 6 Red Sox 5.,1 run 1 hit 0 errors 0 LOB. Indians 6 Red Sox 5.,1 run 1 hit 0 errors 0 LOB. Indians 6 Red Sox 5.
Top of the 6th Indians Batting Ahead 6-5 Red Sox' Lenny DiNardo facing 6-7-8,Top of the 6th Indians Batting Ahead 6-5 Red Sox' Lenny DiNardo facing 6-7-8,Top of the 6th Indians Batting Ahead 6-5 Red Sox' Lenny DiNardo facing 6-7-8,,Top of the 6th Indians Batting Ahead 6-5 Red Sox' Lenny DiNardo facing 6-7-8,Top of the 6th Indians Batting Ahead 6-5 Red Sox' Lenny DiNardo facing 6-7-8,Top of the 6th Indians Batting Ahead 6-5 Red Sox' Lenny DiNardo facing 6-7-8,Top of the 6th Indians Batting Ahead 6-5 Red Sox' Lenny DiNardo facing 6-7-8,Top of the 6th Indians Batting Ahead 6-5 Red Sox' Lenny DiNardo facing 6-7-8,Top of the 6th Indians Batting Ahead 6-5 Red Sox' Lenny DiNardo facing 6-7-8,Top of the 6th Indians Batting Ahead 6-5 Red Sox' Lenny DiNardo facing 6-7-8,Top of the 6th Indians Batting Ahead 6-5 Red Sox' Lenny DiNardo facing 6-7-8
t6,6-5,0,"______, ______, ______",6(3-2) BBCBFX,,CLE,R. Belliard,L. DiNardo,4%,68%,Single to 3B (Ground Ball)
t6,6-5,0,"R. Belliard, ______, ______",3(1-1) LBX,,CLE,B. Broussard,L. DiNardo,11%,79%,Double to LF (Fly Ball to Deep CF); R. Belliard to 3B
t6,6-5,0,"______, B. Broussard, R. Belliard",2(0-1) CX,RO,CLE,L. Merloni,L. DiNardo,-3%,76%,Fielder's Choice SS; R. Belliard Scores; B. Broussard out at 3B/SS-3B
t6,7-5,1,"L. Merloni, ______, ______",4(2-1) 1BBC1X,O,CLE,C. Crisp,L. DiNardo,-2%,73%,Flyball: RF (CF-RF)
,,,,,,,,,Alan Embree replaces Lenny DiNardo pitching,Alan Embree replaces Lenny DiNardo pitching,Alan Embree replaces Lenny DiNardo pitching
t6,7-5,2,"L. Merloni, ______, ______",4(2-2) .BB1FS1,,CLE,M. Lawton,A. Embree,1%,75%,L. Merloni Caught Stealing (PO) 2B safe on E3; L. Merloni to 3B
t6,7-5,2,"______, ______, L. Merloni",6(2-2) .BB1FS1.FX,O,CLE,M. Lawton,A. Embree,-3%,71%,Groundout: SS-1B
,,,,,,,,,1 run 2 hits 1 error 1 LOB. Indians 7 Red Sox 5.,1 run 2 hits 1 error 1 LOB. Indians 7 Red Sox 5.,1 run 2 hits 1 error 1 LOB. Indians 7 Red Sox 5.
Bottom of the 6th Red Sox Batting Behind 5-7 Indians' Scott Stewart facing 1-2-3,Bottom of the 6th Red Sox Batting Behind 5-7 Indians' Scott Stewart facing 1-2-3,Bottom of the 6th Red Sox Batting Behind 5-7 Indians' Scott Stewart facing 1-2-3,,Bottom of the 6th Red Sox Batting Behind 5-7 Indians' Scott Stewart facing 1-2-3,Bottom of the 6th Red Sox Batting Behind 5-7 Indians' Scott Stewart facing 1-2-3,Bottom of the 6th Red Sox Batting Behind 5-7 Indians' Scott Stewart facing 1-2-3,Bottom of the 6th Red Sox Batting Behind 5-7 Indians' Scott Stewart facing 1-2-3,Bottom of the 6th Red Sox Batting Behind 5-7 Indians' Scott Stewart facing 1-2-3,Bottom of the 6th Red Sox Batting Behind 5-7 Indians' Scott Stewart facing 1-2-3,Bottom of the 6th Red Sox Batting Behind 5-7 Indians' Scott Stewart facing 1-2-3,Bottom of the 6th Red Sox Batting Behind 5-7 Indians' Scott Stewart facing 1-2-3
,,,,,,,,,Scott Stewart replaces Chad Durbin pitching,Scott Stewart replaces Chad Durbin pitching,Scott Stewart replaces Chad Durbin pitching
b6,5-7,0,"______, ______, ______",6(3-2) .BBBCCX,O,BOS,J. Damon,S. Stewart,4%,75%,Groundout: SS-1B
b6,5-7,1,"______, ______, ______",4(1-2) CFBS,O,BOS,M. Bellhorn,S. Stewart,3%,78%,Strikeout Swinging
b6,5-7,2,"______, ______, ______",6(3-2) BSSBBC,O,BOS,D. Ortiz,S. Stewart,2%,80%,Strikeout Looking
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Indians 7 Red Sox 5.,0 runs 0 hits 0 errors 0 LOB. Indians 7 Red Sox 5.,0 runs 0 hits 0 errors 0 LOB. Indians 7 Red Sox 5.
Top of the 7th Indians Batting Ahead 7-5 Red Sox' Alan Embree facing 2-3-4,Top of the 7th Indians Batting Ahead 7-5 Red Sox' Alan Embree facing 2-3-4,Top of the 7th Indians Batting Ahead 7-5 Red Sox' Alan Embree facing 2-3-4,,Top of the 7th Indians Batting Ahead 7-5 Red Sox' Alan Embree facing 2-3-4,Top of the 7th Indians Batting Ahead 7-5 Red Sox' Alan Embree facing 2-3-4,Top of the 7th Indians Batting Ahead 7-5 Red Sox' Alan Embree facing 2-3-4,Top of the 7th Indians Batting Ahead 7-5 Red Sox' Alan Embree facing 2-3-4,Top of the 7th Indians Batting Ahead 7-5 Red Sox' Alan Embree facing 2-3-4,Top of the 7th Indians Batting Ahead 7-5 Red Sox' Alan Embree facing 2-3-4,Top of the 7th Indians Batting Ahead 7-5 Red Sox' Alan Embree facing 2-3-4,Top of the 7th Indians Batting Ahead 7-5 Red Sox' Alan Embree facing 2-3-4
t7,7-5,0,"______, ______, ______",3(1-1) CBX,,CLE,O. Vizquel,A. Embree,5%,84%,Double to LF (Line Drive)
t7,7-5,0,"______, O. Vizquel, ______",5(2-2) BBFCX,O,CLE,J. Gerut,A. Embree,-1%,83%,Groundout: 1B-P; O. Vizquel to 3B
t7,7-5,1,"______, ______, O. Vizquel",2(0-1) CX,O,CLE,V. Martinez,A. Embree,-5%,78%,Fielder's Choice 3B; O. Vizquel out at Hm/3B-C-SS; V. Martinez to 2B
t7,7-5,2,"______, V. Martinez, ______",5(2-2) BSBFX,R,CLE,T. Hafner,A. Embree,9%,87%,Double to LF (Fly Ball to Deep CF); V. Martinez Scores
,,,,,,,,,Mike Timlin replaces Alan Embree pitching,Mike Timlin replaces Alan Embree pitching,Mike Timlin replaces Alan Embree pitching
t7,8-5,2,"______, T. Hafner, ______",7(3-2) .BCFFB*BB,,CLE,R. Belliard,M. Timlin,0%,87%,Walk
t7,8-5,2,"R. Belliard, T. Hafner, ______",5(2-2) BCBSX,R,CLE,B. Broussard,M. Timlin,6%,93%,Single to CF (Ground Ball); T. Hafner Scores; R. Belliard to 3B
t7,9-5,2,"B. Broussard, ______, R. Belliard",3(1-1) BFX,O,CLE,L. Merloni,M. Timlin,-2%,91%,Groundout: 3B-1B
,,,,,,,,,2 runs 3 hits 0 errors 2 LOB. Indians 9 Red Sox 5.,2 runs 3 hits 0 errors 2 LOB. Indians 9 Red Sox 5.,2 runs 3 hits 0 errors 2 LOB. Indians 9 Red Sox 5.
