Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Bottom of the 3rd Rangers Batting Tied 1-1 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 3rd Rangers Batting Tied 1-1 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 3rd Rangers Batting Tied 1-1 Red Sox' Pedro Martinez facing 8-9-1,,Bottom of the 3rd Rangers Batting Tied 1-1 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 3rd Rangers Batting Tied 1-1 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 3rd Rangers Batting Tied 1-1 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 3rd Rangers Batting Tied 1-1 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 3rd Rangers Batting Tied 1-1 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 3rd Rangers Batting Tied 1-1 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 3rd Rangers Batting Tied 1-1 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 3rd Rangers Batting Tied 1-1 Red Sox' Pedro Martinez facing 8-9-1
b3,1-1,0,"['', '', '']",2(1-0) BX,,TEX,K. Mench,P. Martinez,4%,60%,Single to LF (Ground Ball)
b3,1-1,0,"['Mench', '', '']",2(1-0) BX,,TEX,R. Barajas,P. Martinez,6%,65%,Single to CF (Line Drive); Mench to 2B
b3,1-1,0,"['Barajas', 'Mench', '']",6(3-2) LBBBSX,R,TEX,M. Young,P. Martinez,9%,74%,Single to CF (Line Drive); Mench Scores; Barajas to 2B
b3,2-1,0,"['Young', 'Barajas', '']",2(1-0) BX,O,TEX,H. Blalock,P. Martinez,-5%,69%,Flyball: RF
b3,2-1,1,"['Young', 'Barajas', '']",3(1-1) FBX,RR,TEX,A. Soriano,P. Martinez,14%,83%,Double to LF (Line Drive to Deep LF Line); Barajas Scores; Young Scores
b3,4-1,1,"['', 'Soriano', '']",6(2-2) FS*BB2FX,O,TEX,B. Fullmer,P. Martinez,-2%,81%,Groundout: SS-1B; Soriano to 3B
b3,4-1,2,"['', '', 'Soriano']",3(2-0) BBX,R,TEX,B. Jordan,P. Martinez,5%,87%,Single to SS (Ground Ball); Soriano Scores
b3,5-1,2,"['Jordan', '', '']",5(3-1) CBBBB,,TEX,D. Dellucci,P. Martinez,1%,87%,Walk; Jordan to 2B
b3,5-1,2,"['Dellucci', 'Jordan', '']",3(2-0) BBB,,TEX,H. Perry,P. Martinez,0%,88%,Jordan Steals 3B
b3,5-1,2,"['Dellucci', '', 'Jordan']",4(3-0) BBB.X,O,TEX,H. Perry,P. Martinez,-2%,86%,Flyball: RF
,,,,,,,,,4 runs 5 hits 0 errors 2 LOB. Red Sox 1 Rangers 5.,4 runs 5 hits 0 errors 2 LOB. Red Sox 1 Rangers 5.,4 runs 5 hits 0 errors 2 LOB. Red Sox 1 Rangers 5.
Top of the 4th Red Sox Batting Behind 1-5 Rangers' Joaquin Benoit facing 4-5-6,Top of the 4th Red Sox Batting Behind 1-5 Rangers' Joaquin Benoit facing 4-5-6,Top of the 4th Red Sox Batting Behind 1-5 Rangers' Joaquin Benoit facing 4-5-6,,Top of the 4th Red Sox Batting Behind 1-5 Rangers' Joaquin Benoit facing 4-5-6,Top of the 4th Red Sox Batting Behind 1-5 Rangers' Joaquin Benoit facing 4-5-6,Top of the 4th Red Sox Batting Behind 1-5 Rangers' Joaquin Benoit facing 4-5-6,Top of the 4th Red Sox Batting Behind 1-5 Rangers' Joaquin Benoit facing 4-5-6,Top of the 4th Red Sox Batting Behind 1-5 Rangers' Joaquin Benoit facing 4-5-6,Top of the 4th Red Sox Batting Behind 1-5 Rangers' Joaquin Benoit facing 4-5-6,Top of the 4th Red Sox Batting Behind 1-5 Rangers' Joaquin Benoit facing 4-5-6,Top of the 4th Red Sox Batting Behind 1-5 Rangers' Joaquin Benoit facing 4-5-6
t4,1-5,0,"['', '', '']",1(0-0) X,,BOS,M. Ramirez,J. Benoit,-3%,82%,Single to LF (Line Drive)
t4,1-5,0,"['Ramirez', '', '']",5(1-2) BCFFX,,BOS,J. Varitek,J. Benoit,-5%,78%,Single to RF (Line Drive); Ramirez to 2B
t4,1-5,0,"['Varitek', 'Ramirez', '']",4(2-1) CBBX,O,BOS,D. McCarty,J. Benoit,5%,82%,Popfly: 2B
t4,1-5,1,"['Varitek', 'Ramirez', '']",6(2-2) CBBFFS,O,BOS,M. Bellhorn,J. Benoit,4%,86%,Strikeout Swinging
t4,1-5,2,"['Varitek', 'Ramirez', '']",6(3-2) FBBFB>X,O,BOS,G. Kapler,J. Benoit,3%,90%,Flyball: LF
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Red Sox 1 Rangers 5.,0 runs 2 hits 0 errors 2 LOB. Red Sox 1 Rangers 5.,0 runs 2 hits 0 errors 2 LOB. Red Sox 1 Rangers 5.
Bottom of the 4th Rangers Batting Ahead 5-1 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 4th Rangers Batting Ahead 5-1 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 4th Rangers Batting Ahead 5-1 Red Sox' Pedro Martinez facing 8-9-1,,Bottom of the 4th Rangers Batting Ahead 5-1 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 4th Rangers Batting Ahead 5-1 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 4th Rangers Batting Ahead 5-1 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 4th Rangers Batting Ahead 5-1 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 4th Rangers Batting Ahead 5-1 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 4th Rangers Batting Ahead 5-1 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 4th Rangers Batting Ahead 5-1 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 4th Rangers Batting Ahead 5-1 Red Sox' Pedro Martinez facing 8-9-1
b4,5-1,0,"['', '', '']",3(1-1) CBX,O,TEX,K. Mench,P. Martinez,-1%,89%,Groundout: SS-1B
b4,5-1,1,"['', '', '']",2(0-1) FX,,TEX,R. Barajas,P. Martinez,2%,90%,Double to LF (Fly Ball to Deep LF-CF)
b4,5-1,1,"['', 'Barajas', '']",6(3-2) BBBCFX,R,TEX,M. Young,P. Martinez,4%,94%,Double to RF (Fly Ball to Deep CF); Barajas Scores
b4,6-1,1,"['', 'Young', '']",7(3-2) BBFFBFS,O,TEX,H. Blalock,P. Martinez,-1%,93%,Strikeout Swinging
b4,6-1,2,"['', 'Young', '']",8(3-2) BFFF*BBFX,O,TEX,A. Soriano,P. Martinez,-1%,92%,Groundout: SS-1B
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Red Sox 1 Rangers 6.,1 run 2 hits 0 errors 1 LOB. Red Sox 1 Rangers 6.,1 run 2 hits 0 errors 1 LOB. Red Sox 1 Rangers 6.
Top of the 5th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 9-1-2,Top of the 5th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 9-1-2,Top of the 5th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 9-1-2,,Top of the 5th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 9-1-2,Top of the 5th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 9-1-2,Top of the 5th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 9-1-2,Top of the 5th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 9-1-2,Top of the 5th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 9-1-2,Top of the 5th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 9-1-2,Top of the 5th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 9-1-2,Top of the 5th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 9-1-2
t5,1-6,0,"['', '', '']",3(0-2) LSX,O,BOS,C. Crespo,J. Benoit,1%,94%,Flyball: RF (CF-RF)
t5,1-6,1,"['', '', '']",3(0-2) FCX,O,BOS,J. Damon,J. Benoit,1%,95%,Groundout: 2B-1B
t5,1-6,2,"['', '', '']",2(0-1) CX,O,BOS,B. Mueller,J. Benoit,1%,95%,Popfly: SS
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Rangers 6.,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Rangers 6.,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Rangers 6.
Bottom of the 5th Rangers Batting Ahead 6-1 Red Sox' Lenny DiNardo facing 4-5-6,Bottom of the 5th Rangers Batting Ahead 6-1 Red Sox' Lenny DiNardo facing 4-5-6,Bottom of the 5th Rangers Batting Ahead 6-1 Red Sox' Lenny DiNardo facing 4-5-6,,Bottom of the 5th Rangers Batting Ahead 6-1 Red Sox' Lenny DiNardo facing 4-5-6,Bottom of the 5th Rangers Batting Ahead 6-1 Red Sox' Lenny DiNardo facing 4-5-6,Bottom of the 5th Rangers Batting Ahead 6-1 Red Sox' Lenny DiNardo facing 4-5-6,Bottom of the 5th Rangers Batting Ahead 6-1 Red Sox' Lenny DiNardo facing 4-5-6,Bottom of the 5th Rangers Batting Ahead 6-1 Red Sox' Lenny DiNardo facing 4-5-6,Bottom of the 5th Rangers Batting Ahead 6-1 Red Sox' Lenny DiNardo facing 4-5-6,Bottom of the 5th Rangers Batting Ahead 6-1 Red Sox' Lenny DiNardo facing 4-5-6,Bottom of the 5th Rangers Batting Ahead 6-1 Red Sox' Lenny DiNardo facing 4-5-6
,,,,,,,,,Lenny DiNardo replaces Pedro Martinez pitching,Lenny DiNardo replaces Pedro Martinez pitching,Lenny DiNardo replaces Pedro Martinez pitching
b5,6-1,0,"['', '', '']",3(1-1) .BFX,,TEX,B. Fullmer,L. DiNardo,1%,96%,Single to RF (Ground Ball)
b5,6-1,0,"['Fullmer', '', '']",6(3-2) BBBC>F>X,O,TEX,B. Jordan,L. DiNardo,-0%,95%,Groundout: SS-1B; Fullmer to 2B
b5,6-1,1,"['', 'Fullmer', '']",6(3-2) CBBBFX,O,TEX,D. Dellucci,L. DiNardo,-1%,95%,Groundout: 1B unassisted; Fullmer to 3B
b5,6-1,2,"['', '', 'Fullmer']",4(0-2) SCFS,O,TEX,H. Perry,L. DiNardo,-1%,94%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Rangers 6.,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Rangers 6.,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Rangers 6.
Top of the 6th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 3-4-5,Top of the 6th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 3-4-5,Top of the 6th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 3-4-5,,Top of the 6th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 3-4-5,Top of the 6th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 3-4-5,Top of the 6th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 3-4-5,Top of the 6th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 3-4-5,Top of the 6th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 3-4-5,Top of the 6th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 3-4-5,Top of the 6th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 3-4-5,Top of the 6th Red Sox Batting Behind 1-6 Rangers' Joaquin Benoit facing 3-4-5
t6,1-6,0,"['', '', '']",5(2-2) FBSBS,O,BOS,D. Ortiz,J. Benoit,1%,95%,Strikeout Swinging
t6,1-6,1,"['', '', '']",4(2-1) BSBX,O,BOS,M. Ramirez,J. Benoit,1%,96%,Lineout: LF
t6,1-6,2,"['', '', '']",1(0-0) X,R,BOS,J. Varitek,J. Benoit,-3%,93%,Home Run (Fly Ball to CF-RF)
t6,2-6,2,"['', '', '']",6(3-2) FBBBSS,O,BOS,D. McCarty,J. Benoit,1%,94%,Strikeout Swinging
,,,,,,,,,1 run 1 hit 0 errors 0 LOB. Red Sox 2 Rangers 6.,1 run 1 hit 0 errors 0 LOB. Red Sox 2 Rangers 6.,1 run 1 hit 0 errors 0 LOB. Red Sox 2 Rangers 6.
Bottom of the 6th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 8-9-1,Bottom of the 6th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 8-9-1,Bottom of the 6th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 8-9-1,,Bottom of the 6th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 8-9-1,Bottom of the 6th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 8-9-1,Bottom of the 6th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 8-9-1,Bottom of the 6th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 8-9-1,Bottom of the 6th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 8-9-1,Bottom of the 6th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 8-9-1,Bottom of the 6th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 8-9-1,Bottom of the 6th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 8-9-1
b6,6-2,0,"['', '', '']",4(0-2) CFFX,,TEX,K. Mench,L. DiNardo,1%,96%,Double to LF (Line Drive)
b6,6-2,0,"['', 'Mench', '']",6(1-2) CSFBFX,O,TEX,R. Barajas,L. DiNardo,-1%,95%,Groundout: SS-1B
b6,6-2,1,"['', 'Mench', '']",4(2-1) BCBX,O,TEX,M. Young,L. DiNardo,-1%,94%,Lineout: RF
b6,6-2,2,"['', 'Mench', '']",3(1-1) BFX,O,TEX,H. Blalock,L. DiNardo,-1%,93%,Groundout: 1B-P
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 2 Rangers 6.,0 runs 1 hit 0 errors 1 LOB. Red Sox 2 Rangers 6.,0 runs 1 hit 0 errors 1 LOB. Red Sox 2 Rangers 6.
Top of the 7th Red Sox Batting Behind 2-6 Rangers' Joaquin Benoit facing 7-8-9,Top of the 7th Red Sox Batting Behind 2-6 Rangers' Joaquin Benoit facing 7-8-9,Top of the 7th Red Sox Batting Behind 2-6 Rangers' Joaquin Benoit facing 7-8-9,,Top of the 7th Red Sox Batting Behind 2-6 Rangers' Joaquin Benoit facing 7-8-9,Top of the 7th Red Sox Batting Behind 2-6 Rangers' Joaquin Benoit facing 7-8-9,Top of the 7th Red Sox Batting Behind 2-6 Rangers' Joaquin Benoit facing 7-8-9,Top of the 7th Red Sox Batting Behind 2-6 Rangers' Joaquin Benoit facing 7-8-9,Top of the 7th Red Sox Batting Behind 2-6 Rangers' Joaquin Benoit facing 7-8-9,Top of the 7th Red Sox Batting Behind 2-6 Rangers' Joaquin Benoit facing 7-8-9,Top of the 7th Red Sox Batting Behind 2-6 Rangers' Joaquin Benoit facing 7-8-9,Top of the 7th Red Sox Batting Behind 2-6 Rangers' Joaquin Benoit facing 7-8-9
t7,2-6,0,"['', '', '']",5(3-1) BBFBB,,BOS,M. Bellhorn,J. Benoit,-3%,90%,Walk
t7,2-6,0,"['Bellhorn', '', '']",5(2-2) BCCBX,O,BOS,G. Kapler,J. Benoit,2%,92%,Groundout: 2B-1B; Bellhorn to 2B
t7,2-6,1,"['', 'Bellhorn', '']",1(0-0) X,O,BOS,C. Crespo,J. Benoit,2%,94%,Groundout: 2B-1B; Bellhorn to 3B
t7,2-6,2,"['', '', 'Bellhorn']",3(1-1) CBX,O,BOS,J. Damon,J. Benoit,2%,96%,Foul Popfly: 3B (3B Foul)
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 2 Rangers 6.,0 runs 0 hits 0 errors 1 LOB. Red Sox 2 Rangers 6.,0 runs 0 hits 0 errors 1 LOB. Red Sox 2 Rangers 6.
Bottom of the 7th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 3-4-5,Bottom of the 7th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 3-4-5,Bottom of the 7th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 3-4-5,,Bottom of the 7th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 3-4-5,Bottom of the 7th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 3-4-5,Bottom of the 7th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 3-4-5,Bottom of the 7th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 3-4-5,Bottom of the 7th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 3-4-5,Bottom of the 7th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 3-4-5,Bottom of the 7th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 3-4-5,Bottom of the 7th Rangers Batting Ahead 6-2 Red Sox' Lenny DiNardo facing 3-4-5
b7,6-2,0,"['', '', '']",2(1-0) BX,O,TEX,A. Soriano,L. DiNardo,-0%,96%,Groundout: 3B-1B
b7,6-2,1,"['', '', '']",2(1-0) BX,O,TEX,B. Fullmer,L. DiNardo,-0%,96%,Groundout: 2B-1B
b7,6-2,2,"['', '', '']",4(2-1) BBFX,O,TEX,B. Jordan,L. DiNardo,-0%,95%,Groundout: 3B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 2 Rangers 6.,0 runs 0 hits 0 errors 0 LOB. Red Sox 2 Rangers 6.,0 runs 0 hits 0 errors 0 LOB. Red Sox 2 Rangers 6.
