Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Bottom of the 2nd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 5-6-7,Bottom of the 2nd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 5-6-7,Bottom of the 2nd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 5-6-7,,Bottom of the 2nd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 5-6-7,Bottom of the 2nd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 5-6-7,Bottom of the 2nd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 5-6-7,Bottom of the 2nd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 5-6-7,Bottom of the 2nd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 5-6-7,Bottom of the 2nd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 5-6-7,Bottom of the 2nd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 5-6-7,Bottom of the 2nd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 5-6-7
b2,0-2,0,"______, ______, ______",5(2-2) FBBFX,O,BOS,N. Garciaparra,R. Wolf,3%,66%,Flyball: RF
b2,0-2,1,"______, ______, ______",3(0-2) CFX,O,BOS,K. Millar,R. Wolf,2%,68%,Flyball: RF (CF-RF)
b2,0-2,2,"______, ______, ______",6(3-2) SBCBBX,,BOS,J. Varitek,R. Wolf,-1%,67%,Single to CF (Ground Ball)
b2,0-2,2,"J. Varitek, ______, ______",5(3-1) BB*BCX,,BOS,K. Youkilis,R. Wolf,-2%,65%,Single to LF (Line Drive); J. Varitek to 2B
b2,0-2,2,"K. Youkilis, J. Varitek, ______",5(2-2) BCBFX,O,BOS,G. Kapler,R. Wolf,5%,70%,Flyball: CF
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Phillies 2 Red Sox 0.,0 runs 2 hits 0 errors 2 LOB. Phillies 2 Red Sox 0.,0 runs 2 hits 0 errors 2 LOB. Phillies 2 Red Sox 0.
Top of the 3rd Phillies Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 3-4-5,Top of the 3rd Phillies Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 3-4-5,Top of the 3rd Phillies Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 3-4-5,,Top of the 3rd Phillies Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 3-4-5,Top of the 3rd Phillies Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 3-4-5,Top of the 3rd Phillies Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 3-4-5,Top of the 3rd Phillies Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 3-4-5,Top of the 3rd Phillies Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 3-4-5,Top of the 3rd Phillies Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 3-4-5,Top of the 3rd Phillies Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 3-4-5,Top of the 3rd Phillies Batting Ahead 2-0 Red Sox' Bronson Arroyo facing 3-4-5
t3,2-0,0,"______, ______, ______",2(1-0) BX,,PHI,B. Abreu,B. Arroyo,3%,72%,Single to RF (Ground Ball)
t3,2-0,0,"B. Abreu, ______, ______",6(3-2) SB+1FBB>B,,PHI,J. Thome,B. Arroyo,4%,76%,Walk; B. Abreu to 2B
t3,2-0,0,"J. Thome, B. Abreu, ______",6(3-2) BCBBSS,O,PHI,P. Burrell,B. Arroyo,-4%,72%,Strikeout Swinging
t3,2-0,1,"J. Thome, B. Abreu, ______",4(0-2) SSFX,O,PHI,C. Utley,B. Arroyo,-3%,69%,Groundout: SS-2B/Forceout at 2B; B. Abreu to 3B
t3,2-0,2,"C. Utley, ______, B. Abreu",3(0-2) FFX,O,PHI,D. Bell,B. Arroyo,-4%,65%,Popfly: SS
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Phillies 2 Red Sox 0.,0 runs 1 hit 0 errors 2 LOB. Phillies 2 Red Sox 0.,0 runs 1 hit 0 errors 2 LOB. Phillies 2 Red Sox 0.
Bottom of the 3rd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 1-2-3,,Bottom of the 3rd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 0-2 Phillies' Randy Wolf facing 1-2-3
b3,0-2,0,"______, ______, ______",6(3-2) CBBBCX,,BOS,J. Damon,R. Wolf,-4%,61%,Single to LF (Fly Ball)
b3,0-2,0,"J. Damon, ______, ______",5(2-2) C1*BF1BX,O,BOS,M. Bellhorn,R. Wolf,4%,65%,Flyball: CF (Deep CF)
b3,0-2,1,"J. Damon, ______, ______",5(3-1) 11BBBSB,,BOS,D. Ortiz,R. Wolf,-4%,61%,Walk; J. Damon to 2B
b3,0-2,1,"D. Ortiz, J. Damon, ______",1(0-0) X,R,BOS,M. Ramirez,R. Wolf,-15%,45%,Double to LF (Fly Ball to LF Line); J. Damon Scores; D. Ortiz to 3B
b3,1-2,1,"______, M. Ramirez, D. Ortiz",2(0-1) CX,O,BOS,N. Garciaparra,R. Wolf,9%,54%,Lineout: 3B
b3,1-2,2,"______, M. Ramirez, D. Ortiz",2(0-1) CX,O,BOS,K. Millar,R. Wolf,7%,61%,Popfly: SS (Short LF)
,,,,,,,,,1 run 2 hits 0 errors 2 LOB. Phillies 2 Red Sox 1.,1 run 2 hits 0 errors 2 LOB. Phillies 2 Red Sox 1.,1 run 2 hits 0 errors 2 LOB. Phillies 2 Red Sox 1.
Top of the 4th Phillies Batting Ahead 2-1 Red Sox' Bronson Arroyo facing 8-9-1,Top of the 4th Phillies Batting Ahead 2-1 Red Sox' Bronson Arroyo facing 8-9-1,Top of the 4th Phillies Batting Ahead 2-1 Red Sox' Bronson Arroyo facing 8-9-1,,Top of the 4th Phillies Batting Ahead 2-1 Red Sox' Bronson Arroyo facing 8-9-1,Top of the 4th Phillies Batting Ahead 2-1 Red Sox' Bronson Arroyo facing 8-9-1,Top of the 4th Phillies Batting Ahead 2-1 Red Sox' Bronson Arroyo facing 8-9-1,Top of the 4th Phillies Batting Ahead 2-1 Red Sox' Bronson Arroyo facing 8-9-1,Top of the 4th Phillies Batting Ahead 2-1 Red Sox' Bronson Arroyo facing 8-9-1,Top of the 4th Phillies Batting Ahead 2-1 Red Sox' Bronson Arroyo facing 8-9-1,Top of the 4th Phillies Batting Ahead 2-1 Red Sox' Bronson Arroyo facing 8-9-1,Top of the 4th Phillies Batting Ahead 2-1 Red Sox' Bronson Arroyo facing 8-9-1
t4,2-1,0,"______, ______, ______",1(0-0) X,,PHI,J. Michaels,B. Arroyo,4%,65%,Single to LF (Ground Ball)
t4,2-1,0,"J. Michaels, ______, ______",1(0-0) 1X,,PHI,T. Pratt,B. Arroyo,8%,73%,Single to LF (Fly Ball); J. Michaels to 3B
t4,2-1,0,"T. Pratt, ______, J. Michaels",6(2-2) FBFFBX,R,PHI,J. Rollins,B. Arroyo,5%,78%,Reached on E1 (Ground Ball); J. Michaels Scores; T. Pratt to 2B
t4,3-1,0,"J. Rollins, T. Pratt, ______",1(0-0) X,O,PHI,P. Polanco,B. Arroyo,-0%,78%,Bunt Groundout: P-2B/Sacrifice; T. Pratt to 3B; J. Rollins to 2B
t4,3-1,1,"______, J. Rollins, T. Pratt",3(1-1) BFX,RR,PHI,B. Abreu,B. Arroyo,8%,86%,Reached on E3 (Ground Ball); T. Pratt Scores/unER; J. Rollins Scores/No RBI/unER
t4,5-1,1,"B. Abreu, ______, ______",2(1-0) BX,RR,PHI,J. Thome,B. Arroyo,7%,93%,Home Run (Fly Ball); B. Abreu Scores/unER; J. Thome Scores/unER
t4,7-1,1,"______, ______, ______",4(1-2) CBCS,O,PHI,P. Burrell,B. Arroyo,-0%,93%,Strikeout Swinging
t4,7-1,2,"______, ______, ______",2(0-1) CX,O,PHI,C. Utley,B. Arroyo,-0%,93%,Groundout: 1B unassisted
,,,,,,,,,5 runs 3 hits 2 errors 0 LOB. Phillies 7 Red Sox 1.,5 runs 3 hits 2 errors 0 LOB. Phillies 7 Red Sox 1.,5 runs 3 hits 2 errors 0 LOB. Phillies 7 Red Sox 1.
Bottom of the 4th Red Sox Batting Behind 1-7 Phillies' Randy Wolf facing 7-8-9,Bottom of the 4th Red Sox Batting Behind 1-7 Phillies' Randy Wolf facing 7-8-9,Bottom of the 4th Red Sox Batting Behind 1-7 Phillies' Randy Wolf facing 7-8-9,,Bottom of the 4th Red Sox Batting Behind 1-7 Phillies' Randy Wolf facing 7-8-9,Bottom of the 4th Red Sox Batting Behind 1-7 Phillies' Randy Wolf facing 7-8-9,Bottom of the 4th Red Sox Batting Behind 1-7 Phillies' Randy Wolf facing 7-8-9,Bottom of the 4th Red Sox Batting Behind 1-7 Phillies' Randy Wolf facing 7-8-9,Bottom of the 4th Red Sox Batting Behind 1-7 Phillies' Randy Wolf facing 7-8-9,Bottom of the 4th Red Sox Batting Behind 1-7 Phillies' Randy Wolf facing 7-8-9,Bottom of the 4th Red Sox Batting Behind 1-7 Phillies' Randy Wolf facing 7-8-9,Bottom of the 4th Red Sox Batting Behind 1-7 Phillies' Randy Wolf facing 7-8-9
b4,1-7,0,"______, ______, ______",7(3-2) CBBFFBX,,BOS,J. Varitek,R. Wolf,-3%,90%,Double to LF (Line Drive to LF Line)
b4,1-7,0,"______, J. Varitek, ______",4(0-2) CCFT,O,BOS,K. Youkilis,R. Wolf,2%,92%,Strikeout Swinging
b4,1-7,1,"______, J. Varitek, ______",3(0-2) CCC,O,BOS,G. Kapler,R. Wolf,2%,94%,Strikeout Looking
b4,1-7,2,"______, J. Varitek, ______",2(1-0) BX,O,BOS,J. Damon,R. Wolf,1%,95%,Groundout: 1B unassisted
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Phillies 7 Red Sox 1.,0 runs 1 hit 0 errors 1 LOB. Phillies 7 Red Sox 1.,0 runs 1 hit 0 errors 1 LOB. Phillies 7 Red Sox 1.
Top of the 5th Phillies Batting Ahead 7-1 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 5th Phillies Batting Ahead 7-1 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 5th Phillies Batting Ahead 7-1 Red Sox' Bronson Arroyo facing 7-8-9,,Top of the 5th Phillies Batting Ahead 7-1 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 5th Phillies Batting Ahead 7-1 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 5th Phillies Batting Ahead 7-1 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 5th Phillies Batting Ahead 7-1 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 5th Phillies Batting Ahead 7-1 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 5th Phillies Batting Ahead 7-1 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 5th Phillies Batting Ahead 7-1 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 5th Phillies Batting Ahead 7-1 Red Sox' Bronson Arroyo facing 7-8-9
t5,7-1,0,"______, ______, ______",4(1-2) CFBS,O,PHI,D. Bell,B. Arroyo,-0%,95%,Strikeout Swinging
t5,7-1,1,"______, ______, ______",6(3-2) BCFBBX,O,PHI,J. Michaels,B. Arroyo,-0%,94%,Flyball: CF (Deep CF)
t5,7-1,2,"______, ______, ______",5(2-2) BCSBS,O,PHI,T. Pratt,B. Arroyo,-0%,94%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Phillies 7 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Phillies 7 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Phillies 7 Red Sox 1.
Bottom of the 5th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 2-3-4,Bottom of the 5th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 2-3-4,Bottom of the 5th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 2-3-4,,Bottom of the 5th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 2-3-4,Bottom of the 5th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 2-3-4,Bottom of the 5th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 2-3-4,Bottom of the 5th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 2-3-4,Bottom of the 5th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 2-3-4,Bottom of the 5th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 2-3-4,Bottom of the 5th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 2-3-4,Bottom of the 5th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 2-3-4
,,,,,,,,,Ryan Madson replaces Randy Wolf pitching,Ryan Madson replaces Randy Wolf pitching,Ryan Madson replaces Randy Wolf pitching
b5,1-7,0,"______, ______, ______",3(2-0) .BBX,,BOS,M. Bellhorn,R. Madson,-2%,92%,Single to LF (Line Drive)
b5,1-7,0,"M. Bellhorn, ______, ______",5(1-2) CSBFS,O,BOS,D. Ortiz,R. Madson,2%,94%,Strikeout Swinging
b5,1-7,1,"M. Bellhorn, ______, ______",3(0-2) CFX,OO,BOS,M. Ramirez,R. Madson,2%,97%,Ground Ball Double Play: SS-2B-1B
,,,,,,,,,0 runs 1 hit 0 errors 0 LOB. Phillies 7 Red Sox 1.,0 runs 1 hit 0 errors 0 LOB. Phillies 7 Red Sox 1.,0 runs 1 hit 0 errors 0 LOB. Phillies 7 Red Sox 1.
Top of the 6th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 1-2-3,Top of the 6th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 1-2-3,Top of the 6th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 1-2-3,,Top of the 6th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 1-2-3,Top of the 6th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 1-2-3,Top of the 6th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 1-2-3,Top of the 6th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 1-2-3,Top of the 6th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 1-2-3,Top of the 6th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 1-2-3,Top of the 6th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 1-2-3,Top of the 6th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 1-2-3
,,,,,,,,,Lenny DiNardo replaces Bronson Arroyo pitching,Lenny DiNardo replaces Bronson Arroyo pitching,Lenny DiNardo replaces Bronson Arroyo pitching
t6,7-1,0,"______, ______, ______",2(0-1) .CX,O,PHI,J. Rollins,L. DiNardo,-0%,96%,Groundout: 2B-1B
t6,7-1,1,"______, ______, ______",4(2-1) BFBX,,PHI,P. Polanco,L. DiNardo,0%,97%,Single to RF (Fly Ball)
t6,7-1,1,"P. Polanco, ______, ______",3(0-2) CSH,,PHI,B. Abreu,L. DiNardo,0%,97%,Hit By Pitch; P. Polanco to 2B
t6,7-1,1,"B. Abreu, P. Polanco, ______",5(2-2) BFCBS,O,PHI,J. Thome,L. DiNardo,-1%,96%,Strikeout Swinging
t6,7-1,2,"B. Abreu, P. Polanco, ______",4(1-2) CBCX,O,PHI,P. Burrell,L. DiNardo,-1%,96%,Groundout: 3B-1B
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Phillies 7 Red Sox 1.,0 runs 1 hit 0 errors 2 LOB. Phillies 7 Red Sox 1.,0 runs 1 hit 0 errors 2 LOB. Phillies 7 Red Sox 1.
Bottom of the 6th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 5-6-7,Bottom of the 6th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 5-6-7,Bottom of the 6th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 5-6-7,,Bottom of the 6th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 5-6-7,Bottom of the 6th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 5-6-7,Bottom of the 6th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 5-6-7,Bottom of the 6th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 5-6-7,Bottom of the 6th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 5-6-7,Bottom of the 6th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 5-6-7,Bottom of the 6th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 5-6-7,Bottom of the 6th Red Sox Batting Behind 1-7 Phillies' Ryan Madson facing 5-6-7
b6,1-7,0,"______, ______, ______",4(1-2) BCSS,O,BOS,N. Garciaparra,R. Madson,1%,97%,Strikeout Swinging
b6,1-7,1,"______, ______, ______",1(0-0) X,,BOS,K. Millar,R. Madson,-1%,96%,Single to 2B (Pop Fly to RF Line)
b6,1-7,1,"K. Millar, ______, ______",5(1-2) CSBFS,O,BOS,J. Varitek,R. Madson,1%,97%,Strikeout Swinging
b6,1-7,2,"K. Millar, ______, ______",6(3-2) BCS*BB>X,O,BOS,K. Youkilis,R. Madson,1%,98%,Foul Popfly: 1B (1B Foul)
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Phillies 7 Red Sox 1.,0 runs 1 hit 0 errors 1 LOB. Phillies 7 Red Sox 1.,0 runs 1 hit 0 errors 1 LOB. Phillies 7 Red Sox 1.
Top of the 7th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 6-7-8,Top of the 7th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 6-7-8,Top of the 7th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 6-7-8,,Top of the 7th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 6-7-8,Top of the 7th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 6-7-8,Top of the 7th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 6-7-8,Top of the 7th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 6-7-8,Top of the 7th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 6-7-8,Top of the 7th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 6-7-8,Top of the 7th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 6-7-8,Top of the 7th Phillies Batting Ahead 7-1 Red Sox' Lenny DiNardo facing 6-7-8
t7,7-1,0,"______, ______, ______",5(3-1) BBBCB,,PHI,C. Utley,L. DiNardo,0%,98%,Walk
t7,7-1,0,"C. Utley, ______, ______",5(3-1) FB*BBX,,PHI,D. Bell,L. DiNardo,1%,99%,Double to LF (Ground Ball thru LF Line); C. Utley to 3B
t7,7-1,0,"______, D. Bell, C. Utley",2(0-1) CX,R,PHI,J. Michaels,L. DiNardo,0%,99%,Single to LF (Ground Ball); C. Utley Scores; D. Bell stays at 2B
t7,8-1,0,"J. Michaels, D. Bell, ______",2(0-1) CB,,PHI,T. Pratt,L. DiNardo,0%,99%,Wild Pitch; D. Bell to 3B; J. Michaels to 2B
t7,8-1,0,"______, J. Michaels, D. Bell",5(1-2) CB.FFS,O,PHI,T. Pratt,L. DiNardo,-0%,99%,Strikeout Swinging
t7,8-1,1,"______, J. Michaels, D. Bell",5(3-1) BBFBX,RO,PHI,J. Rollins,L. DiNardo,0%,99%,Single to CF (Fly Ball); D. Bell Scores; J. Michaels out at Hm/P; J. Rollins to 3B/Adv on E8 (throw)
,,,,,,,,,Curt Leskanic replaces Lenny DiNardo pitching,Curt Leskanic replaces Lenny DiNardo pitching,Curt Leskanic replaces Lenny DiNardo pitching
t7,9-1,2,"______, ______, J. Rollins",5(2-2) .FBCBS,O,PHI,P. Polanco,C. Leskanic,-0%,99%,Strikeout Swinging
,,,,,,,,,2 runs 3 hits 1 error 1 LOB. Phillies 9 Red Sox 1.,2 runs 3 hits 1 error 1 LOB. Phillies 9 Red Sox 1.,2 runs 3 hits 1 error 1 LOB. Phillies 9 Red Sox 1.
