Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 2nd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 4-5-6,Top of the 2nd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 4-5-6,Top of the 2nd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 4-5-6,,Top of the 2nd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 4-5-6,Top of the 2nd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 4-5-6,Top of the 2nd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 4-5-6,Top of the 2nd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 4-5-6,Top of the 2nd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 4-5-6,Top of the 2nd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 4-5-6,Top of the 2nd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 4-5-6,Top of the 2nd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 4-5-6
t2,0-4,0,"______, ______, ______",4(3-0) BBBB,,BOS,D. Ortiz,S. Ponson,3%,20%,Walk
t2,0-4,0,"D. Ortiz, ______, ______",3(2-0) BBX,OO,BOS,T. Nixon,S. Ponson,-6%,14%,Ground Ball Double Play: SS-2B-1B
t2,0-4,2,"______, ______, ______",2(0-1) CX,O,BOS,O. Cabrera,S. Ponson,-1%,13%,Groundout: 3B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Orioles 4.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Orioles 4.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Orioles 4.
Bottom of the 2nd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 9-1-2,Bottom of the 2nd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 9-1-2,Bottom of the 2nd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 9-1-2,,Bottom of the 2nd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 9-1-2,Bottom of the 2nd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 9-1-2,Bottom of the 2nd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 9-1-2,Bottom of the 2nd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 9-1-2,Bottom of the 2nd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 9-1-2,Bottom of the 2nd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 9-1-2,Bottom of the 2nd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 9-1-2,Bottom of the 2nd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 9-1-2
b2,4-0,0,"______, ______, ______",4(1-2) BFCX,,BAL,T. Raines,P. Astacio,-1%,12%,Single to LF (Line Drive)
b2,4-0,0,"T. Raines, ______, ______",3(1-1) 1BCX,O,BAL,B. Roberts,P. Astacio,1%,12%,Flyball: CF; T. Raines to 2B
b2,4-0,1,"______, T. Raines, ______",1(0-0) X,O,BAL,D. Newhan,P. Astacio,1%,13%,Groundout: 1B-P; T. Raines to 3B
b2,4-0,2,"______, ______, T. Raines",6(3-2) BCB*BFX,O,BAL,M. Tejada,P. Astacio,2%,15%,Groundout: 2B-1B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Orioles 4.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Orioles 4.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Orioles 4.
Top of the 3rd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 7-8-9,Top of the 3rd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 7-8-9,Top of the 3rd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 7-8-9,,Top of the 3rd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 7-8-9,Top of the 3rd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 7-8-9,Top of the 3rd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 7-8-9,Top of the 3rd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 7-8-9,Top of the 3rd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 7-8-9,Top of the 3rd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 7-8-9,Top of the 3rd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 7-8-9,Top of the 3rd Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 7-8-9
t3,0-4,0,"______, ______, ______",5(2-2) CBSBX,O,BOS,D. Mirabelli,S. Ponson,-2%,13%,Groundout: 3B-1B
t3,0-4,1,"______, ______, ______",2(0-1) CX,O,BOS,K. Youkilis,S. Ponson,-1%,12%,Groundout: 3B-1B
t3,0-4,2,"______, ______, ______",7(3-2) CCBFBBB,,BOS,G. Kapler,S. Ponson,1%,13%,Walk
t3,0-4,2,"G. Kapler, ______, ______",2(0-1) CB,,BOS,D. Roberts,S. Ponson,1%,13%,Wild Pitch; G. Kapler to 2B
t3,0-4,2,"______, G. Kapler, ______",3(1-1) CB.X,O,BOS,D. Roberts,S. Ponson,-2%,11%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Orioles 4.,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Orioles 4.,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Orioles 4.
Bottom of the 3rd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 4-5-6,Bottom of the 3rd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 4-5-6,Bottom of the 3rd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 4-5-6,,Bottom of the 3rd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 4-5-6,Bottom of the 3rd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 4-5-6,Bottom of the 3rd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 4-5-6,Bottom of the 3rd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 4-5-6,Bottom of the 3rd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 4-5-6,Bottom of the 3rd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 4-5-6,Bottom of the 3rd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 4-5-6,Bottom of the 3rd Orioles Batting Ahead 4-0 Red Sox' Pedro Astacio facing 4-5-6
b3,4-0,0,"______, ______, ______",9(3-2) CCBBFFBFX,O,BAL,R. Palmeiro,P. Astacio,1%,12%,Groundout: 2B-1B
b3,4-0,1,"______, ______, ______",5(1-2) CFFBT,O,BAL,J. Lopez,P. Astacio,1%,13%,Strikeout Swinging
b3,4-0,2,"______, ______, ______",1(0-0) X,,BAL,L. Bigbie,P. Astacio,-1%,12%,Double to RF (Line Drive to CF-RF)
b3,4-0,2,"______, L. Bigbie, ______",6(2-2) BBFFFC,O,BAL,L. Lopez,P. Astacio,1%,13%,Strikeout Looking
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Orioles 4.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Orioles 4.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Orioles 4.
Top of the 4th Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 2-3-4,Top of the 4th Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 2-3-4,Top of the 4th Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 2-3-4,,Top of the 4th Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 2-3-4,Top of the 4th Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 2-3-4,Top of the 4th Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 2-3-4,Top of the 4th Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 2-3-4,Top of the 4th Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 2-3-4,Top of the 4th Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 2-3-4,Top of the 4th Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 2-3-4,Top of the 4th Red Sox Batting Behind 0-4 Orioles' Sidney Ponson facing 2-3-4
t4,0-4,0,"______, ______, ______",5(2-2) BFCBX,O,BOS,M. Bellhorn,S. Ponson,-2%,11%,Groundout: 1B-P
t4,0-4,1,"______, ______, ______",3(0-2) CSX,,BOS,K. Millar,S. Ponson,2%,13%,Single to CF (Ground Ball)
t4,0-4,1,"K. Millar, ______, ______",1(0-0) X,,BOS,D. Ortiz,S. Ponson,6%,20%,Double to RF (Line Drive to Deep RF); K. Millar to 3B
t4,0-4,1,"______, D. Ortiz, K. Millar",3(1-1) S*BX,RO,BOS,T. Nixon,S. Ponson,-2%,18%,Groundout: SS-1B; K. Millar Scores; D. Ortiz to 3B
t4,1-4,2,"______, ______, D. Ortiz",3(0-2) CSX,O,BOS,O. Cabrera,S. Ponson,-3%,15%,Lineout: CF
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Red Sox 1 Orioles 4.,1 run 2 hits 0 errors 1 LOB. Red Sox 1 Orioles 4.,1 run 2 hits 0 errors 1 LOB. Red Sox 1 Orioles 4.
Bottom of the 4th Orioles Batting Ahead 4-1 Red Sox' Pedro Astacio facing 8-9-1,Bottom of the 4th Orioles Batting Ahead 4-1 Red Sox' Pedro Astacio facing 8-9-1,Bottom of the 4th Orioles Batting Ahead 4-1 Red Sox' Pedro Astacio facing 8-9-1,,Bottom of the 4th Orioles Batting Ahead 4-1 Red Sox' Pedro Astacio facing 8-9-1,Bottom of the 4th Orioles Batting Ahead 4-1 Red Sox' Pedro Astacio facing 8-9-1,Bottom of the 4th Orioles Batting Ahead 4-1 Red Sox' Pedro Astacio facing 8-9-1,Bottom of the 4th Orioles Batting Ahead 4-1 Red Sox' Pedro Astacio facing 8-9-1,Bottom of the 4th Orioles Batting Ahead 4-1 Red Sox' Pedro Astacio facing 8-9-1,Bottom of the 4th Orioles Batting Ahead 4-1 Red Sox' Pedro Astacio facing 8-9-1,Bottom of the 4th Orioles Batting Ahead 4-1 Red Sox' Pedro Astacio facing 8-9-1,Bottom of the 4th Orioles Batting Ahead 4-1 Red Sox' Pedro Astacio facing 8-9-1
b4,4-1,0,"______, ______, ______",3(1-1) BCX,O,BAL,G. Gil,P. Astacio,1%,16%,Flyball: CF
b4,4-1,1,"______, ______, ______",5(1-2) CCBFS,O,BAL,T. Raines,P. Astacio,1%,17%,Strikeout Swinging
b4,4-1,2,"______, ______, ______",2(0-1) CX,O,BAL,B. Roberts,P. Astacio,1%,17%,Flyball: RF (Deep RF)
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Orioles 4.,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Orioles 4.,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Orioles 4.
Top of the 5th Red Sox Batting Behind 1-4 Orioles' Sidney Ponson facing 7-8-9,Top of the 5th Red Sox Batting Behind 1-4 Orioles' Sidney Ponson facing 7-8-9,Top of the 5th Red Sox Batting Behind 1-4 Orioles' Sidney Ponson facing 7-8-9,,Top of the 5th Red Sox Batting Behind 1-4 Orioles' Sidney Ponson facing 7-8-9,Top of the 5th Red Sox Batting Behind 1-4 Orioles' Sidney Ponson facing 7-8-9,Top of the 5th Red Sox Batting Behind 1-4 Orioles' Sidney Ponson facing 7-8-9,Top of the 5th Red Sox Batting Behind 1-4 Orioles' Sidney Ponson facing 7-8-9,Top of the 5th Red Sox Batting Behind 1-4 Orioles' Sidney Ponson facing 7-8-9,Top of the 5th Red Sox Batting Behind 1-4 Orioles' Sidney Ponson facing 7-8-9,Top of the 5th Red Sox Batting Behind 1-4 Orioles' Sidney Ponson facing 7-8-9,Top of the 5th Red Sox Batting Behind 1-4 Orioles' Sidney Ponson facing 7-8-9
t5,1-4,0,"______, ______, ______",3(1-1) CBX,O,BOS,D. Mirabelli,S. Ponson,-2%,15%,Groundout: 3B-1B
t5,1-4,1,"______, ______, ______",4(1-2) BCCX,,BOS,K. Youkilis,S. Ponson,3%,18%,Single to RF (Line Drive)
t5,1-4,1,"K. Youkilis, ______, ______",2(0-1) CX,O,BOS,G. Kapler,S. Ponson,-2%,15%,Groundout: P-1B; K. Youkilis to 2B
t5,1-4,2,"______, K. Youkilis, ______",4(2-1) BBCX,O,BOS,D. Roberts,S. Ponson,-3%,12%,Groundout: 2B-1B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Orioles 4.,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Orioles 4.,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Orioles 4.
Bottom of the 5th Orioles Batting Ahead 4-1 Red Sox' Scott Williamson facing 2-3-4,Bottom of the 5th Orioles Batting Ahead 4-1 Red Sox' Scott Williamson facing 2-3-4,Bottom of the 5th Orioles Batting Ahead 4-1 Red Sox' Scott Williamson facing 2-3-4,,Bottom of the 5th Orioles Batting Ahead 4-1 Red Sox' Scott Williamson facing 2-3-4,Bottom of the 5th Orioles Batting Ahead 4-1 Red Sox' Scott Williamson facing 2-3-4,Bottom of the 5th Orioles Batting Ahead 4-1 Red Sox' Scott Williamson facing 2-3-4,Bottom of the 5th Orioles Batting Ahead 4-1 Red Sox' Scott Williamson facing 2-3-4,Bottom of the 5th Orioles Batting Ahead 4-1 Red Sox' Scott Williamson facing 2-3-4,Bottom of the 5th Orioles Batting Ahead 4-1 Red Sox' Scott Williamson facing 2-3-4,Bottom of the 5th Orioles Batting Ahead 4-1 Red Sox' Scott Williamson facing 2-3-4,Bottom of the 5th Orioles Batting Ahead 4-1 Red Sox' Scott Williamson facing 2-3-4
,,,,,,,,,Scott Williamson replaces Pedro Astacio pitching,Scott Williamson replaces Pedro Astacio pitching,Scott Williamson replaces Pedro Astacio pitching
b5,4-1,0,"______, ______, ______",6(2-2) .CBBFFX,,BAL,D. Newhan,S. Williamson,-1%,11%,Single to LF (Line Drive to LF Line)
b5,4-1,0,"D. Newhan, ______, ______",2(1-0) B1>C,,BAL,M. Tejada,S. Williamson,-1%,9%,D. Newhan Steals 2B
b5,4-1,0,"______, D. Newhan, ______",4(1-2) B1>C.FS,O,BAL,M. Tejada,S. Williamson,2%,11%,Strikeout Swinging
b5,4-1,1,"______, D. Newhan, ______",1(0-0) >B,,BAL,R. Palmeiro,S. Williamson,-1%,10%,D. Newhan Steals 3B
b5,4-1,1,"______, ______, D. Newhan",8(3-2) >B.SBFFBFB,,BAL,R. Palmeiro,S. Williamson,-1%,9%,Walk
b5,4-1,1,"R. Palmeiro, ______, D. Newhan",5(3-1) BSBBB,,BAL,J. Lopez,S. Williamson,-1%,8%,Walk; R. Palmeiro to 2B
b5,4-1,1,"J. Lopez, R. Palmeiro, D. Newhan",2(0-1) CX,RO,BAL,L. Bigbie,S. Williamson,-1%,7%,Groundout: 1B-SS/Forceout at 2B (1B Foul); D. Newhan Scores; R. Palmeiro to 3B
b5,5-1,2,"L. Bigbie, ______, R. Palmeiro",4(2-1) BBC>B,,BAL,L. Lopez,S. Williamson,-0%,7%,L. Bigbie Steals 2B
b5,5-1,2,"______, L. Bigbie, R. Palmeiro",6(3-2) BBC>B.SX,O,BAL,L. Lopez,S. Williamson,2%,9%,Flyball: LF
,,,,,,,,,1 run 1 hit 0 errors 2 LOB. Red Sox 1 Orioles 5.,1 run 1 hit 0 errors 2 LOB. Red Sox 1 Orioles 5.,1 run 1 hit 0 errors 2 LOB. Red Sox 1 Orioles 5.
Top of the 6th Red Sox Batting Behind 1-5 Orioles' Sidney Ponson facing 2-3-4,Top of the 6th Red Sox Batting Behind 1-5 Orioles' Sidney Ponson facing 2-3-4,Top of the 6th Red Sox Batting Behind 1-5 Orioles' Sidney Ponson facing 2-3-4,,Top of the 6th Red Sox Batting Behind 1-5 Orioles' Sidney Ponson facing 2-3-4,Top of the 6th Red Sox Batting Behind 1-5 Orioles' Sidney Ponson facing 2-3-4,Top of the 6th Red Sox Batting Behind 1-5 Orioles' Sidney Ponson facing 2-3-4,Top of the 6th Red Sox Batting Behind 1-5 Orioles' Sidney Ponson facing 2-3-4,Top of the 6th Red Sox Batting Behind 1-5 Orioles' Sidney Ponson facing 2-3-4,Top of the 6th Red Sox Batting Behind 1-5 Orioles' Sidney Ponson facing 2-3-4,Top of the 6th Red Sox Batting Behind 1-5 Orioles' Sidney Ponson facing 2-3-4,Top of the 6th Red Sox Batting Behind 1-5 Orioles' Sidney Ponson facing 2-3-4
t6,1-5,0,"______, ______, ______",7(2-2) BSFFFBX,,BOS,M. Bellhorn,S. Ponson,3%,12%,Single to LF (Line Drive to LF Line)
t6,1-5,0,"M. Bellhorn, ______, ______",6(3-2) BCFBBX,O,BOS,K. Millar,S. Ponson,-3%,9%,Flyball: CF (Deep CF)
t6,1-5,1,"M. Bellhorn, ______, ______",2(0-1) CX,,BOS,D. Ortiz,S. Ponson,3%,12%,Single to LF (Line Drive); M. Bellhorn to 2B
t6,1-5,1,"D. Ortiz, M. Bellhorn, ______",2(0-1) CX,O,BOS,T. Nixon,S. Ponson,-4%,8%,Flyball: LF
t6,1-5,2,"D. Ortiz, M. Bellhorn, ______",5(1-2) FF*BFX,RRR,BOS,O. Cabrera,S. Ponson,20%,28%,Home Run (Fly Ball); M. Bellhorn Scores; D. Ortiz Scores
t6,4-5,2,"______, ______, ______",1(0-0) X,,BOS,D. Mirabelli,S. Ponson,2%,30%,Single to CF (Fly Ball)
t6,4-5,2,"D. Mirabelli, ______, ______",6(3-2) BCBBS>X,O,BOS,K. Youkilis,S. Ponson,-4%,26%,Groundout: SS-1B
,,,,,,,,,3 runs 4 hits 0 errors 1 LOB. Red Sox 4 Orioles 5.,3 runs 4 hits 0 errors 1 LOB. Red Sox 4 Orioles 5.,3 runs 4 hits 0 errors 1 LOB. Red Sox 4 Orioles 5.
Bottom of the 6th Orioles Batting Ahead 5-4 Red Sox' Byung-Hyun Kim facing 8-9-1,Bottom of the 6th Orioles Batting Ahead 5-4 Red Sox' Byung-Hyun Kim facing 8-9-1,Bottom of the 6th Orioles Batting Ahead 5-4 Red Sox' Byung-Hyun Kim facing 8-9-1,,Bottom of the 6th Orioles Batting Ahead 5-4 Red Sox' Byung-Hyun Kim facing 8-9-1,Bottom of the 6th Orioles Batting Ahead 5-4 Red Sox' Byung-Hyun Kim facing 8-9-1,Bottom of the 6th Orioles Batting Ahead 5-4 Red Sox' Byung-Hyun Kim facing 8-9-1,Bottom of the 6th Orioles Batting Ahead 5-4 Red Sox' Byung-Hyun Kim facing 8-9-1,Bottom of the 6th Orioles Batting Ahead 5-4 Red Sox' Byung-Hyun Kim facing 8-9-1,Bottom of the 6th Orioles Batting Ahead 5-4 Red Sox' Byung-Hyun Kim facing 8-9-1,Bottom of the 6th Orioles Batting Ahead 5-4 Red Sox' Byung-Hyun Kim facing 8-9-1,Bottom of the 6th Orioles Batting Ahead 5-4 Red Sox' Byung-Hyun Kim facing 8-9-1
,,,,,,,,,Byung-Hyun Kim replaces Scott Williamson pitchingSandy Martinez replaces Doug Mirabelli playing C batting 7thDoug Mientkiewicz replaces David Ortiz playing 1B batting 4thRicky Gutierrez replaces Orlando Cabrera playing SS batting 6th,Byung-Hyun Kim replaces Scott Williamson pitchingSandy Martinez replaces Doug Mirabelli playing C batting 7thDoug Mientkiewicz replaces David Ortiz playing 1B batting 4thRicky Gutierrez replaces Orlando Cabrera playing SS batting 6th,Byung-Hyun Kim replaces Scott Williamson pitchingSandy Martinez replaces Doug Mirabelli playing C batting 7thDoug Mientkiewicz replaces David Ortiz playing 1B batting 4thRicky Gutierrez replaces Orlando Cabrera playing SS batting 6th
b6,5-4,0,"______, ______, ______",2(1-0) ....BX,O,BAL,G. Gil,B. Kim,2%,29%,Popfly: 3B (3B-C Foul)
b6,5-4,1,"______, ______, ______",1(0-0) X,O,BAL,T. Raines,B. Kim,2%,30%,Flyball: LF
b6,5-4,2,"______, ______, ______",2(0-1) CX,O,BAL,B. Roberts,B. Kim,1%,32%,Popfly: SS
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 4 Orioles 5.,0 runs 0 hits 0 errors 0 LOB. Red Sox 4 Orioles 5.,0 runs 0 hits 0 errors 0 LOB. Red Sox 4 Orioles 5.
Top of the 7th Red Sox Batting Behind 4-5 Orioles' Jason Grimsley facing 9-1-2,Top of the 7th Red Sox Batting Behind 4-5 Orioles' Jason Grimsley facing 9-1-2,Top of the 7th Red Sox Batting Behind 4-5 Orioles' Jason Grimsley facing 9-1-2,,Top of the 7th Red Sox Batting Behind 4-5 Orioles' Jason Grimsley facing 9-1-2,Top of the 7th Red Sox Batting Behind 4-5 Orioles' Jason Grimsley facing 9-1-2,Top of the 7th Red Sox Batting Behind 4-5 Orioles' Jason Grimsley facing 9-1-2,Top of the 7th Red Sox Batting Behind 4-5 Orioles' Jason Grimsley facing 9-1-2,Top of the 7th Red Sox Batting Behind 4-5 Orioles' Jason Grimsley facing 9-1-2,Top of the 7th Red Sox Batting Behind 4-5 Orioles' Jason Grimsley facing 9-1-2,Top of the 7th Red Sox Batting Behind 4-5 Orioles' Jason Grimsley facing 9-1-2,Top of the 7th Red Sox Batting Behind 4-5 Orioles' Jason Grimsley facing 9-1-2
,,,,,,,,,Jason Grimsley replaces Sidney Ponson pitching,Jason Grimsley replaces Sidney Ponson pitching,Jason Grimsley replaces Sidney Ponson pitching
t7,4-5,0,"______, ______, ______",3(0-2) .CFC,O,BOS,G. Kapler,J. Grimsley,-5%,27%,Strikeout Looking
t7,4-5,1,"______, ______, ______",6(3-2) BBCBCB,,BOS,D. Roberts,J. Grimsley,5%,32%,Walk
t7,4-5,1,"D. Roberts, ______, ______",1(0-0) >C,,BOS,M. Bellhorn,J. Grimsley,3%,35%,D. Roberts Steals 2B
t7,4-5,1,"______, D. Roberts, ______",4(2-1) >C.BBX,R,BOS,M. Bellhorn,J. Grimsley,15%,50%,Single to LF (Line Drive); D. Roberts Scores
t7,5-5,1,"M. Bellhorn, ______, ______",1(0-0) H,,BOS,K. Millar,J. Grimsley,6%,56%,Hit By Pitch; M. Bellhorn to 2B
,,,,,,,,,Buddy Groom replaces Jason Grimsley pitchingAdam Hyzdu pinch runs for Kevin Millar (DH) batting 3rd,Buddy Groom replaces Jason Grimsley pitchingAdam Hyzdu pinch runs for Kevin Millar (DH) batting 3rd,Buddy Groom replaces Jason Grimsley pitchingAdam Hyzdu pinch runs for Kevin Millar (DH) batting 3rd
t7,5-5,1,"Hyzdu, M. Bellhorn, ______",3(1-1) ..FBX,RR,BOS,D. Mientkiewicz,B. Groom,29%,84%,Triple to RF (Ground Ball thru Deep RF); M. Bellhorn Scores; Hyzdu Scores
t7,7-5,1,"______, ______, D. Mientkiewicz",1(0-0) X,O,BOS,T. Nixon,B. Groom,-5%,80%,Groundout: 2B-1B
t7,7-5,2,"______, ______, D. Mientkiewicz",7(3-2) CSBBFBB,,BOS,R. Gutierrez,B. Groom,1%,81%,Walk
