Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Bottom of the 2nd Red Sox Batting Ahead 1-0 Tigers' Jason Johnson facing 7-8-9,Bottom of the 2nd Red Sox Batting Ahead 1-0 Tigers' Jason Johnson facing 7-8-9,Bottom of the 2nd Red Sox Batting Ahead 1-0 Tigers' Jason Johnson facing 7-8-9,,Bottom of the 2nd Red Sox Batting Ahead 1-0 Tigers' Jason Johnson facing 7-8-9,Bottom of the 2nd Red Sox Batting Ahead 1-0 Tigers' Jason Johnson facing 7-8-9,Bottom of the 2nd Red Sox Batting Ahead 1-0 Tigers' Jason Johnson facing 7-8-9,Bottom of the 2nd Red Sox Batting Ahead 1-0 Tigers' Jason Johnson facing 7-8-9,Bottom of the 2nd Red Sox Batting Ahead 1-0 Tigers' Jason Johnson facing 7-8-9,Bottom of the 2nd Red Sox Batting Ahead 1-0 Tigers' Jason Johnson facing 7-8-9,Bottom of the 2nd Red Sox Batting Ahead 1-0 Tigers' Jason Johnson facing 7-8-9,Bottom of the 2nd Red Sox Batting Ahead 1-0 Tigers' Jason Johnson facing 7-8-9
b2,1-0,0,"______, ______, ______",6(2-2) CFBBFS,O,BOS,B. Mueller,J. Johnson,-2%,63%,Strikeout Swinging
b2,1-0,1,"______, ______, ______",4(0-2) SSFS,O,BOS,D. Mirabelli,J. Johnson,-2%,61%,Strikeout Swinging
b2,1-0,2,"______, ______, ______",8(3-2) BCCBFFBX,,BOS,D. Roberts,J. Johnson,1%,62%,Single to CF (Ground Ball)
b2,1-0,2,"D. Roberts, ______, ______",4(2-1) 1BB1C>B,,BOS,J. Damon,J. Johnson,1%,64%,D. Roberts Steals 2B; D. Roberts to 3B/Adv on E2 (throw)
b2,1-0,2,"______, ______, D. Roberts",6(3-2) 1BB1C>B.SB,,BOS,J. Damon,J. Johnson,1%,65%,Walk
b2,1-0,2,"J. Damon, ______, D. Roberts",4(1-2) CCBS,O,BOS,M. Bellhorn,J. Johnson,-5%,60%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 1 error 2 LOB. Tigers 0 Red Sox 1.,0 runs 1 hit 1 error 2 LOB. Tigers 0 Red Sox 1.,0 runs 1 hit 1 error 2 LOB. Tigers 0 Red Sox 1.
Top of the 3rd Tigers Batting Behind 0-1 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 3rd Tigers Batting Behind 0-1 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 3rd Tigers Batting Behind 0-1 Red Sox' Bronson Arroyo facing 1-2-3,,Top of the 3rd Tigers Batting Behind 0-1 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 3rd Tigers Batting Behind 0-1 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 3rd Tigers Batting Behind 0-1 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 3rd Tigers Batting Behind 0-1 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 3rd Tigers Batting Behind 0-1 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 3rd Tigers Batting Behind 0-1 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 3rd Tigers Batting Behind 0-1 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 3rd Tigers Batting Behind 0-1 Red Sox' Bronson Arroyo facing 1-2-3
t3,0-1,0,"______, ______, ______",4(2-1) BCBX,,DET,O. Infante,B. Arroyo,-6%,54%,Double to LF (Ground Ball thru LF Line)
t3,0-1,0,"______, O. Infante, ______",1(0-0) X,O,DET,B. Higginson,B. Arroyo,2%,56%,Flyball: RF (Deep RF); O. Infante to 3B
t3,0-1,1,"______, ______, O. Infante",2(0-2) CS+3,R,DET,I. Rodriguez,B. Arroyo,-3%,53%,O. Infante Picked off 3B safe on E2; O. Infante Scores/unER/No RBI
t3,1-1,1,"______, ______, ______",3(0-2) CS+3.X,O,DET,I. Rodriguez,B. Arroyo,2%,55%,Popfly: C
t3,1-1,2,"______, ______, ______",4(1-2) BCFX,O,DET,D. Young,B. Arroyo,1%,56%,Groundout: 2B-1B
,,,,,,,,,1 run 1 hit 1 error 0 LOB. Tigers 1 Red Sox 1.,1 run 1 hit 1 error 0 LOB. Tigers 1 Red Sox 1.,1 run 1 hit 1 error 0 LOB. Tigers 1 Red Sox 1.
Bottom of the 3rd Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 3-4-5,Bottom of the 3rd Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 3-4-5,Bottom of the 3rd Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 3-4-5,,Bottom of the 3rd Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 3-4-5,Bottom of the 3rd Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 3-4-5,Bottom of the 3rd Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 3-4-5,Bottom of the 3rd Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 3-4-5,Bottom of the 3rd Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 3-4-5,Bottom of the 3rd Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 3-4-5,Bottom of the 3rd Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 3-4-5,Bottom of the 3rd Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 3-4-5
b3,1-1,0,"______, ______, ______",7(3-2) BFBFBFX,O,BOS,M. Ramirez,J. Johnson,-3%,53%,Groundout: 2B-1B
b3,1-1,1,"______, ______, ______",3(1-1) BCX,O,BOS,D. Ortiz,J. Johnson,-2%,51%,Groundout: 1B-P
b3,1-1,2,"______, ______, ______",2(0-1) CX,,BOS,K. Millar,J. Johnson,1%,53%,Single to LF (Ground Ball)
b3,1-1,2,"K. Millar, ______, ______",7(3-2) BFFBB>F>X,O,BOS,O. Cabrera,J. Johnson,-3%,50%,Flyball: CF
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Tigers 1 Red Sox 1.,0 runs 1 hit 0 errors 1 LOB. Tigers 1 Red Sox 1.,0 runs 1 hit 0 errors 1 LOB. Tigers 1 Red Sox 1.
Top of the 4th Tigers Batting Tied 1-1 Red Sox' Bronson Arroyo facing 5-6-7,Top of the 4th Tigers Batting Tied 1-1 Red Sox' Bronson Arroyo facing 5-6-7,Top of the 4th Tigers Batting Tied 1-1 Red Sox' Bronson Arroyo facing 5-6-7,,Top of the 4th Tigers Batting Tied 1-1 Red Sox' Bronson Arroyo facing 5-6-7,Top of the 4th Tigers Batting Tied 1-1 Red Sox' Bronson Arroyo facing 5-6-7,Top of the 4th Tigers Batting Tied 1-1 Red Sox' Bronson Arroyo facing 5-6-7,Top of the 4th Tigers Batting Tied 1-1 Red Sox' Bronson Arroyo facing 5-6-7,Top of the 4th Tigers Batting Tied 1-1 Red Sox' Bronson Arroyo facing 5-6-7,Top of the 4th Tigers Batting Tied 1-1 Red Sox' Bronson Arroyo facing 5-6-7,Top of the 4th Tigers Batting Tied 1-1 Red Sox' Bronson Arroyo facing 5-6-7,Top of the 4th Tigers Batting Tied 1-1 Red Sox' Bronson Arroyo facing 5-6-7
t4,1-1,0,"______, ______, ______",2(0-1) CX,O,DET,R. White,B. Arroyo,3%,53%,Groundout: SS-1B
t4,1-1,1,"______, ______, ______",2(1-0) BX,O,DET,C. Guillen,B. Arroyo,2%,55%,Single to 2B (Ground Ball to Short RF); C. Guillen out at 2B/2B-SS
t4,1-1,2,"______, ______, ______",1(0-0) X,O,DET,C. Pena,B. Arroyo,1%,56%,Groundout: 2B-1B
,,,,,,,,,0 runs 1 hit 0 errors 0 LOB. Tigers 1 Red Sox 1.,0 runs 1 hit 0 errors 0 LOB. Tigers 1 Red Sox 1.,0 runs 1 hit 0 errors 0 LOB. Tigers 1 Red Sox 1.
Bottom of the 4th Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 7-8-9,Bottom of the 4th Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 7-8-9,Bottom of the 4th Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 7-8-9,,Bottom of the 4th Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 7-8-9,Bottom of the 4th Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 7-8-9,Bottom of the 4th Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 7-8-9,Bottom of the 4th Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 7-8-9,Bottom of the 4th Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 7-8-9,Bottom of the 4th Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 7-8-9,Bottom of the 4th Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 7-8-9,Bottom of the 4th Red Sox Batting Tied 1-1 Tigers' Jason Johnson facing 7-8-9
b4,1-1,0,"______, ______, ______",2(0-1) CX,,BOS,B. Mueller,J. Johnson,7%,63%,Double to RF (Line Drive to RF Line)
b4,1-1,0,"______, B. Mueller, ______",4(1-2) *BFFX,O,BOS,D. Mirabelli,J. Johnson,-2%,62%,Groundout: 2B-1B; B. Mueller to 3B
b4,1-1,1,"______, ______, B. Mueller",4(2-1) BBFX,RO,BOS,D. Roberts,J. Johnson,2%,64%,Flyball: CF/Sacrifice Fly (Deep CF); B. Mueller Scores
b4,2-1,2,"______, ______, ______",3(0-2) CCX,,BOS,J. Damon,J. Johnson,1%,65%,Single to CF (Line Drive)
b4,2-1,2,"J. Damon, ______, ______",4(1-2) SBC>B,,BOS,M. Bellhorn,J. Johnson,1%,66%,J. Damon Steals 2B; J. Damon to 3B/Adv on E2 (throw)
b4,2-1,2,"______, ______, J. Damon",6(2-2) SBC>B.FC,O,BOS,M. Bellhorn,J. Johnson,-4%,63%,Strikeout Looking
,,,,,,,,,1 run 2 hits 1 error 1 LOB. Tigers 1 Red Sox 2.,1 run 2 hits 1 error 1 LOB. Tigers 1 Red Sox 2.,1 run 2 hits 1 error 1 LOB. Tigers 1 Red Sox 2.
Top of the 5th Tigers Batting Behind 1-2 Red Sox' Bronson Arroyo facing 8-9-1,Top of the 5th Tigers Batting Behind 1-2 Red Sox' Bronson Arroyo facing 8-9-1,Top of the 5th Tigers Batting Behind 1-2 Red Sox' Bronson Arroyo facing 8-9-1,,Top of the 5th Tigers Batting Behind 1-2 Red Sox' Bronson Arroyo facing 8-9-1,Top of the 5th Tigers Batting Behind 1-2 Red Sox' Bronson Arroyo facing 8-9-1,Top of the 5th Tigers Batting Behind 1-2 Red Sox' Bronson Arroyo facing 8-9-1,Top of the 5th Tigers Batting Behind 1-2 Red Sox' Bronson Arroyo facing 8-9-1,Top of the 5th Tigers Batting Behind 1-2 Red Sox' Bronson Arroyo facing 8-9-1,Top of the 5th Tigers Batting Behind 1-2 Red Sox' Bronson Arroyo facing 8-9-1,Top of the 5th Tigers Batting Behind 1-2 Red Sox' Bronson Arroyo facing 8-9-1,Top of the 5th Tigers Batting Behind 1-2 Red Sox' Bronson Arroyo facing 8-9-1
t5,1-2,0,"______, ______, ______",4(1-2) FBCS,O,DET,C. Monroe,B. Arroyo,3%,66%,Strikeout Swinging
t5,1-2,1,"______, ______, ______",4(1-2) CFBC,O,DET,B. Inge,B. Arroyo,2%,68%,Strikeout Looking
t5,1-2,2,"______, ______, ______",5(2-2) CCBBS,O,DET,O. Infante,B. Arroyo,2%,70%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Tigers 1 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Tigers 1 Red Sox 2.,0 runs 0 hits 0 errors 0 LOB. Tigers 1 Red Sox 2.
Bottom of the 5th Red Sox Batting Ahead 2-1 Tigers' Jason Johnson facing 3-4-5,Bottom of the 5th Red Sox Batting Ahead 2-1 Tigers' Jason Johnson facing 3-4-5,Bottom of the 5th Red Sox Batting Ahead 2-1 Tigers' Jason Johnson facing 3-4-5,,Bottom of the 5th Red Sox Batting Ahead 2-1 Tigers' Jason Johnson facing 3-4-5,Bottom of the 5th Red Sox Batting Ahead 2-1 Tigers' Jason Johnson facing 3-4-5,Bottom of the 5th Red Sox Batting Ahead 2-1 Tigers' Jason Johnson facing 3-4-5,Bottom of the 5th Red Sox Batting Ahead 2-1 Tigers' Jason Johnson facing 3-4-5,Bottom of the 5th Red Sox Batting Ahead 2-1 Tigers' Jason Johnson facing 3-4-5,Bottom of the 5th Red Sox Batting Ahead 2-1 Tigers' Jason Johnson facing 3-4-5,Bottom of the 5th Red Sox Batting Ahead 2-1 Tigers' Jason Johnson facing 3-4-5,Bottom of the 5th Red Sox Batting Ahead 2-1 Tigers' Jason Johnson facing 3-4-5
b5,2-1,0,"______, ______, ______",4(1-2) BCFX,,BOS,M. Ramirez,J. Johnson,6%,76%,Double to LF (Line Drive to LF Line)
b5,2-1,0,"______, M. Ramirez, ______",1(0-0) X,,BOS,D. Ortiz,J. Johnson,5%,81%,Single to RF (Line Drive); M. Ramirez to 3B
b5,2-1,0,"D. Ortiz, ______, M. Ramirez",6(2-2) BFBFFX,ROO,BOS,K. Millar,J. Johnson,-4%,77%,Ground Ball Double Play: 2B-1B; M. Ramirez Scores/No RBI
b5,3-1,2,"______, ______, ______",2(0-1) CX,,BOS,O. Cabrera,J. Johnson,1%,78%,Single to LF (Line Drive)
b5,3-1,2,"O. Cabrera, ______, ______",1(0-0) X,O,BOS,B. Mueller,J. Johnson,-2%,76%,Flyball: CF
,,,,,,,,,1 run 3 hits 0 errors 1 LOB. Tigers 1 Red Sox 3.,1 run 3 hits 0 errors 1 LOB. Tigers 1 Red Sox 3.,1 run 3 hits 0 errors 1 LOB. Tigers 1 Red Sox 3.
Top of the 6th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 2-3-4,Top of the 6th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 2-3-4,Top of the 6th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 2-3-4,,Top of the 6th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 2-3-4,Top of the 6th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 2-3-4,Top of the 6th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 2-3-4,Top of the 6th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 2-3-4,Top of the 6th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 2-3-4,Top of the 6th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 2-3-4,Top of the 6th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 2-3-4,Top of the 6th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 2-3-4
t6,1-3,0,"______, ______, ______",6(3-2) BCBFBX,O,DET,B. Higginson,B. Arroyo,3%,79%,Groundout: 2B-1B
t6,1-3,1,"______, ______, ______",3(0-2) FFS,O,DET,I. Rodriguez,B. Arroyo,2%,82%,Strikeout Swinging
t6,1-3,2,"______, ______, ______",1(0-0) X,,DET,D. Young,B. Arroyo,-3%,79%,Double to CF (Fly Ball to Deep CF)
t6,1-3,2,"______, D. Young, ______",4(1-2) FCBX,,DET,R. White,B. Arroyo,-3%,76%,Single to SS (Ground Ball); D. Young to 3B
t6,1-3,2,"R. White, ______, D. Young",6(3-2) BBCBC>S,O,DET,C. Guillen,B. Arroyo,7%,83%,Strikeout Swinging
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Tigers 1 Red Sox 3.,0 runs 2 hits 0 errors 2 LOB. Tigers 1 Red Sox 3.,0 runs 2 hits 0 errors 2 LOB. Tigers 1 Red Sox 3.
Bottom of the 6th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 8-9-1,,Bottom of the 6th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 8-9-1,Bottom of the 6th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 8-9-1
,,,,,,,,,Gary Knotts replaces Jason Johnson pitchingMarcus Thames replaces Rondell White playing LF batting 5th,Gary Knotts replaces Jason Johnson pitchingMarcus Thames replaces Rondell White playing LF batting 5th,Gary Knotts replaces Jason Johnson pitchingMarcus Thames replaces Rondell White playing LF batting 5th
b6,3-1,0,"______, ______, ______",4(1-2) ..BCFS,O,BOS,D. Mirabelli,G. Knotts,-2%,82%,Strikeout Swinging
b6,3-1,1,"______, ______, ______",1(0-0) X,O,BOS,D. Roberts,G. Knotts,-1%,80%,Bunt Groundout: 1B unassisted
b6,3-1,2,"______, ______, ______",1(0-0) X,O,BOS,J. Damon,G. Knotts,-1%,80%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Tigers 1 Red Sox 3.,0 runs 0 hits 0 errors 0 LOB. Tigers 1 Red Sox 3.,0 runs 0 hits 0 errors 0 LOB. Tigers 1 Red Sox 3.
Top of the 7th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 7th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 7th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 7-8-9,,Top of the 7th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 7th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 7th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 7th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 7th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 7th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 7th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 7-8-9,Top of the 7th Tigers Batting Behind 1-3 Red Sox' Bronson Arroyo facing 7-8-9
t7,1-3,0,"______, ______, ______",4(1-2) BFSS,O,DET,C. Pena,B. Arroyo,4%,83%,Strikeout Swinging
t7,1-3,1,"______, ______, ______",1(0-0) X,O,DET,C. Monroe,B. Arroyo,3%,86%,Flyball: CF
t7,1-3,2,"______, ______, ______",5(2-2) CBSBX,O,DET,B. Inge,B. Arroyo,2%,88%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Tigers 1 Red Sox 3.,0 runs 0 hits 0 errors 0 LOB. Tigers 1 Red Sox 3.,0 runs 0 hits 0 errors 0 LOB. Tigers 1 Red Sox 3.
Bottom of the 7th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 2-3-4,Bottom of the 7th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 2-3-4,Bottom of the 7th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 2-3-4,,Bottom of the 7th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 2-3-4,Bottom of the 7th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 2-3-4,Bottom of the 7th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 2-3-4,Bottom of the 7th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 2-3-4,Bottom of the 7th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 2-3-4,Bottom of the 7th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 2-3-4,Bottom of the 7th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 2-3-4,Bottom of the 7th Red Sox Batting Ahead 3-1 Tigers' Gary Knotts facing 2-3-4
b7,3-1,0,"______, ______, ______",3(1-1) CBX,,BOS,M. Bellhorn,G. Knotts,3%,91%,Ground-rule Double (Ground Ball)
b7,3-1,0,"______, M. Bellhorn, ______",4(1-2) CS*BC,O,BOS,M. Ramirez,G. Knotts,-2%,88%,Strikeout Looking
b7,3-1,1,"______, M. Bellhorn, ______",4(3-0) IIII,,BOS,D. Ortiz,G. Knotts,1%,89%,Intentional Walk
b7,3-1,1,"D. Ortiz, M. Bellhorn, ______",5(2-2) CS*BBS,O,BOS,K. Millar,G. Knotts,-2%,87%,Strikeout Swinging
b7,3-1,2,"D. Ortiz, M. Bellhorn, ______",4(1-2) CBFX,O,BOS,O. Cabrera,G. Knotts,-2%,85%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Tigers 1 Red Sox 3.,0 runs 1 hit 0 errors 2 LOB. Tigers 1 Red Sox 3.,0 runs 1 hit 0 errors 2 LOB. Tigers 1 Red Sox 3.
