Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Bottom of the 2nd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 5-6-7,Bottom of the 2nd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 5-6-7,Bottom of the 2nd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 5-6-7,,Bottom of the 2nd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 5-6-7,Bottom of the 2nd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 5-6-7,Bottom of the 2nd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 5-6-7,Bottom of the 2nd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 5-6-7,Bottom of the 2nd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 5-6-7,Bottom of the 2nd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 5-6-7,Bottom of the 2nd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 5-6-7,Bottom of the 2nd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 5-6-7
b2,0-1,0,"['', '', '']",1(0-0) X,O,BOS,N. Garciaparra,I. Valdez,-3%,43%,Flyball: CF
b2,0-1,1,"['', '', '']",6(1-2) CCFBFS,O,BOS,J. Varitek,I. Valdez,-2%,41%,Strikeout Swinging
b2,0-1,2,"['', '', '']",4(1-2) CBFX,O,BOS,K. Millar,I. Valdez,-1%,40%,Flyball: RF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Padres 1 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Padres 1 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Padres 1 Red Sox 0.
Top of the 3rd Padres Batting Ahead 1-0 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Padres Batting Ahead 1-0 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Padres Batting Ahead 1-0 Red Sox' Curt Schilling facing 9-1-2,,Top of the 3rd Padres Batting Ahead 1-0 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Padres Batting Ahead 1-0 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Padres Batting Ahead 1-0 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Padres Batting Ahead 1-0 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Padres Batting Ahead 1-0 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Padres Batting Ahead 1-0 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Padres Batting Ahead 1-0 Red Sox' Curt Schilling facing 9-1-2,Top of the 3rd Padres Batting Ahead 1-0 Red Sox' Curt Schilling facing 9-1-2
t3,1-0,0,"['', '', '']",5(3-1) BCBBB,,SDP,K. Greene,C. Schilling,-3%,36%,Walk
t3,1-0,0,"['Greene', '', '']",2(1-0) BX,O,SDP,S. Burroughs,C. Schilling,3%,40%,Lineout: LF
t3,1-0,1,"['Greene', '', '']",3(1-1) C1BX,O,SDP,M. Loretta,C. Schilling,3%,43%,Groundout: 2B-SS/Forceout at 2B
t3,1-0,2,"['Loretta', '', '']",1(0-0) X,O,SDP,B. Giles,C. Schilling,2%,45%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Padres 1 Red Sox 0.,0 runs 0 hits 0 errors 1 LOB. Padres 1 Red Sox 0.,0 runs 0 hits 0 errors 1 LOB. Padres 1 Red Sox 0.
Bottom of the 3rd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 8-9-1,,Bottom of the 3rd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-1 Padres' Ismael Valdez facing 8-9-1
b3,0-1,0,"['', '', '']",4(1-2) CCBX,O,BOS,G. Kapler,I. Valdez,-3%,42%,Flyball: RF (Deep RF)
b3,0-1,1,"['', '', '']",4(1-2) BFFX,R,BOS,P. Reese,I. Valdez,11%,53%,Home Run (Fly Ball to LF-CF)
b3,1-1,1,"['', '', '']",3(1-1) BCX,O,BOS,J. Damon,I. Valdez,-2%,51%,Groundout: SS-1B
b3,1-1,2,"['', '', '']",5(2-2) CBFBX,O,BOS,K. Youkilis,I. Valdez,-1%,50%,Groundout: 3B-1B
,,,,,,,,,1 run 1 hit 0 errors 0 LOB. Padres 1 Red Sox 1.,1 run 1 hit 0 errors 0 LOB. Padres 1 Red Sox 1.,1 run 1 hit 0 errors 0 LOB. Padres 1 Red Sox 1.
Top of the 4th Padres Batting Tied 1-1 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Padres Batting Tied 1-1 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Padres Batting Tied 1-1 Red Sox' Curt Schilling facing 4-5-6,,Top of the 4th Padres Batting Tied 1-1 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Padres Batting Tied 1-1 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Padres Batting Tied 1-1 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Padres Batting Tied 1-1 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Padres Batting Tied 1-1 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Padres Batting Tied 1-1 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Padres Batting Tied 1-1 Red Sox' Curt Schilling facing 4-5-6,Top of the 4th Padres Batting Tied 1-1 Red Sox' Curt Schilling facing 4-5-6
t4,1-1,0,"['', '', '']",4(1-2) BFCS,O,SDP,P. Nevin,C. Schilling,3%,53%,Strikeout Swinging
t4,1-1,1,"['', '', '']",3(1-1) BSX,O,SDP,J. Payton,C. Schilling,2%,55%,Flyball: CF
t4,1-1,2,"['', '', '']",5(2-2) BBCFT,O,SDP,T. Long,C. Schilling,1%,56%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Padres 1 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Padres 1 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Padres 1 Red Sox 1.
Bottom of the 4th Red Sox Batting Tied 1-1 Padres' Ismael Valdez facing 3-4-5,Bottom of the 4th Red Sox Batting Tied 1-1 Padres' Ismael Valdez facing 3-4-5,Bottom of the 4th Red Sox Batting Tied 1-1 Padres' Ismael Valdez facing 3-4-5,,Bottom of the 4th Red Sox Batting Tied 1-1 Padres' Ismael Valdez facing 3-4-5,Bottom of the 4th Red Sox Batting Tied 1-1 Padres' Ismael Valdez facing 3-4-5,Bottom of the 4th Red Sox Batting Tied 1-1 Padres' Ismael Valdez facing 3-4-5,Bottom of the 4th Red Sox Batting Tied 1-1 Padres' Ismael Valdez facing 3-4-5,Bottom of the 4th Red Sox Batting Tied 1-1 Padres' Ismael Valdez facing 3-4-5,Bottom of the 4th Red Sox Batting Tied 1-1 Padres' Ismael Valdez facing 3-4-5,Bottom of the 4th Red Sox Batting Tied 1-1 Padres' Ismael Valdez facing 3-4-5,Bottom of the 4th Red Sox Batting Tied 1-1 Padres' Ismael Valdez facing 3-4-5
b4,1-1,0,"['', '', '']",3(0-2) FFX,,BOS,D. Ortiz,I. Valdez,4%,61%,Single to RF (Line Drive)
b4,1-1,0,"['Ortiz', '', '']",2(1-0) BX,RR,BOS,M. Ramirez,I. Valdez,17%,77%,Home Run (Fly Ball to LF-CF); Ortiz Scores
b4,3-1,0,"['', '', '']",2(0-1) FX,O,BOS,N. Garciaparra,I. Valdez,-2%,75%,Groundout: 2B-1B
b4,3-1,1,"['', '', '']",8(3-2) BBCCBFFB,,BOS,J. Varitek,I. Valdez,2%,77%,Walk
b4,3-1,1,"['Varitek', '', '']",2(1-0) BX,O,BOS,K. Millar,I. Valdez,-2%,75%,Flyball: CF
b4,3-1,2,"['Varitek', '', '']",2(0-1) 11CX,O,BOS,G. Kapler,I. Valdez,-2%,73%,Flyball: RF (Deep RF)
,,,,,,,,,2 runs 2 hits 0 errors 1 LOB. Padres 1 Red Sox 3.,2 runs 2 hits 0 errors 1 LOB. Padres 1 Red Sox 3.,2 runs 2 hits 0 errors 1 LOB. Padres 1 Red Sox 3.
Top of the 5th Padres Batting Behind 1-3 Red Sox' Curt Schilling facing 7-8-9,Top of the 5th Padres Batting Behind 1-3 Red Sox' Curt Schilling facing 7-8-9,Top of the 5th Padres Batting Behind 1-3 Red Sox' Curt Schilling facing 7-8-9,,Top of the 5th Padres Batting Behind 1-3 Red Sox' Curt Schilling facing 7-8-9,Top of the 5th Padres Batting Behind 1-3 Red Sox' Curt Schilling facing 7-8-9,Top of the 5th Padres Batting Behind 1-3 Red Sox' Curt Schilling facing 7-8-9,Top of the 5th Padres Batting Behind 1-3 Red Sox' Curt Schilling facing 7-8-9,Top of the 5th Padres Batting Behind 1-3 Red Sox' Curt Schilling facing 7-8-9,Top of the 5th Padres Batting Behind 1-3 Red Sox' Curt Schilling facing 7-8-9,Top of the 5th Padres Batting Behind 1-3 Red Sox' Curt Schilling facing 7-8-9,Top of the 5th Padres Batting Behind 1-3 Red Sox' Curt Schilling facing 7-8-9
t5,1-3,0,"['', '', '']",1(0-0) X,O,SDP,M. Ojeda,C. Schilling,3%,76%,Popfly: 2B
t5,1-3,1,"['', '', '']",6(3-2) BBFBCX,,SDP,J. Cirillo,C. Schilling,-3%,73%,Single to RF (Ground Ball thru CF-RF)
t5,1-3,1,"['Cirillo', '', '']",5(1-2) CFBFS,O,SDP,K. Greene,C. Schilling,4%,77%,Strikeout Swinging
t5,1-3,2,"['Cirillo', '', '']",6(3-2) BBFFB>X,,SDP,S. Burroughs,C. Schilling,-3%,74%,Single to LF (Line Drive to LF-CF); Cirillo to 2B
t5,1-3,2,"['Burroughs', 'Cirillo', '']",1(0-0) X,O,SDP,M. Loretta,C. Schilling,6%,80%,Groundout: 3B unassisted/Forceout at 3B
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Padres 1 Red Sox 3.,0 runs 2 hits 0 errors 2 LOB. Padres 1 Red Sox 3.,0 runs 2 hits 0 errors 2 LOB. Padres 1 Red Sox 3.
Bottom of the 5th Red Sox Batting Ahead 3-1 Padres' Ismael Valdez facing 9-1-2,Bottom of the 5th Red Sox Batting Ahead 3-1 Padres' Ismael Valdez facing 9-1-2,Bottom of the 5th Red Sox Batting Ahead 3-1 Padres' Ismael Valdez facing 9-1-2,,Bottom of the 5th Red Sox Batting Ahead 3-1 Padres' Ismael Valdez facing 9-1-2,Bottom of the 5th Red Sox Batting Ahead 3-1 Padres' Ismael Valdez facing 9-1-2,Bottom of the 5th Red Sox Batting Ahead 3-1 Padres' Ismael Valdez facing 9-1-2,Bottom of the 5th Red Sox Batting Ahead 3-1 Padres' Ismael Valdez facing 9-1-2,Bottom of the 5th Red Sox Batting Ahead 3-1 Padres' Ismael Valdez facing 9-1-2,Bottom of the 5th Red Sox Batting Ahead 3-1 Padres' Ismael Valdez facing 9-1-2,Bottom of the 5th Red Sox Batting Ahead 3-1 Padres' Ismael Valdez facing 9-1-2,Bottom of the 5th Red Sox Batting Ahead 3-1 Padres' Ismael Valdez facing 9-1-2
b5,3-1,0,"['', '', '']",3(1-1) BCX,,BOS,P. Reese,I. Valdez,2%,82%,Single to RF (Line Drive to CF-RF)
b5,3-1,0,"['Reese', '', '']",7(3-2) C11FBB1FB>B,,BOS,J. Damon,I. Valdez,3%,86%,Walk; Reese to 2B
b5,3-1,0,"['Damon', 'Reese', '']",2(0-1) CX,R,BOS,K. Youkilis,I. Valdez,7%,93%,Double to LF (Line Drive); Reese Scores; Damon to 3B
,,,,,,,,,Brandon Puffer replaces Ismael Valdez pitching,Brandon Puffer replaces Ismael Valdez pitching,Brandon Puffer replaces Ismael Valdez pitching
b5,4-1,0,"['', 'Youkilis', 'Damon']",6(3-2) .BBSBFC,O,BOS,D. Ortiz,B. Puffer,-2%,91%,Strikeout Looking
b5,4-1,1,"['', 'Youkilis', 'Damon']",4(3-0) IIII,,BOS,M. Ramirez,B. Puffer,0%,91%,Intentional Walk
b5,4-1,1,"['Ramirez', 'Youkilis', 'Damon']",5(2-2) BFBFX,RR,BOS,N. Garciaparra,B. Puffer,6%,97%,Double to LF (Fly Ball); Damon Scores; Youkilis Scores; Ramirez to 3B
b5,6-1,1,"['', 'Garciaparra', 'Ramirez']",6(3-2) BBSCBS,O,BOS,J. Varitek,B. Puffer,-1%,95%,Strikeout Swinging (C-1B)
b5,6-1,2,"['', 'Garciaparra', 'Ramirez']",7(3-2) CBBFBFX,RR,BOS,K. Millar,B. Puffer,3%,98%,Double to CF (Line Drive); Ramirez Scores; Garciaparra Scores
b5,8-1,2,"['', 'Millar', '']",4(1-2) CBSX,O,BOS,G. Kapler,B. Puffer,-0%,98%,Groundout: SS-1B
,,,,,,,,,5 runs 4 hits 0 errors 1 LOB. Padres 1 Red Sox 8.,5 runs 4 hits 0 errors 1 LOB. Padres 1 Red Sox 8.,5 runs 4 hits 0 errors 1 LOB. Padres 1 Red Sox 8.
Top of the 6th Padres Batting Behind 1-8 Red Sox' Curt Schilling facing 3-4-5,Top of the 6th Padres Batting Behind 1-8 Red Sox' Curt Schilling facing 3-4-5,Top of the 6th Padres Batting Behind 1-8 Red Sox' Curt Schilling facing 3-4-5,,Top of the 6th Padres Batting Behind 1-8 Red Sox' Curt Schilling facing 3-4-5,Top of the 6th Padres Batting Behind 1-8 Red Sox' Curt Schilling facing 3-4-5,Top of the 6th Padres Batting Behind 1-8 Red Sox' Curt Schilling facing 3-4-5,Top of the 6th Padres Batting Behind 1-8 Red Sox' Curt Schilling facing 3-4-5,Top of the 6th Padres Batting Behind 1-8 Red Sox' Curt Schilling facing 3-4-5,Top of the 6th Padres Batting Behind 1-8 Red Sox' Curt Schilling facing 3-4-5,Top of the 6th Padres Batting Behind 1-8 Red Sox' Curt Schilling facing 3-4-5,Top of the 6th Padres Batting Behind 1-8 Red Sox' Curt Schilling facing 3-4-5
t6,1-8,0,"['', '', '']",3(0-2) FCC,O,SDP,B. Giles,C. Schilling,1%,99%,Strikeout Looking
t6,1-8,1,"['', '', '']",6(2-2) BFSFBX,,SDP,P. Nevin,C. Schilling,-1%,98%,Single to LF (Line Drive)
t6,1-8,1,"['Nevin', '', '']",1(0-0) X,,SDP,J. Payton,C. Schilling,-2%,96%,Double to LF (Fly Ball); Nevin to 3B
t6,1-8,1,"['', 'Payton', 'Nevin']",1(0-0) X,RO,SDP,T. Long,C. Schilling,1%,97%,Groundout: SS-1B; Nevin Scores
t6,2-8,2,"['', 'Payton', '']",2(0-1) CX,O,SDP,M. Ojeda,C. Schilling,1%,98%,Flyball: RF (Deep RF)
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Padres 2 Red Sox 8.,1 run 2 hits 0 errors 1 LOB. Padres 2 Red Sox 8.,1 run 2 hits 0 errors 1 LOB. Padres 2 Red Sox 8.
Bottom of the 6th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 9-1-2,Bottom of the 6th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 9-1-2,Bottom of the 6th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 9-1-2,,Bottom of the 6th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 9-1-2,Bottom of the 6th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 9-1-2,Bottom of the 6th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 9-1-2,Bottom of the 6th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 9-1-2,Bottom of the 6th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 9-1-2,Bottom of the 6th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 9-1-2,Bottom of the 6th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 9-1-2,Bottom of the 6th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 9-1-2
b6,8-2,0,"['', '', '']",5(1-2) CFFBC,O,BOS,P. Reese,B. Puffer,-0%,98%,Strikeout Looking
b6,8-2,1,"['', '', '']",5(3-1) BBFBX,O,BOS,J. Damon,B. Puffer,-0%,98%,Foul Popfly: C (Behind Home)
b6,8-2,2,"['', '', '']",6(2-2) BCFBFX,O,BOS,K. Youkilis,B. Puffer,-0%,98%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Padres 2 Red Sox 8.,0 runs 0 hits 0 errors 0 LOB. Padres 2 Red Sox 8.,0 runs 0 hits 0 errors 0 LOB. Padres 2 Red Sox 8.
Top of the 7th Padres Batting Behind 2-8 Red Sox' Curt Schilling facing 8-9-1,Top of the 7th Padres Batting Behind 2-8 Red Sox' Curt Schilling facing 8-9-1,Top of the 7th Padres Batting Behind 2-8 Red Sox' Curt Schilling facing 8-9-1,,Top of the 7th Padres Batting Behind 2-8 Red Sox' Curt Schilling facing 8-9-1,Top of the 7th Padres Batting Behind 2-8 Red Sox' Curt Schilling facing 8-9-1,Top of the 7th Padres Batting Behind 2-8 Red Sox' Curt Schilling facing 8-9-1,Top of the 7th Padres Batting Behind 2-8 Red Sox' Curt Schilling facing 8-9-1,Top of the 7th Padres Batting Behind 2-8 Red Sox' Curt Schilling facing 8-9-1,Top of the 7th Padres Batting Behind 2-8 Red Sox' Curt Schilling facing 8-9-1,Top of the 7th Padres Batting Behind 2-8 Red Sox' Curt Schilling facing 8-9-1,Top of the 7th Padres Batting Behind 2-8 Red Sox' Curt Schilling facing 8-9-1
,,,,,,,,,Cesar Crespo replaces Johnny Damon playing CF batting 1st,Cesar Crespo replaces Johnny Damon playing CF batting 1st,Cesar Crespo replaces Johnny Damon playing CF batting 1st
t7,2-8,0,"['', '', '']",2(1-0) .BX,,SDP,J. Cirillo,C. Schilling,-1%,96%,Double to CF (Fly Ball)
t7,2-8,0,"['', 'Cirillo', '']",3(0-2) CSS,O,SDP,K. Greene,C. Schilling,1%,98%,Strikeout Swinging
t7,2-8,1,"['', 'Cirillo', '']",1(0-0) X,O,SDP,S. Burroughs,C. Schilling,1%,99%,Lineout: LF
t7,2-8,2,"['', 'Cirillo', '']",3(1-1) FBX,O,SDP,M. Loretta,C. Schilling,1%,99%,Fielder's Choice 3B unassisted; Cirillo out at 3B/3B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Padres 2 Red Sox 8.,0 runs 1 hit 0 errors 1 LOB. Padres 2 Red Sox 8.,0 runs 1 hit 0 errors 1 LOB. Padres 2 Red Sox 8.
Bottom of the 7th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 3-4-5,Bottom of the 7th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 3-4-5,Bottom of the 7th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 3-4-5,,Bottom of the 7th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 3-4-5,Bottom of the 7th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 3-4-5,Bottom of the 7th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 3-4-5,Bottom of the 7th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 3-4-5,Bottom of the 7th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 3-4-5,Bottom of the 7th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 3-4-5,Bottom of the 7th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 3-4-5,Bottom of the 7th Red Sox Batting Ahead 8-2 Padres' Brandon Puffer facing 3-4-5
b7,8-2,0,"['', '', '']",8(3-2) SCBBFFBX,,BOS,D. Ortiz,B. Puffer,0%,99%,Single to RF (Line Drive)
b7,8-2,0,"['Ortiz', '', '']",5(2-2) FBBFX,,BOS,M. Ramirez,B. Puffer,0%,99%,Single to CF (Line Drive); Ortiz to 2B
b7,8-2,0,"['Ramirez', 'Ortiz', '']",3(1-1) BCH,,BOS,N. Garciaparra,B. Puffer,0%,100%,Hit By Pitch; Ortiz to 3B; Ramirez to 2B
b7,8-2,0,"['Garciaparra', 'Ramirez', 'Ortiz']",1(0-0) X,O,BOS,J. Varitek,B. Puffer,-0%,99%,Popfly: SS
b7,8-2,1,"['Garciaparra', 'Ramirez', 'Ortiz']",4(2-1) CBBX,O,BOS,K. Millar,B. Puffer,-0%,99%,Popfly: 1B
b7,8-2,2,"['Garciaparra', 'Ramirez', 'Ortiz']",6(2-2) CFBFBS,O,BOS,G. Kapler,B. Puffer,-0%,99%,Strikeout Swinging
,,,,,,,,,0 runs 2 hits 0 errors 3 LOB. Padres 2 Red Sox 8.,0 runs 2 hits 0 errors 3 LOB. Padres 2 Red Sox 8.,0 runs 2 hits 0 errors 3 LOB. Padres 2 Red Sox 8.
Top of the 8th Padres Batting Behind 2-8 Red Sox' Alan Embree facing 3-4-5,Top of the 8th Padres Batting Behind 2-8 Red Sox' Alan Embree facing 3-4-5,Top of the 8th Padres Batting Behind 2-8 Red Sox' Alan Embree facing 3-4-5,,Top of the 8th Padres Batting Behind 2-8 Red Sox' Alan Embree facing 3-4-5,Top of the 8th Padres Batting Behind 2-8 Red Sox' Alan Embree facing 3-4-5,Top of the 8th Padres Batting Behind 2-8 Red Sox' Alan Embree facing 3-4-5,Top of the 8th Padres Batting Behind 2-8 Red Sox' Alan Embree facing 3-4-5,Top of the 8th Padres Batting Behind 2-8 Red Sox' Alan Embree facing 3-4-5,Top of the 8th Padres Batting Behind 2-8 Red Sox' Alan Embree facing 3-4-5,Top of the 8th Padres Batting Behind 2-8 Red Sox' Alan Embree facing 3-4-5,Top of the 8th Padres Batting Behind 2-8 Red Sox' Alan Embree facing 3-4-5
