Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b3,4-2,2,"______, H. Matsui, ______",4(3-0) B*BBX,O,NYY,J. Posada,D. Lowe,-3%,72%,Groundout: 2B-1B
,,,,,,,,,3 runs 3 hits 1 error 1 LOB. Red Sox 2 Yankees 4.,3 runs 3 hits 1 error 1 LOB. Red Sox 2 Yankees 4.,3 runs 3 hits 1 error 1 LOB. Red Sox 2 Yankees 4.
Top of the 4th Red Sox Batting Behind 2-4 Yankees' Javier Vazquez facing 3-4-5,Top of the 4th Red Sox Batting Behind 2-4 Yankees' Javier Vazquez facing 3-4-5,Top of the 4th Red Sox Batting Behind 2-4 Yankees' Javier Vazquez facing 3-4-5,,Top of the 4th Red Sox Batting Behind 2-4 Yankees' Javier Vazquez facing 3-4-5,Top of the 4th Red Sox Batting Behind 2-4 Yankees' Javier Vazquez facing 3-4-5,Top of the 4th Red Sox Batting Behind 2-4 Yankees' Javier Vazquez facing 3-4-5,Top of the 4th Red Sox Batting Behind 2-4 Yankees' Javier Vazquez facing 3-4-5,Top of the 4th Red Sox Batting Behind 2-4 Yankees' Javier Vazquez facing 3-4-5,Top of the 4th Red Sox Batting Behind 2-4 Yankees' Javier Vazquez facing 3-4-5,Top of the 4th Red Sox Batting Behind 2-4 Yankees' Javier Vazquez facing 3-4-5,Top of the 4th Red Sox Batting Behind 2-4 Yankees' Javier Vazquez facing 3-4-5
t4,2-4,0,"______, ______, ______",4(2-1) BFBX,O,BOS,D. Ortiz,J. Vazquez,3%,75%,Flyball: RF (Deep RF)
t4,2-4,1,"______, ______, ______",1(0-0) X,O,BOS,M. Ramirez,J. Vazquez,2%,77%,Flyball: CF
t4,2-4,2,"______, ______, ______",1(0-0) X,O,BOS,N. Garciaparra,J. Vazquez,1%,78%,Foul Popfly: C (Behind Home)
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 2 Yankees 4.,0 runs 0 hits 0 errors 0 LOB. Red Sox 2 Yankees 4.,0 runs 0 hits 0 errors 0 LOB. Red Sox 2 Yankees 4.
Bottom of the 4th Yankees Batting Ahead 4-2 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 4th Yankees Batting Ahead 4-2 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 4th Yankees Batting Ahead 4-2 Red Sox' Derek Lowe facing 8-9-1,,Bottom of the 4th Yankees Batting Ahead 4-2 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 4th Yankees Batting Ahead 4-2 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 4th Yankees Batting Ahead 4-2 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 4th Yankees Batting Ahead 4-2 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 4th Yankees Batting Ahead 4-2 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 4th Yankees Batting Ahead 4-2 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 4th Yankees Batting Ahead 4-2 Red Sox' Derek Lowe facing 8-9-1,Bottom of the 4th Yankees Batting Ahead 4-2 Red Sox' Derek Lowe facing 8-9-1
b4,4-2,0,"______, ______, ______",5(2-2) FBBSS,O,NYY,T. Clark,D. Lowe,-2%,76%,Strikeout Swinging
b4,4-2,1,"______, ______, ______",5(3-1) CBBBB,,NYY,M. Cairo,D. Lowe,2%,78%,Walk
b4,4-2,1,"M. Cairo, ______, ______",1(0-0) 1B,,NYY,K. Lofton,D. Lowe,1%,79%,M. Cairo Steals 2B
b4,4-2,1,"______, M. Cairo, ______",2(1-0) 1B.X,O,NYY,K. Lofton,D. Lowe,-2%,77%,Flyball: CF
b4,4-2,2,"______, M. Cairo, ______",5(1-2) CFBFX,,NYY,D. Jeter,D. Lowe,1%,78%,Reached on E6 (Ground Ball); M. Cairo to 3B
b4,4-2,2,"D. Jeter, ______, M. Cairo",2(1-0) BX,RRR,NYY,G. Sheffield,D. Lowe,15%,93%,Home Run (Fly Ball); M. Cairo Scores/unER; D. Jeter Scores/unER; G. Sheffield Scores/unE
b4,7-2,2,"______, ______, ______",3(1-1) SBX,O,NYY,A. Rodriguez,D. Lowe,-0%,93%,Groundout: 2B-1B
,,,,,,,,,3 runs 1 hit 1 error 0 LOB. Red Sox 2 Yankees 7.,3 runs 1 hit 1 error 0 LOB. Red Sox 2 Yankees 7.,3 runs 1 hit 1 error 0 LOB. Red Sox 2 Yankees 7.
Top of the 5th Red Sox Batting Behind 2-7 Yankees' Javier Vazquez facing 6-7-8,Top of the 5th Red Sox Batting Behind 2-7 Yankees' Javier Vazquez facing 6-7-8,Top of the 5th Red Sox Batting Behind 2-7 Yankees' Javier Vazquez facing 6-7-8,,Top of the 5th Red Sox Batting Behind 2-7 Yankees' Javier Vazquez facing 6-7-8,Top of the 5th Red Sox Batting Behind 2-7 Yankees' Javier Vazquez facing 6-7-8,Top of the 5th Red Sox Batting Behind 2-7 Yankees' Javier Vazquez facing 6-7-8,Top of the 5th Red Sox Batting Behind 2-7 Yankees' Javier Vazquez facing 6-7-8,Top of the 5th Red Sox Batting Behind 2-7 Yankees' Javier Vazquez facing 6-7-8,Top of the 5th Red Sox Batting Behind 2-7 Yankees' Javier Vazquez facing 6-7-8,Top of the 5th Red Sox Batting Behind 2-7 Yankees' Javier Vazquez facing 6-7-8,Top of the 5th Red Sox Batting Behind 2-7 Yankees' Javier Vazquez facing 6-7-8
t5,2-7,0,"______, ______, ______",4(2-1) CBBX,,BOS,T. Nixon,J. Vazquez,-2%,91%,Single to RF (Line Drive)
t5,2-7,0,"T. Nixon, ______, ______",4(1-2) CSBS,O,BOS,J. Varitek,J. Vazquez,2%,93%,Strikeout Swinging
t5,2-7,1,"T. Nixon, ______, ______",3(0-2) FFX,O,BOS,K. Millar,J. Vazquez,2%,95%,Flyball: CF
t5,2-7,2,"T. Nixon, ______, ______",2(0-1) CX,,BOS,P. Reese,J. Vazquez,-2%,93%,Single to RF (Line Drive to Short RF); T. Nixon to 3B; P. Reese to 2B/Adv on throw
t5,2-7,2,"______, P. Reese, T. Nixon",7(3-2) BFFBBFX,O,BOS,J. Damon,J. Vazquez,3%,96%,Groundout: P-1B
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Red Sox 2 Yankees 7.,0 runs 2 hits 0 errors 2 LOB. Red Sox 2 Yankees 7.,0 runs 2 hits 0 errors 2 LOB. Red Sox 2 Yankees 7.
Bottom of the 5th Yankees Batting Ahead 7-2 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 5th Yankees Batting Ahead 7-2 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 5th Yankees Batting Ahead 7-2 Red Sox' Derek Lowe facing 5-6-7,,Bottom of the 5th Yankees Batting Ahead 7-2 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 5th Yankees Batting Ahead 7-2 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 5th Yankees Batting Ahead 7-2 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 5th Yankees Batting Ahead 7-2 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 5th Yankees Batting Ahead 7-2 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 5th Yankees Batting Ahead 7-2 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 5th Yankees Batting Ahead 7-2 Red Sox' Derek Lowe facing 5-6-7,Bottom of the 5th Yankees Batting Ahead 7-2 Red Sox' Derek Lowe facing 5-6-7
b5,7-2,0,"______, ______, ______",2(0-1) CX,O,NYY,H. Matsui,D. Lowe,-0%,95%,Groundout: P-1B
b5,7-2,1,"______, ______, ______",2(0-1) CX,,NYY,B. Williams,D. Lowe,0%,96%,Single to CF (Line Drive)
b5,7-2,1,"B. Williams, ______, ______",1(0-0) X,O,NYY,J. Posada,D. Lowe,-0%,95%,Groundout: 2B-SS/Forceout at 2B
b5,7-2,2,"J. Posada, ______, ______",2(0-1) CX,RR,NYY,T. Clark,D. Lowe,3%,98%,Home Run (Fly Ball); J. Posada Scores
b5,9-2,2,"______, ______, ______",6(1-2) BCCFFX,O,NYY,M. Cairo,D. Lowe,-0%,98%,Groundout: P-1B
,,,,,,,,,2 runs 2 hits 0 errors 0 LOB. Red Sox 2 Yankees 9.,2 runs 2 hits 0 errors 0 LOB. Red Sox 2 Yankees 9.,2 runs 2 hits 0 errors 0 LOB. Red Sox 2 Yankees 9.
Top of the 6th Red Sox Batting Behind 2-9 Yankees' Javier Vazquez facing 2-3-4,Top of the 6th Red Sox Batting Behind 2-9 Yankees' Javier Vazquez facing 2-3-4,Top of the 6th Red Sox Batting Behind 2-9 Yankees' Javier Vazquez facing 2-3-4,,Top of the 6th Red Sox Batting Behind 2-9 Yankees' Javier Vazquez facing 2-3-4,Top of the 6th Red Sox Batting Behind 2-9 Yankees' Javier Vazquez facing 2-3-4,Top of the 6th Red Sox Batting Behind 2-9 Yankees' Javier Vazquez facing 2-3-4,Top of the 6th Red Sox Batting Behind 2-9 Yankees' Javier Vazquez facing 2-3-4,Top of the 6th Red Sox Batting Behind 2-9 Yankees' Javier Vazquez facing 2-3-4,Top of the 6th Red Sox Batting Behind 2-9 Yankees' Javier Vazquez facing 2-3-4,Top of the 6th Red Sox Batting Behind 2-9 Yankees' Javier Vazquez facing 2-3-4,Top of the 6th Red Sox Batting Behind 2-9 Yankees' Javier Vazquez facing 2-3-4
t6,2-9,0,"______, ______, ______",6(2-2) BCSBFS,O,BOS,M. Bellhorn,J. Vazquez,0%,99%,Strikeout Swinging
t6,2-9,1,"______, ______, ______",6(3-2) CBBFBX,R,BOS,D. Ortiz,J. Vazquez,-1%,98%,Home Run (Fly Ball)
t6,3-9,1,"______, ______, ______",4(1-2) CFBS,O,BOS,M. Ramirez,J. Vazquez,0%,98%,Strikeout Swinging
t6,3-9,2,"______, ______, ______",4(1-2) FBSX,,BOS,N. Garciaparra,J. Vazquez,-0%,98%,Single to LF (Line Drive to LF-CF)
t6,3-9,2,"N. Garciaparra, ______, ______",2(0-1) CX,O,BOS,T. Nixon,J. Vazquez,1%,98%,Popfly: SS (Short LF-CF)
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Red Sox 3 Yankees 9.,1 run 2 hits 0 errors 1 LOB. Red Sox 3 Yankees 9.,1 run 2 hits 0 errors 1 LOB. Red Sox 3 Yankees 9.
Bottom of the 6th Yankees Batting Ahead 9-3 Red Sox' Lenny DiNardo facing 1-2-3,Bottom of the 6th Yankees Batting Ahead 9-3 Red Sox' Lenny DiNardo facing 1-2-3,Bottom of the 6th Yankees Batting Ahead 9-3 Red Sox' Lenny DiNardo facing 1-2-3,,Bottom of the 6th Yankees Batting Ahead 9-3 Red Sox' Lenny DiNardo facing 1-2-3,Bottom of the 6th Yankees Batting Ahead 9-3 Red Sox' Lenny DiNardo facing 1-2-3,Bottom of the 6th Yankees Batting Ahead 9-3 Red Sox' Lenny DiNardo facing 1-2-3,Bottom of the 6th Yankees Batting Ahead 9-3 Red Sox' Lenny DiNardo facing 1-2-3,Bottom of the 6th Yankees Batting Ahead 9-3 Red Sox' Lenny DiNardo facing 1-2-3,Bottom of the 6th Yankees Batting Ahead 9-3 Red Sox' Lenny DiNardo facing 1-2-3,Bottom of the 6th Yankees Batting Ahead 9-3 Red Sox' Lenny DiNardo facing 1-2-3,Bottom of the 6th Yankees Batting Ahead 9-3 Red Sox' Lenny DiNardo facing 1-2-3
,,,,,,,,,Lenny DiNardo replaces Derek Lowe pitching,Lenny DiNardo replaces Derek Lowe pitching,Lenny DiNardo replaces Derek Lowe pitching
b6,9-3,0,"______, ______, ______",1(0-0) .X,,NYY,K. Lofton,L. DiNardo,0%,99%,Single to LF (Line Drive)
b6,9-3,0,"K. Lofton, ______, ______",2(1-0) BX,,NYY,D. Jeter,L. DiNardo,0%,99%,Single to LF (Ground Ball); K. Lofton to 2B
b6,9-3,0,"D. Jeter, K. Lofton, ______",5(3-1) BFBBB,,NYY,G. Sheffield,L. DiNardo,0%,99%,Walk; K. Lofton to 3B; D. Jeter to 2B
b6,9-3,0,"G. Sheffield, D. Jeter, K. Lofton",1(0-0) X,RO,NYY,A. Rodriguez,L. DiNardo,-0%,99%,Groundout: 3B unassisted/Forceout at 3B; K. Lofton Scores; G. Sheffield to 2B; A. Rodrig
b6,10-3,1,"A. Rodriguez, G. Sheffield, ______",3(0-2) CCS,O,NYY,H. Matsui,L. DiNardo,-0%,99%,Strikeout Swinging
b6,10-3,2,"A. Rodriguez, G. Sheffield, ______",2(0-1) FX,O,NYY,B. Williams,L. DiNardo,-0%,99%,Flyball: RF (Deep RF Line)
,,,,,,,,,1 run 2 hits 0 errors 2 LOB. Red Sox 3 Yankees 10.,1 run 2 hits 0 errors 2 LOB. Red Sox 3 Yankees 10.,1 run 2 hits 0 errors 2 LOB. Red Sox 3 Yankees 10.
Top of the 7th Red Sox Batting Behind 3-10 Yankees' Javier Vazquez facing 7-8-9,Top of the 7th Red Sox Batting Behind 3-10 Yankees' Javier Vazquez facing 7-8-9,Top of the 7th Red Sox Batting Behind 3-10 Yankees' Javier Vazquez facing 7-8-9,,Top of the 7th Red Sox Batting Behind 3-10 Yankees' Javier Vazquez facing 7-8-9,Top of the 7th Red Sox Batting Behind 3-10 Yankees' Javier Vazquez facing 7-8-9,Top of the 7th Red Sox Batting Behind 3-10 Yankees' Javier Vazquez facing 7-8-9,Top of the 7th Red Sox Batting Behind 3-10 Yankees' Javier Vazquez facing 7-8-9,Top of the 7th Red Sox Batting Behind 3-10 Yankees' Javier Vazquez facing 7-8-9,Top of the 7th Red Sox Batting Behind 3-10 Yankees' Javier Vazquez facing 7-8-9,Top of the 7th Red Sox Batting Behind 3-10 Yankees' Javier Vazquez facing 7-8-9,Top of the 7th Red Sox Batting Behind 3-10 Yankees' Javier Vazquez facing 7-8-9
t7,3-10,0,"______, ______, ______",5(2-2) BCBFS,O,BOS,J. Varitek,J. Vazquez,0%,99%,Strikeout Swinging
t7,3-10,1,"______, ______, ______",4(2-1) BCBX,,BOS,K. Millar,J. Vazquez,-0%,99%,Single to LF (Line Drive)
t7,3-10,1,"K. Millar, ______, ______",3(1-1) CBX,O,BOS,P. Reese,J. Vazquez,0%,99%,Flyball: CF
t7,3-10,2,"K. Millar, ______, ______",5(3-1) *BBCBB,,BOS,J. Damon,J. Vazquez,-0%,99%,Walk; K. Millar to 2B
,,,,,,,,,Paul Quantrill replaces Javier Vazquez pitching,Paul Quantrill replaces Javier Vazquez pitching,Paul Quantrill replaces Javier Vazquez pitching
t7,3-10,2,"J. Damon, K. Millar, ______",1(0-0) .X,O,BOS,M. Bellhorn,P. Quantrill,0%,100%,Flyball: CF
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Red Sox 3 Yankees 10.,0 runs 1 hit 0 errors 2 LOB. Red Sox 3 Yankees 10.,0 runs 1 hit 0 errors 2 LOB. Red Sox 3 Yankees 10.
Bottom of the 7th Yankees Batting Ahead 10-3 Red Sox' Lenny DiNardo facing 7-8-9,Bottom of the 7th Yankees Batting Ahead 10-3 Red Sox' Lenny DiNardo facing 7-8-9,Bottom of the 7th Yankees Batting Ahead 10-3 Red Sox' Lenny DiNardo facing 7-8-9,,Bottom of the 7th Yankees Batting Ahead 10-3 Red Sox' Lenny DiNardo facing 7-8-9,Bottom of the 7th Yankees Batting Ahead 10-3 Red Sox' Lenny DiNardo facing 7-8-9,Bottom of the 7th Yankees Batting Ahead 10-3 Red Sox' Lenny DiNardo facing 7-8-9,Bottom of the 7th Yankees Batting Ahead 10-3 Red Sox' Lenny DiNardo facing 7-8-9,Bottom of the 7th Yankees Batting Ahead 10-3 Red Sox' Lenny DiNardo facing 7-8-9,Bottom of the 7th Yankees Batting Ahead 10-3 Red Sox' Lenny DiNardo facing 7-8-9,Bottom of the 7th Yankees Batting Ahead 10-3 Red Sox' Lenny DiNardo facing 7-8-9,Bottom of the 7th Yankees Batting Ahead 10-3 Red Sox' Lenny DiNardo facing 7-8-9
